file_path,IMBS,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobResult.cpp,1.323138952255249,0.0,0.0,24.149076461791992,82.44798278808594,1.6834135055541992,1.323138952255249,35.26206970214844,5.110546112060547,7.902418613433838,1.323138952255249,9.498395919799805,5.261327266693115,11.830504417419434,MultiLayer,82.44798278808594
bgslibrary\bgslibrary\algorithms\DPZivkovicAGMM.cpp,17.45105743408203,10.365118026733398,10.022515296936035,6.18159818649292,6.7722907066345215,22.574657440185547,6.7722907066345215,7.0401787757873535,5.112205505371094,16.597530364990234,6.7722907066345215,7.371781826019287,52.76749038696289,14.658462524414062,lb,52.76749038696289
bgslibrary\bgslibrary\algorithms\KNN.h,17.884763717651367,21.453458786010742,6.681737899780273,4.621661186218262,3.1606719493865967,19.867341995239258,3.1606719493865967,2.176846742630005,5.1299333572387695,2.1606719493865967,3.1606719493865967,5.678946495056152,4.534449100494385,12.196938514709473,KDE,21.453458786010742
bgslibrary\bgslibrary\algorithms\SuBSENSE.h,17.845491409301758,4.3141961097717285,32.707313537597656,104.86676025390625,3.160355567932129,19.807090759277344,3.160355567932129,2.176600694656372,4.322734355926514,2.160355567932129,3.160355567932129,5.677711486816406,41.533599853515625,12.185636520385742,LBSP,104.86676025390625
bgslibrary\bgslibrary\algorithms\VuMeter\TBackground.h,3.210991144180298,6.696865081787109,0.0,5.685208320617676,4.506915092468262,3.726724863052368,4.885207653045654,3.3484325408935547,5.371480941772461,3.210991144180298,126.5087661743164,8.295836448669434,7.335818767547607,5.416233539581299,VuMeter,126.5087661743164
bgslibrary\bgslibrary\algorithms\KDE\KernelTable.h,1.1640715599060059,83.67573547363281,0.0,2.3486521244049072,1.1640715599060059,0.0,1.1640715599060059,0.0,4.062422275543213,1.1640715599060059,1.1640715599060059,3.512723684310913,1.1845805644989014,3.512723684310913,KDE,83.67573547363281
bgslibrary\bgslibrary\algorithms\SuBSENSE.cpp,17.471933364868164,10.365118026733398,47.73521423339844,126.50472259521484,6.7722907066345215,13.832127571105957,8.722599983215332,3.9460062980651855,5.112375259399414,13.626089096069336,6.7722907066345215,7.380387306213379,75.76914978027344,20.86527442932129,LBSP,126.50472259521484
bgslibrary\bgslibrary\algorithms\lb\Types.h,20.02043914794922,15.931608200073242,22.455474853515625,2.3354697227478027,1.1578681468963623,0.377251535654068,1.535119652748108,1.6643846035003662,3.694868326187134,1.535119652748108,1.535119652748108,3.493337869644165,105.8626937866211,3.493337869644165,lb,105.8626937866211
bgslibrary\bgslibrary\algorithms\AdaptiveBackgroundLearning.h,16.92426300048828,0.3163295388221741,6.691688537597656,2.6232879161834717,1.1609896421432495,21.566314697265625,1.1609896421432495,0.17709331214427948,3.323896884918213,1.1609896421432495,1.1609896421432495,3.6801857948303223,1.5352998971939087,11.208279609680176,PBAS,21.566314697265625
bgslibrary\bgslibrary\algorithms\T2F\MRF.h,3.499904155731201,9.377789497375488,73.5867919921875,8.549222946166992,5.844351291656494,4.688894748687744,5.844351291656494,132.9078369140625,6.932577133178711,16.267961502075195,5.844351291656494,9.852883338928223,12.303803443908691,7.50843620300293,T2F,132.9078369140625
bgslibrary\bgslibrary\algorithms\dp\Eigenbackground.h,3.049165964126587,7.581879615783691,15.630579948425293,6.117543697357178,4.94463586807251,12.242575645446777,4.94463586807251,3.7909398078918457,5.204692840576172,18.115570068359375,4.94463586807251,7.602377891540527,10.211766242980957,16.26088523864746,ViBe,18.115570068359375
bgslibrary\bgslibrary\algorithms\lb\BGModel.cpp,1.1502914428710938,0.4175845980644226,21.795351028442383,2.3193695545196533,1.1502914428710938,0.0,1.1502914428710938,0.0,3.3023734092712402,1.1502914428710938,1.1502914428710938,3.5976943969726562,102.42806243896484,3.6955177783966064,lb,102.42806243896484
bgslibrary\wrapper\java\src\bgslibrary_BgsLib.h,0.0,0.0,5.225765705108643,0.0,0.0,0.0,0.0,0.14516015350818634,1.002133846282959,0.0,0.0,0.0,0.940618097782135,0.0,LBP_MRF,5.225765705108643
bgslibrary\bgslibrary\algorithms\FuzzyChoquetIntegral.h,18.65131187438965,7.253439426422119,6.834061145782471,6.085375785827637,4.630814552307129,22.667381286621094,4.630814552307129,5.652935981750488,5.05607271194458,2.894958257675171,4.630814552307129,7.150129795074463,9.749005317687988,14.072675704956055,PBAS,22.667381286621094
bgslibrary\bgslibrary\algorithms\StaticFrameDifference.h,16.98394012451172,0.31794866919517517,6.706674575805664,2.6257448196411133,1.161468505859375,19.661348342895508,1.161468505859375,0.17746460437774658,3.3249704837799072,1.161468505859375,1.161468505859375,3.682053565979004,1.53658127784729,11.225366592407227,PBAS,19.661348342895508
bgslibrary\bgslibrary\algorithms\LOBSTER.h,17.845491409301758,4.3141961097717285,32.707313537597656,104.82550048828125,3.160355567932129,19.807090759277344,3.160355567932129,2.176600694656372,4.322734355926514,2.160355567932129,3.160355567932129,5.677711486816406,41.533599853515625,12.185636520385742,LBSP,104.82550048828125
bgslibrary\bgslibrary\algorithms\dp\ZivkovicAGMM.cpp,2.9174575805664062,15.225823402404785,42.784507751464844,6.429825782775879,10.979307174682617,19.277915954589844,6.385952949523926,31.537351608276367,5.022312641143799,16.130168914794922,6.385952949523926,7.243767261505127,46.54766082763672,14.564188957214355,lb,46.54766082763672
bgslibrary\bgslibrary\algorithms\LBMixtureOfGaussians.cpp,17.647253036499023,10.427887916564941,25.901498794555664,6.207398891448975,6.800917148590088,12.942667007446289,6.800917148590088,3.8429079055786133,5.124520301818848,16.79657554626465,6.800917148590088,7.3987627029418945,91.4891586303711,14.727032661437988,lb,91.4891586303711
bgslibrary\bgslibrary\algorithms\KDE\NPBGSubtractor.h,1.1525441408157349,92.69574737548828,0.28886955976486206,31.299152374267578,1.1525441408157349,1.7045173645019531,4.8578314781188965,0.0,4.55111837387085,1.1525441408157349,1.1525441408157349,3.6079094409942627,1.302821159362793,13.030515670776367,KDE,92.69574737548828
bgslibrary\bgslibrary\algorithms\KDE\KernelTable.cpp,1.5392190217971802,78.82899475097656,11.269638061523438,3.2915000915527344,1.1470346450805664,0.39218440651893616,1.5392190217971802,0.0,4.3442864418029785,1.5392190217971802,1.5392190217971802,3.6254637241363525,5.6541266441345215,10.79350757598877,KDE,78.82899475097656
bgslibrary\gui\qt\qt_utils.h,0.359366238117218,15.0322265625,19.876203536987305,2.0582289695739746,2.0582289695739746,2.417595148086548,0.359366238117218,2.5531728267669678,1.3609960079193115,0.359366238117218,0.359366238117218,0.17635534703731537,2.715801239013672,6.1724371910095215,LBP_MRF,19.876203536987305
bgslibrary\bgslibrary\algorithms\dp\MeanBGS.h,3.0521719455718994,7.591574192047119,15.67288589477539,6.123628616333008,4.950065612792969,12.290513038635254,4.950065612792969,3.7957870960235596,5.208288192749023,3.0521719455718994,4.950065612792969,7.610114574432373,10.594948768615723,24.025678634643555,main,24.025678634643555
bgslibrary\bgslibrary\algorithms\VuMeter\TBackgroundVuMeter.cpp,3.057671308517456,6.362703323364258,38.94938659667969,6.036962985992432,6.611873149871826,21.998985290527344,4.648346900939941,94.97701263427734,5.915241241455078,10.003388404846191,96.97787475585938,12.420862197875977,8.485855102539062,8.352677345275879,VuMeter,96.97787475585938
bgslibrary\bgslibrary\FrameProcessor.cpp,64.56229400634766,85.5630111694336,180.98147583007812,22.34135627746582,95.5570297241211,57.479610443115234,109.88585662841797,76.25199890136719,112.25096130371094,63.995033264160156,107.8678970336914,1.221877932548523,56.116127014160156,19.317073822021484,LBP_MRF,180.98147583007812
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV2.h,17.806442260742188,4.313140392303467,12.651494979858398,4.618435382843018,3.1600403785705566,21.37912368774414,3.1600403785705566,3.3427321910858154,4.32210111618042,2.1600403785705566,3.1600403785705566,5.842857837677002,7.777231216430664,12.174373626708984,PBAS,21.37912368774414
bgslibrary\bgslibrary\algorithms\ViBe.h,19.08249282836914,4.264804840087891,10.166536331176758,4.640949249267578,4.540223598480225,19.878835678100586,3.8913097381591797,2.5423834323883057,4.334022521972656,75.86504364013672,2.1732213497161865,6.266729354858398,7.698611259460449,13.559757232666016,ViBe,75.86504364013672
bgslibrary\bgslibrary\algorithms\LBFuzzyGaussian.cpp,17.647253036499023,10.427887916564941,25.901498794555664,6.207398891448975,6.800917148590088,12.942667007446289,6.800917148590088,3.8429079055786133,5.124520301818848,16.79657554626465,6.800917148590088,7.3987627029418945,91.4891586303711,14.727032661437988,lb,91.4891586303711
bgslibrary\bgslibrary\algorithms\FuzzySugenoIntegral.cpp,15.949979782104492,13.795116424560547,102.61297607421875,59.9220085144043,9.473905563354492,19.175161361694336,8.168476104736328,60.71348190307617,6.574939727783203,15.477790832519531,8.168476104736328,10.623054504394531,93.24102020263672,15.716263771057129,LBP_MRF,102.61297607421875
bgslibrary\bgslibrary\algorithms\MultiLayer\BGS.h,5.0724406242370605,32.42448425292969,141.4663848876953,119.67891693115234,100.89430236816406,23.100780487060547,6.744928359985352,71.74256896972656,8.498896598815918,28.78756332397461,6.744928359985352,12.943907737731934,109.345703125,31.462915420532227,LBP_MRF,141.4663848876953
bgslibrary\bgslibrary\algorithms\T2FMRF_UV.cpp,16.84205436706543,11.815973281860352,64.89897155761719,7.942349910736084,7.5118818283081055,22.30764389038086,7.5118818283081055,73.26842498779297,6.795344829559326,15.804011344909668,7.5118818283081055,8.124009132385254,53.054203033447266,14.592114448547363,T2F,73.26842498779297
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzyGauss.cpp,1.8552289009094238,17.403039932250977,54.61650466918945,2.293269157409668,1.1380090713500977,17.18400764465332,1.8552289009094238,6.442994594573975,3.9948818683624268,1.8552289009094238,1.8552289009094238,3.5227742195129395,142.2239532470703,20.319791793823242,lb,142.2239532470703
bgslibrary\gui\mfc\src\App.h,0.0,0.0,43.65668487548828,0.0,0.0,0.0,0.0,0.45094770193099976,1.0017224550247192,0.0,0.0,0.0,2.9059698581695557,5.261056423187256,LBP_MRF,43.65668487548828
bgslibrary\bgslibrary\algorithms\dp\WrenGA.h,3.049165964126587,7.581879615783691,15.630579948425293,6.117543697357178,4.94463586807251,12.242575645446777,4.94463586807251,7.235486030578613,5.204692840576172,3.049165964126587,4.94463586807251,7.620394229888916,27.78061294555664,16.971982955932617,lb,27.78061294555664
bgslibrary\bgslibrary\algorithms\LBFuzzyGaussian.h,16.884763717651367,0.36774057149887085,26.326908111572266,2.621661424636841,1.1606719493865967,18.36212921142578,1.1606719493865967,0.17684663832187653,3.3232576847076416,1.1606719493865967,1.1606719493865967,3.6789462566375732,97.4277114868164,11.196938514709473,lb,97.4277114868164
bgslibrary\bgslibrary\algorithms\TwoPoints.h,17.834508895874023,4.308693885803223,10.23996639251709,4.6745686531066895,4.5869293212890625,20.146068572998047,2.1881070137023926,2.5751776695251465,142.5757293701172,2.1881070137023926,2.1881070137023926,4.704547882080078,4.959644794464111,12.20244026184082,TwoPoints,142.5757293701172
bgslibrary\gui\qt\texteditor.cpp,6.244546890258789,14.238255500793457,9.95012092590332,5.31649112701416,9.785611152648926,6.627464771270752,6.839278221130371,3.695922374725342,7.663782596588135,25.894752502441406,9.57291030883789,4.823431015014648,6.933126449584961,7.16483211517334,ViBe,25.894752502441406
bgslibrary\bgslibrary\algorithms\KDE\NPBGmodel.h,1.1606719493865967,80.70858764648438,13.061792373657227,3.3266890048980713,1.1606719493865967,0.0,1.1606719493865967,22.039348602294922,4.040408611297607,14.6631441116333,1.1606719493865967,3.5020997524261475,1.180755853652954,4.487360954284668,KDE,80.70858764648438
bgslibrary\bgslibrary\algorithms\dp\GrimsonGMM.cpp,2.965473175048828,12.61927604675293,39.729915618896484,6.519267559051514,9.605405807495117,18.135480880737305,6.4819841384887695,18.752674102783203,5.070328235626221,13.123154640197754,6.4819841384887695,7.320167064666748,46.349945068359375,14.612204551696777,lb,46.349945068359375
bgslibrary\bgslibrary\algorithms\DPAdaptiveMedian.cpp,17.34944725036621,10.489276885986328,9.942781448364258,6.249114036560059,6.836915016174316,22.41303253173828,6.836915016174316,3.898944854736328,5.14649772644043,16.450122833251953,6.836915016174316,7.438102722167969,36.397151947021484,14.622223854064941,lb,36.397151947021484
bgslibrary\bgslibrary\algorithms\SigmaDelta\sdLaMa091.h,2.78416109085083,8.294886589050293,23.790681838989258,6.780128479003906,6.1645050048828125,9.870396614074707,123.62742614746094,3.428122043609619,4.932033061981201,2.78416109085083,6.1645050048828125,6.732550144195557,7.534050464630127,11.599523544311523,SigmaDelta,123.62742614746094
bgslibrary\bgslibrary\algorithms\LBMixtureOfGaussians.h,16.884763717651367,0.36774057149887085,26.326908111572266,2.621661424636841,1.1606719493865967,18.36212921142578,1.1606719493865967,0.17684663832187653,3.3232576847076416,1.1606719493865967,1.1606719493865967,3.6789462566375732,97.4277114868164,11.196938514709473,lb,97.4277114868164
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV1.cpp,18.17957305908203,10.940027236938477,16.385009765625,8.987192153930664,7.108090400695801,14.702213287353516,7.108090400695801,6.681856632232666,5.216878414154053,17.278194427490234,7.108090400695801,7.751607418060303,10.419523239135742,13.433170318603516,IMBS,18.17957305908203
bgslibrary\bgslibrary\algorithms\WeightedMovingVariance.cpp,15.326126098632812,9.149459838867188,17.502477645874023,7.584939002990723,6.299841403961182,10.740792274475098,6.299841403961182,59.7871208190918,4.804384708404541,19.555736541748047,6.299841403961182,6.775056838989258,8.468762397766113,22.45880126953125,T2F,59.7871208190918
bgslibrary\bgslibrary\algorithms\AdaptiveBackgroundLearning.cpp,17.366199493408203,10.968908309936523,16.8210391998291,8.853055953979492,7.128457546234131,15.70059871673584,7.128457546234131,56.69523620605469,5.248958587646484,17.697179794311523,7.128457546234131,7.658665180206299,7.440301895141602,13.34460735321045,T2F,56.69523620605469
bgslibrary\bgslibrary\algorithms\dp\Eigenbackground.cpp,3.026710033416748,9.37424087524414,28.521331787109375,6.88459587097168,9.216459274291992,9.856194496154785,6.666921615600586,52.7733268737793,5.14345121383667,11.095987319946289,6.666921615600586,10.975196838378906,11.303741455078125,17.237937927246094,T2F,52.7733268737793
bgslibrary\bgslibrary\FrameProcessor.h,64.89080810546875,84.81788635253906,186.96653747558594,31.516620635986328,90.73031616210938,14.16418170928955,109.12271881103516,76.54714965820312,111.47566223144531,63.665550231933594,107.14191436767578,1.2871627807617188,62.758968353271484,12.205145835876465,LBP_MRF,186.96653747558594
bgslibrary\wrapper\matlab\mxarray.h,15.656431198120117,0.04260289669036865,8.91970443725586,10.520956993103027,0.0,4.178813934326172,0.7387944459915161,5.451973915100098,3.7373673915863037,18.593852996826172,0.7387944459915161,1.8139045238494873,7.460546016693115,7.151152610778809,ViBe,18.593852996826172
bgslibrary\bgslibrary\algorithms\FrameDifference.cpp,18.36136245727539,11.003665924072266,10.600680351257324,9.046822547912598,7.139708042144775,14.9298095703125,7.139708042144775,4.028677463531494,5.227169036865234,3.078382968902588,7.139708042144775,7.611708641052246,7.291419982910156,14.046884536743164,IMBS,18.36136245727539
bgslibrary\bgslibrary\algorithms\KDE\NPBGmodel.cpp,1.1525441408157349,78.39636993408203,16.535375595092773,3.433100700378418,1.1525441408157349,0.0,1.1525441408157349,27.900375366210938,3.9877781867980957,16.106037139892578,1.1525441408157349,3.4767005443573,1.1716121435165405,4.5856451988220215,KDE,78.39636993408203
bgslibrary\gui\qt\qt_utils.cpp,0.4001343548297882,15.176206588745117,33.6475944519043,2.6765952110290527,4.409317493438721,2.2125489711761475,0.4001343548297882,24.874425888061523,2.588127374649048,30.749847412109375,0.4001343548297882,3.8130064010620117,4.178677082061768,7.34674072265625,LBP_MRF,33.6475944519043
bgslibrary\bgslibrary\algorithms\VuMeter.h,18.467321395874023,7.264300346374512,7.939423561096191,6.0918707847595215,4.636038780212402,23.95293617248535,4.636038780212402,3.6524922847747803,5.059154987335205,2.89772629737854,137.85365295410156,7.150659561157227,6.887295246124268,22.093626022338867,VuMeter,137.85365295410156
bgslibrary\wrapper\python\ndarray_converter.h,0.0,0.0,12.693375587463379,0.2755715847015381,0.0,0.0,0.0,2.003451347351074,1.0016134977340698,0.0,0.0,0.32800573110580444,1.446163296699524,6.800134658813477,LBP_MRF,12.693375587463379
bgslibrary\bgslibrary\algorithms\WeightedMovingMean.cpp,16.872676849365234,10.73593521118164,17.04752540588379,8.61246395111084,7.058491230010986,12.98796558380127,7.058491230010986,57.91777420043945,5.18231725692749,18.054418563842773,7.058491230010986,7.523006439208984,7.272332668304443,13.290305137634277,T2F,57.91777420043945
bgslibrary\bgslibrary\algorithms\SigmaDelta.h,17.039722442626953,0.3152592182159424,6.681737899780273,2.914362907409668,1.315631628036499,17.867341995239258,138.4080810546875,0.17684663832187653,3.6332895755767822,1.315631628036499,1.315631628036499,4.126607418060303,1.6721911430358887,11.644599914550781,SigmaDelta,138.4080810546875
bgslibrary\bgslibrary\algorithms\DPMean.h,16.652448654174805,0.30898648500442505,6.622699737548828,2.6120901107788086,1.1587917804718018,20.369733810424805,1.1587917804718018,0.17538093030452728,3.3194751739501953,1.1587917804718018,1.1587917804718018,3.671605110168457,1.5294026136398315,12.910466194152832,PBAS,20.369733810424805
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV2.cpp,18.199077606201172,10.84798812866211,16.902807235717773,8.965448379516602,7.051443099975586,14.763490676879883,7.051443099975586,5.1479082107543945,5.196435451507568,3.0485634803771973,7.051443099975586,7.726218223571777,10.530817031860352,12.962668418884277,IMBS,18.199077606201172
bgslibrary\bgslibrary\algorithms\MultiLayer\blob.cpp,6.365943908691406,2.600524425506592,28.898136138916016,3.020667791366577,68.32164001464844,8.086565971374512,2.918750047683716,41.772823333740234,4.227584362030029,9.051671028137207,1.61848783493042,78.04386138916016,7.782212734222412,58.8300895690918,general,78.04386138916016
bgslibrary\bgslibrary\algorithms\dp\Image.cpp,11.305628776550293,2.0,0.0,2.3193695545196533,1.1502914428710938,0.0,1.1502914428710938,0.0,3.3023734092712402,1.1502914428710938,1.1502914428710938,3.469660997390747,1.3377039432525635,3.469660997390747,IMBS,11.305628776550293
bgslibrary\bgslibrary\algorithms\DPTexture.h,16.539203643798828,0.3613232970237732,8.967449188232422,2.607421875,1.1578681468963623,18.594810485839844,1.1578681468963623,1.7266159057617188,3.3176167011260986,14.261319160461426,1.1578681468963623,3.667994976043701,4.630833625793457,12.86967945098877,PBAS,18.594810485839844
bgslibrary\wrapper\matlab\mxtypes.h,0.4239945113658905,0.0,0.0,0.0,0.0,0.4239945113658905,0.4239945113658905,20.38315773010254,1.4247539043426514,0.4239945113658905,0.4239945113658905,0.0,3.514224052429199,0.47696834802627563,T2F,20.38315773010254
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzySom.h,1.156052589416504,7.077710151672363,22.497270584106445,2.3316118717193604,1.156052589416504,6.801730155944824,1.156052589416504,2.0,3.3139641284942627,1.156052589416504,1.156052589416504,3.623943567276001,108.9171371459961,3.728066921234131,lb,108.9171371459961
bgslibrary\bgslibrary\algorithms\DPEigenbackground.cpp,17.45105743408203,10.365118026733398,10.022515296936035,6.18159818649292,6.7722907066345215,22.574657440185547,6.7722907066345215,21.215234756469727,5.112205505371094,16.597530364990234,6.7722907066345215,7.371781826019287,36.688636779785156,14.658462524414062,lb,36.688636779785156
bgslibrary\gui\mfc\src\Dlg.cpp,17.806352615356445,184.88546752929688,55.40850067138672,36.15373992919922,41.216407775878906,20.83925437927246,41.42886734008789,74.96033477783203,9.826282501220703,63.76776123046875,89.57972717285156,12.083145141601562,75.4643325805664,69.69564819335938,KDE,184.88546752929688
bgslibrary\bgslibrary\algorithms\dp\AdaptiveMedianBGS.cpp,9.206279754638672,9.332524299621582,33.621116638183594,26.959280014038086,6.6143798828125,15.336097717285156,6.6143798828125,3.8499460220336914,5.190145969390869,3.056774377822876,6.6143798828125,7.610556125640869,9.356549263000488,16.357585906982422,LBP_MRF,33.621116638183594
bgslibrary\bgslibrary\algorithms\VuMeter\TBackground.cpp,3.2732200622558594,7.036403656005859,29.691864013671875,6.606503009796143,7.051492214202881,3.900519609451294,5.032320976257324,27.092069625854492,5.406776428222656,3.2732200622558594,112.40911865234375,10.735516548156738,7.572532653808594,6.162839412689209,VuMeter,112.40911865234375
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.h,16.246252059936523,0.2981119155883789,59.97139358520508,2.5953369140625,1.155456781387329,19.804956436157227,1.155456781387329,64.22161865234375,4.006765842437744,1.155456781387329,1.155456781387329,3.6585581302642822,17.22760009765625,12.763265609741211,T2F,64.22161865234375
bgslibrary\bgslibrary\algorithms\PAWCS.cpp,17.647253036499023,10.427887916564941,51.79863739013672,125.81365966796875,6.800917148590088,14.040813446044922,8.214339256286621,4.08215856552124,5.124685764312744,13.86899185180664,6.800917148590088,7.407095432281494,69.5227279663086,25.14882469177246,LBSP,125.81365966796875
bgslibrary\bgslibrary\algorithms\LOBSTER.cpp,17.647253036499023,10.427887916564941,44.19978332519531,128.1797637939453,6.800917148590088,14.07783317565918,8.594414710998535,3.851240873336792,5.124685764312744,13.86899185180664,6.800917148590088,7.407095432281494,75.94099426269531,13.02563762664795,LBSP,128.1797637939453
bgslibrary\bgslibrary\algorithms\FuzzyChoquetIntegral.cpp,15.949979782104492,13.795116424560547,102.61297607421875,59.9220085144043,9.473905563354492,19.175161361694336,8.168476104736328,60.71348190307617,6.574939727783203,15.477790832519531,8.168476104736328,10.623054504394531,93.24102020263672,15.716263771057129,LBP_MRF,102.61297607421875
bgslibrary\bgslibrary\algorithms\MultiLayer\BackgroundSubtractionAPI.h,10.955692291259766,24.0208797454834,6.159844398498535,9.621126174926758,113.25071716308594,6.5535569190979,5.236149311065674,6.5535569190979,7.075948238372803,4.236149311065674,5.236149311065674,7.721933841705322,10.953511238098145,17.24045181274414,MultiLayer,113.25071716308594
bgslibrary\bgslibrary\algorithms\algorithms.cpp,1.1671020984649658,0.0,0.0,2.3550920486450195,1.1671020984649658,0.0,1.1671020984649658,0.0,3.335961103439331,1.1671020984649658,1.1671020984649658,3.5221941471099854,1.1879899501800537,3.5221941471099854,general,3.5221941471099854
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.cpp,69.5373764038086,14.911044120788574,32.52076721191406,34.78615188598633,5.381511688232422,10.79574203491211,10.179832458496094,36.94729995727539,6.67662239074707,26.13628387451172,5.743633270263672,8.782730102539062,65.6149673461914,31.886701583862305,IMBS,69.5373764038086
bgslibrary\bgslibrary\algorithms\LBP_MRF\block.h,1.1268723011016846,0.0,127.06488037109375,77.32491302490234,1.1268723011016846,0.0,1.1268723011016846,23.716890335083008,3.255255937576294,18.51746368408203,1.1268723011016846,4.660437107086182,66.4939956665039,3.9177775382995605,LBP_MRF,127.06488037109375
