Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
celery,app,bin/celery.py,bin,bin,166.12,bin,100.00,bin,bin,non
celery,app,backends/__init__.py,backends,backends,81.80,backends,100.00,backends,backends,non
celery,app,contrib/testing/tasks.py,contrib,contrib,103.88,non,30.00,contrib,contrib,non
celery,app,utils/term.py,utils,utils,84.51,utils,90.00,utils,utils,non
celery,app,concurrency/base.py,concurrency,concurrency,124.95,concurrency,95.00,concurrency,concurrency,non
celery,app,worker/strategy.py,worker,events,200.20,worker,85.00,worker,worker,non
celery,app,backends/elasticsearch.py,backends,backends,128.99,backends,95.00,backends,backends,non
celery,app,app/autoretry.py,non,non,11.23,non,40.00,worker,worker,non
celery,app,events/receiver.py,events,events,149.52,events,95.00,events,events,non
celery,app,beat.py,bin,bin,84.28,non,70.00,non,worker,non
celery,app,signals.py,bin,worker,94.72,events,90.00,utils,utils,non
celery,app,contrib/__init__.py,contrib,contrib,100.03,non,10.00,non,contrib,non
celery,app,utils/log.py,utils,utils,125.43,utils,95.00,utils,utils,non
celery,app,backends/s3.py,backends,backends,112.72,backends,100.00,backends,backends,non
celery,app,concurrency/solo.py,concurrency,concurrency,116.90,concurrency,100.00,concurrency,concurrency,non
celery,app,app/__init__.py,non,bin,56.45,utils,100.00,non,non,non
celery,app,worker/heartbeat.py,worker,events,110.56,worker,85.00,worker,worker,non
celery,app,events/event.py,events,events,155.31,events,95.00,events,events,non
celery,app,security/__init__.py,security,security,167.20,security,95.00,security,security,non
celery,app,security/key.py,security,security,142.49,security,100.00,security,security,non
celery,app,utils/nodenames.py,utils,utils,84.48,worker,85.00,utils,utils,non
celery,app,backends/redis.py,backends,backends,144.30,backends,100.00,backends,backends,non
celery,app,apps/multi.py,non,worker,84.83,non,70.00,bin,bin,non
celery,app,events/cursesmon.py,events,bin,170.15,events,100.00,events,events,non
celery,app,utils/saferepr.py,utils,utils,73.68,utils,95.00,utils,utils,non
celery,app,platforms.py,bin,security,129.02,utils,95.00,utils,utils,non
celery,app,bin/graph.py,bin,worker,140.72,bin,95.00,bin,bin,non
celery,app,__main__.py,bin,concurrency,102.82,bin,90.00,bin,bin,non
celery,app,contrib/django/task.py,contrib,contrib,102.24,contrib,95.00,contrib,contrib,non
celery,app,utils/time.py,utils,utils,107.07,utils,100.00,utils,utils,non
celery,app,worker/pidbox.py,worker,events,142.29,worker,95.00,worker,worker,non
celery,app,worker/consumer/delayed_delivery.py,worker,bin,111.47,worker,95.00,worker,worker,non
celery,app,worker/consumer/mingle.py,worker,events,144.98,worker,100.00,worker,worker,non
celery,app,app/trace.py,non,loaders,104.93,worker,95.00,worker,worker,non
celery,app,loaders/base.py,loaders,loaders,129.38,loaders,100.00,loaders,loaders,non
celery,app,worker/consumer/connection.py,worker,worker,89.05,worker,100.00,worker,worker,non
celery,app,loaders/app.py,loaders,loaders,97.00,loaders,95.00,loaders,loaders,non
celery,app,apps/__init__.py,non,non,3.18,non,0.00,non,non,non
celery,app,utils/dispatch/signal.py,utils,utils,80.64,events,85.00,utils,utils,non
celery,app,utils/text.py,utils,utils,83.85,utils,95.00,utils,utils,non
celery,app,contrib/testing/worker.py,contrib,concurrency,147.78,worker,85.00,contrib,contrib,non
celery,app,worker/consumer/tasks.py,worker,worker,112.98,worker,95.00,worker,worker,non
celery,app,utils/sysinfo.py,utils,utils,82.43,utils,90.00,utils,utils,non
celery,app,exceptions.py,bin,backends,51.17,utils,85.00,non,non,non
celery,app,backends/couchbase.py,backends,backends,124.57,backends,100.00,backends,backends,non
celery,app,app/routes.py,non,non,13.35,utils,100.00,non,non,non
celery,app,app/log.py,non,worker,78.37,non,60.00,utils,worker,non
celery,app,contrib/abortable.py,contrib,contrib,102.41,contrib,100.00,contrib,contrib,non
celery,app,worker/consumer/gossip.py,worker,events,168.56,worker,95.00,worker,worker,non
celery,app,app/task.py,non,events,128.31,non,80.00,non,non,non
celery,app,bin/amqp.py,bin,bin,137.99,bin,100.00,bin,bin,non
celery,app,security/serialization.py,security,security,160.98,security,100.00,security,security,non
celery,app,concurrency/gevent.py,concurrency,concurrency,96.87,concurrency,95.00,concurrency,concurrency,non
celery,app,concurrency/__init__.py,concurrency,concurrency,147.07,concurrency,95.00,concurrency,concurrency,non
celery,app,worker/consumer/__init__.py,worker,events,104.42,non,0.00,worker,worker,non
celery,app,contrib/testing/__init__.py,contrib,contrib,101.96,non,10.00,non,contrib,non
celery,app,worker/state.py,worker,worker,91.05,worker,85.00,worker,worker,non
celery,app,fixups/django.py,fixups,fixups,220.29,fixups,95.00,fixups,fixups,non
celery,app,worker/loops.py,worker,events,160.43,worker,95.00,worker,worker,non
celery,app,bin/purge.py,bin,bin,151.23,bin,100.00,bin,bin,non
celery,app,backends/cassandra.py,backends,backends,118.20,backends,100.00,backends,backends,non
celery,app,app/registry.py,non,non,19.03,loaders,85.00,loaders,loaders,non
celery,app,bin/base.py,bin,bin,129.38,bin,95.00,bin,bin,non
celery,app,app/builtins.py,non,bin,100.52,non,20.00,non,non,non
celery,app,events/__init__.py,events,events,150.36,events,95.00,events,events,non
celery,app,utils/quorum_queues.py,utils,utils,87.49,non,70.00,utils,utils,non
celery,app,app/amqp.py,non,events,123.31,non,80.00,worker,worker,non
celery,app,security/certificate.py,security,security,129.54,security,100.00,security,security,non
celery,app,bin/upgrade.py,bin,bin,140.96,bin,95.00,bin,bin,non
celery,app,local.py,bin,bin,79.77,utils,85.00,utils,utils,non
celery,app,contrib/testing/manager.py,contrib,contrib,134.98,contrib,95.00,contrib,contrib,non
celery,app,contrib/testing/app.py,contrib,worker,100.68,non,80.00,contrib,contrib,non
celery,app,bin/events.py,bin,bin,140.75,bin,85.00,events,events,non
celery,app,app/backends.py,non,backends,175.62,backends,95.00,backends,backends,non
celery,app,backends/base.py,backends,backends,152.76,backends,100.00,backends,backends,non
celery,app,result.py,bin,worker,94.78,worker,95.00,backends,non,non
celery,app,backends/cosmosdbsql.py,backends,backends,117.70,backends,100.00,backends,backends,non
celery,app,utils/objects.py,utils,utils,91.75,utils,100.00,utils,utils,non
celery,app,worker/consumer/consumer.py,worker,events,166.55,worker,95.00,worker,worker,non
celery,app,backends/consul.py,backends,backends,82.42,backends,100.00,backends,backends,non
celery,app,backends/cache.py,backends,backends,166.72,backends,100.00,backends,backends,non
celery,app,apps/worker.py,non,loaders,150.96,bin,85.00,bin,bin,non
celery,app,concurrency/prefork.py,concurrency,concurrency,125.22,concurrency,90.00,concurrency,concurrency,non
celery,app,worker/control.py,worker,events,165.53,worker,95.00,worker,worker,non
celery,app,utils/dispatch/__init__.py,utils,utils,86.93,events,90.00,events,utils,non
celery,app,worker/worker.py,worker,events,148.65,worker,95.00,worker,worker,non
celery,app,bin/multi.py,bin,bin,160.05,bin,100.00,bin,bin,non
celery,app,app/base.py,non,fixups,226.38,non,0.00,non,non,non
celery,app,events/snapshot.py,events,events,158.04,events,90.00,events,events,non
celery,backends,loaders/default.py,loaders,loaders,163.20,loaders,100.00,loaders,loaders,non
celery,backends,utils/__init__.py,utils,utils,88.16,utils,95.00,utils,utils,non
celery,backends,worker/__init__.py,worker,worker,68.60,worker,95.00,worker,worker,non
celery,backends,loaders/__init__.py,loaders,loaders,171.36,loaders,100.00,loaders,loaders,non
celery,backends,backends/filesystem.py,non,app,67.28,worker,90.00,worker,non,non
celery,backends,states.py,bin,non,12.87,worker,85.00,worker,utils,non
celery,backends,_state.py,bin,fixups,119.56,non,80.00,app,app,non
celery,backends,utils/iso8601.py,utils,utils,80.60,utils,90.00,utils,utils,non
celery,backends,worker/components.py,worker,events,185.04,worker,90.00,worker,worker,non
celery,backends,worker/consumer/events.py,worker,events,204.75,non,75.00,worker,worker,non
celery,backends,worker/consumer/agent.py,worker,worker,75.33,worker,95.00,worker,worker,non
celery,backends,app/annotations.py,app,app,62.74,non,80.00,app,app,non
celery,backends,worker/request.py,worker,events,204.51,worker,90.00,worker,worker,non
celery,backends,bin/result.py,bin,bin,122.31,bin,90.00,bin,bin,non
celery,backends,events/dispatcher.py,events,events,164.56,events,95.00,events,events,non
celery,backends,contrib/sphinx.py,contrib,contrib,122.24,contrib,100.00,contrib,contrib,non
celery,backends,backends/dynamodb.py,non,app,74.46,non,80.00,non,non,non
celery,backends,worker/consumer/heart.py,worker,events,143.53,worker,95.00,worker,worker,non
celery,backends,bin/control.py,bin,bin,124.98,bin,100.00,bin,bin,non
celery,backends,contrib/rdb.py,contrib,contrib,91.95,contrib,100.00,contrib,contrib,non
celery,backends,utils/annotations.py,utils,utils,84.20,utils,95.00,utils,utils,non
celery,backends,bin/worker.py,bin,bin,182.33,bin,95.00,bin,bin,non
celery,backends,utils/graph.py,utils,bin,89.71,utils,95.00,utils,utils,non
celery,backends,security/utils.py,security,security,135.53,security,90.00,security,security,non
celery,backends,utils/timer2.py,utils,utils,87.58,non,65.00,worker,utils,non
celery,backends,bin/shell.py,bin,bin,171.31,bin,95.00,bin,bin,non
celery,backends,app/events.py,app,events,116.51,events,90.00,events,events,non
celery,backends,events/state.py,events,events,182.51,events,95.00,events,events,non
celery,backends,contrib/testing/mocks.py,contrib,contrib,90.63,contrib,90.00,contrib,contrib,non
celery,backends,backends/database/session.py,non,bin,84.86,worker,85.00,contrib,non,non
celery,backends,backends/asynchronous.py,non,events,217.06,worker,90.00,concurrency,concurrency,non
celery,backends,__init__.py,bin,concurrency,138.76,non,70.00,concurrency,concurrency,non
celery,backends,apps/beat.py,app,app,82.83,bin,95.00,bin,bin,non
celery,backends,bootsteps.py,bin,worker,94.12,utils,85.00,worker,worker,non
celery,backends,backends/gcs.py,non,app,73.36,contrib,85.00,utils,non,non
celery,backends,concurrency/eventlet.py,concurrency,concurrency,122.68,concurrency,100.00,concurrency,concurrency,non
celery,backends,backends/mongodb.py,non,bin,96.57,non,70.00,non,non,non
celery,backends,schedules.py,bin,events,150.14,non,30.00,utils,non,non
celery,backends,utils/serialization.py,utils,utils,92.94,non,75.00,utils,utils,non
celery,backends,utils/static/__init__.py,utils,utils,88.79,non,20.00,non,utils,non
celery,backends,bin/call.py,bin,bin,114.72,bin,100.00,bin,bin,non
celery,backends,app/control.py,app,events,105.72,worker,95.00,worker,worker,non
celery,backends,bin/migrate.py,bin,bin,130.44,bin,90.00,bin,bin,non
celery,backends,app/defaults.py,app,events,140.93,loaders,85.00,loaders,loaders,non
celery,backends,worker/autoscale.py,worker,concurrency,135.49,worker,100.00,worker,worker,non
celery,backends,bin/__init__.py,bin,bin,99.47,non,10.00,non,bin,non
celery,backends,events/dumper.py,events,events,166.17,events,100.00,events,events,non
celery,backends,utils/imports.py,utils,utils,99.64,utils,95.00,utils,utils,non
celery,backends,backends/azureblockblob.py,non,app,53.10,contrib,95.00,contrib,contrib,non
celery,backends,bin/list.py,bin,bin,118.39,bin,100.00,bin,bin,non
celery,backends,utils/debug.py,utils,utils,111.90,utils,95.00,utils,utils,non
celery,backends,app/utils.py,app,events,98.48,app,85.00,utils,utils,non
celery,backends,backends/database/__init__.py,non,app,71.37,non,40.00,non,non,non
celery,backends,utils/deprecated.py,utils,utils,89.09,utils,100.00,utils,utils,non
celery,backends,bin/beat.py,bin,bin,145.14,bin,100.00,bin,bin,non
celery,backends,backends/couchdb.py,non,non,10.34,non,80.00,non,contrib,non
celery,backends,utils/functional.py,utils,utils,84.90,utils,95.00,utils,utils,non
celery,backends,bin/logtool.py,bin,bin,123.43,bin,95.00,bin,bin,non
celery,backends,contrib/migrate.py,contrib,app,98.17,non,65.00,contrib,contrib,non
celery,backends,canvas.py,bin,app,89.15,app,95.00,app,app,non
celery,backends,contrib/pytest.py,contrib,worker,113.50,contrib,90.00,contrib,contrib,non
celery,backends,worker/consumer/control.py,worker,worker,86.21,worker,95.00,worker,worker,non
celery,backends,concurrency/asynpool.py,concurrency,events,145.24,worker,85.00,concurrency,concurrency,non
celery,backends,concurrency/thread.py,concurrency,concurrency,123.14,concurrency,100.00,concurrency,concurrency,non
celery,backends,backends/database/models.py,non,worker,81.88,non,10.00,non,non,non
celery,backends,utils/abstract.py,utils,utils,85.97,utils,95.00,utils,utils,non
celery,backends,utils/collections.py,utils,bin,106.23,utils,85.00,utils,utils,non
celery,backends,utils/threads.py,utils,utils,85.36,non,60.00,utils,utils,non
celery,backends,fixups/__init__.py,fixups,fixups,141.26,fixups,100.00,fixups,fixups,non
celery,backends,contrib/django/__init__.py,contrib,contrib,103.01,non,0.00,non,contrib,non
celery,backends,backends/rpc.py,non,events,102.77,worker,85.00,non,non,non
celery,backends,backends/arangodb.py,non,app,60.45,app,90.00,contrib,non,non
celery,backends,bin/celery.py,bin,bin,165.19,bin,95.00,bin,bin,non
celery,backends,backends/__init__.py,non,non,3.28,non,60.00,non,backends,non
celery,backends,contrib/testing/tasks.py,contrib,contrib,103.88,contrib,85.00,contrib,contrib,non
celery,backends,utils/term.py,utils,utils,82.81,utils,85.00,utils,utils,non
celery,backends,concurrency/base.py,concurrency,concurrency,124.95,concurrency,95.00,concurrency,concurrency,non
celery,backends,worker/strategy.py,worker,events,200.20,worker,95.00,worker,worker,non
celery,backends,backends/elasticsearch.py,non,app,59.00,contrib,95.00,contrib,non,non
celery,backends,app/autoretry.py,app,app,66.28,non,60.00,worker,worker,non
celery,backends,events/receiver.py,events,events,149.52,events,95.00,events,events,non
celery,backends,beat.py,bin,app,91.17,app,95.00,worker,worker,non
celery,backends,signals.py,bin,worker,94.72,events,90.00,events,events,non
celery,backends,contrib/__init__.py,contrib,contrib,100.03,non,60.00,non,contrib,non
celery,backends,utils/log.py,utils,utils,123.77,utils,95.00,utils,utils,non
celery,backends,backends/s3.py,non,app,65.50,non,70.00,non,contrib,non
celery,backends,concurrency/solo.py,concurrency,concurrency,116.90,concurrency,90.00,concurrency,concurrency,non
celery,backends,app/__init__.py,app,app,77.35,app,90.00,app,app,non
celery,backends,worker/heartbeat.py,worker,events,110.56,worker,90.00,worker,worker,non
celery,backends,events/event.py,events,events,155.31,events,85.00,events,events,non
celery,backends,security/__init__.py,security,security,167.20,security,95.00,security,security,non
celery,backends,security/key.py,security,security,142.49,security,100.00,security,security,non
celery,backends,utils/nodenames.py,utils,utils,83.02,utils,85.00,worker,utils,non
celery,backends,backends/redis.py,non,bin,115.08,non,60.00,non,backends,non
celery,backends,apps/multi.py,app,worker,84.83,non,70.00,worker,bin,non
celery,backends,events/cursesmon.py,events,bin,170.52,events,95.00,events,events,non
celery,backends,utils/saferepr.py,utils,utils,72.94,utils,90.00,utils,utils,non
celery,backends,platforms.py,bin,security,129.02,utils,95.00,utils,utils,non
celery,backends,bin/graph.py,bin,worker,140.72,bin,95.00,bin,bin,non
celery,backends,__main__.py,bin,concurrency,102.82,bin,90.00,bin,bin,non
celery,backends,contrib/django/task.py,contrib,contrib,102.24,contrib,95.00,fixups,contrib,non
celery,backends,utils/time.py,utils,utils,107.28,utils,100.00,utils,utils,non
celery,backends,worker/pidbox.py,worker,events,142.29,worker,95.00,worker,worker,non
celery,backends,worker/consumer/delayed_delivery.py,worker,bin,111.36,worker,95.00,worker,worker,non
celery,backends,worker/consumer/mingle.py,worker,events,144.98,worker,95.00,worker,worker,non
celery,backends,app/trace.py,app,loaders,104.93,app,85.00,worker,app,non
celery,backends,loaders/base.py,loaders,loaders,129.38,loaders,95.00,loaders,loaders,non
celery,backends,worker/consumer/connection.py,worker,worker,89.05,worker,95.00,worker,worker,non
celery,backends,loaders/app.py,loaders,loaders,97.00,loaders,95.00,loaders,loaders,non
celery,backends,apps/__init__.py,app,non,48.16,non,0.00,non,non,non
celery,backends,utils/dispatch/signal.py,utils,utils,79.95,utils,85.00,utils,utils,non
celery,backends,utils/text.py,utils,utils,83.85,utils,100.00,utils,utils,non
celery,backends,contrib/testing/worker.py,contrib,concurrency,148.48,contrib,90.00,contrib,contrib,non
celery,backends,worker/consumer/tasks.py,worker,worker,112.98,worker,95.00,worker,worker,non
celery,backends,utils/sysinfo.py,utils,utils,82.43,utils,95.00,utils,utils,non
celery,backends,exceptions.py,bin,worker,50.77,non,60.00,utils,utils,non
celery,backends,backends/couchbase.py,non,app,56.15,contrib,100.00,non,non,non
celery,backends,app/routes.py,app,app,59.91,app,90.00,app,app,non
celery,backends,app/log.py,app,worker,78.37,non,75.00,app,app,non
celery,backends,contrib/abortable.py,contrib,contrib,102.41,contrib,95.00,contrib,contrib,non
celery,backends,worker/consumer/gossip.py,worker,events,168.56,worker,95.00,worker,worker,non
celery,backends,app/task.py,app,events,128.31,app,95.00,app,app,non
celery,backends,bin/amqp.py,bin,bin,138.01,bin,95.00,bin,bin,non
celery,backends,security/serialization.py,security,security,160.98,security,100.00,security,security,non
celery,backends,concurrency/gevent.py,concurrency,concurrency,96.87,concurrency,95.00,concurrency,concurrency,non
celery,backends,concurrency/__init__.py,concurrency,concurrency,147.07,concurrency,90.00,concurrency,concurrency,non
celery,backends,worker/consumer/__init__.py,worker,events,104.42,worker,90.00,worker,worker,non
celery,backends,contrib/testing/__init__.py,contrib,contrib,101.96,non,10.00,non,contrib,non
celery,backends,worker/state.py,worker,worker,91.05,worker,95.00,worker,worker,non
celery,backends,fixups/django.py,fixups,fixups,220.56,fixups,95.00,fixups,fixups,non
celery,backends,worker/loops.py,worker,events,160.43,worker,95.00,worker,worker,non
celery,backends,bin/purge.py,bin,bin,152.25,bin,100.00,bin,bin,non
celery,backends,backends/cassandra.py,non,app,60.15,non,60.00,app,non,non
celery,backends,app/registry.py,app,app,78.42,app,90.00,app,app,non
celery,backends,bin/base.py,bin,bin,128.62,bin,95.00,bin,bin,non
celery,backends,app/builtins.py,app,bin,100.52,app,95.00,app,app,non
celery,backends,events/__init__.py,events,events,150.36,events,100.00,events,events,non
celery,backends,utils/quorum_queues.py,utils,utils,87.49,non,40.00,non,utils,non
celery,backends,app/amqp.py,app,events,123.31,app,85.00,worker,worker,non
celery,backends,security/certificate.py,security,security,129.54,security,95.00,security,security,non
celery,backends,bin/upgrade.py,bin,bin,140.53,bin,95.00,bin,bin,non
celery,backends,local.py,bin,app,86.69,utils,90.00,utils,utils,non
celery,backends,contrib/testing/manager.py,contrib,contrib,134.98,contrib,85.00,contrib,contrib,non
celery,backends,contrib/testing/app.py,contrib,worker,100.68,contrib,95.00,contrib,contrib,non
celery,backends,bin/events.py,bin,bin,140.78,non,70.00,bin,bin,non
celery,backends,app/backends.py,app,loaders,68.21,non,65.00,loaders,loaders,non
celery,backends,backends/base.py,non,app,99.10,non,60.00,app,backends,non
celery,backends,result.py,bin,worker,94.78,app,95.00,app,utils,non
celery,backends,backends/cosmosdbsql.py,non,app,53.93,contrib,90.00,contrib,non,non
celery,backends,utils/objects.py,utils,utils,91.75,utils,90.00,utils,utils,non
celery,backends,worker/consumer/consumer.py,worker,events,166.55,worker,95.00,worker,worker,non
celery,backends,backends/consul.py,non,non,13.45,contrib,85.00,contrib,non,non
celery,backends,backends/cache.py,non,app,69.02,non,20.00,utils,non,non
celery,backends,apps/worker.py,app,loaders,150.96,worker,95.00,worker,bin,non
celery,backends,concurrency/prefork.py,concurrency,concurrency,125.91,concurrency,95.00,concurrency,concurrency,non
celery,backends,worker/control.py,worker,events,165.53,worker,95.00,worker,worker,non
celery,backends,utils/dispatch/__init__.py,utils,utils,86.93,events,90.00,non,utils,non
celery,backends,worker/worker.py,worker,events,148.65,worker,90.00,worker,worker,non
celery,backends,bin/multi.py,bin,bin,158.98,bin,95.00,bin,bin,non
celery,backends,app/base.py,app,fixups,226.38,app,95.00,app,app,non
celery,backends,events/snapshot.py,events,events,158.04,events,95.00,events,events,non
celery,bin,loaders/default.py,loaders,loaders,163.20,loaders,95.00,loaders,loaders,non
celery,bin,utils/__init__.py,utils,utils,88.16,utils,100.00,utils,utils,non
celery,bin,worker/__init__.py,worker,worker,68.60,worker,100.00,worker,worker,non
celery,bin,loaders/__init__.py,loaders,loaders,171.36,loaders,95.00,loaders,loaders,non
celery,bin,backends/filesystem.py,backends,backends,120.85,backends,100.00,backends,backends,non
celery,bin,states.py,non,non,12.87,worker,85.00,worker,app,non
celery,bin,_state.py,non,fixups,119.56,utils,85.00,app,utils,non
celery,bin,utils/iso8601.py,utils,utils,80.60,utils,90.00,utils,utils,non
celery,bin,worker/components.py,worker,events,185.04,worker,95.00,worker,worker,non
celery,bin,worker/consumer/events.py,worker,events,204.75,worker,95.00,events,events,non
celery,bin,worker/consumer/agent.py,worker,worker,75.33,worker,90.00,worker,worker,non
celery,bin,app/annotations.py,app,app,62.74,non,65.00,worker,app,non
celery,bin,worker/request.py,worker,events,204.51,worker,85.00,worker,worker,non
celery,bin,bin/result.py,non,app,62.08,backends,85.00,app,non,non
celery,bin,events/dispatcher.py,events,events,164.56,events,95.00,events,events,non
celery,bin,contrib/sphinx.py,contrib,contrib,122.24,contrib,100.00,contrib,contrib,non
celery,bin,backends/dynamodb.py,backends,backends,90.07,backends,100.00,backends,backends,non
celery,bin,worker/consumer/heart.py,worker,events,143.53,worker,95.00,worker,worker,non
celery,bin,bin/control.py,non,contrib,67.50,worker,85.00,app,worker,non
celery,bin,contrib/rdb.py,contrib,contrib,92.22,contrib,95.00,contrib,contrib,non
celery,bin,utils/annotations.py,utils,utils,83.47,utils,90.00,non,utils,non
celery,bin,bin/worker.py,non,worker,165.92,worker,90.00,worker,worker,non
celery,bin,utils/graph.py,utils,utils,88.30,utils,85.00,utils,utils,non
celery,bin,security/utils.py,security,security,135.53,security,95.00,security,security,non
celery,bin,utils/timer2.py,utils,utils,86.84,concurrency,85.00,concurrency,utils,non
celery,bin,bin/shell.py,non,concurrency,122.72,utils,90.00,contrib,app,non
celery,bin,app/events.py,app,events,116.51,events,95.00,events,events,non
celery,bin,events/state.py,events,events,182.51,events,95.00,events,events,non
celery,bin,contrib/testing/mocks.py,contrib,contrib,90.63,contrib,95.00,contrib,contrib,non
celery,bin,backends/database/session.py,backends,backends,85.41,utils,85.00,utils,backends,non
