Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
celery,app,concurrency/asynpool.py,non-None,non-None,145.24,non-None,85.0,non-None,non-None,non
celery,app,concurrency/thread.py,non-None,non-None,123.14,non-None,90.0,non-None,non-None,non
celery,app,backends/database/models.py,non-None,non-None,97.09,non-None,95.0,non-None,non-None,non
celery,app,utils/abstract.py,non-None,non-None,86.59,non-None,85.0,non,non-None,non
celery,app,utils/collections.py,non-None,non-None,104.52,non-None,95.0,non-None,non-None,non
celery,app,utils/threads.py,non-None,non-None,87.11,non-None,85.0,non-None,non-None,non
celery,app,fixups/__init__.py,non-None,non-None,141.26,non-None,100.0,non-None,non-None,non
celery,app,contrib/django/__init__.py,non-None,non-None,103.01,non,0.0,non,non-None,non
celery,app,backends/rpc.py,non-None,non-None,150.78,non-None,95.0,non-None,non-None,non
celery,app,backends/arangodb.py,non-None,non-None,134.05,non-None,100.0,non-None,non-None,non
celery,app,bin/celery.py,non-None,non-None,166.12,non-None,100.0,non-None,non-None,non
celery,app,backends/__init__.py,non-None,non-None,81.8,non-None,100.0,non-None,non-None,non
celery,app,contrib/testing/tasks.py,non-None,non-None,103.88,non,30.0,non-None,non-None,non
celery,app,utils/term.py,non-None,non-None,84.51,non-None,90.0,non-None,non-None,non
celery,app,concurrency/base.py,non-None,non-None,124.95,non-None,95.0,non-None,non-None,non
celery,app,worker/strategy.py,non-None,non-None,200.2,non-None,85.0,non-None,non-None,non
celery,app,backends/elasticsearch.py,non-None,non-None,128.99,non-None,95.0,non-None,non-None,non
celery,app,app/autoretry.py,non,non,11.23,non,40.0,non-None,non-None,non
celery,app,events/receiver.py,non-None,non-None,149.52,non-None,95.0,non-None,non-None,non
celery,app,beat.py,non-None,non-None,84.28,non,70.0,non,non-None,non
celery,app,signals.py,non-None,non-None,94.72,non-None,90.0,non-None,non-None,non
celery,app,contrib/__init__.py,non-None,non-None,100.03,non,10.0,non,non-None,non
celery,app,utils/log.py,non-None,non-None,125.43,non-None,95.0,non-None,non-None,non
celery,app,backends/s3.py,non-None,non-None,112.72,non-None,100.0,non-None,non-None,non
celery,app,concurrency/solo.py,non-None,non-None,116.9,non-None,100.0,non-None,non-None,non
celery,app,app/__init__.py,non,non-None,56.45,non-None,100.0,non,non,non
celery,app,worker/heartbeat.py,non-None,non-None,110.56,non-None,85.0,non-None,non-None,non
celery,app,events/event.py,non-None,non-None,155.31,non-None,95.0,non-None,non-None,non
celery,app,security/__init__.py,non-None,non-None,167.2,non-None,95.0,non-None,non-None,non
celery,app,security/key.py,non-None,non-None,142.49,non-None,100.0,non-None,non-None,non
celery,app,utils/nodenames.py,non-None,non-None,84.48,non-None,85.0,non-None,non-None,non
celery,app,backends/redis.py,non-None,non-None,144.3,non-None,100.0,non-None,non-None,non
celery,app,apps/multi.py,non,non-None,84.83,non,70.0,non-None,non-None,non
celery,app,events/cursesmon.py,non-None,non-None,170.15,non-None,100.0,non-None,non-None,non
celery,app,utils/saferepr.py,non-None,non-None,73.68,non-None,95.0,non-None,non-None,non
celery,app,platforms.py,non-None,non-None,129.02,non-None,95.0,non-None,non-None,non
celery,app,bin/graph.py,non-None,non-None,140.72,non-None,95.0,non-None,non-None,non
celery,app,__main__.py,non-None,non-None,102.82,non-None,90.0,non-None,non-None,non
celery,app,contrib/django/task.py,non-None,non-None,102.24,non-None,95.0,non-None,non-None,non
celery,app,utils/time.py,non-None,non-None,107.07,non-None,100.0,non-None,non-None,non
celery,app,worker/pidbox.py,non-None,non-None,142.29,non-None,95.0,non-None,non-None,non
celery,app,worker/consumer/delayed_delivery.py,non-None,non-None,111.47,non-None,95.0,non-None,non-None,non
celery,app,worker/consumer/mingle.py,non-None,non-None,144.98,non-None,100.0,non-None,non-None,non
celery,app,app/trace.py,non,non-None,104.93,non-None,95.0,non-None,non-None,non
celery,app,loaders/base.py,non-None,non-None,129.38,non-None,100.0,non-None,non-None,non
celery,app,worker/consumer/connection.py,non-None,non-None,89.05,non-None,100.0,non-None,non-None,non
celery,app,loaders/app.py,non-None,non-None,97.0,non-None,95.0,non-None,non-None,non
celery,app,apps/__init__.py,non,non,3.18,non,0.0,non,non,non
celery,app,utils/dispatch/signal.py,non-None,non-None,80.64,non-None,85.0,non-None,non-None,non
celery,app,utils/text.py,non-None,non-None,83.85,non-None,95.0,non-None,non-None,non
celery,app,contrib/testing/worker.py,non-None,non-None,147.78,non-None,85.0,non-None,non-None,non
celery,app,worker/consumer/tasks.py,non-None,non-None,112.98,non-None,95.0,non-None,non-None,non
celery,app,utils/sysinfo.py,non-None,non-None,82.43,non-None,90.0,non-None,non-None,non
celery,app,exceptions.py,non-None,non-None,51.17,non-None,85.0,non,non,non
celery,app,backends/couchbase.py,non-None,non-None,124.57,non-None,100.0,non-None,non-None,non
celery,app,app/routes.py,non,non,13.35,non-None,100.0,non,non,non
celery,app,app/log.py,non,non-None,78.37,non,60.0,non-None,non-None,non
celery,app,contrib/abortable.py,non-None,non-None,102.41,non-None,100.0,non-None,non-None,non
celery,app,worker/consumer/gossip.py,non-None,non-None,168.56,non-None,95.0,non-None,non-None,non
celery,app,app/task.py,non,non-None,128.31,non,80.0,non,non,non
celery,app,bin/amqp.py,non-None,non-None,137.99,non-None,100.0,non-None,non-None,non
celery,app,security/serialization.py,non-None,non-None,160.98,non-None,100.0,non-None,non-None,non
celery,app,concurrency/gevent.py,non-None,non-None,96.87,non-None,95.0,non-None,non-None,non
celery,app,concurrency/__init__.py,non-None,non-None,147.07,non-None,95.0,non-None,non-None,non
celery,app,worker/consumer/__init__.py,non-None,non-None,104.42,non,0.0,non-None,non-None,non
celery,app,contrib/testing/__init__.py,non-None,non-None,101.96,non,10.0,non,non-None,non
celery,app,worker/state.py,non-None,non-None,91.05,non-None,85.0,non-None,non-None,non
celery,app,fixups/django.py,non-None,non-None,220.29,non-None,95.0,non-None,non-None,non
celery,app,worker/loops.py,non-None,non-None,160.43,non-None,95.0,non-None,non-None,non
celery,app,bin/purge.py,non-None,non-None,151.23,non-None,100.0,non-None,non-None,non
celery,app,backends/cassandra.py,non-None,non-None,118.2,non-None,100.0,non-None,non-None,non
celery,app,app/registry.py,non,non,19.03,non-None,85.0,non-None,non-None,non
celery,app,bin/base.py,non-None,non-None,129.38,non-None,95.0,non-None,non-None,non
celery,app,app/builtins.py,non,non-None,100.52,non,20.0,non,non,non
celery,app,events/__init__.py,non-None,non-None,150.36,non-None,95.0,non-None,non-None,non
celery,app,utils/quorum_queues.py,non-None,non-None,87.49,non,70.0,non-None,non-None,non
celery,app,app/amqp.py,non,non-None,123.31,non,80.0,non-None,non-None,non
celery,app,security/certificate.py,non-None,non-None,129.54,non-None,100.0,non-None,non-None,non
celery,app,bin/upgrade.py,non-None,non-None,140.96,non-None,95.0,non-None,non-None,non
celery,app,local.py,non-None,non-None,79.77,non-None,85.0,non-None,non-None,non
celery,app,contrib/testing/manager.py,non-None,non-None,134.98,non-None,95.0,non-None,non-None,non
celery,app,contrib/testing/app.py,non-None,non-None,100.68,non,80.0,non-None,non-None,non
celery,app,bin/events.py,non-None,non-None,140.75,non-None,85.0,non-None,non-None,non
celery,app,app/backends.py,non,non-None,175.62,non-None,95.0,non-None,non-None,non
celery,app,backends/base.py,non-None,non-None,152.76,non-None,100.0,non-None,non-None,non
celery,app,result.py,non-None,non-None,94.78,non-None,95.0,non-None,non,non
celery,app,backends/cosmosdbsql.py,non-None,non-None,117.7,non-None,100.0,non-None,non-None,non
celery,app,utils/objects.py,non-None,non-None,91.75,non-None,100.0,non-None,non-None,non
celery,app,worker/consumer/consumer.py,non-None,non-None,166.55,non-None,95.0,non-None,non-None,non
celery,app,backends/consul.py,non-None,non-None,82.42,non-None,100.0,non-None,non-None,non
celery,app,backends/cache.py,non-None,non-None,166.72,non-None,100.0,non-None,non-None,non
celery,app,apps/worker.py,non,non-None,150.96,non-None,85.0,non-None,non-None,non
celery,app,concurrency/prefork.py,non-None,non-None,125.22,non-None,90.0,non-None,non-None,non
celery,app,worker/control.py,non-None,non-None,165.53,non-None,95.0,non-None,non-None,non
celery,app,utils/dispatch/__init__.py,non-None,non-None,86.93,non-None,90.0,non-None,non-None,non
celery,app,worker/worker.py,non-None,non-None,148.65,non-None,95.0,non-None,non-None,non
celery,app,bin/multi.py,non-None,non-None,160.05,non-None,100.0,non-None,non-None,non
celery,app,app/base.py,non,non-None,226.38,non,0.0,non,non,non
celery,app,events/snapshot.py,non-None,non-None,158.04,non-None,90.0,non-None,non-None,non
celery,backends,loaders/default.py,non-None,non-None,163.2,non-None,100.0,non-None,non-None,non
celery,backends,utils/__init__.py,non-None,non-None,88.16,non-None,95.0,non-None,non-None,non
celery,backends,worker/__init__.py,non-None,non-None,68.6,non-None,95.0,non-None,non-None,non
celery,backends,loaders/__init__.py,non-None,non-None,171.36,non-None,100.0,non-None,non-None,non
celery,backends,backends/filesystem.py,non,non-None,67.28,non-None,90.0,non-None,non,non
celery,backends,states.py,non-None,non,12.87,non-None,85.0,non-None,non-None,non
celery,backends,_state.py,non-None,non-None,119.56,non,80.0,non-None,non-None,non
celery,backends,utils/iso8601.py,non-None,non-None,80.6,non-None,90.0,non-None,non-None,non
celery,backends,worker/components.py,non-None,non-None,185.04,non-None,90.0,non-None,non-None,non
celery,backends,worker/consumer/events.py,non-None,non-None,204.75,non,75.0,non-None,non-None,non
celery,backends,worker/consumer/agent.py,non-None,non-None,75.33,non-None,95.0,non-None,non-None,non
celery,backends,app/annotations.py,non-None,non-None,62.74,non,80.0,non-None,non-None,non
celery,backends,worker/request.py,non-None,non-None,204.51,non-None,90.0,non-None,non-None,non
celery,backends,bin/result.py,non-None,non-None,122.31,non-None,90.0,non-None,non-None,non
celery,backends,events/dispatcher.py,non-None,non-None,164.56,non-None,95.0,non-None,non-None,non
celery,backends,contrib/sphinx.py,non-None,non-None,122.24,non-None,100.0,non-None,non-None,non
celery,backends,backends/dynamodb.py,non,non-None,74.46,non,80.0,non,non,non
celery,backends,worker/consumer/heart.py,non-None,non-None,143.53,non-None,95.0,non-None,non-None,non
celery,backends,bin/control.py,non-None,non-None,124.98,non-None,100.0,non-None,non-None,non
celery,backends,contrib/rdb.py,non-None,non-None,91.95,non-None,100.0,non-None,non-None,non
celery,backends,utils/annotations.py,non-None,non-None,84.2,non-None,95.0,non-None,non-None,non
celery,backends,bin/worker.py,non-None,non-None,182.33,non-None,95.0,non-None,non-None,non
celery,backends,utils/graph.py,non-None,non-None,89.71,non-None,95.0,non-None,non-None,non
celery,backends,security/utils.py,non-None,non-None,135.53,non-None,90.0,non-None,non-None,non
celery,backends,utils/timer2.py,non-None,non-None,87.58,non,65.0,non-None,non-None,non
celery,backends,bin/shell.py,non-None,non-None,171.31,non-None,95.0,non-None,non-None,non
celery,backends,app/events.py,non-None,non-None,116.51,non-None,90.0,non-None,non-None,non
celery,backends,events/state.py,non-None,non-None,182.51,non-None,95.0,non-None,non-None,non
celery,backends,contrib/testing/mocks.py,non-None,non-None,90.63,non-None,90.0,non-None,non-None,non
celery,backends,backends/database/session.py,non,non-None,84.86,non-None,85.0,non-None,non,non
celery,backends,backends/asynchronous.py,non,non-None,217.06,non-None,90.0,non-None,non-None,non
celery,backends,__init__.py,non-None,non-None,138.76,non,70.0,non-None,non-None,non
celery,backends,apps/beat.py,non-None,non-None,82.83,non-None,95.0,non-None,non-None,non
celery,backends,bootsteps.py,non-None,non-None,94.12,non-None,85.0,non-None,non-None,non
celery,backends,backends/gcs.py,non,non-None,73.36,non-None,85.0,non-None,non,non
celery,backends,concurrency/eventlet.py,non-None,non-None,122.68,non-None,100.0,non-None,non-None,non
celery,backends,backends/mongodb.py,non,non-None,96.57,non,70.0,non,non,non
celery,backends,schedules.py,non-None,non-None,150.14,non,30.0,non-None,non,non
celery,backends,utils/serialization.py,non-None,non-None,92.94,non,75.0,non-None,non-None,non
celery,backends,utils/static/__init__.py,non-None,non-None,88.79,non,20.0,non,non-None,non
celery,backends,bin/call.py,non-None,non-None,114.72,non-None,100.0,non-None,non-None,non
celery,backends,app/control.py,non-None,non-None,105.72,non-None,95.0,non-None,non-None,non
celery,backends,bin/migrate.py,non-None,non-None,130.44,non-None,90.0,non-None,non-None,non
celery,backends,app/defaults.py,non-None,non-None,140.93,non-None,85.0,non-None,non-None,non
celery,backends,worker/autoscale.py,non-None,non-None,135.49,non-None,100.0,non-None,non-None,non
celery,backends,bin/__init__.py,non-None,non-None,99.47,non,10.0,non,non-None,non
celery,backends,events/dumper.py,non-None,non-None,166.17,non-None,100.0,non-None,non-None,non
celery,backends,utils/imports.py,non-None,non-None,99.64,non-None,95.0,non-None,non-None,non
celery,backends,backends/azureblockblob.py,non,non-None,53.1,non-None,95.0,non-None,non-None,non
celery,backends,bin/list.py,non-None,non-None,118.39,non-None,100.0,non-None,non-None,non
celery,backends,utils/debug.py,non-None,non-None,111.9,non-None,95.0,non-None,non-None,non
celery,backends,app/utils.py,non-None,non-None,98.48,non-None,85.0,non-None,non-None,non
celery,backends,backends/database/__init__.py,non,non-None,71.37,non,40.0,non,non,non
celery,backends,utils/deprecated.py,non-None,non-None,89.09,non-None,100.0,non-None,non-None,non
celery,backends,bin/beat.py,non-None,non-None,145.14,non-None,100.0,non-None,non-None,non
celery,backends,backends/couchdb.py,non,non,10.34,non,80.0,non,non-None,non
celery,backends,utils/functional.py,non-None,non-None,84.9,non-None,95.0,non-None,non-None,non
celery,backends,bin/logtool.py,non-None,non-None,123.43,non-None,95.0,non-None,non-None,non
celery,backends,contrib/migrate.py,non-None,non-None,98.17,non,65.0,non-None,non-None,non
celery,backends,canvas.py,non-None,non-None,89.15,non-None,95.0,non-None,non-None,non
celery,backends,contrib/pytest.py,non-None,non-None,113.5,non-None,90.0,non-None,non-None,non
celery,backends,worker/consumer/control.py,non-None,non-None,86.21,non-None,95.0,non-None,non-None,non
celery,backends,concurrency/asynpool.py,non-None,non-None,145.24,non-None,85.0,non-None,non-None,non
celery,backends,concurrency/thread.py,non-None,non-None,123.14,non-None,100.0,non-None,non-None,non
celery,backends,backends/database/models.py,non,non-None,81.88,non,10.0,non,non,non
celery,backends,utils/abstract.py,non-None,non-None,85.97,non-None,95.0,non-None,non-None,non
celery,backends,utils/collections.py,non-None,non-None,106.23,non-None,85.0,non-None,non-None,non
celery,backends,utils/threads.py,non-None,non-None,85.36,non,60.0,non-None,non-None,non
celery,backends,fixups/__init__.py,non-None,non-None,141.26,non-None,100.0,non-None,non-None,non
celery,backends,contrib/django/__init__.py,non-None,non-None,103.01,non,0.0,non,non-None,non
celery,backends,backends/rpc.py,non,non-None,102.77,non-None,85.0,non,non,non
celery,backends,backends/arangodb.py,non,non-None,60.45,non-None,90.0,non-None,non,non
celery,backends,bin/celery.py,non-None,non-None,165.19,non-None,95.0,non-None,non-None,non
celery,backends,backends/__init__.py,non,non,3.28,non,60.0,non,non-None,non
celery,backends,contrib/testing/tasks.py,non-None,non-None,103.88,non-None,85.0,non-None,non-None,non
celery,backends,utils/term.py,non-None,non-None,82.81,non-None,85.0,non-None,non-None,non
celery,backends,concurrency/base.py,non-None,non-None,124.95,non-None,95.0,non-None,non-None,non
celery,backends,worker/strategy.py,non-None,non-None,200.2,non-None,95.0,non-None,non-None,non
celery,backends,backends/elasticsearch.py,non,non-None,59.0,non-None,95.0,non-None,non,non
celery,backends,app/autoretry.py,non-None,non-None,66.28,non,60.0,non-None,non-None,non
celery,backends,events/receiver.py,non-None,non-None,149.52,non-None,95.0,non-None,non-None,non
celery,backends,beat.py,non-None,non-None,91.17,non-None,95.0,non-None,non-None,non
celery,backends,signals.py,non-None,non-None,94.72,non-None,90.0,non-None,non-None,non
celery,backends,contrib/__init__.py,non-None,non-None,100.03,non,60.0,non,non-None,non
celery,backends,utils/log.py,non-None,non-None,123.77,non-None,95.0,non-None,non-None,non
celery,backends,backends/s3.py,non,non-None,65.5,non,70.0,non,non-None,non
celery,backends,concurrency/solo.py,non-None,non-None,116.9,non-None,90.0,non-None,non-None,non
celery,backends,app/__init__.py,non-None,non-None,77.35,non-None,90.0,non-None,non-None,non
celery,backends,worker/heartbeat.py,non-None,non-None,110.56,non-None,90.0,non-None,non-None,non
celery,backends,events/event.py,non-None,non-None,155.31,non-None,85.0,non-None,non-None,non
celery,backends,security/__init__.py,non-None,non-None,167.2,non-None,95.0,non-None,non-None,non
celery,backends,security/key.py,non-None,non-None,142.49,non-None,100.0,non-None,non-None,non
celery,backends,utils/nodenames.py,non-None,non-None,83.02,non-None,85.0,non-None,non-None,non
celery,backends,backends/redis.py,non,non-None,115.08,non,60.0,non,non-None,non
celery,backends,apps/multi.py,non-None,non-None,84.83,non,70.0,non-None,non-None,non
celery,backends,events/cursesmon.py,non-None,non-None,170.52,non-None,95.0,non-None,non-None,non
celery,backends,utils/saferepr.py,non-None,non-None,72.94,non-None,90.0,non-None,non-None,non
celery,backends,platforms.py,non-None,non-None,129.02,non-None,95.0,non-None,non-None,non
celery,backends,bin/graph.py,non-None,non-None,140.72,non-None,95.0,non-None,non-None,non
celery,backends,__main__.py,non-None,non-None,102.82,non-None,90.0,non-None,non-None,non
celery,backends,contrib/django/task.py,non-None,non-None,102.24,non-None,95.0,non-None,non-None,non
celery,backends,utils/time.py,non-None,non-None,107.28,non-None,100.0,non-None,non-None,non
celery,backends,worker/pidbox.py,non-None,non-None,142.29,non-None,95.0,non-None,non-None,non
celery,backends,worker/consumer/delayed_delivery.py,non-None,non-None,111.36,non-None,95.0,non-None,non-None,non
celery,backends,worker/consumer/mingle.py,non-None,non-None,144.98,non-None,95.0,non-None,non-None,non
celery,backends,app/trace.py,non-None,non-None,104.93,non-None,85.0,non-None,non-None,non
celery,backends,loaders/base.py,non-None,non-None,129.38,non-None,95.0,non-None,non-None,non
celery,backends,worker/consumer/connection.py,non-None,non-None,89.05,non-None,95.0,non-None,non-None,non
celery,backends,loaders/app.py,non-None,non-None,97.0,non-None,95.0,non-None,non-None,non
celery,backends,apps/__init__.py,non-None,non,48.16,non,0.0,non,non,non
celery,backends,utils/dispatch/signal.py,non-None,non-None,79.95,non-None,85.0,non-None,non-None,non
celery,backends,utils/text.py,non-None,non-None,83.85,non-None,100.0,non-None,non-None,non
celery,backends,contrib/testing/worker.py,non-None,non-None,148.48,non-None,90.0,non-None,non-None,non
celery,backends,worker/consumer/tasks.py,non-None,non-None,112.98,non-None,95.0,non-None,non-None,non
celery,backends,utils/sysinfo.py,non-None,non-None,82.43,non-None,95.0,non-None,non-None,non
celery,backends,exceptions.py,non-None,non-None,50.77,non,60.0,non-None,non-None,non
celery,backends,backends/couchbase.py,non,non-None,56.15,non-None,100.0,non,non,non
celery,backends,app/routes.py,non-None,non-None,59.91,non-None,90.0,non-None,non-None,non
celery,backends,app/log.py,non-None,non-None,78.37,non,75.0,non-None,non-None,non
celery,backends,contrib/abortable.py,non-None,non-None,102.41,non-None,95.0,non-None,non-None,non
celery,backends,worker/consumer/gossip.py,non-None,non-None,168.56,non-None,95.0,non-None,non-None,non
celery,backends,app/task.py,non-None,non-None,128.31,non-None,95.0,non-None,non-None,non
celery,backends,bin/amqp.py,non-None,non-None,138.01,non-None,95.0,non-None,non-None,non
celery,backends,security/serialization.py,non-None,non-None,160.98,non-None,100.0,non-None,non-None,non
celery,backends,concurrency/gevent.py,non-None,non-None,96.87,non-None,95.0,non-None,non-None,non
celery,backends,concurrency/__init__.py,non-None,non-None,147.07,non-None,90.0,non-None,non-None,non
celery,backends,worker/consumer/__init__.py,non-None,non-None,104.42,non-None,90.0,non-None,non-None,non
celery,backends,contrib/testing/__init__.py,non-None,non-None,101.96,non,10.0,non,non-None,non
celery,backends,worker/state.py,non-None,non-None,91.05,non-None,95.0,non-None,non-None,non
celery,backends,fixups/django.py,non-None,non-None,220.56,non-None,95.0,non-None,non-None,non
celery,backends,worker/loops.py,non-None,non-None,160.43,non-None,95.0,non-None,non-None,non
celery,backends,bin/purge.py,non-None,non-None,152.25,non-None,100.0,non-None,non-None,non
celery,backends,backends/cassandra.py,non,non-None,60.15,non,60.0,non-None,non,non
celery,backends,app/registry.py,non-None,non-None,78.42,non-None,90.0,non-None,non-None,non
celery,backends,bin/base.py,non-None,non-None,128.62,non-None,95.0,non-None,non-None,non
celery,backends,app/builtins.py,non-None,non-None,100.52,non-None,95.0,non-None,non-None,non
celery,backends,events/__init__.py,non-None,non-None,150.36,non-None,100.0,non-None,non-None,non
celery,backends,utils/quorum_queues.py,non-None,non-None,87.49,non,40.0,non,non-None,non
celery,backends,app/amqp.py,non-None,non-None,123.31,non-None,85.0,non-None,non-None,non
celery,backends,security/certificate.py,non-None,non-None,129.54,non-None,95.0,non-None,non-None,non
celery,backends,bin/upgrade.py,non-None,non-None,140.53,non-None,95.0,non-None,non-None,non
celery,backends,local.py,non-None,non-None,86.69,non-None,90.0,non-None,non-None,non
celery,backends,contrib/testing/manager.py,non-None,non-None,134.98,non-None,85.0,non-None,non-None,non
celery,backends,contrib/testing/app.py,non-None,non-None,100.68,non-None,95.0,non-None,non-None,non
celery,backends,bin/events.py,non-None,non-None,140.78,non,70.0,non-None,non-None,non
celery,backends,app/backends.py,non-None,non-None,68.21,non,65.0,non-None,non-None,non
celery,backends,backends/base.py,non,non-None,99.1,non,60.0,non-None,non-None,non
celery,backends,result.py,non-None,non-None,94.78,non-None,95.0,non-None,non-None,non
celery,backends,backends/cosmosdbsql.py,non,non-None,53.93,non-None,90.0,non-None,non,non
celery,backends,utils/objects.py,non-None,non-None,91.75,non-None,90.0,non-None,non-None,non
celery,backends,worker/consumer/consumer.py,non-None,non-None,166.55,non-None,95.0,non-None,non-None,non
celery,backends,backends/consul.py,non,non,13.45,non-None,85.0,non-None,non,non
celery,backends,backends/cache.py,non,non-None,69.02,non,20.0,non-None,non,non
celery,backends,apps/worker.py,non-None,non-None,150.96,non-None,95.0,non-None,non-None,non
celery,backends,concurrency/prefork.py,non-None,non-None,125.91,non-None,95.0,non-None,non-None,non
celery,backends,worker/control.py,non-None,non-None,165.53,non-None,95.0,non-None,non-None,non
celery,backends,utils/dispatch/__init__.py,non-None,non-None,86.93,non-None,90.0,non,non-None,non
celery,backends,worker/worker.py,non-None,non-None,148.65,non-None,90.0,non-None,non-None,non
