file_path,Client,Common,E2E,Storage,best_module,best_likelihood
teammates\src\test\java\teammates\ui\servlets\WebApiServletTest.java,0.02857142857142857,0.09703354154314314,0.13600853511265346,0.08571428571428572,E2E,0.13600853511265346
teammates\src\test\java\teammates\common\util\TimeHelperExtension.java,0.05330822467803955,3057.279052734375,0.07597499574933733,0.0690281731741769,Common,3057.279052734375
teammates\src\main\java\teammates\ui\webapi\UpdateInstructorAction.java,0.02857142857142857,0.02712345463888986,0.0,0.05964303697858538,Storage,0.05964303697858538
teammates\src\test\java\teammates\logic\core\DeadlineExtensionsLogicTest.java,1.0523808070591518,0.2068774768284389,0.556687763759068,0.11266976084027971,Client,1.0523808070591518
teammates\src\main\java\teammates\common\datatransfer\UserInfo.java,0.02857142857142857,3182.003936767578,0.0,0.05714285714285714,Common,3182.003936767578
teammates\src\main\java\teammates\ui\webapi\FeedbackSessionRemindEmailWorkerAction.java,0.0,0.027682685852050783,0.02735841955457415,0.06781725883483887,Storage,0.06781725883483887
teammates\src\lnp\java\teammates\lnp\util\TestProperties.java,0.16329450607299806,0.18146893637520925,0.36749087742396763,0.19654925210135324,E2E,0.36749087742396763
teammates\src\main\java\teammates\ui\webapi\CreateAccountRequestAction.java,0.0,0.04334289687020438,0.9216921125139509,0.05624213899884905,E2E,0.9216921125139509
teammates\src\test\java\teammates\test\FileHelper.java,0.04463745866503034,0.02857142857142857,0.16280454908098493,0.00893587384905134,E2E,0.16280454908098493
teammates\src\main\java\teammates\logic\core\DataBundleLogic.java,0.13134257452828543,1.1271036420549665,0.02448676654270717,0.17703499112810409,Common,1.1271036420549665
teammates\src\main\java\teammates\logic\core\UsageStatisticsLogic.java,0.0,0.047223871094839914,0.023009753227233885,0.057897540501185826,Storage,0.057897540501185826
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorStudentListPage.java,0.08334528378077916,0.054854239736284525,3901.950454711914,0.04603736060006278,E2E,3901.950454711914
teammates\src\main\java\teammates\ui\webapi\GetInstructorsAction.java,0.11206859861101423,0.21167411804199218,0.07020106315612792,0.2708734239850725,Storage,0.2708734239850725
teammates\src\test\java\teammates\test\EmailCheckerTest.java,0.0,0.030255821772984096,0.0907482351575579,0.00729013340813773,E2E,0.0907482351575579
teammates\src\main\java\teammates\ui\webapi\JsonResult.java,0.10915275301252092,0.13463608877999442,0.02347067083631243,0.0,Common,0.13463608877999442
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackResponseCommentActionTest.java,0.08458234923226493,0.9074943542480469,0.3957948412214007,0.12429659707205636,Common,0.9074943542480469
teammates\src\main\java\teammates\ui\webapi\RestoreFeedbackSessionAction.java,0.0067493089607783725,0.0,0.0,0.05989867619105748,Storage,0.05989867619105748
teammates\src\client\java\teammates\client\scripts\statistics\package-info.java,4893.6553955078125,0.0,0.0,0.0,Client,4893.6553955078125
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackTextQuestionDetailsTest.java,0.04290509223937988,2720.330352783203,0.22328803198678152,0.05714285714285714,Common,2720.330352783203
teammates\src\main\java\teammates\common\exception\package-info.java,0.0,3195.0563049316406,0.0,0.0,Common,3195.0563049316406
teammates\src\main\java\teammates\logic\core\FeedbackResponseCommentsLogic.java,0.07683896337236677,1.0312808445521764,0.06790964262826102,0.07236168725149972,Common,1.0312808445521764
teammates\src\main\java\teammates\storage\api\StudentsDb.java,0.08908215250287738,0.09450866835457938,0.3604905264718192,3038.419609069824,Storage,3038.419609069824
teammates\src\main\java\teammates\storage\entity\FeedbackResponseComment.java,0.0,0.061150012697492324,0.012168879168374197,3576.2978744506836,Storage,3576.2978744506836
teammates\src\main\java\teammates\storage\entity\Account.java,0.013911429473331996,0.0684326308114188,0.0,3841.693801879883,Storage,3841.693801879883
teammates\src\e2e\java\teammates\e2e\pageobjects\FeedbackSubmitPage.java,0.13173238209315707,0.7487022399902343,3645.2086639404297,0.024258487565176828,E2E,3645.2086639404297
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackResponseAttributesTest.java,0.02857142857142857,2318.1625366210938,0.17457141876220703,0.05714285714285714,Common,2318.1625366210938
teammates\src\main\java\teammates\common\datatransfer\attributes\InstructorAttributes.java,0.03683560235159738,2502.163543701172,0.07437920570373535,0.05714285714285714,Common,2502.163543701172
teammates\src\lnp\java\teammates\lnp\cases\StudentEmailUpdateLNPTest.java,0.1589954103742327,0.16671434129987445,0.3005054746355329,0.05714285714285714,E2E,0.3005054746355329
teammates\src\main\java\teammates\ui\webapi\RegenerateInstructorKeyAction.java,0.008133343287876673,0.06280535970415388,0.544663565499442,0.051369248117719375,E2E,0.544663565499442
teammates\src\test\java\teammates\ui\webapi\EnrollStudentsActionTest.java,0.050881665093558175,0.048629345212663926,1.0193919590541294,0.05764974866594587,E2E,1.0193919590541294
teammates\src\client\java\teammates\client\scripts\GoogleIdMigrationBaseScript.java,4562.70149230957,0.11687089375087194,0.5294205256870814,0.18382135118756976,Client,4562.70149230957
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackMcqResponseDetails.java,0.02857142857142857,3155.5301666259766,0.0,0.05714285714285714,Common,3155.5301666259766
teammates\src\main\java\teammates\common\util\EmailType.java,0.04101219858442034,2864.026298522949,0.045299128123692106,0.03431832449776786,Common,2864.026298522949
teammates\src\main\java\teammates\storage\search\SearchManagerFactory.java,0.0,0.0,0.0,3915.1560974121094,Storage,3915.1560974121094
teammates\src\test\java\teammates\ui\webapi\RemindFeedbackSessionResultActionTest.java,0.01807692221232823,0.025307713236127582,0.9438610621861049,0.15202176230294365,E2E,0.9438610621861049
teammates\src\test\java\teammates\storage\api\FeedbackQuestionsDbTest.java,0.050394633838108605,0.04752529008047921,0.9226936340332031,2424.1481399536133,Storage,2424.1481399536133
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackQuestionActionTest.java,0.08952574048723494,0.2311007363455636,0.8265926906040737,0.21619274956839427,E2E,0.8265926906040737
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseDetailsPageE2ETest.java,0.04849631105150495,0.07488839966910225,3893.9401245117188,0.017564531735011508,E2E,3893.9401245117188
teammates\src\main\java\teammates\common\datatransfer\logs\RequestLogDetails.java,0.02857142857142857,3101.2255859375,0.02861086300441197,0.07147760391235351,Common,3101.2255859375
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorHomePageAxeTest.java,0.04131572587149484,0.033240137781415664,4345.485572814941,0.017102161475590297,E2E,4345.485572814941
teammates\src\main\java\teammates\common\datatransfer\attributes\FeedbackResponseAttributes.java,0.05714285714285714,2726.9182205200195,0.08723352977207728,0.05714285714285714,Common,2726.9182205200195
teammates\src\main\java\teammates\common\datatransfer\attributes\StudentAttributes.java,0.06591712406703404,3747.0315551757812,0.08425935336521694,0.05714285714285714,Common,3747.0315551757812
teammates\src\main\java\teammates\common\datatransfer\logs\EmailSentLogDetails.java,0.02857142857142857,3122.564926147461,0.030188001905168807,0.07226779120309013,Common,3122.564926147461
teammates\src\main\java\teammates\storage\api\FeedbackQuestionsDb.java,0.05057659489767892,0.03797858101981027,0.12337707792009626,3553.7774658203125,Storage,3553.7774658203125
teammates\src\main\java\teammates\ui\output\AuthInfo.java,0.0,0.05244646412985665,0.0,0.0,Common,0.05244646412985665
teammates\src\main\java\teammates\ui\webapi\JoinCourseAction.java,0.0,0.06361345563616072,1.1254314967564174,0.06576104164123535,E2E,1.1254314967564174
teammates\src\main\java\teammates\ui\webapi\CalculateUsageStatisticsAction.java,0.013660768100193569,0.044863074166434154,0.015349662303924561,0.09250411987304688,Storage,0.09250411987304688
teammates\src\main\java\teammates\common\datatransfer\logs\DefaultLogDetails.java,0.02857142857142857,3199.424362182617,0.03145757743290493,0.07290387834821428,Common,3199.424362182617
teammates\src\e2e\java\teammates\e2e\cases\FeedbackConstSumOptionQuestionE2ETest.java,0.036611713681902205,0.04959823744637626,3479.0102005004883,0.00923797403063093,E2E,3479.0102005004883
teammates\src\main\java\teammates\ui\webapi\DeleteFeedbackSessionAction.java,0.0,0.0,0.4347440992082868,0.05867617470877511,E2E,0.4347440992082868
teammates\src\e2e\java\teammates\e2e\cases\FeedbackRankOptionQuestionE2ETest.java,0.042562460899353026,0.041805236680167064,3475.9449768066406,0.009351476601191929,E2E,3475.9449768066406
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackTextResponseDetailsTest.java,0.02857142857142857,2972.7865982055664,0.09186225618634905,0.05714285714285714,Common,2972.7865982055664
teammates\src\main\java\teammates\logic\external\GoogleRecaptchaService.java,0.008748804671423777,0.05110994407108852,0.159332765851702,0.07672251973833356,E2E,0.159332765851702
teammates\src\main\java\teammates\ui\webapi\CompileLogsAction.java,0.014083712441580637,0.04285975864955357,0.009422007628849574,0.0,Common,0.04285975864955357
teammates\src\test\java\teammates\ui\webapi\SearchAccountRequestsActionTest.java,0.043142478806631905,0.05714285714285714,0.12561450685773576,0.06598466464451382,E2E,0.12561450685773576
teammates\src\main\java\teammates\ui\output\CourseSectionNamesData.java,0.0,0.0,0.01168690834726606,0.0,E2E,0.01168690834726606
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackQuestionType.java,0.02857142857142857,3122.564926147461,0.03728842054094587,0.05714285714285714,Common,3122.564926147461
teammates\src\main\java\teammates\ui\webapi\AccountRequestSearchIndexingWorkerAction.java,0.0,0.0,0.0,0.05751934051513672,Storage,0.05751934051513672
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankRecipientsQuestionDetails.java,0.13500268118722097,3169.3649291992188,0.047991091864449636,0.05714285714285714,Common,3169.3649291992188
teammates\src\main\java\teammates\common\datatransfer\InstructorPrivileges.java,0.12721826008387974,2597.0767974853516,0.013970679044723511,0.06570040839059012,Common,2597.0767974853516
teammates\src\main\java\teammates\ui\request\FeedbackQuestionBasicRequest.java,0.06529219491141183,0.17313368661063058,0.02450082983289446,0.0,Common,0.17313368661063058
teammates\src\test\java\teammates\common\datatransfer\CourseRosterTest.java,0.05020036016191755,2395.8131790161133,0.8103044782366071,0.06501978465488979,Common,2395.8131790161133
teammates\src\main\java\teammates\common\datatransfer\NotificationStyle.java,0.06399842670985631,3288.175926208496,0.0,0.12799685341971262,Common,3288.175926208496
teammates\src\e2e\java\teammates\e2e\util\Retryable.java,0.0,0.0,3430.7687759399414,0.029310992785862515,E2E,3430.7687759399414
teammates\src\test\java\teammates\common\datatransfer\attributes\StudentAttributesTest.java,0.05225791249956403,3314.385871887207,0.5641392844063895,0.06611590385437012,Common,3314.385871887207
teammates\src\e2e\java\teammates\e2e\util\GmailServiceMaker.java,1.086397988455636,0.11757996422903878,4010.9249114990234,0.1128896917615618,E2E,4010.9249114990234
teammates\src\test\java\teammates\storage\search\InstructorSearchTest.java,0.04779031276702881,0.15112301962716237,0.15649611609322683,3150.796012878418,Storage,3150.796012878418
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseJoinConfirmationPageE2ETest.java,0.08134750638689314,0.16286697387695312,4274.110107421875,0.01654799154826573,E2E,4274.110107421875
teammates\src\client\java\teammates\client\scripts\DataMigrationForUnencryptedKeyForStudents.java,4671.439361572266,0.09089820044381278,0.08340469087873187,0.05714285714285714,Client,4671.439361572266
teammates\src\lnp\java\teammates\lnp\util\LNPSpecification.java,0.03149921553475516,0.06299843106951032,0.591261727469308,0.06299843106951032,E2E,0.591261727469308
teammates\src\test\java\teammates\storage\api\package-info.java,0.0,0.0,0.08032850537981306,4008.945426940918,Storage,4008.945426940918
teammates\src\test\java\teammates\ui\webapi\GetDeadlineExtensionActionTest.java,0.015453035490853445,0.0,0.6148884364536831,0.00734534774507795,E2E,0.6148884364536831
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorSearchPageAxeTest.java,0.04094088077545166,0.03297837802342006,4326.63387298584,0.007962502752031598,E2E,4326.63387298584
teammates\src\main\java\teammates\ui\request\MarkNotificationAsReadRequest.java,0.01467433316367013,0.0,0.4501708984375,0.0,E2E,0.4501708984375
teammates\src\main\java\teammates\logic\api\LogsProcessor.java,0.00744147641318185,0.06399153300694056,0.0596564633505685,0.08091585295540946,Storage,0.08091585295540946
teammates\src\e2e\java\teammates\e2e\util\AxeUtil.java,0.0,0.0,3420.0841522216797,0.0,E2E,3420.0841522216797
teammates\src\main\java\teammates\common\util\StdOutConsoleHandler.java,0.0,3131.379814147949,0.0,0.0,Common,3131.379814147949
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRubricQuestionDetails.java,0.091321291242327,2834.4712829589844,0.5887292044503348,0.05714285714285714,Common,2834.4712829589844
teammates\src\e2e\java\teammates\e2e\pageobjects\HomePage.java,0.07783293724060059,0.07783293724060059,3558.35994720459,0.0,E2E,3558.35994720459
teammates\src\test\java\teammates\ui\webapi\GetOngoingSessionsActionTest.java,0.07561480658394949,0.23094942910330638,1.0621514456612724,0.12545067923409597,E2E,1.0621514456612724
teammates\src\main\java\teammates\common\datatransfer\logs\LogSeverity.java,0.02857142857142857,3182.003936767578,0.031169826643807547,0.07275971003941127,Common,3182.003936767578
teammates\src\main\java\teammates\ui\webapi\RestoreCourseAction.java,0.0,0.05121157169342041,0.43205212184361047,0.0585977418082101,E2E,0.43205212184361047
teammates\src\test\java\teammates\storage\api\AccountsDbTest.java,1.2839419773646763,0.06474231311253138,0.8015941619873047,3234.4313049316406,Storage,3234.4313049316406
teammates\src\test\java\teammates\logic\core\StudentsLogicTest.java,0.1365339824131557,0.15931219373430525,1.1014173235212052,0.1497145789010184,E2E,1.1014173235212052
teammates\src\main\java\teammates\ui\request\FeedbackSessionCreateRequest.java,0.007041856220790318,0.0,0.0,0.0,Client,0.007041856220790318
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankOptionsQuestionDetails.java,0.12282238006591797,2898.9683532714844,0.9554033551897322,0.05714285714285714,Common,2898.9683532714844
teammates\src\e2e\java\teammates\e2e\util\EmailAccountTest.java,0.0,0.03560131617954799,3533.0101013183594,0.0,E2E,3533.0101013183594
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionOpeningSoonRemindersActionTest.java,0.1468461172921317,0.21573692049298968,0.5823875972202845,0.18731814793178014,E2E,0.5823875972202845
teammates\src\client\java\teammates\client\scripts\DataMigrationForGoogleIdToGmail.java,4784.025115966797,0.1335460935320173,0.08420039585658483,0.05714285714285714,Client,4784.025115966797
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseEditPageAxeTest.java,0.041933870315551756,0.03297837802342006,4327.718811035156,0.017910981178283693,E2E,4327.718811035156
teammates\src\test\java\teammates\ui\webapi\StudentSearchIndexingWorkerActionTest.java,0.016383862495422362,0.028347751072474888,0.11505350385393415,0.06443406513759069,E2E,0.11505350385393415
teammates\src\test\java\teammates\storage\api\AccountRequestsDbTest.java,1.245654514857701,0.026997460637773786,0.49427435738699776,3280.4077911376953,Storage,3280.4077911376953
teammates\src\e2e\java\teammates\e2e\util\TestDataValidityTest.java,0.21224095480782645,0.35694819859095983,3266.5740966796875,0.251915659223284,E2E,3266.5740966796875
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseStudentDetailsPageAxeTest.java,0.04201371669769287,0.0327207088470459,4309.608116149902,0.009293007850646972,E2E,4309.608116149902
teammates\src\test\java\teammates\ui\webapi\GetCoursesActionTest.java,0.009765009369168963,0.06386691502162388,0.12711876460484095,0.029100721223013742,E2E,0.12711876460484095
teammates\src\main\java\teammates\ui\constants\ResourceEndpoints.java,0.0,0.0,0.025758627482822965,0.020547190734318325,E2E,0.025758627482822965
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorNotificationsPage.java,0.07811057226998465,0.07811057226998465,3561.489791870117,0.0,E2E,3561.489791870117
teammates\src\test\java\teammates\logic\api\UserProvisionTest.java,0.0438058580671038,0.11236411503383091,0.08992453983851842,0.12144130979265486,Storage,0.12144130979265486
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackSessionsPageE2ETest.java,0.16947896139962332,0.2714328220912388,3824.8704528808594,0.24063491821289062,E2E,3824.8704528808594
teammates\src\main\java\teammates\ui\webapi\GetHasResponsesAction.java,0.005616070117269244,0.027077855382646832,0.009702741248267038,0.061442783900669644,Storage,0.061442783900669644
teammates\src\lnp\java\teammates\lnp\cases\StudentTeamUpdateLNPTest.java,0.1589954103742327,0.16671434129987445,0.3005054746355329,0.05714285714285714,E2E,0.3005054746355329
teammates\src\test\java\teammates\ui\webapi\GetActionClassesActionTest.java,0.0976677485874721,0.18313971928187778,0.10100992747715541,0.21780903679983957,Storage,0.21780903679983957
teammates\src\main\java\teammates\storage\entity\Instructor.java,0.023236727714538573,0.06374577794756209,0.0,3672.384719848633,Storage,3672.384719848633
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackEditPageE2ETest.java,0.1378410748073033,0.27098652975899834,3803.5639572143555,0.1947979518345424,E2E,3803.5639572143555
teammates\src\main\java\teammates\ui\output\SessionResultsData.java,0.06555209841047015,0.9431112016950335,0.045011588505336216,0.007785582542419433,Common,0.9431112016950335
teammates\src\main\java\teammates\ui\servlets\OAuth2CallbackServlet.java,0.07372542790004186,0.11037673268999372,0.110159056527274,0.03581775937761579,Common,0.11037673268999372
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseEditPage.java,0.115559264591762,0.22902349744524275,3053.877639770508,0.0420964104788644,E2E,3053.877639770508
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminSessionsPageAxeTest.java,0.04053707803998675,0.03149048941476004,4220.49259185791,0.009046590328216553,E2E,4220.49259185791
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminHomePageAxeTest.java,0.03337258270808629,0.03337258270808629,4346.120834350586,0.009062538828168596,E2E,4346.120834350586
teammates\src\lnp\java\teammates\lnp\cases\InstructorUpdateLNPTest.java,0.15619544982910155,0.16429617745535716,0.2956277574811663,0.05714285714285714,E2E,0.2956277574811663
teammates\src\main\java\teammates\storage\entity\FeedbackQuestion.java,0.048991366795131136,0.06033789770943778,0.012590348720550537,3545.9238815307617,Storage,3545.9238815307617
teammates\src\e2e\java\teammates\e2e\cases\FeedbackNumScaleQuestionE2ETest.java,0.036725214549473355,0.027373739651271274,3457.3827362060547,0.009351476601191929,E2E,3457.3827362060547
teammates\src\main\java\teammates\logic\core\CoursesLogic.java,0.01670174939291818,0.07830591882978166,0.5863594055175781,0.08355510575430734,E2E,0.5863594055175781
teammates\src\client\java\teammates\client\scripts\DataMigrationForTextQuestionRecommendedLength.java,4615.72380065918,0.05714285714285714,0.11766982759748186,0.06663411004202706,Client,4615.72380065918
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackMsqQuestionDetailsTest.java,0.06631468364170619,2191.662311553955,0.17032435280936106,0.06631468364170619,Common,2191.662311553955
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackRankQuestionDetailsTest.java,0.02857142857142857,2991.1803436279297,0.09123074667794363,0.05714285714285714,Common,2991.1803436279297
teammates\src\main\java\teammates\logic\external\RecaptchaService.java,0.0,0.0,0.0,0.06032144001552037,Storage,0.06032144001552037
teammates\src\test\java\teammates\logic\external\package-info.java,0.0,0.0,0.08032850537981306,0.05833233424595424,E2E,0.08032850537981306
teammates\src\main\java\teammates\ui\output\FeedbackQuestionData.java,0.06246591295514788,0.1500063214983259,0.01190438781465803,0.0,Common,0.1500063214983259
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminAccountsPageAxeTest.java,0.033240137781415664,0.033240137781415664,4380.841255187988,0.0,E2E,4380.841255187988
