file_path,Apps,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java,10.00,90.00,20.00,0.00,0.00,5.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/StopSoundCommand.java,10.00,80.00,90.00,0.00,0.00,20.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ConferenceCheckRecordCommand.java,10.00,90.00,70.00,0.00,0.00,5.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/DelayedCommand.java,10.00,30.00,90.00,0.00,0.00,10.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ForceEjectUserCommand.java,10.00,90.00,30.00,0.00,0.00,5.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/CheckIfConfIsRunningCommand.java,20.00,90.00,60.00,0.00,0.00,10.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/EjectUserCommand.java,10.00,30.00,90.00,0.00,0.00,10.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/DelayedCommandSenderService.java,10.00,30.00,80.00,0.00,0.00,20.00,FreeSWITCH,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/IDelayedCommandListener.java,10.00,60.00,90.00,0.00,0.00,5.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/FreeswitchApplication.java,0.00,10.00,90.00,0.00,0.00,0.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ConnectionManager.java,0.00,15.00,90.00,0.00,0.00,5.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java,10.00,95.00,20.00,0.00,0.00,5.00,FSESL,95.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java,5.00,15.00,80.00,0.00,0.00,0.00,FreeSWITCH,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java,30.00,90.00,60.00,0.00,5.00,20.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java,3.00,80.00,15.00,0.00,0.00,2.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java,20.00,80.00,90.00,0.00,5.00,10.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/AudioFloorChangedEvent.java,20.00,80.00,95.00,0.00,5.00,10.00,FreeSWITCH,95.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/UnknownConferenceEvent.java,20.00,80.00,40.00,0.00,5.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLockedEvent.java,10.00,70.00,90.00,0.00,0.00,10.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java,20.00,90.00,60.00,0.00,5.00,10.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchHeartbeatEvent.java,10.00,30.00,90.00,0.00,5.00,15.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningAndRecordingEvent.java,15.00,65.00,80.00,0.00,5.00,10.00,FreeSWITCH,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConferenceEventListener.java,20.00,80.00,70.00,0.00,0.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConferenceEvent.java,20.00,80.00,90.00,0.00,5.00,10.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchStatusReplyEvent.java,10.00,80.00,40.00,0.00,0.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfMember.java,10.00,80.00,30.00,0.00,0.00,5.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceStartRecordingEvent.java,5.00,10.00,95.00,0.00,0.00,0.00,FreeSWITCH,95.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceCallStateEvent.java,10.00,80.00,60.00,0.00,0.00,5.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserMutedEvent.java,20.00,80.00,40.00,0.00,0.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningEvent.java,30.00,70.00,85.00,0.00,5.00,10.00,FreeSWITCH,85.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/GetUsersCommand.java,20.00,90.00,30.00,0.00,0.00,10.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommandResult.java,10.00,90.00,50.00,0.00,0.00,15.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/RecordCommand.java,20.00,40.00,90.00,0.00,0.00,10.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/MuteUserCommand.java,20.00,80.00,60.00,0.00,0.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommand.java,10.00,30.00,90.00,0.00,0.00,5.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/EjectUserCommand.java,10.00,30.00,90.00,0.00,0.00,0.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/FreeswitchConferenceEventListener.java,20.00,30.00,90.00,0.00,5.00,10.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java,10.00,20.00,70.00,0.00,0.00,0.00,FreeSWITCH,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java,20.00,30.00,80.00,0.00,5.00,5.00,FreeSWITCH,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/ImageResizerHandler.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/AddNamespaceToSvgHandler.java,0.00,0.00,0.00,95.00,5.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/SvgConversionHandler.java,10.00,0.00,0.00,95.00,0.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Pdf2PngPageConverterHandler.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/PdfPageCounterHandler.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/PdfFontType3DetectorHandler.java,10.00,0.00,0.00,90.00,0.00,0.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/AbstractCommandHandler.java,0.00,5.00,10.00,80.00,0.00,5.00,Presentation Conversion,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Office2PdfConverterHandler.java,0.00,0.00,0.00,95.00,0.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Png2SvgConversionHandler.java,3.00,0.00,0.00,95.00,0.00,2.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ExternalProcessExecutor.java,0.00,0.00,0.00,98.00,0.00,0.00,Presentation Conversion,98.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/SlidesGenerationProgressNotifier.java,0.00,0.00,0.00,95.00,0.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfSlidesGenerationService.java,10.00,0.00,0.00,95.00,5.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageCounterService.java,10.00,0.00,0.00,95.00,5.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationConversionCompletionService.java,0.00,0.00,0.00,95.00,0.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageCounter.java,0.00,0.00,0.00,100.00,0.00,0.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator2.java,5.00,0.00,0.00,90.00,0.00,5.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ThumbnailCreatorImp.java,10.00,0.00,0.00,95.00,5.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/SvgImageCreatorImp.java,0.00,0.00,0.00,100.00,0.00,0.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/Office2PdfPageConverter.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/BigPdfException.java,0.00,0.00,0.00,100.00,0.00,0.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ImageSlidesGenerationService.java,0.00,0.00,0.00,100.00,0.00,0.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageDownscaler.java,10.00,0.00,0.00,95.00,0.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationFileProcessor.java,10.00,0.00,0.00,95.00,5.00,10.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageExtractorImp.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationToConvert.java,0.00,0.00,0.00,100.00,0.00,10.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator.java,10.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PngCreatorImp.java,0.00,0.00,0.00,100.00,0.00,0.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/TextFileCreatorImp.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeToPdfConversionService.java,10.00,0.00,0.00,100.00,0.00,5.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageToConvert.java,0.00,0.00,0.00,100.00,10.00,20.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/CountingPageException.java,10.00,0.00,0.00,95.00,5.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ImageResizerImp.java,0.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionRequestReceived.java,10.00,0.00,0.00,90.00,5.00,15.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageConversionStarted.java,10.00,0.00,0.00,95.00,5.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PresentationConvertMessage.java,0.00,0.00,0.00,99.00,0.00,0.00,Presentation Conversion,99.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/IPresentationCompletionMessage.java,20.00,0.00,0.00,90.00,5.00,5.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/UploadFileTimedoutMessage.java,20.00,0.00,0.00,90.00,0.00,10.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PageConvertProgressMessage.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocInvalidMimeType.java,10.00,0.00,0.00,90.00,0.00,0.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCountFailed.java,20.00,0.00,0.00,95.00,5.00,10.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageGeneratedProgress.java,10.00,0.00,0.00,100.00,0.00,5.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/IDocConversionMsg.java,2.00,0.00,0.00,90.00,0.00,8.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/UploadFileTooLargeMessage.java,20.00,0.00,0.00,95.00,5.00,10.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PdfConversionInvalid.java,20.00,0.00,0.00,95.00,5.00,10.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionProgress.java,10.00,0.00,0.00,95.00,0.00,30.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCompletedProgress.java,20.00,0.00,0.00,95.00,5.00,15.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCountExceeded.java,0.00,0.00,0.00,95.00,0.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/UploadedPresentation.java,10.00,0.00,0.00,90.00,5.00,0.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/DocumentConversionServiceImp.java,3.00,0.00,0.00,95.00,0.00,2.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/SupportedDocumentFilter.java,0.00,0.00,0.00,95.00,0.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/TextFileCreator.java,10.00,0.00,0.00,90.00,0.00,0.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PresentationUrlDownloadService.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/ConversionUpdateMessage.java,10.00,5.00,5.00,90.00,5.00,15.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/Util.java,10.00,0.00,0.00,90.00,0.00,0.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PngCreator.java,10.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/DocumentConversionService.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageExtractor.java,10.00,0.00,0.00,95.00,5.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/OfficeToPdfConversionSuccessFilter.java,0.00,0.00,0.00,95.00,0.00,5.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/Page.java,10.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageAnalyser.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/SvgImageCreator.java,10.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageConverter.java,5.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/ThumbnailCreator.java,3.00,0.00,0.00,95.00,1.00,1.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/FileTypeConstants.java,10.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/SupportedFileTypes.java,0.00,0.00,0.00,95.00,0.00,0.00,Presentation Conversion,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageCounter.java,1.00,0.00,0.00,98.00,0.00,1.00,Presentation Conversion,98.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/ConversionMessageConstants.java,0.00,0.00,0.00,100.00,0.00,0.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/ImageResizer.java,0.00,0.00,0.00,100.00,0.00,0.00,Presentation Conversion,100.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/GeneratedSlidesInfoHelper.java,10.00,0.00,0.00,90.00,0.00,0.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/MimeTypeUtils.java,10.00,0.00,0.00,90.00,0.00,0.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/common/messages/MessageBuilder.java,30.00,5.00,5.00,0.00,0.00,60.00,Redis PubSub,60.00
bbb-common-web/src/main/java/org/bigbluebutton/common/messages/BbbAppsIsAliveMessage.java,70.00,10.00,5.00,0.00,0.00,15.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Image.java,10.00,0.00,0.00,70.00,5.00,0.00,Presentation Conversion,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/RecordingMetadata.java,30.00,5.00,5.00,10.00,80.00,20.00,Redis DB,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Group.java,50.00,0.00,0.00,0.00,20.00,0.00,Apps,50.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/GuestPolicy.java,25.00,5.00,0.00,0.00,0.00,0.00,Apps,25.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Poll.java,0.00,0.00,0.00,0.00,0.00,0.00,Apps,0.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Recordings.java,20.00,5.00,5.00,0.00,60.00,10.00,Redis DB,60.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/BreakoutRoom.java,60.00,5.00,5.00,5.00,10.00,5.00,Apps,60.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Config.java,30.00,10.00,10.00,5.00,15.00,15.00,Apps,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Extensions.java,10.00,5.00,5.00,15.00,5.00,5.00,Presentation Conversion,15.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Breakout.java,70.00,5.00,5.00,0.00,0.00,0.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/BreakoutRoomsParams.java,70.00,0.00,0.00,0.00,10.00,20.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/LockSettingsParams.java,70.00,5.00,5.00,0.00,10.00,10.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Meeting.java,60.00,5.00,5.00,0.00,5.00,5.00,Apps,60.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Playback.java,10.00,5.00,0.00,15.00,30.00,5.00,Redis DB,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/UserSession.java,80.00,5.00,5.00,0.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/RegisteredUser.java,30.00,5.00,5.00,0.00,10.00,10.00,Apps,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/MeetingLayout.java,70.00,0.00,0.00,0.00,10.00,0.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Preview.java,0.00,0.00,0.00,90.00,5.00,5.00,Presentation Conversion,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Recording.java,0.00,0.00,0.00,0.00,40.00,0.00,Redis DB,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/User.java,80.00,15.00,5.00,0.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Metadata.java,30.00,10.00,10.00,20.00,40.00,10.00,Redis DB,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/MeetingInfo.java,50.00,10.00,5.00,5.00,10.00,5.00,Apps,50.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/CaptionTrack.java,40.00,5.00,5.00,0.00,10.00,10.00,Apps,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/RecordingMetadataPlayback.java,0.00,0.00,0.00,0.00,20.00,0.00,Redis DB,20.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Extension.java,20.00,5.00,5.00,10.00,15.00,10.00,Apps,20.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/NotNullList.java,0.00,0.00,0.00,0.00,15.00,5.00,Redis DB,15.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/NotEmptyList.java,20.00,5.00,5.00,5.00,0.00,5.00,Apps,20.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/PatternList.java,90.00,0.00,0.00,0.00,0.00,0.00,Apps,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/SizeList.java,0.00,0.00,0.00,10.00,0.00,0.00,Presentation Conversion,10.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingIDConstraint.java,0.00,0.00,0.00,0.00,0.00,0.00,Apps,0.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/GetChecksumConstraint.java,80.00,5.00,5.00,0.00,5.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/PasswordConstraint.java,98.00,1.00,0.00,0.00,0.00,1.00,Apps,98.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/NotEmpty.java,35.00,5.00,5.00,5.00,0.00,0.00,Apps,35.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/PostChecksumConstraint.java,70.00,5.00,0.00,0.00,0.00,0.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/Pattern.java,80.00,5.00,5.00,5.00,0.00,5.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingNameConstraint.java,80.00,10.00,5.00,5.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingExistsConstraint.java,30.00,5.00,0.00,0.00,15.00,0.00,Apps,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingEndedConstraint.java,30.00,0.00,0.00,0.00,5.00,0.00,Apps,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/IsIntegralConstraint.java,10.00,0.00,0.00,0.00,5.00,0.00,Apps,10.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/Size.java,0.00,0.00,0.00,0.00,0.00,0.00,Apps,0.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/IsBooleanConstraint.java,70.00,5.00,0.00,5.00,0.00,0.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/JoinPasswordConstraint.java,20.00,0.00,0.00,0.00,5.00,5.00,Apps,20.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/GuestPolicyConstraint.java,70.00,5.00,0.00,0.00,0.00,0.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/UserSessionConstraint.java,80.00,5.00,0.00,0.00,5.00,10.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/NotNull.java,30.00,10.00,10.00,20.00,5.00,5.00,Apps,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/GetChecksum.java,30.00,5.00,5.00,5.00,5.00,10.00,Apps,30.00
