file_path,Image,Persistence,Recommender,Registry,best_module,best_likelihood
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestAbstractEntry.java,64.74188995361328,0.7357870936393738,0.555162787437439,2.217355728149414,Image,64.74188995361328
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\UseFallBackException.java,1.7025526762008667,5.746047827415168E-4,95.26403045654297,2.3045201301574707,Recommender,95.26403045654297
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\LogConsumer.java,2.4981484413146973,2.894530773162842,0.0,3.564873218536377,Registry,3.564873218536377
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\UserEndpoint.java,5.581061840057373,72.97956085205078,11.925530433654785,8.154988288879395,Persistence,72.97956085205078
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LeastRecentlyUsed.java,68.38231658935547,4.59449045592919E-4,0.5981365442276001,2.2434916496276855,Image,68.38231658935547
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageDBKey.java,72.274169921875,5.471761105582118E-4,2.389338493347168,2.2899837493896484,Image,72.274169921875
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\storage\TestDriveStorage.java,69.87296295166016,5.868623265996575E-4,0.0,2.311016082763672,Image,69.87296295166016
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\RetrainDaemon.java,0.0,66.19842529296875,93.5326919555664,37.67320251464844,Recommender,93.5326919555664
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\startup\WebuiStartup.java,62.46575164794922,64.51624298095703,76.00259399414062,100.99055480957031,Registry,100.99055480957031
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\DataBaseActionServlet.java,68.79886627197266,58.58790588378906,76.6919174194336,10.101613998413086,Recommender,76.6919174194336
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestSimpleEntry.java,68.43950653076172,0.8673878312110901,0.6544222235679626,2.2810401916503906,Image,68.43950653076172
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\ServiceLoadBalancer.java,0.4685218930244446,4.950934886932373,0.5170775651931763,68.45106506347656,Registry,68.45106506347656
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\storage\TestNoStorage.java,71.46979522705078,4.656706587411463E-4,0.0,2.246788740158081,Image,71.46979522705078
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\RegistrationDaemon.java,0.0,78.4342041015625,0.0,92.58448791503906,Registry,92.58448791503906
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\StorageMode.java,68.33004760742188,5.262426566332579E-4,0.0,2.2788898944854736,Image,68.33004760742188
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\OrderServlet.java,40.45946502685547,62.46079635620117,2.3278098106384277,2.5072343349456787,Persistence,62.46079635620117
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\OrderBasedRecommenderTest.java,0.0,3.074592677876353E-4,119.74267578125,2.162942409515381,Recommender,119.74267578125
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageScaler.java,73.0969009399414,0.0012551791733130813,0.0,2.157316207885742,Image,73.0969009399414
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\User.java,2.427812099456787,3.9236674308776855,6.7670392990112305,0.0,Recommender,6.7670392990112305
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\IKeyProvider.java,0.0,5.79445855692029E-4,0.0,2.3070855140686035,Registry,2.3070855140686035
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\StorageRule.java,88.60491943359375,5.183109897188842E-4,0.0,2.274686336517334,Image,88.60491943359375
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\DataBaseServlet.java,40.68190383911133,5.2332658767700195,0.0,2.268613338470459,Image,40.68190383911133
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\rules\TestCacheAll.java,68.7164077758789,5.407232092693448E-4,0.6622116565704346,2.2865638732910156,Image,68.7164077758789
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Category.java,5.617149829864502,4.163733005523682,0.0,0.0,Image,5.617149829864502
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageCreator.java,64.54020690917969,0.22300966084003448,1.495889663696289,2.1232666969299316,Image,64.54020690917969
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\CacheManager.java,0.0,70.39108276367188,1.0764667987823486,2.1984236240386963,Persistence,70.39108276367188
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\Registry.java,3.702232599258423,1.1810290813446045,2.4825387001037598,175.15005493164062,Registry,175.15005493164062
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\FirstInFirstOut.java,69.7936782836914,5.068518221378326E-4,0.6364547610282898,2.268613338470459,Image,69.7936782836914
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\DummyRecommenderTest.java,0.0,4.7206308227032423E-4,145.94573974609375,2.2501766681671143,Recommender,145.94573974609375
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\CategoryRepository.java,2.1127266883850098,75.00383758544922,0.0,2.2341082096099854,Persistence,75.00383758544922
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\HeartbeatInfo.java,0.0,5.560233257710934E-4,1.0,130.03489685058594,Registry,130.03489685058594
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\NotFoundException.java,0.0,5.770152201876044E-4,0.0,35.0,Registry,35.0
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\CharResponseWrapper.java,0.0,5.183109897188842E-4,0.0,35.0,Registry,35.0
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\AbstractEntry.java,66.7567138671875,1.9528653621673584,0.5930359363555908,2.240281343460083,Image,66.7567138671875
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\RepositoryTest.java,3.80961275100708,57.194576263427734,11.347315788269043,2.0970184803009033,Persistence,57.194576263427734
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CreatorFactory.java,106.63177490234375,3.2497122287750244,7.752079963684082,2.182525396347046,Image,106.63177490234375
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\OperationExecutionWithParametersRecord.java,2.254746913909912,1.7389088869094849,0.0,0.0,Image,2.254746913909912
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\IndexServlet.java,0.4890136420726776,5.068518221378326E-4,92.92332458496094,2.268613338470459,Recommender,92.92332458496094
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\IDataStorage.java,71.15763092041016,5.471761105582118E-4,0.0,2.2899837493896484,Image,71.15763092041016
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\RegistryClientHeartbeatDaemon.java,0.0,0.6605370044708252,0.0,37.463165283203125,Registry,37.463165283203125
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\RecommenderSelector.java,0.0,4.669438362121582,189.8621826171875,6.529816627502441,Recommender,189.8621826171875
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\AbstractEntryWrapper.java,69.28463745117188,0.8991290926933289,0.6783603429794312,2.2982897758483887,Image,69.28463745117188
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\NoStorage.java,70.80445098876953,5.344208329916E-4,0.0,2.283223867416382,Image,70.80445098876953
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestTimedEntry.java,67.37722778320312,0.828396201133728,1.6250147819519043,2.2609219551086426,Image,67.37722778320312
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\FileWriterDaemon.java,0.0,0.5281766653060913,0.0,0.0,Persistence,0.5281766653060913
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\RecommenderStartup.java,0.8752474784851074,68.43991088867188,96.13432312011719,92.37406158447266,Recommender,96.13432312011719
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\RestUtil.java,2.6924829483032227,2.7124650478363037,4.046469211578369,42.502220153808594,Registry,42.502220153808594
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\ProductEndpoint.java,6.893446922302246,68.62122344970703,7.149317264556885,7.207592964172363,Persistence,68.62122344970703
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerUpdaterDaemon.java,0.0,0.6874551177024841,0.0,37.0,Registry,37.0
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\DataGeneratorTest.java,2.1102590560913086,68.62122344970703,10.2954740524292,2.190142869949341,Persistence,68.62122344970703
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderRepository.java,1.889089822769165,71.95730590820312,10.10032844543457,2.1689858436584473,Persistence,71.95730590820312
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\rest\ReadyRest.java,3.946438789367676,2.716715097427368,1.7001794576644897,2.2946724891662598,Image,3.946438789367676
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\RandomReplacement.java,70.61639404296875,4.7206308227032423E-4,0.6086055636405945,2.2501766681671143,Image,70.61639404296875
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommender.java,3.6950769424438477,1.601178765296936,110.7964859008789,6.378746509552002,Recommender,110.7964859008789
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendSingleEndpoint.java,3.646453380584717,5.040639877319336,168.74403381347656,2.264711856842041,Recommender,168.74403381347656
teastore\utilities\tools.descartes.teastore.dockermemoryconfigurator\src\main\java\tools\descartes\teastore\dockermemoryconfigurator\Configurator.java,0.0,0.6610806584358215,2.0619421005249023,2.6420326232910156,Registry,2.6420326232910156
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedCRUDOperations.java,2.297071695327759,2.370494842529297,1.9294592142105103,37.48101043701172,Registry,37.48101043701172
teastore\interfaces\tools.descartes.teastore.entities\src\test\java\tools\descartes\teastore\entities\InterfaceTests.java,0.0,3.152858018875122,0.0,0.0,Persistence,3.152858018875122
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedStoreOperations.java,5.706532001495361,2.603564739227295,7.794826030731201,37.39128494262695,Registry,37.39128494262695
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderItemEndpoint.java,6.651751518249512,67.88507080078125,8.358200073242188,2.182525396347046,Persistence,67.88507080078125
teastore\services\tools.descartes.teastore.auth\src\test\java\tools\descartes\teastore\auth\security\ShaSecurityProviderTest.java,0.0,3.0471534729003906,0.0,5.31525993347168,Registry,5.31525993347168
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\MemoryLogStorage.java,0.0,5.515642696991563E-4,0.0,0.0,Persistence,5.515642696991563E-4
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AboutUsServlet.java,42.004024505615234,1.6017245054244995,0.0,2.212291717529297,Image,42.004024505615234
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\LogReaderDaemon.java,0.5599156618118286,0.7079523801803589,0.0,0.0,Persistence,0.7079523801803589
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\EndpointClientCollection.java,0.0,1.0004533529281616,0.9329246878623962,37.28032684326172,Registry,37.28032684326172
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\TimeoutException.java,0.0,5.770152201876044E-4,0.0,35.0,Registry,35.0
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\AbstractCRUDEndpoint.java,3.1657676696777344,7.675586700439453,1.880998134613037,41.29452133178711,Registry,41.29452133178711
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\AuthCartRest.java,4.800891399383545,59.92939758300781,6.756852149963379,8.937712669372559,Persistence,59.92939758300781
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderItemRepository.java,4.4893670082092285,72.65879821777344,5.740145206451416,2.162942409515381,Persistence,72.65879821777344
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreAll.java,69.22693634033203,5.605551414191723E-4,0.0,2.297074317932129,Image,69.22693634033203
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CategoryEndpoint.java,2.4070897102355957,72.85865020751953,2.135366201400757,2.240281343460083,Persistence,72.85865020751953
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\IndexServlet.java,41.29365158081055,64.32347869873047,0.0,2.5420494079589844,Persistence,64.32347869873047
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\ProductServlet.java,48.11714553833008,70.08172607421875,6.533774375915527,2.5471110343933105,Persistence,70.08172607421875
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderEndpoint.java,2.3498425483703613,70.19702911376953,14.582426071166992,2.207458734512329,Persistence,70.19702911376953
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\tracing\Tracing.java,2.197831392288208,1.4231072664260864,0.0,38.4149284362793,Registry,38.4149284362793
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\TrainingSynchronizer.java,3.052809715270996,73.97904205322266,86.09819793701172,10.031603813171387,Recommender,86.09819793701172
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CategoryServlet.java,61.241607666015625,66.38600158691406,8.052672386169434,2.4523372650146484,Persistence,66.38600158691406
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CachingRule.java,69.33004760742188,5.262426566332579E-4,0.0,2.2788898944854736,Image,69.33004760742188
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\TrainEndpoint.java,3.8416898250579834,6.942570686340332,89.78286743164062,9.503925323486328,Recommender,89.78286743164062
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateAttributeConverter.java,1.1225178241729736,75.6784439086914,0.0,2.2810401916503906,Persistence,75.6784439086914
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageScaler.java,75.78825378417969,0.646014392375946,0.5762708187103271,2.111229419708252,Image,75.78825378417969
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\DisplayLogs.java,0.0,5.303001962602139E-4,0.0,0.0,Persistence,5.303001962602139E-4
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CartServlet.java,48.003353118896484,70.08172607421875,8.113407135009766,2.5471110343933105,Persistence,70.08172607421875
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceProduct.java,7.953804016113281,74.37355041503906,2.4907901287078857,2.2341082096099854,Persistence,74.37355041503906
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Order.java,3.389185905456543,3.742058038711548,5.848053455352783,0.0,Recommender,5.848053455352783
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractQueueCache.java,70.0060806274414,5.144341266714036E-4,0.6423332691192627,2.2726316452026367,Image,70.0060806274414
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICachable.java,69.458984375,0.905758261680603,0.6833596229553223,2.301996946334839,Image,69.458984375
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\PreprocessedSlopeOneRecommender.java,0.0,1.876202940940857,96.3014144897461,2.268613338470459,Recommender,96.3014144897461
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractCache.java,63.98331069946289,5.460538387298584,1.5111477375030518,4.450847148895264,Image,63.98331069946289
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageIDFactory.java,71.37071990966797,5.628488142974675E-4,1.158150553703308,2.2982897758483887,Image,71.37071990966797
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LastInFirstOut.java,69.7936782836914,5.068518221378326E-4,0.6364547610282898,2.268613338470459,Image,69.7936782836914
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ShaSecurityProvider.java,2.6800622940063477,2.0948545932769775,0.8210810422897339,2.207458734512329,Image,2.6800622940063477
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyData.java,70.06362915039062,1.2859570980072021,0.6306828856468201,2.264711856842041,Image,70.06362915039062
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyEntry.java,67.37722778320312,1.2675533294677734,0.6250147223472595,2.2609219551086426,Image,67.37722778320312
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\AbstractOperationExecutionWithParameterAspect.java,40.873966217041016,3.345655918121338,0.0,66.81863403320312,Registry,66.81863403320312
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedRecommenderOperations.java,2.7241015434265137,2.392852783203125,108.12470245361328,37.30883026123047,Recommender,108.12470245361328
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginActionServlet.java,2.796830654144287,4.2015450890176E-4,4.72209358215332,2.2226669788360596,Recommender,4.72209358215332
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\ImageSize.java,60.751529693603516,3.6227400302886963,1.2858980894088745,0.0,Image,60.751529693603516
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\HttpWrapper.java,0.6817175149917603,1.5572644472122192,0.0,35.0,Registry,35.0
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrder.java,3.7115442752838135,68.2175521850586,8.164581298828125,2.1689858436584473,Persistence,68.2175521850586
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\ProductRepository.java,4.839866638183594,71.8214111328125,5.182556629180908,2.1689858436584473,Persistence,71.8214111328125
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\rules\CacheAll.java,69.22693634033203,5.605551414191723E-4,0.6767101287841797,2.297074317932129,Image,69.22693634033203
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\EMFManager.java,2.38946795463562,81.63223266601562,8.988579750061035,3.0457277297973633,Persistence,81.63223266601562
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\servlet\IndexServlet.java,0.49264416098594666,5.106148310005665E-4,0.0,129.63743591308594,Registry,129.63743591308594
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\IPayloadCharacterization.java,0.0,5.674930289387703E-4,0.0,0.0,Persistence,5.674930289387703E-4
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrderItem.java,6.051273822784424,74.87076568603516,5.880670547485352,2.240281343460083,Persistence,74.87076568603516
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\IDataCache.java,70.34549713134766,5.262426566332579E-4,0.6513575315475464,2.2788898944854736,Image,70.34549713134766
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LeastFrequentlyUsed.java,68.57621765136719,4.656706587411463E-4,0.603325605392456,2.246788740158081,Image,68.57621765136719
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheTestInit.java,65.0683364868164,3.914577537216246E-4,0.5379841327667236,2.207458734512329,Image,65.0683364868164
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestCountedEntry.java,67.5840835571289,0.8359115123748779,0.6306828856468201,2.264711856842041,Image,67.5840835571289
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageProvider.java,107.9296875,4.96569299697876,2.6444694995880127,3.4457590579986572,Image,107.9296875
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerTimeoutException.java,0.0,5.605551414191723E-4,0.0,37.413787841796875,Registry,37.413787841796875
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestMostRecentlyUsed.java,63.42563247680664,3.744094865396619E-4,0.5218366384506226,2.1984236240386963,Image,63.42563247680664
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,2.0594301223754883,4.101325757801533E-4,1.4980803728103638,37.2061653137207,Registry,37.2061653137207
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CacheManagerEndpoint.java,0.8717057704925537,74.58816528320312,2.18595027923584,7.874983310699463,Persistence,74.58816528320312
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\Reset.java,0.0,4.59449045592919E-4,0.0,0.0,Persistence,4.59449045592919E-4
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\ServiceLoadBalancerResult.java,0.0,5.199568271636963,0.0,39.0,Registry,39.0
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\OrderItem.java,4.794190406799316,3.9236674308776855,3.641664981842041,0.0,Image,4.794190406799316
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\SetupController.java,116.27952575683594,67.58180236816406,9.923809051513672,43.057559967041016,Image,116.27952575683594
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginServlet.java,40.543182373046875,63.930912017822266,0.0,2.5347089767456055,Persistence,63.930912017822266
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestStoreImage.java,79.75836944580078,1.1089152097702026,0.9844745993614197,2.138225555419922,Image,79.75836944580078
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\BCryptProvider.java,0.0,5.674930289387703E-4,0.0,2.300750970840454,Registry,2.300750970840454
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryStartup.java,0.0,0.6308931112289429,0.0,141.8870391845703,Registry,141.8870391845703
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\repository\EMFManagerInitializer.java,2.0697476863861084,75.6784439086914,0.0,2.2810401916503906,Persistence,75.6784439086914
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\PopularityBasedRecommenderTest.java,0.0,3.444108588155359E-4,81.95516967773438,2.182525396347046,Recommender,81.95516967773438
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheWrapper.java,69.7936782836914,1.3224549293518066,0.6364547610282898,2.268613338470459,Image,69.7936782836914
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\StatusServlet.java,65.83422088623047,64.25300598144531,74.80593872070312,101.85619354248047,Registry,101.85619354248047
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommenderFunctionalityTest.java,0.0,1.6453206539154053,85.2849349975586,3.070892810821533,Recommender,85.2849349975586
