file_path,cli,logic,model,preferences,best_module,best_likelihood
src/test/java/org/jabref/logic/autosaveandbackup/BackupManagerDiscardedTest.java,1.459067134419456E-4,52.202735900878906,4.106853008270264,35.61735534667969,logic,52.202735900878906
src/main/java/org/jabref/logic/integrity/PersonNamesChecker.java,0.616128146648407,54.603614807128906,3.5290918350219727,0.0,logic,54.603614807128906
src/main/java/org/jabref/logic/layout/format/AuthorLastFirstCommas.java,1.7535316874273121E-4,55.67454147338867,2.590911626815796,0.0,logic,55.67454147338867
src/main/java/org/jabref/gui/util/uithreadaware/UiThreadBinding.java,1.6005254292394966E-4,1.7829937934875488,1.0001920461654663,0.0,logic,1.7829937934875488
src/main/java/org/jabref/gui/duplicationFinder/DuplicateSearch.java,0.8516520857810974,2.611090898513794,2.0001208782196045,36.573997497558594,preferences,36.573997497558594
src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java,3.77862811088562,52.833194732666016,3.34800124168396,0.0,logic,52.833194732666016
src/main/java/org/jabref/logic/importer/fileformat/medline/Investigator.java,1.756641431711614E-4,55.71120834350586,2.5919597148895264,0.0,logic,55.71120834350586
src/main/java/org/jabref/logic/pdf/EntryAnnotationImporter.java,0.6306798458099365,54.11769485473633,4.230064392089844,0.0,logic,54.11769485473633
src/main/java/org/jabref/logic/importer/fetcher/MathSciNet.java,1.8259536027908325,50.965267181396484,2.4307663440704346,95.88870239257812,preferences,95.88870239257812
src/main/java/org/jabref/logic/shared/PostgreSQLProcessor.java,35.00016403198242,49.846221923828125,8.209521293640137,25.639087677001953,logic,49.846221923828125
src/main/java/org/jabref/logic/layout/format/HTMLParagraphs.java,0.47000423073768616,56.630126953125,3.5374135971069336,0.0,logic,56.630126953125
src/main/java/org/jabref/logic/util/StandardFileType.java,82.67679595947266,59.08262634277344,5.502066612243652,1.567419409751892,cli,82.67679595947266
src/main/java/org/jabref/gui/edit/automaticfiededitor/NotificationPaneAdapter.java,1.6877969028428197E-4,3.388695478439331,29.35283660888672,0.0,model,29.35283660888672
src/test/java/org/jabref/logic/layout/LayoutTest.java,0.9924049973487854,48.5141487121582,14.789412498474121,0.5745378732681274,logic,48.5141487121582
src/main/java/org/jabref/logic/importer/fetcher/GvkFetcher.java,1.6109376156236976E-4,53.993324279785156,2.5428597927093506,0.0,logic,53.993324279785156
src/main/java/org/jabref/logic/openoffice/style/OOPreFormatter.java,6.710512638092041,51.21298599243164,3.4056386947631836,0.6987998485565186,logic,51.21298599243164
src/main/java/org/jabref/gui/libraryproperties/general/GeneralPropertiesViewModel.java,1.2524391058832407E-4,2.612706422805786,2.528202772140503,36.0,preferences,36.0
src/test/java/org/jabref/logic/formatter/bibtexfields/ClearFormatterTest.java,1.7052306793630123E-4,55.105064392089844,2.5746350288391113,0.0,logic,55.105064392089844
src/main/java/org/jabref/gui/push/PushToApplicationSettings.java,1.489894151687622,5.857177257537842,1.7666329145431519,103.05764770507812,preferences,103.05764770507812
src/main/java/org/jabref/model/entry/types/BiblatexApaEntryType.java,1.665098825469613E-4,6.0091681480407715,90.89496612548828,0.0,model,90.89496612548828
src/test/java/org/jabref/logic/xmp/XmpUtilWriterTest.java,1.7239367961883545,47.79170227050781,3.9692459106445312,0.0,logic,47.79170227050781
src/main/java/org/jabref/model/openoffice/style/CitationLookupResult.java,1.6430030518677086E-4,5.955966949462891,91.16651153564453,0.0,model,91.16651153564453
src/test/java/org/jabref/logic/integrity/DateCheckerTest.java,1.570081221871078E-4,54.41141128540039,2.5290918350219727,0.0,logic,54.41141128540039
src/main/java/org/jabref/gui/fieldeditors/identifier/EprintIdentifierEditorViewModel.java,1.6109376156236976E-4,1.7880876064300537,1.0001933574676514,95.30888366699219,preferences,95.30888366699219
src/main/java/org/jabref/logic/integrity/AbbreviationChecker.java,0.49619653820991516,54.99419021606445,2.5611112117767334,0.0,logic,54.99419021606445
src/main/java/org/jabref/gui/undo/NamedCompound.java,38.4200325012207,3.269145965576172,1.000195860862732,0.0,cli,38.4200325012207
src/test/java/org/jabref/gui/externalfiles/ImportHandlerTest.java,1.5902469749562442E-4,1.7779655456542969,5.216613292694092,35.0,preferences,35.0
src/main/java/org/jabref/gui/groups/GroupsPreferences.java,1.5902469749562442E-4,1.986739158630371,1.0001908540725708,0.6020519733428955,logic,1.986739158630371
src/main/java/org/jabref/model/entry/event/FieldAddedOrRemovedEvent.java,1.7535316874273121E-4,6.2220940589904785,95.64612579345703,0.0,model,95.64612579345703
src/main/java/org/jabref/logic/importer/IdBasedFetcher.java,1.7660376033745706E-4,55.821990966796875,2.595125913619995,0.0,logic,55.821990966796875
src/main/java/org/jabref/logic/layout/format/Ordinal.java,0.49072709679603577,55.605552673339844,2.557363271713257,0.0,logic,55.605552673339844
src/main/java/org/jabref/gui/preferences/keybindings/presets/BashKeyBindingPreset.java,36.23667526245117,3.762519359588623,2.728738784790039,91.33382415771484,preferences,91.33382415771484
src/test/java/org/jabref/logic/integrity/BooktitleCheckerTest.java,1.6430030518677086E-4,54.85515213012695,2.5536651611328125,4.323126316070557,logic,54.85515213012695
src/main/java/org/jabref/logic/preferences/FetcherApiKey.java,1.6707158647477627E-4,58.84177780151367,2.5630040168762207,98.83349609375,preferences,98.83349609375
src/test/java/org/jabref/logic/importer/fileformat/MedlineImporterFilesTest.java,1.5312459436245263E-4,53.053741455078125,2.516005039215088,0.0,logic,53.053741455078125
src/main/java/org/jabref/logic/importer/fetcher/TitleFetcher.java,1.6214861534535885E-4,54.63930892944336,2.546414375305176,103.4847640991211,preferences,103.4847640991211
src/main/java/org/jabref/gui/preferences/PreferencesDialogView.java,0.8525460362434387,2.9029836654663086,3.9707460403442383,92.76628112792969,preferences,92.76628112792969
src/test/java/org/jabref/logic/importer/fileformat/BibtexImporterTest.java,0.482233464717865,50.70814514160156,59.5615119934082,3.4547393321990967,model,59.5615119934082
src/main/java/org/jabref/logic/integrity/EditionChecker.java,0.6319388151168823,53.833194732666016,3.5097012519836426,0.0,logic,53.833194732666016
src/test/java/org/jabref/logic/importer/fileformat/RISImporterTest.java,0.6366948485374451,54.37138366699219,3.246387004852295,0.0,logic,54.37138366699219
src/main/java/org/jabref/logic/auxparser/DefaultAuxParser.java,3.557805299758911,51.14642333984375,4.933361530303955,0.0,logic,51.14642333984375
src/test/java/org/jabref/logic/bibtex/comparator/GroupDiffTest.java,27.234935760498047,53.43510818481445,3.264091968536377,0.0,logic,53.43510818481445
src/main/java/org/jabref/logic/msbib/MSBibEntry.java,7.080826617311686E-5,46.64462661743164,24.479997634887695,3.800222873687744,logic,46.64462661743164
src/main/java/org/jabref/logic/layout/format/CSLType.java,1.6993794997688383E-4,56.429161071777344,2.5726633071899414,0.0,logic,56.429161071777344
src/main/java/org/jabref/gui/preferences/network/NetworkTab.java,1.0111887454986572,3.221327543258667,5.552629470825195,74.22860717773438,preferences,74.22860717773438
src/main/java/org/jabref/gui/preferences/preview/PreviewTabViewModel.java,44.94943618774414,2.384629726409912,8.853700637817383,61.65031051635742,preferences,61.65031051635742
src/main/java/org/jabref/cli/ArgumentProcessor.java,160.9765167236328,19.136594772338867,28.308244705200195,77.56044006347656,cli,160.9765167236328
src/main/java/org/jabref/gui/Globals.java,35.000152587890625,2.6522960662841797,1.4121673107147217,1.53939950466156,cli,35.000152587890625
src/main/java/org/jabref/gui/entryeditor/OptionalFieldsTabBase.java,0.4420062303543091,5.15663480758667,44.85524368286133,93.452392578125,preferences,93.452392578125
src/test/java/org/jabref/logic/layout/format/DOICheckTest.java,1.6430030518677086E-4,55.46411895751953,2.5536651611328125,0.0,logic,55.46411895751953
src/test/java/org/jabref/logic/importer/BibDatabaseFilesTest.java,1.7543691501487046E-4,54.5433349609375,2.5464303493499756,0.7293499112129211,logic,54.5433349609375
src/test/java/org/jabref/logic/layout/format/OrdinalTest.java,1.494285388616845E-4,53.620208740234375,2.503549814224243,1.0207493305206299,logic,53.620208740234375
src/main/java/org/jabref/gui/autocompleter/JournalsSuggestionProvider.java,1.720036379992962E-4,1.84145987033844,2.000206470489502,0.0,model,2.000206470489502
src/main/java/org/jabref/gui/autocompleter/AppendWordsStrategy.java,1.665098825469613E-4,1.8145837783813477,1.000199794769287,0.0,logic,1.8145837783813477
src/test/java/org/jabref/logic/importer/fetcher/OpenAccessDoiTest.java,1.6214861534535885E-4,54.40378189086914,2.546414375305176,0.0,logic,54.40378189086914
src/main/java/org/jabref/logic/util/TestEntry.java,17.456174850463867,54.56778335571289,4.896416664123535,2.6580557823181152,logic,54.56778335571289
src/test/java/org/jabref/logic/util/io/FileHistoryTest.java,1.4254706911742687E-4,51.982643127441406,3.328639030456543,0.0,logic,51.982643127441406
src/main/java/org/jabref/gui/util/OptionalValueTableCellFactory.java,1.665098825469613E-4,3.5816357135772705,27.984987258911133,0.0,model,27.984987258911133
src/main/java/org/jabref/model/strings/UnicodeToReadableCharMap.java,8.207310747820884E-5,4.935422420501709,63.057857513427734,0.0,model,63.057857513427734
src/test/java/org/jabref/testutils/interactive/styletester/StyleTesterMain.java,1.6430030518677086E-4,0.0,1.000197172164917,0.0,model,1.000197172164917
src/test/java/org/jabref/logic/formatter/bibtexfields/UnicodeToLatexFormatterTest.java,1.6430030518677086E-4,54.802669525146484,2.5536651611328125,0.0,logic,54.802669525146484
src/main/java/org/jabref/logic/util/BackupFileType.java,1.7140834825113416E-4,55.20943832397461,2.57761812210083,0.0,logic,55.20943832397461
src/main/java/org/jabref/logic/bibtex/InvalidFieldValueException.java,1.7691918765194714E-4,55.85918045043945,2.59618878364563,0.0,logic,55.85918045043945
src/main/java/org/jabref/logic/citationkeypattern/BracketedPattern.java,4.2986860275268555,42.53610610961914,4.50249719619751,0.0,logic,42.53610610961914
src/main/java/org/jabref/gui/undo/UndoableRemoveString.java,0.5017892122268677,2.853353500366211,1.0002011060714722,0.0,logic,2.853353500366211
src/main/java/org/jabref/gui/keyboard/CodeAreaKeyBindings.java,17.385412216186523,4.00501012802124,3.7463815212249756,0.0,cli,17.385412216186523
src/main/java/org/jabref/logic/openoffice/backend/NamedRangeReferenceMark.java,7.793997065164149E-5,48.40378189086914,3.0135650634765625,0.0,logic,48.40378189086914
src/test/java/org/jabref/logic/importer/fetcher/isbntobibtex/DoiToBibtexConverterComIsbnFetcherTest.java,1.3933866284787655E-4,54.13851547241211,4.194392681121826,0.0,logic,54.13851547241211
src/main/java/org/jabref/logic/shared/OracleProcessor.java,32.75796890258789,49.77730178833008,8.171613693237305,23.34360122680664,logic,49.77730178833008
src/main/java/org/jabref/gui/dialogs/BackupUIManager.java,1.4254706911742687E-4,3.4594802856445312,2.715930938720703,35.0,preferences,35.0
src/main/java/org/jabref/logic/importer/fetcher/transformers/MedlineQueryTransformer.java,1.6430030518677086E-4,54.72577667236328,2.5536651611328125,0.0,logic,54.72577667236328
src/test/java/org/jabref/logic/integrity/UrlCheckerTest.java,0.48014217615127563,54.24370574951172,2.550015926361084,0.0,logic,54.24370574951172
src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java,1.7883573309518397E-4,0.0,1.0002145767211914,0.0,model,1.0002145767211914
src/main/java/org/jabref/logic/importer/fileformat/CopacImporter.java,3.973559617996216,55.49699783325195,35.493560791015625,0.0,logic,55.49699783325195
src/main/java/org/jabref/gui/edit/CopyMoreAction.java,38.11448287963867,3.5519347190856934,2.402181386947632,36.568416595458984,cli,38.11448287963867
src/main/java/org/jabref/gui/menus/ChangeEntryTypeMenu.java,25.727365493774414,2.95881724357605,3.0146989822387695,0.0,cli,25.727365493774414
src/main/java/org/jabref/gui/util/TextFlowLimited.java,99.14493560791016,3.081202983856201,2.777987480163574,0.0,cli,99.14493560791016
src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapWithin.java,1.362715265713632E-4,7.763736724853516,80.92598724365234,0.0,model,80.92598724365234
src/main/java/org/jabref/gui/fieldeditors/MapBasedEditorViewModel.java,1.550420420244336E-4,4.331187725067139,1.0001860857009888,0.0,logic,4.331187725067139
src/test/java/org/jabref/model/database/KeyChangeListenerTest.java,1.362715265713632E-4,5.281099319458008,87.20199584960938,0.0,model,87.20199584960938
src/main/java/org/jabref/gui/fieldeditors/CitationKeyEditorViewModel.java,3.5262160301208496,1.8228836059570312,2.000201940536499,35.0,preferences,35.0
src/test/java/org/jabref/model/database/DuplicationCheckerTest.java,1.305252080783248E-4,5.664708614349365,80.5904541015625,0.0,model,80.5904541015625
src/main/java/org/jabref/logic/shared/listener/PostgresSQLNotificationListener.java,1.6539770876988769E-4,54.500770568847656,2.557363271713257,0.0,logic,54.500770568847656
src/test/java/org/jabref/logic/xmp/XmpUtilReaderTest.java,1.2037337728543207E-4,50.211944580078125,3.7393579483032227,0.8444904088973999,logic,50.211944580078125
src/test/java/org/jabref/logic/net/URLUtilTest.java,1.5125398931559175E-4,52.833194732666016,2.5097012519836426,0.0,logic,52.833194732666016
src/test/java/org/jabref/gui/maintable/MainTableColumnModelTest.java,1.6005254292394966E-4,1.7829937934875488,1.0001920461654663,0.0,logic,1.7829937934875488
src/test/java/org/jabref/logic/bst/util/BstCaseChangersTest.java,7.793997065164149E-5,69.5424575805664,6.006153583526611,5.029444694519043,logic,69.5424575805664
src/main/java/org/jabref/logic/layout/format/AuthorFirstFirst.java,1.756641431711614E-4,55.71120834350586,2.5919597148895264,0.0,logic,55.71120834350586
src/main/java/org/jabref/logic/layout/format/ToLowerCase.java,1.747344940667972E-4,56.81324005126953,2.588826894760132,0.0,logic,56.81324005126953
src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java,35.208255767822266,6.56209135055542,17.496232986450195,0.0,cli,35.208255767822266
src/test/java/org/jabref/logic/importer/ParserResultTest.java,1.7052306793630123E-4,55.105064392089844,2.5746350288391113,0.0,logic,55.105064392089844
src/test/java/org/jabref/logic/formatter/minifier/MinifyNameListFormatterTest.java,1.5312459436245263E-4,54.5725212097168,2.516005039215088,0.0,logic,54.5725212097168
src/main/java/org/jabref/logic/importer/ImportCleanup.java,1.6993794997688383E-4,55.036075592041016,2.5726633071899414,0.0,logic,55.036075592041016
src/main/java/org/jabref/logic/shared/DBMSType.java,1.5800996334291995E-4,53.629737854003906,3.532467842102051,0.0,logic,53.629737854003906
src/main/java/org/jabref/gui/preferences/journals/AbbreviationsFileViewModel.java,1.4764662773814052E-4,2.402709484100342,1.8219298124313354,90.27467346191406,preferences,90.27467346191406
src/main/java/org/jabref/gui/texparser/ParseLatexDialogViewModel.java,0.6482190489768982,3.0573630332946777,2.808336019515991,35.595703125,preferences,35.595703125
src/main/java/org/jabref/model/groups/SearchGroup.java,1.494285388616845E-4,7.336942195892334,85.26359558105469,0.0,model,85.26359558105469
src/test/java/org/jabref/logic/l10n/LocalizationBundleForTest.java,0.5549575090408325,55.971553802490234,2.599400758743286,0.0,logic,55.971553802490234
src/main/java/org/jabref/logic/layout/format/HTMLChars.java,6.729980945587158,51.453758239746094,2.4056386947631836,0.6987998485565186,logic,51.453758239746094
src/main/java/org/jabref/logic/integrity/CitationKeyChecker.java,0.48014217615127563,54.24370574951172,2.550015926361084,0.0,logic,54.24370574951172
src/test/java/org/jabref/logic/l10n/LocalizationTest.java,1.185778260231018,56.81314468383789,5.529751777648926,76.1256103515625,preferences,76.1256103515625
src/main/java/org/jabref/logic/net/ssl/SSLPreferences.java,1.7442679381929338E-4,55.5653190612793,2.58778977394104,0.0,logic,55.5653190612793
src/main/java/org/jabref/model/openoffice/util/OOPair.java,1.7320674669463187E-4,6.170413017272949,93.10279083251953,0.0,model,93.10279083251953
src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java,0.8928956985473633,2.2184112071990967,2.8367345333099365,39.62114334106445,preferences,39.62114334106445
src/test/java/org/jabref/logic/layout/format/FileLinkTest.java,1.550420420244336E-4,55.01953125,2.5224664211273193,0.0,logic,55.01953125
