file_path,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserLeftVoice.java,0.10043897628784179,0.10512978690011161,0.1387544631958008,0.3455107280186244,Redis PubSub,0.3455107280186244
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessagingService.java,0.06124168804713658,0.11135516847882952,0.05023864677974156,0.08085949080330986,Presentation Conversion,0.11135516847882952
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\UploadFileTooLargeMessage.java,0.06103180476597377,2.6040597098214286,0.11010440417698451,0.33064662388392857,Presentation Conversion,2.6040597098214286
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\PlaySoundCommand.java,3873.1983947753906,0.05287212984902518,0.0,0.03054623944418771,FreeSWITCH,3873.1983947753906
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\MimeTypeUtils.java,0.1931551252092634,2.902616664341518,0.10421302659170968,0.15408405576433454,Presentation Conversion,2.902616664341518
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\DocumentConversionServiceImp.java,0.17557003838675364,6.384360613141741,0.3569125039236886,0.5768831525530134,Presentation Conversion,6.384360613141741
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\DeafUserCommand.java,3879.790267944336,0.05106630325317383,0.0,0.03054623944418771,FreeSWITCH,3879.790267944336
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\Office2PdfPageConverter.java,0.25357565198625837,7.220864868164062,0.4429431642804827,0.5997579302106585,Presentation Conversion,7.220864868164062
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPath.java,0.29316163744245255,0.33427788870675224,0.15112848281860353,0.12217540740966797,Presentation Conversion,0.33427788870675224
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedDocumentFilter.java,0.1947723524911063,3.9897430419921873,0.11155953407287597,0.3191937855311802,Presentation Conversion,3.9897430419921873
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ConnectionManager.java,3498.4766006469727,0.14243651798793247,0.17547739573887416,0.22254412514822824,FreeSWITCH,3498.4766006469727
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ThumbnailCreator.java,0.09243583679199219,2.956126403808594,0.031092119216918946,0.12831614358084542,Presentation Conversion,2.956126403808594
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageToConvert.java,0.12335401262555803,2.7727621895926338,0.09155477115086147,0.1794947624206543,Presentation Conversion,2.7727621895926338
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\HoldUserCommand.java,3879.790267944336,0.05106630325317383,0.0,0.03054623944418771,FreeSWITCH,3879.790267944336
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPathIterator.java,0.11765199388776507,0.1319673674447196,0.13506017412458146,0.1134667260306222,Redis DB,0.13506017412458146
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingApp.java,0.3690102713448661,2.376855686732701,0.5410347529820033,0.3031839915684291,Presentation Conversion,2.376855686732701
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\transport\message\EslFrameDecoderTest.java,2974.805335998535,0.30643926348005024,1.4679753984723771,0.37925962720598494,FreeSWITCH,2974.805335998535
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PdfConversionInvalid.java,0.060842364174979076,2.5927967616489958,0.10800229481288365,0.323368535723005,Presentation Conversion,2.5927967616489958
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageReceiver.java,0.22009713309151785,0.2887306485857282,4.160541643415178,8.331045968191964,Redis PubSub,8.331045968191964
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\StunTurnService.java,0.14038851601736888,0.19767701285226005,0.02389731066567557,0.14484385081699916,Presentation Conversion,0.19767701285226005
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessageListener.java,0.061355366025652204,0.10562331335885185,0.08782497133527484,0.22105685642787387,Redis PubSub,0.22105685642787387
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Metadata.java,0.11216092790876116,0.24091524396623884,0.23667537144252232,0.06688995361328125,Presentation Conversion,0.24091524396623884
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Extensions.java,0.06124168804713658,0.1050764765058245,0.0,0.03062084402356829,Presentation Conversion,0.1050764765058245
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,2943.9197158813477,0.028783273696899415,0.004741647413798741,1.281526338841234E-4,FreeSWITCH,2943.9197158813477
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageGeneratedProgress.java,0.06073731013706752,2.6891671316964287,0.10682416643415178,0.31931999751499723,Presentation Conversion,2.6891671316964287
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserStatusChanged.java,0.12845922197614398,0.21665013177054268,0.1368880271911621,0.3404460089547294,Redis PubSub,0.3404460089547294
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommand.java,3693.4698486328125,0.028851093564714703,0.0,0.0306098427091326,FreeSWITCH,3693.4698486328125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\MessageBuilder.java,0.07328626768929618,0.1311096327645438,0.1743372780936105,0.3490130833217076,Redis PubSub,0.3490130833217076
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetUsersStatusCommand.java,3573.711166381836,0.29374514988490513,0.17033067430768695,0.09416018213544573,FreeSWITCH,3573.711166381836
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\FileTypeConstants.java,0.1457218987601144,3.08606436593192,0.08472952161516462,0.13875346864972796,Presentation Conversion,3.08606436593192
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingEnded.java,0.06129775047302246,0.10534604617527553,0.1397265842982701,0.34815256936209543,Redis PubSub,0.34815256936209543
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\PlaybackFormat.java,0.11220592771257673,0.28637877873011996,0.22872685023716519,0.0692763124193464,Presentation Conversion,0.28637877873011996
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Poll.java,0.07369500568934849,0.18530548640659877,0.18107504163469587,0.0967249938419887,Presentation Conversion,0.18530548640659877
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingExportHandler.java,0.2029604366847447,0.7003511156354632,0.6029509953090123,0.24108595166887556,Presentation Conversion,0.7003511156354632
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PasswordConstraint.java,0.15322717939104352,0.19631598336356026,0.15052674157278878,0.29276509966169084,Redis PubSub,0.29276509966169084
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\GuestPolicyConstraint.java,0.18854285648890903,0.1955772944859096,0.24154976436070033,0.29112121037074495,Redis PubSub,0.29112121037074495
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\example\HeartbeatThread.java,3211.6270446777344,0.3003187724522182,0.058042567116873604,0.058042567116873604,FreeSWITCH,3211.6270446777344
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckIfConfIsRunningCommand.java,3814.376754760742,0.21285901750837052,0.18620493752615794,0.06616156441824776,FreeSWITCH,3814.376754760742
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\RecordingServiceHelper.java,0.09212299755641393,0.27376714433942523,0.2658525194440569,0.08876332555498395,Presentation Conversion,0.27376714433942523
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageConverter.java,0.09768776893615723,3.055414036342076,0.03636716433933803,0.13579109736851283,Presentation Conversion,3.055414036342076
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ParamsProcessorUtil.java,0.40545428139822826,1.4423563276018416,0.3741035461425781,0.32607579912458146,Presentation Conversion,1.4423563276018416
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Group.java,0.08962324687412807,0.13056620189121793,0.0,0.03052590915134975,Presentation Conversion,0.13056620189121793
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\Pattern.java,0.2519775118146624,0.2594902038574219,0.13587278638567243,0.2643153326851981,Redis PubSub,0.2643153326851981
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\WaitingGuestCleanupTimerTask.java,0.06111312593732562,0.21228366579328264,0.07548254558018276,0.21365532193865094,Redis PubSub,0.21365532193865094
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUsersStatusEvent.java,3510.932960510254,0.028842851093837194,0.16660761151994977,0.11995743342808314,FreeSWITCH,3510.932960510254
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningAndRecordingEvent.java,3510.932960510254,0.08031189782278879,0.35609942844935827,0.11995743342808314,FreeSWITCH,3510.932960510254
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PresentationConvertMessage.java,0.06129775047302246,2.703011213030134,0.06023439679827009,0.28804296766008647,Presentation Conversion,2.703011213030134
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\ConferenceServerListener.java,3585.9189224243164,0.11264192717415945,0.0,0.03057753699166434,FreeSWITCH,3585.9189224243164
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceDbImpl.java,0.1584909302847726,1.6787865774972097,0.7388731820242745,0.2521267754690988,Presentation Conversion,1.6787865774972097
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Preview.java,0.06123065948486328,0.5325226919991629,0.0,0.03061532974243164,Presentation Conversion,0.5325226919991629
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\MeetingsResponse.java,0.06128641537257603,0.1052915232522147,0.05757272584097726,0.08821593693324498,Presentation Conversion,0.1052915232522147
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\inbound\ClientTest.java,2794.503746032715,0.2823925018310547,0.2525117056710379,0.15868682861328126,FreeSWITCH,2794.503746032715
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\DataStore.java,0.1278017316545759,0.23251519884381974,0.4977952139718192,0.13313302993774415,Redis DB,0.4977952139718192
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\StunTurnInfoRequested.java,0.061252777917044504,0.10512978690011161,0.1387544631958008,0.3455107280186244,Redis PubSub,0.3455107280186244
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\InsertDocument.java,0.16285157884870258,0.23373538425990514,0.12564167295183454,0.1371601104736328,Presentation Conversion,0.23373538425990514
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\UserSession.java,0.4733255113874163,0.15791222708565847,0.1283267021179199,0.11478830065046038,FreeSWITCH,0.4733255113874163
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundClientHandler.java,3077.04158782959,0.11191778182983399,0.2308892386300223,0.23598006112234934,FreeSWITCH,3077.04158782959
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAliveService.java,0.12399044036865234,0.39407010759626115,0.23381592886788505,3.8280465262276784,Redis PubSub,3.8280465262276784
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\KeepAliveMessage.java,0.0612196854182652,0.10497072764805385,0.059639508383614676,0.21988438197544644,Redis PubSub,0.21988438197544644
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MakePresentationDownloadableMsg.java,0.06116570063999721,0.10471140997750418,0.1368880271911621,0.3404460089547294,Redis PubSub,0.3404460089547294
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DeletedRecordingMessage.java,0.0612196854182652,0.10497072764805385,0.15993757247924806,0.21988438197544644,Redis PubSub,0.21988438197544644
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\PatternList.java,0.15176209041050504,0.19443013327462333,0.09061758177621024,0.1806671415056501,Presentation Conversion,0.19443013327462333
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiErrors.java,0.3688736779349191,0.3413188934326172,0.3815116337367466,0.18951680319649833,Redis DB,0.3815116337367466
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\BigPdfException.java,0.09202779361179897,2.938000706263951,0.020677202088492257,0.10314511571611677,Presentation Conversion,2.938000706263951
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestWithChecksum.java,0.12789768491472517,0.21382842745099748,0.06680521283830915,0.07770285606384278,Presentation Conversion,0.21382842745099748
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Office2PdfConverterHandler.java,0.061378860473632814,2.7007330758231025,0.0,0.09755936350141253,Presentation Conversion,2.7007330758231025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IMeetingService.java,0.2711699622017997,0.11751274381365096,0.16671086720057895,0.36809517996651786,Redis PubSub,0.36809517996651786
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningEvent.java,3567.295265197754,0.028856035641261508,0.16987454550606865,0.12183211190359933,FreeSWITCH,3567.295265197754
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLeftEvent.java,3615.370330810547,0.028856035641261508,0.16987454550606865,0.12183211190359933,FreeSWITCH,3615.370330810547
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestParameters.java,0.13260713304792132,0.21251441410609653,0.07125177383422851,0.08097305297851562,Presentation Conversion,0.21251441410609653
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\DelayCallback.java,0.07206153869628906,0.16246953691755023,0.1439258302961077,0.18158775057111468,Redis PubSub,0.18158775057111468
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsBooleanValidator.java,0.12826757431030272,0.15186218534197127,0.06715444837297713,0.07795970099312918,Presentation Conversion,0.15186218534197127
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,2912.9638671875,0.04160755361829485,0.016781391416277203,0.012941471167973109,FreeSWITCH,2912.9638671875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoined.java,0.14877884728567942,0.15355689185006277,0.1541255269731794,0.328382819039481,Redis PubSub,0.328382819039481
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingNameConstraint.java,0.1851557459150042,0.30754179273332866,0.2520369393484933,0.5776452200753348,Redis PubSub,0.5776452200753348
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ThumbnailCreatorImp.java,0.2810528073992048,2.7066724504743305,0.37479885646275113,0.3700850078037807,Presentation Conversion,2.7066724504743305
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\Keys.java,0.06123065948486328,0.13687098366873604,4.36046883719308,4.659114728655134,Redis PubSub,4.659114728655134
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationToConvert.java,0.06123065948486328,2.736348397391183,0.0,0.09614535059247697,Presentation Conversion,2.736348397391183
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckFreeswitchStatusCommand.java,3860.516128540039,0.1493438448224749,0.039568853378295896,0.04145536422729492,FreeSWITCH,3860.516128540039
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\UserSessionConstraint.java,0.2168809073311942,0.2307035173688616,0.19090352739606584,0.3969557898385184,Redis PubSub,0.3969557898385184
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GuestPolicyValidator.java,0.15610306603567942,0.15117462703159879,0.0950310162135533,0.10602010318211147,FreeSWITCH,0.15610306603567942
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PasswordValidator.java,0.15873579297746931,0.17609059470040458,0.07556646892002651,0.1950648716517857,Redis PubSub,0.1950648716517857
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnServer.java,0.1163287843976702,0.18655332837785993,0.23039182935442243,0.2461848395211356,Redis PubSub,0.2461848395211356
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\UploadedPresentation.java,0.08846864019121442,3.7120169503348213,0.07925843511308943,0.19576985495431082,Presentation Conversion,3.7120169503348213
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\ParamsUtil.java,0.12680390221732005,0.17012721470424108,0.06897632735116141,0.08571940830775669,Presentation Conversion,0.17012721470424108
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageSender.java,0.23354633876255582,0.36311100551060266,4.5172956194196425,8.93594709123884,Redis PubSub,8.93594709123884
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserMutedEvent.java,3588.9734649658203,0.02884988444192069,0.16836572374616351,0.12096629823957171,FreeSWITCH,3588.9734649658203
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Png2SvgConversionHandler.java,0.061378860473632814,2.7007330758231025,0.0,0.09755936350141253,Presentation Conversion,2.7007330758231025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfFontType3DetectorHandler.java,0.09180128233773367,2.7448538643973213,0.010171622889382498,0.10684895515441895,Presentation Conversion,2.7448538643973213
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\GuestPolicy.java,0.06123065948486328,0.10502345221383232,0.0,0.03061532974243164,Presentation Conversion,0.10502345221383232
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageDistributor.java,0.09905850546700613,0.2724342346191406,4.322056361607143,8.836001150948661,Redis PubSub,8.836001150948661
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCountFailed.java,0.06091587884085519,2.5622004917689734,0.10882141249520438,0.32619634355817523,Presentation Conversion,2.5622004917689734
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectUserCommand.java,3824.084053039551,0.028847500256129675,0.0,0.030593562126159667,FreeSWITCH,3824.084053039551
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\KeepAliveReply.java,0.06120877265930176,0.10491829599652971,0.08532144001552038,0.2904557091849191,Redis PubSub,0.2904557091849191
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeToPdfConversionService.java,0.1558439118521554,5.300241960797991,0.37529209681919645,0.43164285932268415,Presentation Conversion,5.300241960797991
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceCallStateEvent.java,3563.041763305664,0.02883084842136928,0.1828714643205915,0.11818835394723075,FreeSWITCH,3563.041763305664
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageExtractor.java,0.09791203907557897,2.9442788260323662,0.03656832150050572,0.1337923458644322,Presentation Conversion,2.9442788260323662
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocConversionProgress.java,0.06091587884085519,2.5622004917689734,0.10882141249520438,0.32619634355817523,Presentation Conversion,2.5622004917689734
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\TextFileCreatorImp.java,0.3426816940307617,2.869938223702567,0.48027027675083706,0.4151391165597098,Presentation Conversion,2.869938223702567
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingExistsConstraint.java,0.20871666499546596,0.2513729095458984,0.258141599382673,0.3979917253766741,Redis PubSub,0.3979917253766741
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\debug\ChannelEventRunnable.java,3179.9523544311523,0.0470167977469308,0.00908611501966204,0.03765754359109061,FreeSWITCH,3179.9523544311523
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\RecordCommand.java,3726.2377548217773,0.02885857309613909,0.0,0.030643207686288015,FreeSWITCH,3726.2377548217773
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\MeetingExistsValidator.java,0.18793307713099888,0.184731810433524,0.17442468915666853,0.1859431266784668,FreeSWITCH,0.18793307713099888
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\response\ConferenceMemberFlags.java,3748.001136779785,0.08955849920000349,0.0,0.030582850319998606,FreeSWITCH,3748.001136779785
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\RecordingMetadata.java,0.06101198877607073,0.15293359756469727,0.19540391649518693,0.08440865789140974,Redis DB,0.19540391649518693
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\CreateMeetingMessage.java,0.20328363691057477,1.27154780796596,0.11073768479483469,0.2850531441824777,Presentation Conversion,1.27154780796596
