file_path,general,http_general,httpserver,pools,sampling,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\httpserver\samples\push\PushStats.h,1.0003886222839355,38.000389099121094,98.1258316040039,1.0,3.8860336644575E-4,1.0,1.0,3.8860336644575E-4,httpserver,98.1258316040039
proxygen\proxygen\lib\utils\ZlibStreamDecompressor.h,0.7775328755378723,0.2629135251045227,1.0004205703735352,1.8616262674331665,4.206233425065875E-4,0.2946445345878601,0.0,4.206233425065875E-4,pools,1.8616262674331665
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\HPACKScheme.h,4.458536148071289,48.095664978027344,8.92281436920166,3.874046802520752,4.0515779983252287E-4,3.5340676307678223,0.16111044585704803,40.387290954589844,http_general,48.095664978027344
proxygen\proxygen\lib\http\codec\ResetsRateLimitFilter.h,3.050954580307007,49.03535842895508,3.543415069580078,1.0,4.638313839677721E-4,2.8587257862091064,1.2036067247390747,0.4076773226261139,http_general,49.03535842895508
proxygen\proxygen\lib\http\codec\compress\QPACKStaticHeaderTable.h,2.9725637435913086,48.21208953857422,3.5028889179229736,1.0,4.441716300789267E-4,2.7675015926361084,0.18841680884361267,0.37727779150009155,http_general,48.21208953857422
proxygen\proxygen\lib\stats\PeriodicStats.h,0.7112010717391968,0.24049340188503265,1.0003986358642578,1.0,3.9864343125373125E-4,0.27498167753219604,0.0,3.9864343125373125E-4,httpserver,1.0003986358642578
proxygen\proxygen\lib\http\codec\HeaderDecodeInfo.h,4.106297492980957,48.85052490234375,3.8265810012817383,1.3569953441619873,4.269613709766418E-4,3.0640318393707275,17.0692195892334,0.3522959351539612,http_general,48.85052490234375
proxygen\proxygen\httpclient\samples\websocket\main.cpp,2.890094757080078,51.21836853027344,7.356958866119385,2.7175307273864746,1.8696757555007935,6.303172588348389,29.10407829284668,1.8642842769622803,http_general,51.21836853027344
proxygen\proxygen\lib\http\codec\compress\HPACKHeaderName.h,6.683972358703613,51.113948822021484,4.354881763458252,1.3949189186096191,4.573981277644634E-4,3.9918744564056396,0.22460752725601196,0.4496724605560303,http_general,51.113948822021484
proxygen\proxygen\lib\http\session\SimpleController.h,1.2403090000152588,49.60507583618164,4.7922682762146,1.3120828866958618,4.325479967519641E-4,1.349888563156128,14.694519996643066,0.36024725437164307,http_general,49.60507583618164
proxygen\proxygen\lib\utils\AsyncTimeoutSet.h,4.1188864270225167E-4,4.1188864270225167E-4,1.000411868095398,1.0,4.1188864270225167E-4,0.03471503406763077,2.339864730834961,4.1188864270225167E-4,ssl,2.339864730834961
proxygen\proxygen\lib\utils\test\PerfectIndexMapTest.cpp,4.612978458404541,50.39714813232422,3.999493360519409,1.4029996395111084,3.583148936741054E-4,3.242030382156372,17.01664924621582,0.447459876537323,http_general,50.39714813232422
proxygen\proxygen\lib\http\connpool\SessionHolder.h,2.4689948558807373,49.45938491821289,3.441833734512329,2.0,4.118265933357179E-4,1.6310710906982422,13.600362777709961,0.3314782679080963,http_general,49.45938491821289
proxygen\proxygen\lib\pools\generators\FileServerListGenerator.h,1.2673571109771729,0.6590420603752136,2.407735824584961,224.48980712890625,4.206233425065875E-4,0.3447363078594208,1.1896623373031616,4.206233425065875E-4,pools,224.48980712890625
proxygen\proxygen\lib\http\codec\compress\test\HPACKCodecTests.cpp,6.243500709533691,45.55521774291992,9.051385879516602,6.358623027801514,0.28834912180900574,3.5838639736175537,1.668300986289978,40.231292724609375,http_general,45.55521774291992
proxygen\proxygen\httpserver\RequestHandler.h,1.2778820991516113,38.000457763671875,95.93431854248047,2.2419493198394775,4.5814336044713855E-4,1.3076088428497314,1.0,4.5814336044713855E-4,httpserver,95.93431854248047
proxygen\proxygen\lib\http\webtransport\WtEgressContainer.cpp,5.848058700561523,48.418792724609375,3.418797254562378,1.0,1.8164979219436646,1.7915834188461304,0.15688049793243408,1.3142101764678955,http_general,48.418792724609375
proxygen\proxygen\lib\http\coro\filters\MutateFilter.cpp,3.2145676612854004,49.100555419921875,3.517000436782837,1.0,4.5117069385014474E-4,3.445862054824829,1.1937060356140137,0.3878631293773651,http_general,49.100555419921875
proxygen\proxygen\lib\http\codec\HTTP2Constants.cpp,3.216660261154175,59.164825439453125,4.4052910804748535,1.408138394355774,4.4310736120678484E-4,3.0579118728637695,14.535655975341797,0.8832429647445679,http_general,59.164825439453125
proxygen\proxygen\lib\http\codec\compress\test\HPACKBenchmark.cpp,3.6328279972076416,58.8701286315918,5.116024017333984,1.0,4.4247228652238846E-4,3.435657262802124,1.3890362977981567,1.6077592372894287,http_general,58.8701286315918
proxygen\proxygen\lib\http\coro\HTTPStreamSourceHolder.h,2.9894254207611084,48.777565002441406,3.5047333240509033,1.0,4.450960550457239E-4,2.0115857124328613,1.18910813331604,0.3786613345146179,http_general,48.777565002441406
proxygen\proxygen\lib\pools\generators\ServerListGenerator.cpp,4.2973653762601316E-4,4.2973653762601316E-4,5.798255443572998,140.62908935546875,0.46413692831993103,1.1368341445922852,0.0,4.2973653762601316E-4,pools,140.62908935546875
proxygen\proxygen\lib\http\session\test\HTTPSessionTest.h,1.7305959463119507,50.58332061767578,2.430121660232544,1.0,4.937965422868729E-4,1.3215571641921997,1.1611104011535645,39.322715759277344,http_general,50.58332061767578
proxygen\proxygen\lib\http\coro\filters\RateLimitFilter.cpp,2.6558730602264404,47.90957260131836,3.474698305130005,1.0,4.296689876355231E-4,2.1263575553894043,1.1778507232666016,0.35613110661506653,http_general,47.90957260131836
proxygen\proxygen\lib\http\coro\filters\StatsFilterUtil.cpp,5.102835655212402,53.203033447265625,39.512733459472656,1.0,4.8040924593806267E-4,3.8775200843811035,1.1833066940307617,0.36709389090538025,http_general,53.203033447265625
proxygen\proxygen\external\http_parser\http_parser.h,8.829655647277832,56.74067306518555,5.626478672027588,2.973764181137085,2.45570707321167,10.41647720336914,26.231761932373047,4.4611382484436035,http_general,56.74067306518555
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\CompressionUtils.h,2.9602651596069336,48.08292770385742,3.8192410469055176,1.3227101564407349,4.409623215906322E-4,2.7899599075317383,14.16085433959961,0.37250831723213196,http_general,48.08292770385742
proxygen\proxygen\lib\http\codec\HTTP2Framer.cpp,8.068549156188965,57.6325798034668,4.009057998657227,3.527815580368042,1.2459557056427002,3.8092846870422363,12.2167329788208,2.593350410461426,http_general,57.6325798034668
proxygen\proxygen\lib\http\structuredheaders\test\StructuredHeadersBufferTest.cpp,1.1245949268341064,42.91067886352539,3.6658430099487305,3.9647116661071777,2.81121872831136E-4,1.2352813482284546,18.305219650268555,0.18675190210342407,http_general,42.91067886352539
proxygen\proxygen\lib\utils\SafePathUtils.h,4.288074851501733E-4,4.288074851501733E-4,1.420561671257019,1.4201328754425049,4.288074851501733E-4,1.3943525552749634,0.0,4.288074851501733E-4,httpserver,1.420561671257019
proxygen\proxygen\lib\utils\SafePathUtils.cpp,1.2874422073364258,0.3506537675857544,1.7704739570617676,1.4152287244796753,3.434252575971186E-4,2.9012277126312256,0.0,0.9223111867904663,services,2.9012277126312256
proxygen\proxygen\httpserver\RequestHandlerAdaptor.cpp,5.575127601623535,53.751686096191406,86.48881530761719,1.7601454257965088,3.862235171254724E-4,3.561239242553711,17.953598022460938,39.372711181640625,httpserver,86.48881530761719
proxygen\proxygen\lib\http\coro\client\HTTPClient.h,4.172770977020264,48.31557083129883,4.745762348175049,3.4692320823669434,3.4338212572038174E-4,4.469200611114502,1.1242334842681885,3.248810291290283,http_general,48.31557083129883
proxygen\proxygen\lib\http\coro\HTTPError.h,144.9379425048828,205.8929443359375,4.612572193145752,1.3768572807312012,4.372115363366902E-4,5.37236213684082,20.038063049316406,106.68791198730469,http_general,205.8929443359375
proxygen\proxygen\lib\stats\test\PeriodicStatsTest.cpp,0.33034342527389526,4.0515779983252287E-4,1.000405192375183,1.0,4.0515779983252287E-4,0.0343087799847126,0.0,4.0515779983252287E-4,httpserver,1.000405192375183
proxygen\proxygen\httpserver\filters\CompressionFilter.h,3.489189386367798,48.53145217895508,88.42931365966797,1.2651762962341309,3.923352051060647E-4,2.2827062606811523,33.984474182128906,0.3786085844039917,httpserver,88.42931365966797
proxygen\proxygen\lib\transport\test\AsyncUDPSocketFactoryTest.cpp,4.2422182741574943E-4,4.2422182741574943E-4,1.0004242658615112,1.0,4.2422182741574943E-4,0.0,0.0,95.1407241821289,transport,95.1407241821289
proxygen\proxygen\lib\stats\PeriodicStatsDataBase.h,0.34967488050460815,4.3587491381913424E-4,1.0004358291625977,1.0,4.3587491381913424E-4,0.03398406505584717,0.0,4.3587491381913424E-4,httpserver,1.0004358291625977
proxygen\proxygen\lib\stats\BaseStats.h,2.2513606548309326,0.3328852951526642,3.3260769844055176,1.3179798126220703,3.8029931602068245E-4,0.3670753240585327,0.0,3.8029931602068245E-4,httpserver,3.3260769844055176
proxygen\proxygen\lib\http\coro\filters\test\Status1xxFilterTest.cpp,3.1342267990112305,48.911319732666016,3.5087883472442627,1.972106695175171,4.7833225107751787E-4,2.0906684398651123,14.509682655334473,0.3817109167575836,http_general,48.911319732666016
proxygen\proxygen\lib\http\session\test\ByteEventTrackerMocks.h,1.248991847038269,49.987606048583984,3.4975204467773438,1.0,4.6331583871506155E-4,1.3313713073730469,0.18639639019966125,0.3732560873031616,http_general,49.987606048583984
proxygen\proxygen\lib\http\coro\filters\test\MutateFilterTest.cpp,3.618434190750122,47.78644561767578,4.804574966430664,50.400733947753906,4.187827289570123E-4,2.4523255825042725,17.88517951965332,0.34091806411743164,pools,50.400733947753906
proxygen\proxygen\lib\http\coro\client\ProxygenCertVerifier.h,3.015057325363159,49.31254959106445,3.9374120235443115,1.4053242206573486,4.584707203321159E-4,2.0327510833740234,0.19936099648475647,0.39918047189712524,http_general,49.31254959106445
proxygen\proxygen\lib\transport\PersistentQuicTokenCache.h,4.36354341218248E-4,4.36354341218248E-4,1.4120479822158813,1.411611557006836,4.36354341218248E-4,0.034203529357910156,0.0,106.60279083251953,transport,106.60279083251953
proxygen\proxygen\lib\http\session\HTTPSessionAcceptor.h,3.5310494899749756,50.375701904296875,4.734250545501709,4.249051570892334,4.1360643808729947E-4,2.585914373397827,13.691449165344238,39.3338737487793,http_general,50.375701904296875
proxygen\proxygen\lib\http\codec\QPACKDecoderCodec.h,5.2887372970581055,60.53245162963867,4.3694610595703125,1.333317756652832,0.5647275447845459,4.071147441864014,0.4569380283355713,3.02978253364563,http_general,60.53245162963867
proxygen\proxygen\lib\http\codec\HTTPCodecPrinter.cpp,6.422291278839111,52.96982192993164,4.315758228302002,1.761513590812683,3.985852818004787E-4,5.115478515625,29.481874465942383,0.4157831072807312,http_general,52.96982192993164
proxygen\proxygen\httpserver\samples\proxy\SessionWrapper.h,1.000486135482788,40.504581451416016,97.06678771972656,3.522156000137329,4.8616263666190207E-4,1.0,1.0,4.8616263666190207E-4,httpserver,97.06678771972656
proxygen\proxygen\lib\transport\test\PersistentFizzPskCacheTest.cpp,3.487067937850952,3.3782153129577637,4.599366188049316,3.215423822402954,2.944777370430529E-4,0.7638660073280334,15.971344947814941,75.68171691894531,transport,75.68171691894531
proxygen\proxygen\lib\stats\ResourceStats.cpp,0.839250385761261,0.2837730944156647,4.397402808535844E-4,1.0,4.397402808535844E-4,0.3138863444328308,0.0,4.397402808535844E-4,pools,1.0
proxygen\proxygen\httpserver\samples\hq\SampleHandlers.cpp,11.573823928833008,58.16166305541992,75.31829833984375,13.321836471557617,8.741677284240723,6.4781084060668945,33.640743255615234,19.856388092041016,httpserver,75.31829833984375
proxygen\proxygen\lib\transport\qmux\test\QmuxFramerTest.cpp,2.085935592651367,5.686324596405029,1.6159285306930542,1.2069026231765747,4.359187150839716E-4,4.985036849975586,1.1669632196426392,97.98462677001953,transport,97.98462677001953
proxygen\proxygen\lib\http\SynchronizedLruQuicPskCache.h,1.2435142993927002,47.60203170776367,3.8811047077178955,1.3945120573043823,4.3587491381913424E-4,1.3568871021270752,13.877318382263184,9.327825546264648,http_general,47.60203170776367
proxygen\proxygen\lib\utils\Logging.h,4.153386107645929E-4,4.153386107645929E-4,1.4139819145202637,1.4135665893554688,4.153386107645929E-4,0.034365978091955185,0.0,4.153386107645929E-4,httpserver,1.4139819145202637
proxygen\proxygen\lib\transport\PersistentFizzPskCache.cpp,0.2763362526893616,4.7211156925186515E-4,1.000472068786621,1.0,4.7211156925186515E-4,0.07380477339029312,17.574382781982422,101.55921936035156,transport,101.55921936035156
proxygen\proxygen\lib\http\stats\TLResponseCodeStats.h,1.4712433815002441,46.72068405151367,2.7291650772094727,1.2872204780578613,4.1188864270225167E-4,1.3293887376785278,0.1655748188495636,0.33156153559684753,http_general,46.72068405151367
proxygen\proxygen\lib\http\codec\HeadersRateLimitFilter.h,2.933919668197632,47.80624771118164,3.482910633087158,1.0,4.3396756518632174E-4,2.7630796432495117,1.1809287071228027,0.36229148507118225,http_general,47.80624771118164
proxygen\proxygen\lib\http\session\HTTPUpstreamSession.h,3.2806220054626465,50.064064025878906,3.7291650772094727,1.2872204780578613,4.1188864270225167E-4,2.783477783203125,36.16557312011719,39.33156204223633,http_general,50.064064025878906
proxygen\proxygen\httpserver\HTTPServerAcceptor.cpp,4.561822891235352,53.12498092651367,105.51468658447266,2.258561611175537,0.3889065682888031,6.05698299407959,74.56513214111328,40.82737350463867,httpserver,105.51468658447266
proxygen\proxygen\lib\http\session\HTTPSessionActivityTracker.cpp,2.1093454360961914,49.60112762451172,2.4678642749786377,1.0,4.2604428017511964E-4,1.3116254806518555,1.1752893924713135,0.3510047197341919,http_general,49.60112762451172
proxygen\proxygen\lib\utils\Export.h,3.940069873351604E-4,3.940069873351604E-4,3.940069873351604E-4,1.0,3.940069873351604E-4,0.0,0.0,3.940069873351604E-4,pools,1.0
proxygen\proxygen\lib\http\coro\util\DetachableExecutor.h,2.0224058628082275,47.73875045776367,3.469585657119751,1.0,4.269613709766418E-4,2.681737184524536,0.17593449354171753,1.5914441347122192,http_general,47.73875045776367
proxygen\proxygen\lib\services\RequestWorkerThread.h,7.317725658416748,4.224149161018431E-4,1.4398852586746216,1.4394629001617432,4.224149161018431E-4,270.2038879394531,0.0,4.224149161018431E-4,services,270.2038879394531
proxygen\proxygen\lib\http\session\HQByteEventTracker.h,1.248003602027893,49.94490432739258,3.4955668449401855,1.0,4.404726787470281E-4,1.330084204673767,0.18567238748073578,5.593610763549805,http_general,49.94490432739258
proxygen\proxygen\lib\http\session\HQStreamBase.cpp,71.19737243652344,117.7330093383789,3.7291650772094727,3.815673828125,4.1188864270225167E-4,3.308457374572754,12.60352897644043,0.33156153559684753,http_general,117.7330093383789
proxygen\proxygen\lib\http\observer\HTTPSessionObserverInterface.cpp,2.2639286518096924,46.95478439331055,4.369925498962402,1.9339712858200073,4.553134203888476E-4,1.6768262386322021,1.1633120775222778,0.32707953453063965,http_general,46.95478439331055
proxygen\proxygen\lib\transport\PersistentFizzPskCache.h,1.979323387145996,0.5584359169006348,1.4013640880584717,1.4009149074554443,0.501300036907196,1.857741117477417,16.262121200561523,95.969970703125,transport,95.969970703125
proxygen\proxygen\lib\utils\perfect_hash_table_template.h,6.580679893493652,2.0334763526916504,1.400057315826416,1.3996384143829346,1.0004189014434814,2.351064443588257,0.0,4.1884687379933894E-4,general,6.580679893493652
proxygen\proxygen\lib\dns\test\FutureDNSResolverTest.cpp,7.759193420410156,4.907642841339111,6.885001182556152,5.973000526428223,4.574349403381348,6.1348700523376465,4.574032306671143,4.574349403381348,general,7.759193420410156
proxygen\proxygen\httpserver\SignalHandler.h,1.0004421472549438,38.00044250488281,114.60323333740234,3.8283920288085938,4.421911435201764E-4,1.026947259902954,1.0,4.421911435201764E-4,httpserver,114.60323333740234
proxygen\proxygen\lib\stats\ResourceData.h,0.9525380730628967,0.2572437822818756,1.0003482103347778,1.0,3.482490428723395E-4,1.2892032861709595,0.0,3.482490428723395E-4,services,1.2892032861709595
proxygen\proxygen\lib\transport\test\H3DatagramAsyncSocketTest.cpp,9.164895057678223,48.3658561706543,4.485006332397461,2.2636022567749023,1.799375295639038,8.086705207824707,3.0540122985839844,91.61962127685547,transport,91.61962127685547
proxygen\proxygen\lib\http\codec\test\HQFramerTest.h,4.526594161987305,47.27542495727539,4.43002462387085,2.026789665222168,5.019564414396882E-4,3.2295963764190674,0.1610710620880127,5.564704418182373,http_general,47.27542495727539
proxygen\proxygen\lib\http\coro\filters\test\VisitorFilterTest.cpp,4.319180488586426,47.53047180175781,4.768642425537109,1.3387144804000854,4.050977877341211E-4,2.70078706741333,33.39717102050781,0.32254722714424133,http_general,47.53047180175781
proxygen\proxygen\httpserver\samples\proxy\ProxyStats.h,1.0003886222839355,38.000389099121094,98.1258316040039,3.566628932952881,3.8860336644575E-4,1.0,1.0,3.8860336644575E-4,httpserver,98.1258316040039
proxygen\proxygen\lib\http\codec\HQUnidirectionalCodec.h,3.804435968399048,49.37483596801758,3.4969074726104736,1.0,4.7489648568443954E-4,3.0776867866516113,0.18616224825382233,1.3727993965148926,http_general,49.37483596801758
proxygen\proxygen\lib\http\coro\server\HTTPServer.h,9.333215713500977,52.591739654541016,123.14984130859375,9.23410701751709,121.0640869140625,8.15207290649414,49.27408981323242,49.696102142333984,httpserver,123.14984130859375
proxygen\proxygen\lib\http\codec\HTTPParallelCodec.h,4.918034553527832,48.63942337036133,4.759739398956299,3.4259676933288574,1.000429630279541,2.7575833797454834,1.1778507232666016,41.35613250732422,http_general,48.63942337036133
proxygen\proxygen\lib\http\HTTPConnectorWithFizz.h,2.1761298179626465,47.686771392822266,3.8341422080993652,1.3593157529830933,4.2973653762601316E-4,1.6673270463943481,2.6174910068511963,0.35622721910476685,http_general,47.686771392822266
proxygen\proxygen\lib\utils\TestUtils.h,2.807758331298828,1.6473690271377563,2.744279623031616,43.6501350402832,3.3881724812090397E-4,0.5485249757766724,14.790907859802246,3.3881724812090397E-4,pools,43.6501350402832
proxygen\proxygen\lib\http\codec\compress\HPACKEncodeBuffer.h,3.604875326156616,47.22748565673828,4.432831764221191,2.411607265472412,4.1188864270225167E-4,2.9596381187438965,0.1655748188495636,0.33156153559684753,http_general,47.22748565673828
proxygen\proxygen\lib\http\codec\CapsuleCodec.h,3.835144281387329,53.252323150634766,3.4577958583831787,1.874697208404541,4.206233425065875E-4,3.066602945327759,0.17151567339897156,96.67801666259766,transport,96.67801666259766
proxygen\proxygen\lib\http\StatusTypeEnum.h,4.164660930633545,58.0311393737793,8.104854583740234,83.29662322998047,3.745541034732014E-4,12.522357940673828,5.85624361038208,4.424169540405273,pools,83.29662322998047
proxygen\proxygen\lib\http\HQConnector.cpp,4.799531936645508,50.12609100341797,3.656459331512451,1.2585614919662476,4.2117558768950403E-4,5.812472820281982,2.5213892459869385,44.642391204833984,http_general,50.12609100341797
proxygen\proxygen\lib\http\coro\filters\Logger.h,5.521291732788086,53.53105163574219,4.565803050994873,1.3987534046173096,175.8213348388672,3.290365219116211,1.145393967628479,39.291202545166016,sampling,175.8213348388672
proxygen\proxygen\lib\http\codec\compress\QPACKStaticHeaderTable.cpp,9.645319938659668,56.5416374206543,3.9060139656066895,4.608715057373047,3.3178327083587646,3.248363494873047,20.070751190185547,7.751145362854004,http_general,56.5416374206543
proxygen\proxygen\lib\http\coro\filters\test\CompressionFilterTests.cpp,5.932325839996338,55.852142333984375,5.462306976318359,33.126373291015625,3.922507748939097E-4,4.39780330657959,34.875389099121094,0.41099783778190613,http_general,55.852142333984375
proxygen\proxygen\lib\http\coro\util\CancellableBaton.h,2.106614112854004,47.68961715698242,3.464459180831909,1.0,4.2422182741574943E-4,1.6913279294967651,0.1740131378173828,0.34845051169395447,http_general,47.68961715698242
proxygen\proxygen\lib\http\coro\server\ScopedHTTPServer.h,3.1338062286376953,48.732337951660156,120.36196899414062,5.387319564819336,4.4310736120678484E-4,6.13328742980957,1.1876236200332642,0.3756903409957886,httpserver,120.36196899414062
proxygen\proxygen\lib\sampling\Sampling.cpp,0.2613321542739868,4.224149161018431E-4,1.3000988960266113,2.1806960105895996,194.71829223632812,0.02934921719133854,0.0,4.224149161018431E-4,sampling,194.71829223632812
proxygen\proxygen\lib\utils\HTTPTime.h,1.000443935394287,38.00044250488281,2.3269662857055664,1.3265223503112793,4.4392311247065663E-4,1.0271328687667847,0.0,4.4392311247065663E-4,http_general,38.00044250488281
proxygen\proxygen\lib\http\stats\HeaderCodecStats.h,1.5442912578582764,47.232330322265625,2.7719364166259766,1.3040721416473389,4.2604428017511964E-4,1.3462525606155396,0.1752893328666687,0.3510047197341919,http_general,47.232330322265625
proxygen\proxygen\lib\http\webtransport\HTTPWebTransport.h,3.2394330501556396,54.718101501464844,2.8860881328582764,2.4076778888702393,1.0004560947418213,1.3531639575958252,18.47469139099121,2.358921527862549,http_general,54.718101501464844
proxygen\proxygen\lib\http\codec\compress\HPACKHeader.h,4.9958109855651855,46.97450256347656,3.787158727645874,2.4728775024414062,3.954641579184681E-4,3.182215929031372,0.15484774112701416,0.31009095907211304,http_general,46.97450256347656
proxygen\proxygen\lib\http\codec\HTTPCodecPrinter.h,4.4975433349609375,51.411041259765625,3.517000436782837,1.0,4.5117069385014474E-4,3.4873671531677246,14.744868278503418,0.3878631293773651,http_general,51.411041259765625
proxygen\proxygen\lib\http\codec\webtransport\test\WebTransportCapsuleCodecTest.cpp,4.083667755126953,44.64421081542969,3.221266031265259,1.9041184186935425,2.577180857770145E-4,3.0816731452941895,0.08287812769412994,1.1660139560699463,http_general,44.64421081542969
proxygen\proxygen\lib\http\test\HTTPMessageTest.cpp,8.632067680358887,64.13589477539062,8.929693222045898,4.635064125061035,1.7194400425069034E-4,9.637188911437988,45.8189582824707,1.260380744934082,http_general,64.13589477539062
proxygen\proxygen\lib\http\coro\filters\Status1xxFilter.h,2.1800825595855713,49.68960189819336,3.565068483352661,1.0,4.738032293971628E-4,1.7353209257125854,1.21172297000885,0.42391976714134216,http_general,49.68960189819336
proxygen\proxygen\lib\http\coro\transport\HTTPConnectAsyncTransport.cpp,4.6786789894104,46.504695892333984,3.3789632320404053,1.7240238189697266,3.745541034732014E-4,3.616222381591797,11.806792259216309,97.5295181274414,transport,97.5295181274414
proxygen\proxygen\lib\utils\test\ZlibTests.cpp,1.3242918252944946,0.32907015085220337,1.0003341436386108,2.0576610565185547,3.3416779479011893E-4,0.3627972900867462,0.0,3.3416779479011893E-4,pools,2.0576610565185547
proxygen\proxygen\httpserver\samples\echo\EchoHandler.cpp,2.438124656677246,38.26869583129883,94.59297180175781,3.3811068534851074,4.2604428017511964E-4,1.6797471046447754,1.0,4.2604428017511964E-4,httpserver,94.59297180175781
proxygen\proxygen\lib\services\AcceptorConfiguration.h,4.890909194946289,40.00043487548828,5.31428861618042,2.313854694366455,4.3396756518632174E-4,147.1614990234375,0.0,4.3396756518632174E-4,services,147.1614990234375
proxygen\proxygen\lib\http\coro\filters\test\DecompressionFilterTest.cpp,3.608250379562378,51.07965087890625,4.982114791870117,3.4294748306274414,3.635047469288111E-4,2.6163489818573,34.74660873413086,0.46957501769065857,http_general,51.07965087890625
proxygen\proxygen\lib\http\codec\compress\HPACKCodec.cpp,10.284651756286621,58.26067352294922,3.960575819015503,1.3332854509353638,2.3760619163513184,3.8657138347625732,19.005126953125,39.47056579589844,http_general,58.26067352294922
proxygen\proxygen\lib\http\coro\filters\DecompressionFilterFactory.cpp,2.136894941329956,49.37941360473633,5.507294654846191,2.0,4.671083588618785E-4,1.7447054386138916,1.2062420845031738,0.41295135021209717,http_general,49.37941360473633
proxygen\proxygen\lib\http\connpool\SessionHolder.cpp,6.4063920974731445,48.084285736083984,6.492762088775635,5.162395477294922,1.4570868015289307,6.633137226104736,34.12730026245117,103.92196655273438,transport,103.92196655273438
proxygen\proxygen\lib\http\test\HTTPHeadersBenchmark.cpp,5.069852352142334,50.365257263183594,4.970855236053467,4.089476585388184,1.0453752279281616,4.177117347717285,1.2491514682769775,1.45370614528656,http_general,50.365257263183594
proxygen\proxygen\httpserver\HTTPServerAcceptor.h,2.8937294483184814,38.3147087097168,105.808349609375,2.304072141647339,4.2604428017511964E-4,2.348717212677002,14.167707443237305,39.00042724609375,httpserver,105.808349609375
proxygen\proxygen\lib\dns\NaiveResolutionCallback.cpp,1.2983033657073975,0.34704864025115967,4.325479967519641E-4,1.0,4.325479967519641E-4,1.7682006359100342,0.0,4.325479967519641E-4,services,1.7682006359100342
proxygen\proxygen\httpserver\Mocks.h,1.587494969367981,38.00040054321289,88.80582427978516,1.0,4.018742183689028E-4,1.381008505821228,1.0,39.00040054321289,httpserver,88.80582427978516
proxygen\proxygen\lib\http\session\HTTPEvent.cpp,1.5562103986740112,49.525848388671875,3.4765994548797607,1.0,4.306696355342865E-4,1.6650638580322266,0.17856326699256897,0.3575572073459625,http_general,49.525848388671875
