file_path,dsp,feature,filter_bank,general,best_module,best_likelihood
audioflux\src\dsp\filterDesign_iir.c,81.67778015136719,0.0,36.0,0.0,dsp,81.67778015136719
audioflux\src\wpt_algorithm.c,11.961827278137207,4.25955867767334,71.61180877685547,4.690753936767578,filter_bank,71.61180877685547
audioflux\src\dsp\phase_vocoder.h,84.50484466552734,3.680082321166992,0.0,0.0,dsp,84.50484466552734
audioflux\src\mir\_pitch_pef.h,0.0,3.066216468811035,0.0,0.0,feature,3.066216468811035
audioflux\src\dsp\hilbert_algorithm.h,82.14297485351562,1.0,0.0,1.8835623264312744,dsp,82.14297485351562
audioflux\include\util\flux_util.h,17.460203170776367,8.774453163146973,26.46082878112793,3.7422666549682617,filter_bank,26.46082878112793
audioflux\src\mir\_pitch_ncf.c,0.0,4.500009536743164,0.0,0.5122334957122803,feature,4.500009536743164
audioflux\include\wvd_algorithm.h,1.4677683115005493,1.0,0.0,1.8835623264312744,general,1.8835623264312744
audioflux\src\mir\timeStretch_algorithm.c,4.014076232910156,5.21699857711792,23.014896392822266,2.195204973220825,filter_bank,23.014896392822266
audioflux\include\dsp\resample_algorithm.h,79.3497085571289,1.9702095985412598,0.0,1.8300758600234985,dsp,79.3497085571289
audioflux\include\feature\spectral_algorithm.h,4.051939964294434,124.96866607666016,6.647528648376465,4.664070129394531,feature,124.96866607666016
audioflux\include\mir\_pitch_cep.h,14.92236328125,2.080145835876465,0.0,0.0,dsp,14.92236328125
audioflux\include\fst_algorithm.h,18.86499786376953,1.0,0.0,1.8825092315673828,dsp,18.86499786376953
audioflux\src\stft_algorithm.h,1.4374902248382568,1.0,0.6848896145820618,1.826370358467102,general,1.826370358467102
audioflux\include\swt_algorithm.h,1.4655463695526123,1.0,0.0,1.8793652057647705,general,1.8793652057647705
audioflux\src\dsp\filterDesign_fir.c,64.71781158447266,0.0,220.48086547851562,1.0677132606506348,filter_bank,220.48086547851562
audioflux\src\filterbank\chroma_filterBank.c,9.905936241149902,0.0,80.788330078125,1.8319907188415527,filter_bank,80.788330078125
audioflux\src\fst_algorithm.c,19.531906127929688,1.0,1.0922518968582153,4.552557945251465,dsp,19.531906127929688
audioflux\include\dwt_algorithm.h,18.827821731567383,1.6735039949417114,0.0,1.8793652057647705,dsp,18.827821731567383
audioflux\include\cwt_algorithm.h,2.451601982116699,6.855281829833984,2.0,2.8530259132385254,feature,6.855281829833984
audioflux\src\util\flux_util.h,17.27952766418457,8.67017650604248,26.054723739624023,3.643749237060547,filter_bank,26.054723739624023
audioflux\src\synsq_algorithm.c,2.2969677448272705,5.0,3.949143171310425,3.885350465774536,feature,5.0
audioflux\src\dsp\filterDesign_iir.h,81.62092590332031,0.0,36.0,0.0,dsp,81.62092590332031
audioflux\src\filterbank\nsgt_filterBank.c,20.267833709716797,7.348720073699951,168.7127227783203,2.308824062347412,filter_bank,168.7127227783203
audioflux\src\filterbank\cwt_filterBank.c,36.379886627197266,8.62158489227295,129.0211181640625,2.143415927886963,filter_bank,129.0211181640625
audioflux\src\feature\spectral_algorithm.h,4.051939964294434,124.96866607666016,6.647528648376465,4.664070129394531,feature,124.96866607666016
audioflux\src\mir\_pitch_yin.h,0.0,2.07075834274292,0.0,0.0,feature,2.07075834274292
audioflux\src\dsp\resample_algorithm.c,58.327735900878906,3.1654725074768066,31.88667869567871,1.8936768770217896,dsp,58.327735900878906
audioflux\src\filterbank\coef\__coef_r.h,38.46221160888672,0.0,45.16702651977539,0.9796357750892639,filter_bank,45.16702651977539
audioflux\src\filterbank\nsgt_filterBank.h,1.0,6.0,100.03044128417969,1.0,filter_bank,100.03044128417969
audioflux\src\filterbank\auditory_filterBank.h,1.0,5.0,141.92820739746094,1.9888414144515991,filter_bank,141.92820739746094
audioflux\include\dsp\czt_algorithm.h,81.97838592529297,0.0,0.0,1.8804106712341309,dsp,81.97838592529297
audioflux\src\synsq_algorithm.h,2.463893413543701,5.0,2.8463003635406494,2.8762433528900146,feature,5.0
audioflux\include\pwt_algorithm.h,2.451601982116699,6.0,2.0,2.8530259132385254,feature,6.0
audioflux\src\filterbank\auditory_weight.c,0.0,0.0,87.76649475097656,2.403939723968506,filter_bank,87.76649475097656
audioflux\src\mir\harmonic_algorithm.h,1.4584681987762451,3.504462957382202,0.0,1.8659954071044922,feature,3.504462957382202
audioflux\src\mir\pitchShift_algorithm.c,3.1648616790771484,5.266844749450684,1.7531049251556396,2.2777130603790283,feature,5.266844749450684
audioflux\include\synsq_algorithm.h,2.463893413543701,5.0,2.8463003635406494,2.8762433528900146,feature,5.0
audioflux\src\dsp\resample_algorithm.h,79.3497085571289,1.9702095985412598,0.0,1.8300758600234985,dsp,79.3497085571289
audioflux\src\mir\_pitch_stft.h,0.0,2.07507061958313,0.0,0.8612345457077026,feature,2.07507061958313
audioflux\include\st_algorithm.h,1.4595431089401245,1.0,0.0,2.870777130126953,general,2.870777130126953
audioflux\src\dsp\filterDesign_fir.h,79.40357208251953,0.0,164.22021484375,0.0,filter_bank,164.22021484375
audioflux\src\util\flux_wave.h,0.0,3.0079479217529297,0.0,0.0,feature,3.0079479217529297
audioflux\src\dsp\conv_algorithm.c,66.35562133789062,5.357450008392334,3.5091826915740967,8.992555618286133,dsp,66.35562133789062
audioflux\src\flux_spectral.c,3.6232211589813232,25.60548210144043,10.813551902770996,6.539060115814209,feature,25.60548210144043
audioflux\src\mir\_pitch_cep.c,8.263548851013184,2.162583827972412,0.0,0.5130444169044495,dsp,8.263548851013184
audioflux\src\feature\spectral_algorithm.c,25.653356552124023,85.68497467041016,9.473883628845215,5.6786112785339355,feature,85.68497467041016
audioflux\src\feature\deconv_algorithm.h,1.4649940729141235,127.37845611572266,0.0,1.8783221244812012,feature,127.37845611572266
audioflux\src\classic\hmm.h,0.0,3.4083499908447266,3.907914161682129,75.83257293701172,general,75.83257293701172
audioflux\src\dsp\filterDesign_freqz.c,72.08934783935547,1.2953070402145386,65.95245361328125,2.5353636741638184,dsp,72.08934783935547
audioflux\include\classic\viterbi.h,0.0,0.0,0.0,1.327130913734436,general,1.327130913734436
audioflux\src\flux_base.h,27.870725631713867,9.10057544708252,185.61456298828125,6.027942657470703,filter_bank,185.61456298828125
audioflux\src\mir\hpss_algorithm.h,1.4595431089401245,1.0,0.0,1.868025779724121,general,1.868025779724121
audioflux\include\mir\pitchShift_algorithm.h,1.4649940729141235,1.0,0.0,1.8783221244812012,general,1.8783221244812012
audioflux\src\filterbank\dwt_filterCoef.c,130.2165985107422,0.31608209013938904,53.13311767578125,3.497828722000122,dsp,130.2165985107422
audioflux\include\filterbank\auditory_weight.h,0.0,0.0,102.61363983154297,0.0,filter_bank,102.61363983154297
audioflux\src\classic\viterbi.c,0.0,0.0,0.9982067346572876,2.1248233318328857,general,2.1248233318328857
audioflux\include\feature\chroma_algorithm.h,1.4638935327529907,120.00308227539062,0.0,1.8762433528900146,feature,120.00308227539062
audioflux\include\bft_algorithm.h,2.4434287548065186,10.460034370422363,38.69418716430664,2.837587356567383,filter_bank,38.69418716430664
audioflux\src\st_algorithm.c,1.3043456077575684,1.0,0.9693430662155151,4.048867225646973,general,4.048867225646973
audioflux\include\vector\flux_vector.h,1.450846791267395,6.527839660644531,4.8061442375183105,0.0,feature,6.527839660644531
audioflux\include\mir\harmonic_algorithm.h,1.4584681987762451,3.504462957382202,0.0,1.8659954071044922,feature,3.504462957382202
audioflux\src\wsst_algorithm.c,2.264864206314087,6.704462051391602,3.8405072689056396,3.7982845306396484,feature,6.704462051391602
audioflux\src\stft_algorithm.c,12.524823188781738,1.8001737594604492,0.4199623465538025,3.1493353843688965,dsp,12.524823188781738
audioflux\src\classic\hmm.c,29.20155906677246,3.909614086151123,49.56698226928711,35.439414978027344,filter_bank,49.56698226928711
audioflux\src\dsp\hilbert_algorithm.c,75.29686737060547,1.0,0.0,2.277926445007324,dsp,75.29686737060547
audioflux\src\vector\flux_vectorInt.c,0.0,0.0,0.8513963222503662,0.47288182377815247,filter_bank,0.8513963222503662
audioflux\src\feature\xxcc_algorithm.h,1.4558027982711792,129.29539489746094,0.0,1.8609607219696045,feature,129.29539489746094
audioflux\src\dsp\phase_vocoder.c,73.52943420410156,3.860976219177246,0.0,1.2095004320144653,dsp,73.52943420410156
audioflux\include\vector\flux_complex.h,0.0,1.0041590929031372,0.7829371690750122,0.3109874725341797,feature,1.0041590929031372
audioflux\src\mir\_pitch_ncf.h,0.0,2.080145835876465,0.0,0.0,feature,2.080145835876465
audioflux\include\cqt_algorithm.h,2.4298152923583984,17.335468292236328,38.0,2.811873435974121,filter_bank,38.0
audioflux\src\filterbank\cwt_filterBank.h,1.0,6.884842872619629,100.18112182617188,1.0,filter_bank,100.18112182617188
audioflux\include\ewt_algorithm.h,1.4655463695526123,1.0,0.0,1.8793652057647705,general,1.8793652057647705
audioflux\src\dsp\dct_algorithm.h,100.34321594238281,1.759871006011963,0.7102545499801636,1.8569750785827637,dsp,100.34321594238281
audioflux\src\cepstrogram_algorithm.c,3.693585157394409,5.9546709060668945,0.0,5.699955463409424,feature,5.9546709060668945
audioflux\include\dsp\phase_vocoder.h,84.50484466552734,3.680082321166992,0.0,0.0,dsp,84.50484466552734
audioflux\src\mir\hpss_algorithm.c,1.2899391651153564,1.0,0.0,2.918846368789673,general,2.918846368789673
audioflux\src\dsp\filterDesign_freqz.h,79.92471313476562,0.0,65.17349243164062,1.0799826383590698,dsp,79.92471313476562
audioflux\src\feature\deconv_algorithm.c,19.88304328918457,100.10438537597656,0.0,2.134341239929199,feature,100.10438537597656
audioflux\include\mir\_pitch_ncf.h,0.0,2.080145835876465,0.0,0.0,feature,2.080145835876465
audioflux\src\filterbank\auditory_filterBank.c,18.22499656677246,7.180212020874023,172.7640380859375,6.362432956695557,filter_bank,172.7640380859375
audioflux\src\spectrogram_algorithm.c,34.930572509765625,33.76839065551758,120.9169921875,10.976837158203125,filter_bank,120.9169921875
audioflux\src\mir\_pitch_cep.h,14.92236328125,2.080145835876465,0.0,0.0,dsp,14.92236328125
audioflux\src\util\flux_wave.c,0.0,6.662923336029053,57.96027755737305,0.4604026675224304,filter_bank,57.96027755737305
audioflux\src\util\flux_util.c,29.667327880859375,6.497964382171631,118.41498565673828,5.031363487243652,filter_bank,118.41498565673828
audioflux\include\mir\timeStretch_algorithm.h,1.4622524976730347,5.01844596862793,0.0,1.8731435537338257,feature,5.01844596862793
audioflux\src\classic\viterbi.h,0.0,0.0,0.0,1.327130913734436,general,1.327130913734436
audioflux\src\pwt_algorithm.c,22.974395751953125,6.760922908782959,65.6741714477539,3.8221287727355957,filter_bank,65.6741714477539
audioflux\src\dsp\flux_window.h,78.10353088378906,0.9795972108840942,1.4963810443878174,0.0,dsp,78.10353088378906
audioflux\src\classic\nmf.c,18.307098388671875,4.9210662841796875,0.8445733785629272,1.596630334854126,dsp,18.307098388671875
audioflux\src\dsp\fft_algorithm.h,94.97537994384766,1.5675723552703857,0.0,1.8491133451461792,dsp,94.97537994384766
audioflux\src\flux_temporal.c,0.0,7.009737968444824,0.0,0.0,feature,7.009737968444824
audioflux\src\mir\_queue.h,53.880470275878906,1.0847047567367554,31.892501831054688,2.1363368034362793,dsp,53.880470275878906
audioflux\include\mir\harmonicRatio_algorithm.h,1.4622524976730347,1.0,0.0,1.8731435537338257,general,1.8731435537338257
audioflux\src\dsp\dft_algorithm.h,98.95610809326172,0.6712205410003662,0.0,1.8741743564605713,dsp,98.95610809326172
audioflux\src\dsp\xcorr_algorithm.c,67.65544128417969,1.0,2.4768028259277344,3.871519088745117,dsp,67.65544128417969
audioflux\include\classic\hmm.h,0.0,3.4083499908447266,3.907914161682129,75.83257293701172,general,75.83257293701172
audioflux\include\feature\deconv_algorithm.h,1.4649940729141235,127.37845611572266,0.0,1.8783221244812012,feature,127.37845611572266
audioflux\include\mir\_pitch_yin.h,0.0,2.07075834274292,0.0,0.0,feature,2.07075834274292
audioflux\src\dwt_algorithm.c,20.507396697998047,3.6681270599365234,36.0,3.6806252002716064,filter_bank,36.0
audioflux\src\feature\xxcc_algorithm.c,17.23002052307129,103.03780364990234,1.2325451374053955,2.0800833702087402,feature,103.03780364990234
audioflux\src\vector\flux_vector.c,0.39740538597106934,5.141080856323242,30.680809020996094,2.52443265914917,filter_bank,30.680809020996094
audioflux\src\wpt_algorithm.h,1.4655463695526123,1.0,0.0,1.8793652057647705,general,1.8793652057647705
audioflux\src\mir\_pitch_hps.h,14.904932022094727,2.5791592597961426,0.0,0.0,dsp,14.904932022094727
audioflux\src\mir\_pitch_ffp.h,14.113558769226074,2.045593023300171,0.0,0.0,dsp,14.113558769226074
audioflux\src\mir\_trist3.c,54.82263946533203,0.0,0.7663819789886475,1.503008246421814,dsp,54.82263946533203
audioflux\src\st_algorithm.h,1.4595431089401245,1.0,0.0,2.870777130126953,general,2.870777130126953
audioflux\src\temporal_algorithm.c,19.044740676879883,13.378994941711426,22.678926467895508,2.1891090869903564,filter_bank,22.678926467895508
audioflux\src\bft_algorithm.c,19.83773422241211,16.86341094970703,79.9888916015625,4.930354118347168,filter_bank,79.9888916015625
audioflux\src\wsst_algorithm.h,2.453692674636841,6.859241008758545,2.827690601348877,2.8569750785827637,feature,6.859241008758545
audioflux\src\dsp\dct_algorithm.c,89.43241882324219,2.729135513305664,0.5440313816070557,5.646821022033691,dsp,89.43241882324219
audioflux\src\filterbank\cqt_filterBank.h,1.0,6.074719429016113,98.26991271972656,1.0,filter_bank,98.26991271972656
audioflux\src\mir\onset_algorithm.h,1.4434287548065186,0.4839133620262146,36.811885833740234,1.8375874757766724,filter_bank,36.811885833740234
audioflux\src\dsp\czt_algorithm.h,81.97838592529297,0.0,0.0,1.8804106712341309,dsp,81.97838592529297
audioflux\include\reassign_algorithm.h,1.4495306015014648,1.0,1.5238362550735474,4.246763229370117,general,4.246763229370117
audioflux\include\emd_algorithm.h,1.4677683115005493,1.583721399307251,0.0,1.8835623264312744,general,1.8835623264312744
audioflux\src\mir\_pitch_pef.c,11.339916229248047,4.605625152587891,36.0,0.8728245496749878,filter_bank,36.0
audioflux\src\swt_algorithm.c,11.210282325744629,3.371151924133301,36.0,4.026656627655029,filter_bank,36.0
audioflux\src\spectrogram_algorithm.h,6.208015441894531,28.809898376464844,38.66281509399414,7.699341773986816,filter_bank,38.66281509399414
audioflux\src\mir\harmonicRatio_algorithm.c,1.2969677448272705,1.0,0.9623860120773315,2.6591572761535645,general,2.6591572761535645
audioflux\src\mir\_pitch_lhs.c,0.0,2.4114232063293457,0.0,0.5091208815574646,feature,2.4114232063293457
audioflux\src\vector\flux_vectorOp.c,13.412410736083984,1.6588038206100464,50.0308723449707,2.7841925621032715,filter_bank,50.0308723449707
audioflux\src\reassign_algorithm.h,1.4495306015014648,1.0,1.5238362550735474,4.246763229370117,general,4.246763229370117
audioflux\include\feature\xxcc_algorithm.h,1.4558027982711792,129.29539489746094,0.0,1.8609607219696045,feature,129.29539489746094
audioflux\include\classic\nmf.h,0.0,0.5865223407745361,0.7384580969810486,0.8933607339859009,general,0.8933607339859009
audioflux\include\nsgt_algorithm.h,2.4414312839508057,6.0,38.0,2.8338146209716797,filter_bank,38.0
audioflux\include\mir\_pitch_pef.h,0.0,3.066216468811035,0.0,0.0,feature,3.066216468811035
audioflux\include\mir\_pitch_hps.h,14.904932022094727,2.5791592597961426,0.0,0.0,dsp,14.904932022094727
audioflux\src\classic\nmf.h,0.0,0.5865223407745361,0.7384580969810486,0.8933607339859009,general,0.8933607339859009
audioflux\include\mir\onset_algorithm.h,1.4434287548065186,0.4839133620262146,36.811885833740234,1.8375874757766724,filter_bank,36.811885833740234
audioflux\src\cqt_algorithm.c,13.812020301818848,13.281787872314453,12.679193496704102,3.8753662109375,dsp,13.812020301818848
audioflux\include\cepstrogram_algorithm.h,1.4536926746368408,8.053876876831055,0.0,1.8569750785827637,feature,8.053876876831055
audioflux\include\cwd_algorithm.h,1.4677683115005493,1.0,0.0,1.8835623264312744,general,1.8835623264312744
audioflux\src\mir\_queue.c,82.948974609375,2.7760009765625,29.39978790283203,3.891845941543579,dsp,82.948974609375
audioflux\src\mir\harmonicRatio_algorithm.h,1.4622524976730347,1.0,0.0,1.8731435537338257,general,1.8731435537338257
audioflux\src\dsp\dft_algorithm.c,105.90196990966797,1.7610440254211426,0.0,4.199644565582275,dsp,105.90196990966797
audioflux\src\dsp\fft_algorithm.c,106.9775390625,4.594766139984131,1.1699280738830566,3.6528172492980957,dsp,106.9775390625
audioflux\src\track\tune_track.h,0.0,1.0,0.0,0.0,feature,1.0
audioflux\src\dsp\xcorr_algorithm.h,81.65269470214844,0.0,0.0,4.765096664428711,dsp,81.65269470214844
audioflux\src\pwt_algorithm.h,2.451601982116699,6.0,2.0,2.8530259132385254,feature,6.0
audioflux\src\vector\flux_vector.h,1.450846791267395,6.527839660644531,4.8061442375183105,0.0,feature,6.527839660644531
audioflux\src\cwt_algorithm.h,2.451601982116699,6.855281829833984,2.0,2.8530259132385254,feature,6.855281829833984
audioflux\src\vector\flux_complex.h,0.0,1.0041590929031372,0.7829371690750122,0.3109874725341797,feature,1.0041590929031372
audioflux\src\dwt_algorithm.h,18.827821731567383,1.6735039949417114,0.0,1.8793652057647705,dsp,18.827821731567383
audioflux\src\flux_temporal.h,0.0,7.003628730773926,0.0,0.0,feature,7.003628730773926
audioflux\src\swt_algorithm.h,1.4655463695526123,1.0,0.0,1.8793652057647705,general,1.8793652057647705
audioflux\src\nsgt_algorithm.h,2.4414312839508057,6.0,38.0,2.8338146209716797,filter_bank,38.0
audioflux\src\classic\trist.c,0.0,0.0,1.1857326030731201,1.047194242477417,filter_bank,1.1857326030731201
