file_path,app,bin,concurrency,contrib,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
bin\base.py,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,95.00
bin\migrate.py,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,90.00
bin\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,None,10.00
bin\purge.py,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,100.00
bin\shell.py,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,95.00
bin\worker.py,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,95.00
bin\upgrade.py,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,95.00
bin\result.py,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,90.00
concurrency\eventlet.py,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,concurrency,100.00
concurrency\prefork.py,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,concurrency,95.00
concurrency\thread.py,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,concurrency,100.00
concurrency\base.py,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,concurrency,95.00
concurrency\__init__.py,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,concurrency,90.00
concurrency\solo.py,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,concurrency,90.00
concurrency\gevent.py,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,concurrency,95.00
concurrency\asynpool.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,worker,85.00
contrib\django\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,None,0.00
contrib\django\task.py,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,95.00
contrib\testing\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,None,10.00
contrib\testing\manager.py,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,85.00
contrib\testing\tasks.py,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,85.00
contrib\testing\app.py,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,95.00
contrib\testing\mocks.py,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,90.00
contrib\testing\worker.py,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,90.00
contrib\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,utils,60.00
contrib\rdb.py,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,100.00
contrib\sphinx.py,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,100.00
contrib\migrate.py,0.00,65.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,65.00
contrib\abortable.py,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,95.00
contrib\pytest.py,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,contrib,90.00
events\dispatcher.py,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,events,95.00
events\__init__.py,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,events,100.00
events\receiver.py,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,events,95.00
events\dumper.py,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,events,100.00
events\state.py,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,events,95.00
events\cursesmon.py,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,events,95.00
events\event.py,5.00,1.00,1.00,2.00,85.00,1.00,1.00,1.00,2.00,1.00,events,85.00
events\snapshot.py,5.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,events,95.00
fixups\__init__.py,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,fixups,100.00
fixups\django.py,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,fixups,95.00
loaders\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,loaders,100.00
loaders\app.py,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,loaders,95.00
loaders\base.py,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,loaders,95.00
loaders\default.py,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,loaders,100.00
security\key.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,security,100.00
security\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,security,95.00
security\certificate.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,security,95.00
security\serialization.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,security,100.00
security\utils.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,10.00,0.00,security,90.00
utils\dispatch\signal.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,utils,85.00
utils\dispatch\__init__.py,0.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,events,90.00
utils\static\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,None,20.00
utils\collections.py,0.00,0.00,0.00,10.00,0.00,0.00,5.00,0.00,85.00,0.00,utils,85.00
utils\graph.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\imports.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\nodenames.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,utils,85.00
utils\log.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\iso8601.py,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,90.00,0.00,utils,90.00
utils\functional.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\debug.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\annotations.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\deprecated.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,utils,100.00
utils\abstract.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\objects.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,utils,90.00
utils\saferepr.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,utils,90.00
utils\term.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,utils,85.00
utils\sysinfo.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\time.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,utils,100.00
utils\quorum_queues.py,30.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,40.00,None,40.00
utils\threads.py,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,utils,60.00
utils\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
utils\serialization.py,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,75.00,5.00,utils,75.00
utils\text.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,utils,100.00
utils\timer2.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,worker,65.00
worker\consumer\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,worker,90.00
worker\consumer\gossip.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\delayed_delivery.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\connection.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\control.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\agent.py,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\mingle.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\consumer.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\heart.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\tasks.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\consumer\events.py,5.00,5.00,5.00,5.00,15.00,5.00,5.00,5.00,5.00,75.00,worker,75.00
worker\__init__.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\strategy.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\loops.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\request.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,worker,90.00
worker\state.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\autoscale.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,worker,100.00
worker\heartbeat.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,worker,90.00
worker\worker.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,worker,90.00
worker\components.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,worker,90.00
worker\pidbox.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
worker\control.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,worker,95.00
beat.py,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,app,95.00
result.py,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,app,95.00
bootsteps.py,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,85.00,0.00,utils,85.00
states.py,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,10.00,85.00,worker,85.00
platforms.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,utils,95.00
local.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,utils,90.00
_state.py,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,80.00,5.00,utils,80.00
schedules.py,20.00,5.00,5.00,3.00,10.00,2.00,10.00,0.00,30.00,15.00,None,30.00
canvas.py,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,app,95.00
signals.py,0.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,events,90.00
exceptions.py,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,utils,60.00
__init__.py,5.00,20.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,concurrency,70.00
__main__.py,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bin,90.00
