file_path,Apps,BBB web,FSESL,FreeSWITCH,Redis DB,Redis PubSub,best_module,best_likelihood
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/MuteUserCommand.java,10.00,5.00,80.00,30.00,0.00,0.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java,20.00,0.00,95.00,30.00,0.00,5.00,FSESL,95.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/StopSoundCommand.java,5.00,0.00,30.00,95.00,0.00,0.00,FreeSWITCH,95.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ConferenceCheckRecordCommand.java,20.00,0.00,90.00,30.00,0.00,10.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/DelayedCommand.java,10.00,5.00,95.00,60.00,0.00,15.00,FSESL,95.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ForceEjectUserCommand.java,0.00,0.00,30.00,70.00,0.00,0.00,FreeSWITCH,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/CheckIfConfIsRunningCommand.java,20.00,5.00,85.00,30.00,0.00,5.00,FSESL,85.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/EjectUserCommand.java,10.00,0.00,20.00,90.00,0.00,0.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/DelayedCommandSenderService.java,20.00,5.00,80.00,50.00,0.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/IDelayedCommandListener.java,0.00,0.00,5.00,95.00,0.00,0.00,FreeSWITCH,95.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/FreeswitchApplication.java,0.00,0.00,0.00,0.00,0.00,0.00,Apps,0.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ConnectionManager.java,20.00,5.00,70.00,40.00,0.00,10.00,FSESL,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java,10.00,0.00,90.00,15.00,0.00,5.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java,20.00,5.00,80.00,10.00,0.00,5.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java,20.00,5.00,75.00,95.00,0.00,10.00,FreeSWITCH,95.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java,10.00,0.00,30.00,90.00,0.00,0.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java,10.00,5.00,70.00,40.00,0.00,10.00,FSESL,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/AudioFloorChangedEvent.java,0.00,0.00,20.00,80.00,0.00,0.00,FreeSWITCH,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/UnknownConferenceEvent.java,20.00,5.00,85.00,40.00,0.00,5.00,FSESL,85.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLockedEvent.java,10.00,5.00,30.00,90.00,1.00,1.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java,20.00,5.00,70.00,30.00,0.00,5.00,FSESL,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchHeartbeatEvent.java,20.00,5.00,70.00,80.00,0.00,10.00,FreeSWITCH,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningAndRecordingEvent.java,20.00,5.00,70.00,30.00,1.00,1.00,FSESL,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConferenceEventListener.java,10.00,5.00,90.00,30.00,0.00,5.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConferenceEvent.java,10.00,5.00,70.00,40.00,0.00,15.00,FSESL,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchStatusReplyEvent.java,20.00,5.00,70.00,40.00,0.00,10.00,FSESL,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfMember.java,20.00,5.00,80.00,40.00,0.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceStartRecordingEvent.java,10.00,5.00,60.00,90.00,10.00,15.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceCallStateEvent.java,20.00,5.00,70.00,40.00,0.00,10.00,FSESL,70.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserMutedEvent.java,5.00,0.00,90.00,70.00,0.00,5.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningEvent.java,20.00,0.00,80.00,60.00,0.00,0.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/GetUsersCommand.java,20.00,5.00,80.00,30.00,0.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommandResult.java,20.00,5.00,80.00,25.00,0.00,10.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/RecordCommand.java,10.00,5.00,80.00,50.00,0.00,5.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/MuteUserCommand.java,5.00,1.00,20.00,90.00,1.00,1.00,FreeSWITCH,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommand.java,3.00,0.00,80.00,15.00,0.00,2.00,FSESL,80.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/EjectUserCommand.java,20.00,0.00,90.00,60.00,0.00,10.00,FSESL,90.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/FreeswitchConferenceEventListener.java,20.00,5.00,85.00,70.00,0.00,10.00,FSESL,85.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java,10.00,5.00,40.00,85.00,0.00,10.00,FreeSWITCH,85.00
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java,10.00,5.00,80.00,20.00,0.00,0.00,FSESL,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/ImageResizerHandler.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/AddNamespaceToSvgHandler.java,20.00,85.00,0.00,0.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/SvgConversionHandler.java,0.00,95.00,0.00,0.00,0.00,0.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Pdf2PngPageConverterHandler.java,20.00,30.00,5.00,0.00,5.00,10.00,BBB web,30.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/PdfPageCounterHandler.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/PdfFontType3DetectorHandler.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/AbstractCommandHandler.java,10.00,70.00,5.00,0.00,0.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Office2PdfConverterHandler.java,10.00,70.00,0.00,0.00,0.00,20.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Png2SvgConversionHandler.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ExternalProcessExecutor.java,5.00,90.00,1.00,1.00,1.00,1.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/SlidesGenerationProgressNotifier.java,40.00,85.00,0.00,0.00,5.00,15.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfSlidesGenerationService.java,0.00,90.00,0.00,0.00,0.00,10.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageCounterService.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationConversionCompletionService.java,10.00,80.00,0.00,0.00,5.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageCounter.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator2.java,10.00,80.00,5.00,5.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ThumbnailCreatorImp.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/SvgImageCreatorImp.java,10.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/Office2PdfPageConverter.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/BigPdfException.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ImageSlidesGenerationService.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageDownscaler.java,1.00,95.00,1.00,1.00,1.00,1.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationFileProcessor.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageExtractorImp.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationToConvert.java,20.00,80.00,0.00,0.00,10.00,10.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator.java,5.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PngCreatorImp.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/TextFileCreatorImp.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeToPdfConversionService.java,0.00,90.00,0.00,0.00,0.00,10.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageToConvert.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/CountingPageException.java,10.00,85.00,0.00,0.00,0.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ImageResizerImp.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionRequestReceived.java,20.00,85.00,0.00,0.00,5.00,10.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageConversionStarted.java,80.00,60.00,5.00,0.00,5.00,10.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PresentationConvertMessage.java,30.00,70.00,0.00,0.00,0.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/IPresentationCompletionMessage.java,90.00,10.00,0.00,0.00,0.00,0.00,Apps,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/UploadFileTimedoutMessage.java,90.00,5.00,0.00,0.00,0.00,5.00,Apps,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PageConvertProgressMessage.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocInvalidMimeType.java,5.00,95.00,0.00,0.00,0.00,0.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCountFailed.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageGeneratedProgress.java,30.00,80.00,0.00,0.00,5.00,10.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/IDocConversionMsg.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/UploadFileTooLargeMessage.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PdfConversionInvalid.java,20.00,90.00,0.00,0.00,5.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionProgress.java,20.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCompletedProgress.java,0.00,90.00,0.00,0.00,0.00,10.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCountExceeded.java,20.00,80.00,0.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/UploadedPresentation.java,30.00,80.00,5.00,0.00,10.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/DocumentConversionServiceImp.java,10.00,85.00,0.00,0.00,0.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/SupportedDocumentFilter.java,0.00,95.00,0.00,0.00,0.00,0.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/TextFileCreator.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PresentationUrlDownloadService.java,0.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/ConversionUpdateMessage.java,90.00,5.00,0.00,0.00,0.00,5.00,Apps,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/Util.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PngCreator.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/DocumentConversionService.java,10.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageExtractor.java,10.00,80.00,5.00,5.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/OfficeToPdfConversionSuccessFilter.java,10.00,80.00,0.00,0.00,5.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/Page.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageAnalyser.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/SvgImageCreator.java,10.00,95.00,0.00,0.00,0.00,0.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageConverter.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/ThumbnailCreator.java,10.00,85.00,0.00,0.00,0.00,5.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/FileTypeConstants.java,0.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/SupportedFileTypes.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageCounter.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/ConversionMessageConstants.java,30.00,80.00,0.00,0.00,10.00,10.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/ImageResizer.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/GeneratedSlidesInfoHelper.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/presentation/MimeTypeUtils.java,10.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/common/messages/MessageBuilder.java,30.00,10.00,15.00,5.00,5.00,80.00,Redis PubSub,80.00
bbb-common-web/src/main/java/org/bigbluebutton/common/messages/BbbAppsIsAliveMessage.java,90.00,5.00,30.00,2.00,1.00,20.00,Apps,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Image.java,10.00,30.00,0.00,0.00,5.00,5.00,BBB web,30.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/RecordingMetadata.java,10.00,70.00,0.00,0.00,5.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Group.java,80.00,30.00,5.00,0.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/GuestPolicy.java,10.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Poll.java,80.00,10.00,0.00,0.00,10.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Recordings.java,0.00,90.00,0.00,0.00,5.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/BreakoutRoom.java,10.00,70.00,0.00,0.00,5.00,5.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Config.java,10.00,40.00,5.00,5.00,5.00,5.00,BBB web,40.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Extensions.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Breakout.java,20.00,80.00,5.00,5.00,10.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/BreakoutRoomsParams.java,95.00,4.00,0.00,0.00,0.00,1.00,Apps,95.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/LockSettingsParams.java,20.00,80.00,5.00,5.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Meeting.java,60.00,80.00,10.00,10.00,5.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Playback.java,20.00,70.00,5.00,5.00,0.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/UserSession.java,80.00,20.00,5.00,0.00,0.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/RegisteredUser.java,80.00,20.00,0.00,0.00,5.00,0.00,Apps,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/MeetingLayout.java,30.00,80.00,5.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Preview.java,10.00,70.00,5.00,5.00,0.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Recording.java,10.00,85.00,0.00,0.00,5.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/User.java,70.00,20.00,5.00,3.00,1.00,1.00,Apps,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Metadata.java,0.00,0.00,0.00,0.00,0.00,0.00,Apps,0.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/MeetingInfo.java,20.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/CaptionTrack.java,20.00,70.00,5.00,5.00,5.00,5.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/RecordingMetadataPlayback.java,10.00,80.00,0.00,0.00,5.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/Extension.java,10.00,70.00,5.00,5.00,10.00,0.00,BBB web,70.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/NotNullList.java,10.00,80.00,5.00,0.00,0.00,5.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/NotEmptyList.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/PatternList.java,0.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/SizeList.java,0.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingIDConstraint.java,20.00,80.00,5.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/GetChecksumConstraint.java,5.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/PasswordConstraint.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/NotEmpty.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/PostChecksumConstraint.java,0.00,95.00,0.00,0.00,0.00,0.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/Pattern.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingNameConstraint.java,0.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingExistsConstraint.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingEndedConstraint.java,10.00,95.00,5.00,0.00,0.00,0.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/IsIntegralConstraint.java,5.00,90.00,1.00,1.00,1.00,2.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/Size.java,20.00,85.00,5.00,0.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/IsBooleanConstraint.java,0.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/JoinPasswordConstraint.java,3.00,95.00,1.00,1.00,0.00,0.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/GuestPolicyConstraint.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/UserSessionConstraint.java,10.00,90.00,0.00,0.00,0.00,0.00,BBB web,90.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/NotNull.java,10.00,85.00,0.00,0.00,0.00,0.00,BBB web,85.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/GetChecksum.java,3.00,95.00,1.00,0.00,0.00,1.00,BBB web,95.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/ModeratorPassword.java,20.00,80.00,5.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/JoinPassword.java,10.00,80.00,0.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Checksum.java,20.00,80.00,5.00,0.00,0.00,0.00,BBB web,80.00
bbb-common-web/src/main/java/org/bigbluebutton/api/model/shared/Password.java,5.00,90.00,0.00,0.00,0.00,5.00,BBB web,90.00
