file_path,gui,logic,model,best_module,best_likelihood
jabref\src\main\java\org\jabref\gui\externalfiles\UnlinkedFilesDialogView.java,1982.649917602539,0.07010097503662109,0.03565303598131452,gui,1982.649917602539
jabref\src\main\java\org\jabref\logic\citationstyle\JabRefItemDataProvider.java,0.048180641446794785,1721.7304611206055,0.1597757339477539,logic,1721.7304611206055
jabref\src\main\java\org\jabref\logic\bibtex\comparator\BibtexStringComparator.java,0.04397596972329276,1885.4697227478027,0.07255288532802037,logic,1885.4697227478027
jabref\src\main\java\org\jabref\gui\entryeditor\DeprecatedFieldsTab.java,2590.5754470825195,0.1730616433279855,1.2377449035644532,gui,2590.5754470825195
jabref\src\test\java\org\jabref\logic\importer\fetcher\SemanticScholarTest.java,0.4153065817696708,1758.8227653503418,1.0830827985491072,logic,1758.8227653503418
jabref\src\main\java\org\jabref\logic\importer\fetcher\CiteSeer.java,0.04245091847011021,1820.083179473877,0.0710272925240653,logic,1820.083179473877
jabref\src\main\java\org\jabref\architecture\AllowedToUseAwt.java,0.15198743002755302,0.0,0.028577559334891183,gui,0.15198743002755302
jabref\src\main\java\org\jabref\logic\layout\format\HTMLChars.java,0.31439219883510044,1800.8815383911133,0.06873253413609096,logic,1800.8815383911133
jabref\src\test\java\org\jabref\model\openoffice\CitationEntryTest.java,0.2841927937098912,0.20693443843296597,2904.821891784668,model,2904.821891784668
jabref\src\main\java\org\jabref\model\database\KeyChangeListener.java,0.09385156631469727,0.15751692908150808,3045.6729125976562,model,3045.6729125976562
jabref\src\test\java\org\jabref\model\groups\AutomaticPersonsGroupTest.java,0.06135974611554827,0.1973153523036412,3570.362892150879,model,3570.362892150879
jabref\src\main\java\org\jabref\gui\fieldeditors\AbstractEditorViewModel.java,2131.4391708374023,0.04971286909920829,35.006354451179504,gui,2131.4391708374023
jabref\src\main\java\org\jabref\preferences\GeneralPreferences.java,0.3988645826067243,0.00876407367842538,0.028576551164899554,gui,0.3988645826067243
jabref\src\test\java\org\jabref\logic\layout\LayoutHelperTest.java,0.37329676491873603,1892.2024536132812,0.07245392118181501,logic,1892.2024536132812
jabref\src\main\java\org\jabref\logic\importer\SearchBasedFetcher.java,0.04465152876717704,1914.4343376159668,0.07322868619646344,logic,1914.4343376159668
jabref\src\test\java\org\jabref\logic\importer\fetcher\IEEETest.java,0.2828446252005441,1741.1783027648926,0.10796420914786202,logic,1741.1783027648926
jabref\src\main\java\org\jabref\gui\maintable\SmartConstrainedResizePolicy.java,2219.2589378356934,0.13285538809640066,0.07900618144444056,gui,2219.2589378356934
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\cell\sidebuttons\InfoButton.java,2488.86417388916,0.11542297090802874,0.02857709952763149,gui,2488.86417388916
jabref\src\test\java\org\jabref\logic\citationkeypattern\AbstractCitationKeyPatternTest.java,0.05905236516680036,1916.2282371520996,0.07245392118181501,logic,1916.2282371520996
jabref\src\main\java\org\jabref\gui\fieldeditors\ContextMenuAddable.java,2285.2464294433594,0.053300207001822336,0.028577494621276855,gui,2285.2464294433594
jabref\src\main\java\org\jabref\logic\layout\format\NoSpaceBetweenAbbreviations.java,0.04538905961172921,1946.056022644043,0.07396648270743233,logic,1946.056022644043
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\CleanupUrlFormatter.java,0.04349372727530343,1922.7330589294434,0.07207299641200475,logic,1922.7330589294434
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\fieldsmerger\FieldMergerFactory.java,2203.1337356567383,0.05138504164559501,0.028577024596078054,gui,2203.1337356567383
jabref\src\main\java\org\jabref\logic\util\MetadataSerializationConfiguration.java,0.04518392086029053,1937.260627746582,0.07376126561846053,logic,1937.260627746582
jabref\src\main\java\org\jabref\gui\mergeentries\MergeResult.java,2281.4722442626953,0.05321218626839774,0.028577474185398646,gui,2281.4722442626953
jabref\src\main\java\org\jabref\gui\entryeditor\OptionalFields2Tab.java,2355.2015686035156,0.051845250810895645,0.05714856556483677,gui,2355.2015686035156
jabref\src\test\java\org\jabref\logic\formatter\IdentityFormatterTest.java,0.0607177870614188,1946.056022644043,0.0739668369293213,logic,1946.056022644043
jabref\src\test\java\org\jabref\logic\formatter\casechanger\TitleCaseFormatterTest.java,0.08797371046883719,1804.559726715088,0.10233251026698521,logic,1804.559726715088
jabref\src\main\java\org\jabref\gui\fieldeditors\identifier\EprintIdentifierEditorViewModel.java,2330.0821685791016,0.05108821732657296,35.0067675113678,gui,2330.0821685791016
jabref\src\test\java\org\jabref\model\entry\identifier\MathSciNetIdTest.java,0.07006663594927107,0.1760895184108189,3255.1089477539062,model,3255.1089477539062
jabref\src\main\java\org\jabref\gui\autocompleter\AppendPersonNamesStrategy.java,2274.0045166015625,0.06429931095668248,0.028577429907662526,gui,2274.0045166015625
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\ReplaceTabsBySpaceFormaterTest.java,0.07361127308436803,1921.4829635620117,0.0733931405203683,logic,1921.4829635620117
jabref\src\main\java\org\jabref\gui\importer\ImportCommand.java,2236.0120582580566,0.04971286909920829,0.04866645676749093,gui,2236.0120582580566
jabref\src\test\java\org\jabref\logic\exporter\MetaDataSerializerTest.java,0.2906478609357561,1907.9356575012207,0.07086744308471679,logic,1907.9356575012207
jabref\src\test\java\org\jabref\logic\importer\fileformat\RepecNepImporterTest.java,0.05879888534545898,1841.6289329528809,0.07152999469212123,logic,1841.6289329528809
jabref\src\main\java\org\jabref\gui\slr\StartNewStudyAction.java,2581.4358520507812,0.08658557619367327,0.043386646679469516,gui,2581.4358520507812
jabref\src\main\java\org\jabref\model\openoffice\uno\UnoTextSection.java,0.26049365997314455,0.21640161786760603,3069.326858520508,model,3069.326858520508
jabref\src\test\java\org\jabref\logic\importer\fileformat\RISImporterFilesTest.java,0.0568270172391619,1914.4343376159668,0.07322868619646344,logic,1914.4343376159668
jabref\src\main\java\org\jabref\logic\importer\util\ShortDOIServiceException.java,0.04492740971701486,1963.1788444519043,0.07350466591971261,logic,1963.1788444519043
jabref\src\test\java\org\jabref\logic\importer\fetcher\MedlineFetcherTest.java,1.5411490304129465,1822.6519966125488,0.1710651397705078,logic,1822.6519966125488
jabref\src\test\java\org\jabref\gui\util\comparator\SpecialFieldComparatorTest.java,2205.089855194092,0.05094267981392997,0.02857691560472761,gui,2205.089855194092
jabref\src\main\java\org\jabref\gui\theme\StyleSheet.java,2418.383255004883,0.08373860631670271,0.10237912450517928,gui,2418.383255004883
jabref\src\main\java\org\jabref\gui\collab\entryadd\EntryAdd.java,2216.200122833252,0.051689798491341726,0.057148524693080356,gui,2216.200122833252
jabref\src\test\java\org\jabref\logic\importer\fetcher\JstorFetcherTest.java,0.29993321555001395,2180.4013061523438,0.6065393175397601,logic,2180.4013061523438
jabref\src\main\java\org\jabref\gui\maintable\MainTableFieldValueFormatter.java,2483.6061096191406,0.12039687292916434,0.028576677186148508,gui,2483.6061096191406
jabref\src\test\java\org\jabref\logic\importer\fetcher\DOABFetcherTest.java,0.4413848604474749,2048.834342956543,1.7299003601074219,logic,2048.834342956543
jabref\src\main\java\org\jabref\gui\openoffice\OpenOfficePanel.java,2075.922679901123,0.45299739837646485,2.6396030970982145,gui,2075.922679901123
jabref\src\test\java\org\jabref\logic\git\GitHandlerTest.java,0.3881141117640904,2292.563018798828,0.12594287054879325,logic,2292.563018798828
jabref\src\main\java\org\jabref\gui\edit\automaticfiededitor\copyormovecontent\CopyOrMoveFieldContentTabView.java,2089.2097663879395,0.0777937480381557,0.6343965802873884,gui,2089.2097663879395
jabref\src\test\java\org\jabref\model\search\rules\ContainsBasedSearchRuleTest.java,0.06344563620431083,0.1611954825265067,3005.2893447875977,model,3005.2893447875977
jabref\src\main\java\org\jabref\logic\importer\fileformat\MarcXmlParser.java,0.4185767582484654,1585.0900840759277,0.7912774222237723,logic,1585.0900840759277
jabref\src\test\java\org\jabref\logic\layout\format\NoSpaceBetweenAbbreviationsTest.java,0.05554461479187012,1904.566822052002,0.07265313693455287,logic,1904.566822052002
jabref\src\main\java\org\jabref\gui\util\ZipFileChooser.java,2102.4589347839355,0.06046628952026367,0.15305450984409877,gui,2102.4589347839355
jabref\src\main\java\org\jabref\logic\importer\fetcher\GoogleScholar.java,0.18456179755074636,1765.1637649536133,0.46085455758231025,logic,1765.1637649536133
jabref\src\main\java\org\jabref\model\openoffice\ootext\OOText.java,0.09801356451851981,0.2546730586460659,3261.9296646118164,model,3261.9296646118164
jabref\src\test\java\org\jabref\logic\exporter\HtmlExportFormatTest.java,0.375014659336635,1898.1708145141602,0.12216341836111887,logic,1898.1708145141602
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\cell\MergedFieldCell.java,2196.7287826538086,0.11964336122785296,0.02857698713030134,gui,2196.7287826538086
jabref\src\main\java\org\jabref\model\search\matchers\OrMatcher.java,0.0552844796861921,0.1769258907863072,3269.1375732421875,model,3269.1375732421875
jabref\src\main\java\org\jabref\model\database\event\BibDatabaseContextChangedEvent.java,0.05538183280399867,0.17713682992117746,3371.585578918457,model,3371.585578918457
jabref\src\test\java\org\jabref\logic\pdf\search\indexing\PdfIndexerTest.java,0.1668792860848563,1719.222526550293,0.12017503465924945,logic,1719.222526550293
jabref\src\main\java\org\jabref\logic\layout\format\JournalAbbreviator.java,0.04521291937146868,1938.5039138793945,0.07379027775355748,logic,1938.5039138793945
jabref\src\main\java\org\jabref\gui\bibtexextractor\BibtexExtractor.java,2171.5625190734863,0.0689300537109375,0.028575124059404645,gui,2171.5625190734863
jabref\src\main\java\org\jabref\gui\preferences\entryeditortabs\CustomEditorFieldsTabViewModel.java,2418.8671112060547,0.11394438062395368,69.40413355827332,gui,2418.8671112060547
jabref\src\main\java\org\jabref\gui\AbstractViewModel.java,2298.6705017089844,0.05361330509185791,35.0075227022171,gui,2298.6705017089844
jabref\src\main\java\org\jabref\gui\fieldeditors\JournalEditorViewModel.java,2590.064353942871,0.060026209694998604,35.00708878040314,gui,2590.064353942871
jabref\src\main\java\org\jabref\gui\importer\ImportEntriesDialog.java,2208.095932006836,0.14064148494175502,0.6363113948277065,gui,2208.095932006836
jabref\src\main\java\org\jabref\model\entry\field\StandardField.java,0.308346312386649,0.18454666137695314,2568.3960342407227,model,2568.3960342407227
jabref\src\main\java\org\jabref\model\search\rules\SentenceAnalyzer.java,0.05081790174756731,0.213586848122733,3106.81396484375,model,3106.81396484375
jabref\src\main\java\org\jabref\logic\integrity\BibTeXEntryTypeChecker.java,0.27365202222551616,2031.7549133300781,0.15874715532575334,logic,2031.7549133300781
jabref\src\main\java\org\jabref\gui\externalfiles\ExternalFileSorter.java,2325.072708129883,0.10489121845790318,0.0285773583820888,gui,2325.072708129883
jabref\src\test\java\org\jabref\logic\importer\fetcher\transformers\YearRangeByFilteringQueryTransformerTest.java,0.056584286689758304,1909.8140716552734,0.07312088693891253,logic,1909.8140716552734
jabref\src\main\java\org\jabref\logic\layout\format\LastPage.java,0.04515502112252372,1936.021614074707,0.0737323556627546,logic,1936.021614074707
jabref\src\test\java\org\jabref\logic\layout\format\AuthorFirstLastOxfordCommasTest.java,0.10935728890555245,1954.267292022705,0.0722597667149135,logic,1954.267292022705
jabref\src\test\java\org\jabref\logic\journals\AbbreviationTest.java,0.05621960503714425,1703.1364440917969,0.06829870087759836,logic,1703.1364440917969
jabref\src\main\java\org\jabref\logic\crawler\StudyRepository.java,0.07707577432904925,1654.339199066162,0.17301930018833706,logic,1654.339199066162
jabref\src\main\java\org\jabref\logic\importer\fetcher\CrossRef.java,0.42313635689871654,1720.565414428711,0.11456662586757115,logic,1720.565414428711
jabref\src\test\java\org\jabref\logic\cleanup\DoiCleanupTest.java,0.36441337040492466,1824.174861907959,0.07086744308471679,logic,1824.174861907959
jabref\src\main\java\org\jabref\gui\copyfiles\CopySingleFileAction.java,2364.0135192871094,0.055137341363089426,0.1219484874180385,gui,2364.0135192871094
jabref\src\main\java\org\jabref\model\entry\types\IEEETranEntryTypeDefinitions.java,0.07655179159981863,0.19755597795758928,2861.3917922973633,model,2861.3917922973633
jabref\src\test\java\org\jabref\logic\layout\format\FileLinkTest.java,0.11026714869907923,1925.68359375,0.07207046917506627,logic,1925.68359375
jabref\src\main\java\org\jabref\logic\formatter\casechanger\UpperCaseFormatter.java,0.06847771235874721,1993.0695152282715,0.09462601797921318,logic,1993.0695152282715
jabref\src\main\java\org\jabref\gui\edit\ReplaceStringViewModel.java,2333.135643005371,0.14616091591971261,35.00585377216339,gui,2333.135643005371
jabref\src\main\java\org\jabref\gui\maintable\ColumnPreferences.java,2216.200122833252,0.051689798491341726,0.02857709952763149,gui,2216.200122833252
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\ReplaceWithEscapedDoubleQuotesTest.java,0.06186085428510393,1907.526969909668,0.0730675220489502,logic,1907.526969909668
jabref\src\main\java\org\jabref\logic\layout\format\FormatPagesForHTML.java,0.04550857543945312,1951.1800384521484,0.07408603940691266,logic,1951.1800384521484
jabref\src\test\java\org\jabref\logic\layout\format\ReplaceTest.java,0.059955324445452006,1919.4709014892578,0.10970117024012975,logic,1919.4709014892578
jabref\src\main\java\org\jabref\gui\collab\DatabaseChangeDetailsViewFactory.java,2155.499668121338,0.0494577169418335,0.057147979736328125,gui,2155.499668121338
jabref\src\test\java\org\jabref\logic\integrity\ValidCitationKeyCheckerTest.java,0.05670509338378906,1912.1163940429688,0.07317460605076381,logic,1912.1163940429688
jabref\src\main\java\org\jabref\logic\importer\IdFetcher.java,0.04544860635484968,1948.6089515686035,0.07402604648045132,logic,1948.6089515686035
jabref\src\main\java\org\jabref\logic\integrity\UrlChecker.java,0.045040430341448105,1931.1084175109863,0.07361772400992257,logic,1931.1084175109863
jabref\src\main\java\org\jabref\logic\importer\ImporterPreferences.java,0.28801866258893694,1957.3557472229004,0.07322868619646344,logic,1957.3557472229004
jabref\src\main\java\org\jabref\logic\layout\format\Ordinal.java,0.04449042592729841,1946.1943435668945,0.0730675220489502,logic,1946.1943435668945
jabref\src\main\java\org\jabref\gui\collab\entrychange\EntryChangeDetailsView.java,2183.82755279541,0.10778718675885882,0.05715197835649763,gui,2183.82755279541
jabref\src\main\java\org\jabref\gui\undo\AbstractUndoableJabRefEdit.java,2262.998390197754,0.05278130258832659,0.0285773686000279,gui,2262.998390197754
jabref\src\main\java\org\jabref\logic\importer\fetcher\ACS.java,0.6124356406075614,1928.7832641601562,0.07245392118181501,logic,1928.7832641601562
jabref\src\main\java\org\jabref\logic\search\SearchQuery.java,0.195601749420166,1769.029140472412,0.08543337413242885,logic,1769.029140472412
jabref\src\test\java\org\jabref\logic\layout\format\AuthorFirstFirstTest.java,0.10658283914838518,2000.781307220459,0.07350466591971261,logic,2000.781307220459
jabref\src\main\java\org\jabref\logic\importer\IdParserFetcher.java,0.043129137584141324,1849.1618156433105,0.0717057500566755,logic,1849.1618156433105
jabref\src\main\java\org\jabref\gui\openoffice\ManageCitationsDialogView.java,2089.2097663879395,0.1336383819580078,0.537228284563337,gui,2089.2097663879395
jabref\src\main\java\org\jabref\logic\layout\format\ReplaceWithEscapedDoubleQuotes.java,0.04509752818516322,1987.7067756652832,0.0736748422895159,logic,1987.7067756652832
jabref\src\main\java\org\jabref\gui\libraryproperties\general\GeneralPropertiesView.java,2179.8209190368652,0.07778008324759347,0.057147918428693496,gui,2179.8209190368652
jabref\src\test\java\org\jabref\cli\JabRefCLITest.java,1.3443763732910157,0.06858352933611189,0.5650788988385882,gui,1.3443763732910157
jabref\src\main\java\org\jabref\gui\collab\entrychange\PreviewWithSourceTab.java,2168.759651184082,0.09298522131783622,0.028576316152300153,gui,2168.759651184082
jabref\src\main\java\org\jabref\logic\cleanup\ConvertToBibtexCleanup.java,0.043129137584141324,1865.8540534973145,0.10346999168395996,logic,1865.8540534973145
jabref\src\main\java\org\jabref\logic\xmp\XmpUtilShared.java,0.04428057670593262,1898.5297012329102,0.23966870989118302,logic,1898.5297012329102
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\fieldsmerger\GroupMerger.java,2219.521427154541,0.05176726409367153,0.028577119963509697,gui,2219.521427154541
jabref\src\main\java\org\jabref\gui\util\StreamGobbler.java,2233.0324172973633,0.16315832138061523,0.028577194895063128,gui,2233.0324172973633
jabref\src\main\java\org\jabref\gui\preferences\network\NetworkTab.java,1984.8816108703613,0.09203792980739049,0.15864655630929128,gui,1984.8816108703613
jabref\src\main\java\org\jabref\gui\help\VersionWorker.java,2517.9607009887695,0.13330862862723214,0.048080488613673616,gui,2517.9607009887695
jabref\src\main\java\org\jabref\logic\importer\fetcher\transformers\BiodiversityLibraryTransformer.java,0.04495551926749093,1927.4678802490234,0.0735327856881278,logic,1927.4678802490234
jabref\src\main\java\org\jabref\logic\cleanup\DoiCleanup.java,0.6049471718924386,1860.1826286315918,0.07119090897696359,logic,1860.1826286315918
jabref\src\main\java\org\jabref\gui\bibtexextractor\BibtexExtractorViewModel.java,2149.260139465332,0.06521079199654715,35.006704926490784,gui,2149.260139465332
jabref\src\main\java\org\jabref\migrations\SpecialFieldsToSeparateFields.java,0.3257148742675781,0.008270777123314994,0.028576374053955078,gui,0.3257148742675781
jabref\src\main\java\org\jabref\gui\preferences\customentrytypes\EntryTypeViewModel.java,2331.631736755371,0.10530775615147182,35.00642955303192,gui,2331.631736755371
jabref\src\main\java\org\jabref\logic\bibtex\BibEntryWriter.java,0.3582660675048828,1773.4388542175293,0.09646760395595005,logic,1773.4388542175293
jabref\src\main\java\org\jabref\gui\util\ControlHelper.java,2024.062614440918,0.20863241468157087,0.8030920846121652,gui,2024.062614440918
jabref\src\test\java\org\jabref\model\entry\DateTest.java,0.046720784051077706,0.13130013602120535,2554.0814208984375,model,2554.0814208984375
jabref\src\test\java\org\jabref\gui\preferences\journals\JournalAbbreviationsViewModelTabTest.java,2053.5797119140625,0.09469606535775321,78.70150923728943,gui,2053.5797119140625
jabref\src\test\java\org\jabref\model\metadata\MetaDataTest.java,0.07093338966369629,0.1775609288896833,3279.7890853881836,model,3279.7890853881836
jabref\src\main\java\org\jabref\logic\auxparser\AuxParserResult.java,0.05746752875191825,1942.526969909668,0.0730675220489502,logic,1942.526969909668
jabref\src\main\java\org\jabref\preferences\TelemetryPreferences.java,0.4438959394182478,0.03694299289158413,0.02857717445918492,gui,0.4438959394182478
jabref\src\test\java\org\jabref\model\entry\EntryLinkListTest.java,0.2533716201782227,0.1653456687927246,3019.225845336914,model,3019.225845336914
jabref\src\main\java\org\jabref\gui\MainApplication.java,2330.8736419677734,0.05192376545497349,0.02857715742928641,gui,2330.8736419677734
jabref\src\main\java\org\jabref\gui\fieldeditors\LinkedFilesEditorViewModel.java,2296.202621459961,0.07669595990862166,94.37711000442505,gui,2296.202621459961
jabref\src\main\java\org\jabref\logic\shared\DBMSType.java,0.04377937998090472,1877.0408248901367,0.10092765263148716,logic,1877.0408248901367
jabref\src\main\java\org\jabref\gui\StateManager.java,2384.5736694335938,0.11745406559535436,0.6644311087472098,gui,2384.5736694335938
jabref\src\main\java\org\jabref\gui\util\ViewModelTreeTableRowFactory.java,1871.0102462768555,0.12750719615391323,138.5827362537384,gui,1871.0102462768555
jabref\src\main\java\org\jabref\logic\journals\JournalAbbreviationLoader.java,0.043129137584141324,1969.3036842346191,0.12364427021571568,logic,1969.3036842346191
jabref\src\main\java\org\jabref\logic\l10n\LocalizationKeyParams.java,0.3120998110089983,2018.0246925354004,0.15691024235316686,logic,2018.0246925354004
jabref\src\main\java\org\jabref\logic\util\CoarseChangeFilter.java,0.043309177671160014,1856.8809509277344,0.16897055762154714,logic,1856.8809509277344
jabref\src\main\java\org\jabref\gui\maintable\OpenUrlAction.java,2853.553695678711,0.11135189873831612,0.07171681267874581,gui,2853.553695678711
jabref\src\main\java\org\jabref\model\entry\field\BibField.java,0.10920683315822056,0.21536712646484374,3155.8279037475586,model,3155.8279037475586
jabref\src\main\java\org\jabref\gui\edit\automaticfiededitor\editfieldcontent\EditFieldContentViewModel.java,2396.1573791503906,0.06263681139264787,70.00548243522644,gui,2396.1573791503906
jabref\src\test\java\org\jabref\model\entry\identifier\ISSNTest.java,0.0665231432233538,0.16380141122000558,3048.9987564086914,model,3048.9987564086914
jabref\src\main\java\org\jabref\gui\preferences\entryeditortabs\CustomEditorFieldsTab.java,2320.6413650512695,0.05153641019548689,0.02857706206185477,gui,2320.6413650512695
jabref\src\main\java\org\jabref\logic\groups\DefaultGroupsFactory.java,0.045329931804112024,2027.8262519836426,0.09684756142752511,logic,2027.8262519836426
jabref\src\main\java\org\jabref\model\groups\AutomaticKeywordGroup.java,0.30846639360700334,0.16559294291904994,2963.6646270751953,model,2963.6646270751953
jabref\src\main\java\org\jabref\gui\collab\groupchange\GroupChangeDetailsView.java,2270.0076293945312,0.1059760502406529,0.09420960971287319,gui,2270.0076293945312
jabref\src\main\java\org\jabref\logic\importer\fetcher\AbstractIsbnFetcher.java,0.04459746905735561,1912.1163940429688,0.07317460605076381,logic,1912.1163940429688
jabref\src\test\java\org\jabref\logic\integrity\BooktitleCheckerTest.java,0.06055215426853725,1919.9303245544434,0.07296186174665178,logic,1919.9303245544434
jabref\src\test\java\org\jabref\logic\journals\AbbreviationWriterTest.java,0.06034682137625558,1967.274398803711,0.09442785126822335,logic,1967.274398803711
jabref\src\main\java\org\jabref\logic\util\FileType.java,0.045359444618225095,1944.7861671447754,0.07393685068402972,logic,1944.7861671447754
jabref\src\test\java\org\jabref\logic\integrity\UTF8CheckerTest.java,0.3504115240914481,1970.9553909301758,0.15042501177106585,logic,1970.9553909301758
jabref\src\test\java\org\jabref\gui\util\OpenConsoleActionTest.java,2344.006118774414,0.09412345205034528,0.028576847485133578,gui,2344.006118774414
jabref\src\main\java\org\jabref\model\openoffice\rangesort\RangeOverlapWithin.java,0.34210910797119143,0.22182104928152901,2832.409553527832,model,2832.409553527832
jabref\src\main\java\org\jabref\logic\importer\fileformat\EndnoteImporter.java,0.5214008331298828,1838.9101791381836,0.3693603788103376,logic,1838.9101791381836
jabref\src\main\java\org\jabref\gui\preferences\keybindings\presets\KeyBindingPreset.java,2380.475845336914,0.05316840580531529,0.02857746056147984,gui,2380.475845336914
jabref\src\main\java\org\jabref\gui\importer\actions\GUIPostOpenAction.java,2275.8614349365234,0.05308131831032889,0.028577440125601632,gui,2275.8614349365234
jabref\src\main\java\org\jabref\logic\pdf\EntryAnnotationImporter.java,0.044177709306989395,1894.1193199157715,0.1208589826311384,logic,1894.1193199157715
jabref\src\main\java\org\jabref\logic\util\WebViewStore.java,0.2596349171229771,1951.2287712097168,0.07275469643729074,logic,1951.2287712097168
jabref\src\test\java\org\jabref\logic\shared\SynchronizationEventListenerTest.java,0.05804415430341448,1937.260627746582,0.15898397990635463,logic,1937.260627746582
jabref\src\main\java\org\jabref\logic\importer\fileformat\mods\Identifier.java,0.045538718359810965,2009.6119499206543,0.890392575945173,logic,2009.6119499206543
jabref\src\main\java\org\jabref\model\openoffice\util\OOResult.java,0.6558042798723493,0.1737769263131278,2923.9793395996094,model,2923.9793395996094
jabref\src\main\java\org\jabref\gui\DefaultInjector.java,2190.499668121338,0.07802914210728236,0.028576551164899554,gui,2190.499668121338
jabref\src\test\java\org\jabref\logic\importer\fetcher\TitleFetcherTest.java,0.46624014718191964,1843.1253623962402,0.07086744308471679,logic,1843.1253623962402
jabref\src\main\java\org\jabref\logic\importer\fetcher\ArXivFetcher.java,0.8029098510742188,1667.9807662963867,0.7964264460972377,logic,1667.9807662963867
jabref\src\test\java\org\jabref\logic\importer\fetcher\CompositeSearchBasedFetcherTest.java,0.2195249012538365,1769.4911003112793,0.08484921455383301,logic,1769.4911003112793
jabref\src\main\java\org\jabref\model\util\DummyFileUpdateMonitor.java,0.05499446051461356,0.17629751477922712,3285.736083984375,model,3285.736083984375
jabref\src\main\java\org\jabref\gui\undo\UndoableRemoveString.java,2250.106773376465,0.08152438572474889,0.02857717445918492,gui,2250.106773376465
jabref\src\main\java\org\jabref\logic\xmp\EncryptedPdfsNotSupportedException.java,0.04572186470031738,1960.3248405456543,0.07429940359933036,logic,1960.3248405456543
jabref\src\main\java\org\jabref\gui\mergeentries\DiffHighlighting.java,2236.5017890930176,0.11298300198146276,0.9243644714355469,gui,2236.5017890930176
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\OrdinalsToSuperscriptFormatter.java,0.08937572751726423,1949.4869422912598,0.07275469643729074,logic,1949.4869422912598
jabref\src\main\java\org\jabref\gui\libraryproperties\constants\ConstantsItemModel.java,2179.7190475463867,0.13050316401890347,35.00598728656769,gui,2179.7190475463867
jabref\src\main\java\org\jabref\gui\util\comparator\RankingFieldComparator.java,2569.0430450439453,0.0599193777356829,0.028577194895063128,gui,2569.0430450439453
jabref\src\main\java\org\jabref\logic\importer\ImportException.java,0.045329931804112024,1979.623680114746,0.07390733446393694,logic,1979.623680114746
jabref\src\main\java\org\jabref\model\openoffice\util\OOPair.java,0.05499446051461356,0.17629751477922712,3258.5976791381836,model,3258.5976791381836
jabref\src\test\java\org\jabref\logic\integrity\PagesCheckerBiblatexTest.java,0.0557685238974435,1894.1193199157715,0.1013261250087193,logic,1894.1193199157715
jabref\src\main\java\org\jabref\logic\openoffice\style\OOBibStyle.java,0.3385059629167829,1702.1330833435059,1.0997269766671316,logic,1702.1330833435059
