file_path,Auth,Image,Registry,WebUI,best_module,best_likelihood
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\HeartbeatInfo.java,0.0,0.0,130.03489685058594,3.0042781829833984,Registry,130.03489685058594
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\NotFoundException.java,0.0,0.0,35.0,2.004345655441284,Registry,35.0
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\CharResponseWrapper.java,0.0,0.0,35.0,2.0041489601135254,Registry,35.0
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\AbstractEntry.java,0.0,66.7567138671875,2.240281343460083,4.890829563140869,Image,66.7567138671875
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\RepositoryTest.java,2.7771620750427246,3.80961275100708,2.0970184803009033,2.330714464187622,Image,3.80961275100708
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CreatorFactory.java,14.082959175109863,106.63177490234375,2.182525396347046,8.87387466430664,Image,106.63177490234375
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\OperationExecutionWithParametersRecord.java,4.230462074279785,2.254746913909912,0.0,2.4416658878326416,Auth,4.230462074279785
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\IndexServlet.java,0.0,0.4890136420726776,2.268613338470459,3.4271302223205566,WebUI,3.4271302223205566
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\IDataStorage.java,0.0,71.15763092041016,2.2899837493896484,5.059550762176514,Image,71.15763092041016
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\RegistryClientHeartbeatDaemon.java,0.0,0.0,37.463165283203125,2.0042197704315186,Registry,37.463165283203125
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\RecommenderSelector.java,27.613054275512695,0.0,6.529816627502441,7.225337028503418,Auth,27.613054275512695
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\AbstractEntryWrapper.java,0.0,69.28463745117188,2.2982897758483887,5.084590435028076,Image,69.28463745117188
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\NoStorage.java,0.0,70.80445098876953,2.283223867416382,5.038561820983887,Image,70.80445098876953
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestTimedEntry.java,19.359426498413086,67.37722778320312,2.2609219551086426,5.965130805969238,Image,67.37722778320312
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\FileWriterDaemon.java,0.0,0.0,0.0,3.516216993331909,WebUI,3.516216993331909
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\RecommenderStartup.java,0.5834982395172119,0.8752474784851074,92.37406158447266,4.064123630523682,Registry,92.37406158447266
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\RestUtil.java,66.95246124267578,2.6924829483032227,42.502220153808594,6.3310322761535645,Auth,66.95246124267578
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\ProductEndpoint.java,22.174036026000977,6.893446922302246,7.207592964172363,6.429932594299316,Auth,22.174036026000977
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerUpdaterDaemon.java,0.0,0.0,37.0,2.0042929649353027,Registry,37.0
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\DataGeneratorTest.java,3.267225742340088,2.1102590560913086,2.190142869949341,2.0034639835357666,Auth,3.267225742340088
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderRepository.java,3.885986804962158,1.889089822769165,2.1689858436584473,2.835707187652588,Auth,3.885986804962158
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\rest\ReadyRest.java,25.5791015625,3.946438789367676,2.2946724891662598,105.09291076660156,WebUI,105.09291076660156
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\RandomReplacement.java,0.0,70.61639404296875,2.2501766681671143,4.927264213562012,Image,70.61639404296875
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommender.java,18.7160701751709,3.6950769424438477,6.378746509552002,3.6347813606262207,Auth,18.7160701751709
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendSingleEndpoint.java,19.183822631835938,3.2347028255462646,2.264711856842041,2.856734037399292,Auth,19.183822631835938
teastore\utilities\tools.descartes.teastore.dockermemoryconfigurator\src\main\java\tools\descartes\teastore\dockermemoryconfigurator\Configurator.java,18.091339111328125,0.0,2.6420326232910156,4.749477863311768,Auth,18.091339111328125
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedCRUDOperations.java,0.0,2.297071695327759,37.48101043701172,2.0033881664276123,Registry,37.48101043701172
teastore\interfaces\tools.descartes.teastore.entities\src\test\java\tools\descartes\teastore\entities\InterfaceTests.java,0.0,0.0,0.0,2.00439190864563,WebUI,2.00439190864563
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedStoreOperations.java,119.5533218383789,5.706532001495361,37.39128494262695,2.727670431137085,Auth,119.5533218383789
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderItemEndpoint.java,21.688533782958984,6.651751518249512,2.182525396347046,3.239305019378662,Auth,21.688533782958984
teastore\services\tools.descartes.teastore.auth\src\test\java\tools\descartes\teastore\auth\security\ShaSecurityProviderTest.java,92.86515808105469,0.0,5.31525993347168,6.485989570617676,Auth,92.86515808105469
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\MemoryLogStorage.java,0.0,0.0,0.0,2.004263401031494,WebUI,2.004263401031494
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AboutUsServlet.java,0.0,42.004024505615234,2.212291717529297,114.15617370605469,WebUI,114.15617370605469
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\LogReaderDaemon.java,11.310637474060059,0.5599156618118286,0.0,2.003852128982544,Auth,11.310637474060059
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\EndpointClientCollection.java,0.4664623439311981,0.0,37.28032684326172,2.0039007663726807,Registry,37.28032684326172
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\TimeoutException.java,0.0,0.0,35.0,2.004345655441284,Registry,35.0
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\AbstractCRUDEndpoint.java,34.436927795410156,3.1657676696777344,41.29452133178711,7.93389892578125,Registry,41.29452133178711
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\AuthCartRest.java,111.76885223388672,4.800891399383545,8.937712669372559,7.444000244140625,Auth,111.76885223388672
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderItemRepository.java,0.0,4.4893670082092285,2.162942409515381,3.055739402770996,Image,4.4893670082092285
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreAll.java,0.0,69.22693634033203,2.297074317932129,6.508714199066162,Image,69.22693634033203
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CategoryEndpoint.java,17.413330078125,2.4070897102355957,2.240281343460083,2.28997802734375,Auth,17.413330078125
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\IndexServlet.java,0.0,41.29365158081055,2.5420494079589844,121.65953826904297,WebUI,121.65953826904297
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\ProductServlet.java,1.0,48.11714553833008,2.5471110343933105,109.34982299804688,WebUI,109.34982299804688
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderEndpoint.java,24.232547760009766,2.3498425483703613,2.207458734512329,3.0465848445892334,Auth,24.232547760009766
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\tracing\Tracing.java,14.782690048217773,2.197831392288208,38.4149284362793,2.8581371307373047,Registry,38.4149284362793
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\TrainingSynchronizer.java,37.164608001708984,3.052809715270996,10.031603813171387,13.297457695007324,Auth,37.164608001708984
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CategoryServlet.java,39.15629577636719,61.241607666015625,2.4523372650146484,98.66389465332031,WebUI,98.66389465332031
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CachingRule.java,0.0,69.33004760742188,2.2788898944854736,6.147469520568848,Image,69.33004760742188
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateAttributeConverter.java,0.0,1.1225178241729736,2.2810401916503906,4.194451332092285,WebUI,4.194451332092285
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\TrainEndpoint.java,23.488529205322266,3.8416898250579834,9.503925323486328,11.836559295654297,Auth,23.488529205322266
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageScaler.java,25.5281982421875,75.78825378417969,2.111229419708252,7.236952781677246,Image,75.78825378417969
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\DisplayLogs.java,0.0,0.0,0.0,2.0041911602020264,WebUI,2.0041911602020264
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CartServlet.java,10.18651008605957,48.003353118896484,2.5471110343933105,109.34982299804688,WebUI,109.34982299804688
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceProduct.java,0.0,7.953804016113281,2.2341082096099854,4.250326633453369,Image,7.953804016113281
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Order.java,2.1178665161132812,3.389185905456543,0.0,2.003584384918213,Image,3.389185905456543
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractQueueCache.java,0.0,70.0060806274414,2.2726316452026367,5.004515171051025,Image,70.0060806274414
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\PreprocessedSlopeOneRecommender.java,15.11396312713623,0.0,2.268613338470459,2.650780200958252,Auth,15.11396312713623
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICachable.java,0.0,69.458984375,2.301996946334839,5.095509052276611,Image,69.458984375
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractCache.java,2.743107795715332,63.98331069946289,4.450847148895264,8.124472618103027,Image,63.98331069946289
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageIDFactory.java,0.579075276851654,71.37071990966797,2.2982897758483887,5.084590435028076,Image,71.37071990966797
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ShaSecurityProvider.java,100.69353485107422,2.6800622940063477,2.207458734512329,3.1823768615722656,Auth,100.69353485107422
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LastInFirstOut.java,0.0,69.7936782836914,2.268613338470459,4.991212844848633,Image,69.7936782836914
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyData.java,0.0,70.06362915039062,2.264711856842041,4.978085994720459,Image,70.06362915039062
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\AbstractOperationExecutionWithParameterAspect.java,5.102928161621094,40.873966217041016,66.81863403320312,4.804594039916992,Registry,66.81863403320312
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyEntry.java,0.0,67.37722778320312,2.2609219551086426,4.965130805969238,Image,67.37722778320312
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedRecommenderOperations.java,0.0,2.3123512268066406,37.30883026123047,2.0040807723999023,Registry,37.30883026123047
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginActionServlet.java,3.8601107597351074,2.796830654144287,2.2226669788360596,101.15447998046875,WebUI,101.15447998046875
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\ImageSize.java,0.6429490447044373,60.751529693603516,0.0,6.222634792327881,Image,60.751529693603516
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\HttpWrapper.java,4.659985542297363,0.6817175149917603,35.0,2.9271578788757324,Registry,35.0
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrder.java,3.4322590827941895,3.7115442752838135,2.1689858436584473,3.99869966506958,WebUI,3.99869966506958
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\ProductRepository.java,0.0,4.839866638183594,2.1689858436584473,2.835707187652588,Image,4.839866638183594
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\rules\CacheAll.java,0.0,69.22693634033203,2.297074317932129,6.508714199066162,Image,69.22693634033203
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\EMFManager.java,21.01116180419922,2.38946795463562,3.0457277297973633,5.684226036071777,Auth,21.01116180419922
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\servlet\IndexServlet.java,0.0,0.49264416098594666,129.63743591308594,3.433685541152954,Registry,129.63743591308594
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\IPayloadCharacterization.java,0.0,0.0,0.0,2.0043153762817383,WebUI,2.0043153762817383
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrderItem.java,0.0,6.051273822784424,2.240281343460083,4.052389144897461,Image,6.051273822784424
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\IDataCache.java,0.0,70.34549713134766,2.2788898944854736,5.024805068969727,Image,70.34549713134766
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LeastFrequentlyUsed.java,0.0,68.57621765136719,2.246788740158081,4.914964199066162,Image,68.57621765136719
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheTestInit.java,0.0,65.0683364868164,2.207458734512329,4.757897853851318,Image,65.0683364868164
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestCountedEntry.java,19.420425415039062,67.5840835571289,2.264711856842041,4.978085994720459,Image,67.5840835571289
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageProvider.java,11.797579765319824,107.9296875,3.4457590579986572,21.743276596069336,Image,107.9296875
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerTimeoutException.java,0.0,0.0,37.413787841796875,2.0042929649353027,Registry,37.413787841796875
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestMostRecentlyUsed.java,19.91077423095703,63.42563247680664,2.1984236240386963,4.717645645141602,Image,63.42563247680664
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,5.500948429107666,2.0594301223754883,37.2061653137207,2.614824056625366,Registry,37.2061653137207
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CacheManagerEndpoint.java,26.80235481262207,0.8717057704925537,7.874983310699463,8.432108879089355,Auth,26.80235481262207
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\ServiceLoadBalancerResult.java,0.0,0.0,39.0,3.0040016174316406,Registry,39.0
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\Reset.java,0.0,0.0,0.0,7.5909905433654785,WebUI,7.5909905433654785
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\OrderItem.java,0.0,4.794190406799316,0.0,2.003758668899536,Image,4.794190406799316
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\SetupController.java,61.23237609863281,116.27952575683594,43.057559967041016,18.515382766723633,Image,116.27952575683594
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginServlet.java,0.0,40.543182373046875,2.5347089767456055,121.02098846435547,WebUI,121.02098846435547
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestStoreImage.java,19.485008239746094,79.75836944580078,2.138225555419922,6.095587730407715,Image,79.75836944580078
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryStartup.java,0.0,0.0,141.8870391845703,2.0041351318359375,Registry,141.8870391845703
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\BCryptProvider.java,98.77611541748047,0.0,2.300750970840454,2.0043153762817383,Auth,98.77611541748047
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\repository\EMFManagerInitializer.java,16.571325302124023,2.0697476863861084,2.2810401916503906,2.0041911602020264,Auth,16.571325302124023
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\PopularityBasedRecommenderTest.java,0.0,0.0,2.182525396347046,2.0033881664276123,Registry,2.182525396347046
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheWrapper.java,0.0,69.7936782836914,2.268613338470459,4.991212844848633,Image,69.7936782836914
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\StatusServlet.java,82.6602783203125,65.83422088623047,101.85619354248047,116.61985778808594,WebUI,116.61985778808594
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommenderFunctionalityTest.java,20.129329681396484,0.0,3.070892810821533,2.5244674682617188,Auth,20.129329681396484
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestRandomReplacement.java,19.494115829467773,60.498287200927734,2.1471543312072754,4.45171594619751,Image,60.498287200927734
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AbstractUIServlet.java,20.929851531982422,7.682440280914307,2.4634013175964355,97.1762924194336,WebUI,97.1762924194336
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\DataGenerator.java,46.658016204833984,6.90184211730957,3.596492290496826,6.800683975219727,Auth,46.658016204833984
