file_path,Client,E2E,UI,best_module,best_likelihood
teammates\src\e2e\java\teammates\e2e\cases\FeedbackRankOptionQuestionE2ETest.java,0.03743111065455845,3263.9481353759766,0.03654661178588867,E2E,3263.9481353759766
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackTextResponseDetailsTest.java,0.02857142857142857,0.0911722115107945,0.02857142857142857,E2E,0.0911722115107945
teammates\src\main\java\teammates\logic\external\GoogleRecaptchaService.java,0.007991870812007359,0.14480996813092914,0.09859796251569475,E2E,0.14480996813092914
teammates\src\main\java\teammates\ui\webapi\CompileLogsAction.java,0.013543956620352609,0.009060910769871302,2066.9140625,UI,2066.9140625
teammates\src\test\java\teammates\ui\webapi\SearchAccountRequestsActionTest.java,0.04233509131840297,0.12158821650913783,2008.320198059082,UI,2008.320198059082
teammates\src\main\java\teammates\ui\output\CourseSectionNamesData.java,0.0,0.011606752872467041,2121.1408042907715,UI,2121.1408042907715
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackQuestionType.java,0.02857142857142857,0.032242560386657716,0.04265693596431187,UI,0.04265693596431187
teammates\src\main\java\teammates\ui\webapi\AccountRequestSearchIndexingWorkerAction.java,0.0,0.0,2098.185272216797,UI,2098.185272216797
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankRecipientsQuestionDetails.java,0.1279301507132394,0.04225465910775321,0.07198984282357353,Client,0.1279301507132394
teammates\src\main\java\teammates\common\datatransfer\InstructorPrivileges.java,0.12090447289603097,0.012674188613891602,0.07220040730067662,Client,0.12090447289603097
teammates\src\main\java\teammates\ui\request\FeedbackQuestionBasicRequest.java,0.061395815440586636,0.02294578892844064,1973.3693313598633,UI,1973.3693313598633
teammates\src\test\java\teammates\common\datatransfer\CourseRosterTest.java,0.04851166520799909,0.7318032400948661,0.11225553240094865,E2E,0.7318032400948661
teammates\src\main\java\teammates\common\datatransfer\NotificationStyle.java,0.059678472791399276,0.0,0.059678472791399276,UI,0.059678472791399276
teammates\src\e2e\java\teammates\e2e\util\Retryable.java,0.0,3324.276351928711,0.03225465161459787,E2E,3324.276351928711
teammates\src\test\java\teammates\common\datatransfer\attributes\StudentAttributesTest.java,0.04921999658857073,0.5073071616036552,0.06438695362636021,E2E,0.5073071616036552
teammates\src\e2e\java\teammates\e2e\util\GmailServiceMaker.java,1.0818553379603795,3730.9617614746094,0.5834673200334821,E2E,3730.9617614746094
teammates\src\test\java\teammates\storage\search\InstructorSearchTest.java,0.046238456453595846,0.15106620788574218,0.06300379889351981,E2E,0.15106620788574218
teammates\src\client\java\teammates\client\scripts\DataMigrationForUnencryptedKeyForStudents.java,4482.381896972656,0.07618082591465541,0.02857142857142857,Client,4482.381896972656
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseJoinConfirmationPageE2ETest.java,0.07523631368364607,4060.1086807250977,0.11755869729178292,E2E,4060.1086807250977
teammates\src\test\java\teammates\storage\api\package-info.java,0.0,0.0799973828451974,0.0,E2E,0.0799973828451974
teammates\src\lnp\java\teammates\lnp\util\LNPSpecification.java,0.026814372198922295,0.5380381447928292,0.056309110777718684,E2E,0.5380381447928292
teammates\src\test\java\teammates\ui\webapi\GetDeadlineExtensionActionTest.java,0.014622465201786587,0.5811243329729353,2027.684326171875,UI,2027.684326171875
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorSearchPageAxeTest.java,0.03719584260668073,4131.9340896606445,0.016839344160897392,E2E,4131.9340896606445
teammates\src\main\java\teammates\ui\output\HasResponsesData.java,0.0,0.0,2109.514102935791,UI,2109.514102935791
teammates\src\main\java\teammates\ui\request\MarkNotificationAsReadRequest.java,0.014307395049503872,0.4389141355242048,2147.8055000305176,UI,2147.8055000305176
teammates\src\main\java\teammates\logic\api\LogsProcessor.java,0.006306068812097822,0.05434748445238386,0.012901078803198678,E2E,0.05434748445238386
teammates\src\e2e\java\teammates\e2e\util\AxeUtil.java,0.0,3271.38729095459,0.029494738578796385,E2E,3271.38729095459
teammates\src\main\java\teammates\common\util\StdOutConsoleHandler.java,0.0,0.0,0.032212199483598984,UI,0.032212199483598984
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRubricQuestionDetails.java,0.09022665023803711,0.5339535849434989,0.21883686610630582,E2E,0.5339535849434989
teammates\src\e2e\java\teammates\e2e\pageobjects\HomePage.java,0.07172419684273856,3445.233726501465,0.0,E2E,3445.233726501465
teammates\src\test\java\teammates\ui\webapi\GetOngoingSessionsActionTest.java,0.07228811127798898,1.0052539280482702,2054.025249481201,UI,2054.025249481201
teammates\src\main\java\teammates\common\datatransfer\logs\LogSeverity.java,0.02857142857142857,0.028862098285130092,0.02857142857142857,E2E,0.028862098285130092
teammates\src\test\java\teammates\storage\api\AccountsDbTest.java,1.1642310006277903,0.7187279837472098,0.09183422497340611,Client,1.1642310006277903
teammates\src\main\java\teammates\ui\webapi\RestoreCourseAction.java,0.0,0.4154937744140625,2153.8854789733887,UI,2153.8854789733887
teammates\src\test\java\teammates\logic\core\StudentsLogicTest.java,0.1296327999659947,0.9162360055106027,0.100433349609375,E2E,0.9162360055106027
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankOptionsQuestionDetails.java,0.11751251220703125,0.843212890625,0.10330581665039062,E2E,0.843212890625
teammates\src\main\java\teammates\ui\request\FeedbackSessionCreateRequest.java,0.0067719783101763045,0.0,2118.175983428955,UI,2118.175983428955
teammates\src\e2e\java\teammates\e2e\util\EmailAccountTest.java,0.0,3417.168197631836,0.032169856343950545,E2E,3417.168197631836
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionOpeningSoonRemindersActionTest.java,0.13683102471487862,0.4976116725376674,1813.1225395202637,UI,1813.1225395202637
teammates\src\client\java\teammates\client\scripts\DataMigrationForGoogleIdToGmail.java,4591.761169433594,0.0770101547241211,0.04327033587864467,Client,4591.761169433594
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseEditPageAxeTest.java,0.038541923250470844,4133.404884338379,0.016839344160897392,E2E,4133.404884338379
teammates\src\test\java\teammates\ui\webapi\StudentSearchIndexingWorkerActionTest.java,0.015906689848218646,0.11208348274230957,2046.621208190918,UI,2046.621208190918
teammates\src\test\java\teammates\storage\api\AccountRequestsDbTest.java,1.1308301653180803,0.45690288543701174,0.06116792815072196,Client,1.1308301653180803
teammates\src\e2e\java\teammates\e2e\util\TestDataValidityTest.java,0.17627831867762975,3070.078010559082,0.3883120673043387,E2E,3070.078010559082
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseStudentDetailsPageAxeTest.java,0.03875407150813511,4111.920013427734,0.016672982488359724,E2E,4111.920013427734
teammates\src\test\java\teammates\ui\webapi\GetCoursesActionTest.java,0.009637372834341866,0.12519239698137555,1815.8886909484863,UI,1815.8886909484863
teammates\src\main\java\teammates\ui\constants\ResourceEndpoints.java,0.0,0.024452355929783412,1974.372158050537,UI,1974.372158050537
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorNotificationsPage.java,0.07201824869428362,3448.4172439575195,0.05714285714285714,E2E,3448.4172439575195
teammates\src\test\java\teammates\logic\api\UserProvisionTest.java,0.04319820404052734,0.08779040064130511,0.23221784319196428,UI,0.23221784319196428
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackSessionsPageE2ETest.java,0.14958952495029995,3545.3903579711914,0.39394356863839286,E2E,3545.3903579711914
teammates\src\main\java\teammates\ui\webapi\GetHasResponsesAction.java,0.005066658343587603,0.009067908355167935,1995.1202964782715,UI,1995.1202964782715
teammates\src\lnp\java\teammates\lnp\cases\StudentTeamUpdateLNPTest.java,0.1437504632132394,0.28004967825753346,0.04031399999346052,E2E,0.28004967825753346
teammates\src\test\java\teammates\ui\webapi\GetActionClassesActionTest.java,0.0939939090183803,0.09807416370936803,2082.6316452026367,UI,2082.6316452026367
teammates\src\main\java\teammates\storage\entity\Instructor.java,0.022151485511234827,0.0,0.07424625669206891,UI,0.07424625669206891
teammates\src\e2e\java\teammates\e2e\cases\InstructorFeedbackEditPageE2ETest.java,0.1213574000767299,3578.8987350463867,0.11399529320853097,E2E,3578.8987350463867
teammates\src\main\java\teammates\ui\output\SessionResultsData.java,0.06030114037649972,0.040049658502851214,1701.1453437805176,UI,1701.1453437805176
teammates\src\main\java\teammates\ui\servlets\OAuth2CallbackServlet.java,0.0730546270098005,0.10047426223754882,2711.416664123535,UI,2711.416664123535
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseEditPage.java,0.10395712171282087,2718.5783767700195,0.02857142857142857,E2E,2718.5783767700195
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminSessionsPageAxeTest.java,0.037207235608782085,4016.8169021606445,0.01596329723085676,E2E,4016.8169021606445
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminHomePageAxeTest.java,0.030771378108433316,4158.183288574219,0.017095208168029785,E2E,4158.183288574219
teammates\src\lnp\java\teammates\lnp\cases\InstructorUpdateLNPTest.java,0.1384843417576381,0.27090138026646204,0.03969483375549317,E2E,0.27090138026646204
teammates\src\main\java\teammates\storage\entity\FeedbackQuestion.java,0.04754654679979597,0.012358075380325318,0.0,Client,0.04754654679979597
teammates\src\e2e\java\teammates\e2e\cases\FeedbackNumScaleQuestionE2ETest.java,0.033139191355024064,3270.8251953125,0.013423809834889004,E2E,3270.8251953125
teammates\src\main\java\teammates\logic\core\CoursesLogic.java,0.013848190648215158,0.5264316013881138,0.08667973790849959,E2E,0.5264316013881138
teammates\src\client\java\teammates\client\scripts\DataMigrationForTextQuestionRecommendedLength.java,4414.310646057129,0.10530988148280553,0.054458018711635046,Client,4414.310646057129
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackMsqQuestionDetailsTest.java,0.06600639479500907,0.16830746786934989,0.03317225319998605,E2E,0.16830746786934989
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackRankQuestionDetailsTest.java,0.02857142857142857,0.09053521837506975,0.02857142857142857,E2E,0.09053521837506975
teammates\src\test\java\teammates\logic\external\package-info.java,0.0,0.0799973828451974,0.0,E2E,0.0799973828451974
teammates\src\main\java\teammates\ui\output\FeedbackQuestionData.java,0.05945972033909389,0.01156193699155535,1948.9094924926758,UI,1948.9094924926758
teammates\src\e2e\java\teammates\e2e\cases\axe\AdminAccountsPageAxeTest.java,0.030539366177150182,4210.8037185668945,0.016966312272208076,E2E,4210.8037185668945
teammates\src\main\java\teammates\storage\api\EntitiesDb.java,0.12165021896362305,0.42425564357212614,0.024229809216090612,E2E,0.42425564357212614
teammates\src\main\java\teammates\ui\webapi\GetSessionResponseStatsAction.java,0.0,0.0,2151.837902069092,UI,2151.837902069092
teammates\src\main\java\teammates\ui\output\DeadlineExtensionData.java,0.0,0.0,2162.6290702819824,UI,2162.6290702819824
teammates\src\main\java\teammates\logic\external\GoogleCloudLoggingService.java,0.0,0.13186119624546597,0.16251520429338728,UI,0.16251520429338728
teammates\src\test\java\teammates\ui\webapi\GetInstructorPrivilegeActionTest.java,0.0431408166885376,0.41592979431152344,1851.164264678955,UI,1851.164264678955
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseEnrollPageAxeTest.java,0.038541923250470844,4144.436378479004,0.016839344160897392,E2E,4144.436378479004
teammates\src\main\java\teammates\common\util\HttpRequestHelper.java,0.023661933626447404,0.08124886921473912,0.08418945584978377,UI,0.08418945584978377
teammates\src\main\java\teammates\common\datatransfer\attributes\FeedbackSessionAttributes.java,0.049130518095833915,0.2528754643031529,0.08571428571428572,E2E,0.2528754643031529
teammates\src\main\java\teammates\ui\webapi\GetAccountAction.java,0.0072639337607792445,0.0,2102.681770324707,UI,2102.681770324707
teammates\src\test\java\teammates\storage\api\EntitiesDbTest.java,0.0,1.1084841047014509,0.03243385383061,E2E,1.1084841047014509
teammates\src\main\java\teammates\common\datatransfer\logs\SourceLocation.java,0.02857142857142857,0.027885275227682933,0.0742549010685512,UI,0.0742549010685512
teammates\src\test\java\teammates\test\AssertHelper.java,0.07491468702043806,0.5912136622837612,0.0,E2E,0.5912136622837612
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackQuestionAttributesTest.java,0.13984462193080358,0.3593782697405134,0.034031248092651366,E2E,0.3593782697405134
teammates\src\lnp\java\teammates\lnp\cases\BaseLNPTestCase.java,0.3881687436785017,0.32387613568987167,0.3690176010131836,Client,0.3881687436785017
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorStudentListPageAxeTest.java,0.03761821133749826,4154.480667114258,0.017009060723440987,E2E,4154.480667114258
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorCourseStudentDetailsEditPage.java,0.09110210282461983,3238.8049697875977,0.0,E2E,3238.8049697875977
