file_path,cli,gui,preferences,best_module,best_likelihood
jabref\src\test\java\org\jabref\logic\formatter\bibtexfields\ReplaceWithEscapedDoubleQuotesTest.java,4.72564882199679E-6,0.06186085428510393,0.0,gui,0.06186085428510393
jabref\src\main\java\org\jabref\logic\layout\format\FormatPagesForHTML.java,5.02789251705898E-6,0.04550857543945312,0.0,gui,0.04550857543945312
jabref\src\main\java\org\jabref\gui\collab\DatabaseChangeDetailsViewFactory.java,4.26938682461956E-6,2155.499668121338,1.0,gui,2155.499668121338
jabref\src\main\java\org\jabref\logic\importer\IdFetcher.java,5.01009053550661E-6,0.04544860635484968,0.0,gui,0.04544860635484968
jabref\src\test\java\org\jabref\logic\integrity\ValidCitationKeyCheckerTest.java,0.017102875028337752,0.05670509338378906,0.0,gui,0.05670509338378906
jabref\src\main\java\org\jabref\logic\integrity\UrlChecker.java,0.01483858483178275,0.045040430341448105,0.0,gui,0.045040430341448105
jabref\src\main\java\org\jabref\logic\importer\ImporterPreferences.java,4.77347389927932E-6,0.28801866258893694,20.87601602077484,preferences,20.87601602077484
jabref\src\main\java\org\jabref\logic\layout\format\Ordinal.java,0.01402077419417245,0.04449042592729841,0.0,gui,0.04449042592729841
jabref\src\main\java\org\jabref\gui\collab\entrychange\EntryChangeDetailsView.java,0.017436879021780833,2183.82755279541,1.0,gui,2183.82755279541
jabref\src\main\java\org\jabref\gui\undo\AbstractUndoableJabRefEdit.java,0.01779073476791382,2262.998390197754,0.0,gui,2262.998390197754
jabref\src\main\java\org\jabref\logic\search\SearchQuery.java,0.016529682704380582,0.195601749420166,0.0,gui,0.195601749420166
jabref\src\main\java\org\jabref\logic\importer\fetcher\ACS.java,0.024498791354043144,0.6124356406075614,0.0,gui,0.6124356406075614
jabref\src\test\java\org\jabref\logic\layout\format\AuthorFirstFirstTest.java,4.85536999933954E-6,0.10658283914838518,0.0,gui,0.10658283914838518
jabref\src\main\java\org\jabref\logic\importer\IdParserFetcher.java,4.32154255187405E-6,0.043129137584141324,0.0,gui,0.043129137584141324
jabref\src\main\java\org\jabref\gui\openoffice\ManageCitationsDialogView.java,0.8799787793840681,2089.2097663879395,0.0,gui,2089.2097663879395
jabref\src\main\java\org\jabref\logic\layout\format\ReplaceWithEscapedDoubleQuotes.java,4.90587055017906E-6,0.04509752818516322,0.0,gui,0.04509752818516322
jabref\src\main\java\org\jabref\gui\libraryproperties\general\GeneralPropertiesView.java,0.02852244888033186,2179.8209190368652,1.0285714285714285,gui,2179.8209190368652
jabref\src\test\java\org\jabref\cli\JabRefCLITest.java,5231.279144287109,1.3443763732910157,0.01827439410345895,cli,5231.279144287109
jabref\src\main\java\org\jabref\logic\cleanup\ConvertToBibtexCleanup.java,4.32154255187405E-6,0.043129137584141324,0.0,gui,0.043129137584141324
jabref\src\main\java\org\jabref\gui\collab\entrychange\PreviewWithSourceTab.java,0.014641562529972622,2168.759651184082,1.0,gui,2168.759651184082
jabref\src\main\java\org\jabref\logic\xmp\XmpUtilShared.java,4.66335332021117E-6,0.04428057670593262,0.0,gui,0.04428057670593262
jabref\src\main\java\org\jabref\gui\mergeentries\newmergedialog\fieldsmerger\GroupMerger.java,4.74148380037929E-6,2219.521427154541,0.0,gui,2219.521427154541
jabref\src\main\java\org\jabref\gui\util\StreamGobbler.java,0.05019616399492536,2233.0324172973633,0.0,gui,2233.0324172973633
jabref\src\main\java\org\jabref\gui\preferences\network\NetworkTab.java,0.02889110701424735,1984.8816108703613,2598.001251220703,preferences,2598.001251220703
jabref\src\main\java\org\jabref\logic\importer\fetcher\transformers\BiodiversityLibraryTransformer.java,4.86371448330049E-6,0.04495551926749093,0.0,gui,0.04495551926749093
jabref\src\main\java\org\jabref\gui\help\VersionWorker.java,0.017436879021780833,2519.0894317626953,0.0,gui,2519.0894317626953
jabref\src\main\java\org\jabref\logic\cleanup\DoiCleanup.java,4.16876324119845E-6,0.6049471718924386,0.0,gui,0.6049471718924386
jabref\src\main\java\org\jabref\gui\bibtexextractor\BibtexExtractorViewModel.java,1.0163938249860491,2149.260139465332,1.090946524483817,gui,2149.260139465332
jabref\src\main\java\org\jabref\migrations\SpecialFieldsToSeparateFields.java,4.12020932084748E-6,0.3257148742675781,0.0,gui,0.3257148742675781
jabref\src\main\java\org\jabref\gui\preferences\customentrytypes\EntryTypeViewModel.java,4.37498841035579E-6,2331.631736755371,3245.4307556152344,preferences,3245.4307556152344
jabref\src\main\java\org\jabref\logic\bibtex\BibEntryWriter.java,3.19104999237295E-6,0.3582660675048828,0.03580608708517892,gui,0.3582660675048828
jabref\src\main\java\org\jabref\gui\util\ControlHelper.java,1.073573739188058,2024.062614440918,0.0,gui,2024.062614440918
jabref\src\test\java\org\jabref\model\entry\DateTest.java,3.07992034192596E-6,0.046720784051077706,0.0,gui,0.046720784051077706
jabref\src\test\java\org\jabref\model\metadata\MetaDataTest.java,5.00123673451266E-6,0.07093338966369629,0.0,gui,0.07093338966369629
jabref\src\test\java\org\jabref\gui\preferences\journals\JournalAbbreviationsViewModelTabTest.java,0.007805987766810826,2053.5797119140625,1996.582145690918,gui,2053.5797119140625
jabref\src\main\java\org\jabref\logic\auxparser\AuxParserResult.java,4.72564882199679E-6,0.05746752875191825,0.01297710623059954,gui,0.05746752875191825
jabref\src\main\java\org\jabref\preferences\TelemetryPreferences.java,4.78963151441089E-6,0.4438959394182478,3508.631706237793,preferences,3508.631706237793
jabref\src\test\java\org\jabref\model\entry\EntryLinkListTest.java,0.027825501986912318,0.2533716201782227,0.0,gui,0.2533716201782227
jabref\src\main\java\org\jabref\gui\MainApplication.java,4.77347389927932E-6,2330.8736419677734,2.989780970982143,gui,2330.8736419677734
jabref\src\main\java\org\jabref\gui\fieldeditors\LinkedFilesEditorViewModel.java,0.030204095159258162,2296.202621459961,3.0195111955915177,gui,2296.202621459961
jabref\src\main\java\org\jabref\logic\shared\DBMSType.java,4.51457038122628E-6,0.04377937998090472,0.0,gui,0.04377937998090472
jabref\src\main\java\org\jabref\gui\StateManager.java,0.008912440708705357,2384.5736694335938,0.013544743401663645,gui,2384.5736694335938
jabref\src\main\java\org\jabref\gui\util\ViewModelTreeTableRowFactory.java,0.5816724504743304,1871.0102462768555,0.0,gui,1871.0102462768555
jabref\src\main\java\org\jabref\logic\journals\JournalAbbreviationLoader.java,0.01866112095969064,0.043129137584141324,0.0,gui,0.043129137584141324
jabref\src\main\java\org\jabref\logic\l10n\LocalizationKeyParams.java,0.7365271977015904,0.3120998110089983,0.0,cli,0.7365271977015904
jabref\src\main\java\org\jabref\logic\util\CoarseChangeFilter.java,4.37498841035579E-6,0.043309177671160014,0.0,gui,0.043309177671160014
jabref\src\main\java\org\jabref\gui\maintable\OpenUrlAction.java,0.05463341304234096,2853.553695678711,2.9678540910993303,gui,2853.553695678711
jabref\src\main\java\org\jabref\model\entry\field\BibField.java,4.69429443390774E-6,0.10920683315822056,0.0,gui,0.10920683315822056
jabref\src\main\java\org\jabref\gui\edit\automaticfiededitor\editfieldcontent\EditFieldContentViewModel.java,3.72929165938071E-6,2396.1573791503906,0.012409518446241106,gui,2396.1573791503906
jabref\src\test\java\org\jabref\model\entry\identifier\ISSNTest.java,4.42977262926953E-6,0.0665231432233538,0.0,gui,0.0665231432233538
jabref\src\main\java\org\jabref\gui\preferences\entryeditortabs\CustomEditorFieldsTab.java,0.013867911270686558,2320.6413650512695,3377.8263092041016,preferences,3377.8263092041016
jabref\src\main\java\org\jabref\model\groups\AutomaticKeywordGroup.java,4.21847507823259E-6,0.30846639360700334,0.010828374113355363,gui,0.30846639360700334
jabref\src\main\java\org\jabref\logic\groups\DefaultGroupsFactory.java,0.8181923457554409,0.045329931804112024,0.0,cli,0.8181923457554409
jabref\src\main\java\org\jabref\gui\collab\groupchange\GroupChangeDetailsView.java,0.013718347890036446,2270.0076293945312,0.0,gui,2270.0076293945312
jabref\src\main\java\org\jabref\logic\importer\fetcher\AbstractIsbnFetcher.java,0.014177043948854719,0.04459746905735561,0.0,gui,0.04459746905735561
jabref\src\test\java\org\jabref\logic\integrity\BooktitleCheckerTest.java,4.69429443390774E-6,0.06055215426853725,0.12351789474487304,preferences,0.12351789474487304
jabref\src\test\java\org\jabref\logic\journals\AbbreviationWriterTest.java,4.57292979782713E-6,0.06034682137625558,0.0,gui,0.06034682137625558
jabref\src\main\java\org\jabref\logic\util\FileType.java,4.98362268055124E-6,0.045359444618225095,0.0,gui,0.045359444618225095
jabref\src\test\java\org\jabref\logic\integrity\UTF8CheckerTest.java,4.42977262926953E-6,0.3504115240914481,0.0,gui,0.3504115240914481
jabref\src\main\java\org\jabref\model\openoffice\rangesort\RangeOverlapWithin.java,3.89347218775323E-6,0.34210910797119143,0.0,gui,0.34210910797119143
jabref\src\test\java\org\jabref\gui\util\OpenConsoleActionTest.java,4.51457038122628E-6,2344.006118774414,2.841735185895647,gui,2344.006118774414
jabref\src\main\java\org\jabref\logic\importer\fileformat\EndnoteImporter.java,2.7033402667647E-6,0.5214008331298828,2.250394984654018,preferences,2.250394984654018
jabref\src\main\java\org\jabref\gui\preferences\keybindings\presets\KeyBindingPreset.java,5.02789251705898E-6,2380.475845336914,3530.816192626953,preferences,3530.816192626953
jabref\src\main\java\org\jabref\gui\importer\actions\GUIPostOpenAction.java,5.01009053550661E-6,2275.8614349365234,0.0,gui,2275.8614349365234
jabref\src\main\java\org\jabref\logic\pdf\EntryAnnotationImporter.java,0.018019424165998187,0.044177709306989395,0.0,gui,0.044177709306989395
jabref\src\main\java\org\jabref\logic\util\WebViewStore.java,4.63281758129597E-6,0.2596349171229771,0.0,gui,0.2596349171229771
jabref\src\test\java\org\jabref\logic\shared\SynchronizationEventListenerTest.java,4.93151684557753E-6,0.05804415430341448,0.0,gui,0.05804415430341448
jabref\src\main\java\org\jabref\model\openoffice\util\OOResult.java,4.12020932084748E-6,0.6558042798723493,0.0,gui,0.6558042798723493
jabref\src\main\java\org\jabref\logic\importer\fileformat\mods\Identifier.java,5.03684111338641E-6,0.045538718359810965,0.0,gui,0.045538718359810965
jabref\src\main\java\org\jabref\gui\DefaultInjector.java,1.0000042506626674,2190.499668121338,1.0,gui,2190.499668121338
jabref\src\test\java\org\jabref\logic\importer\fetcher\TitleFetcherTest.java,0.5824284144810268,0.46624014718191964,0.0,cli,0.5824284144810268
jabref\src\main\java\org\jabref\logic\importer\fetcher\ArXivFetcher.java,0.5308750697544643,0.8029098510742188,0.007772157873426165,gui,0.8029098510742188
jabref\src\main\java\org\jabref\model\util\DummyFileUpdateMonitor.java,0.015147829055786132,0.05499446051461356,0.0,gui,0.05499446051461356
jabref\src\test\java\org\jabref\logic\importer\fetcher\CompositeSearchBasedFetcherTest.java,0.7439334869384766,0.2195249012538365,0.01587569372994559,cli,0.7439334869384766
jabref\src\main\java\org\jabref\gui\undo\UndoableRemoveString.java,0.014336834635053362,2250.106773376465,0.0,gui,2250.106773376465
jabref\src\main\java\org\jabref\logic\xmp\EncryptedPdfsNotSupportedException.java,5.09120831598661E-6,0.04572186470031738,0.0,gui,0.04572186470031738
jabref\src\main\java\org\jabref\gui\mergeentries\DiffHighlighting.java,0.09182347570146833,2236.5017890930176,0.015706234318869455,gui,2236.5017890930176
jabref\src\main\java\org\jabref\logic\formatter\bibtexfields\OrdinalsToSuperscriptFormatter.java,0.016654910360063824,0.08937572751726423,0.0,gui,0.08937572751726423
jabref\src\main\java\org\jabref\gui\libraryproperties\constants\ConstantsItemModel.java,0.018621293136051723,2179.7190475463867,0.0,gui,2179.7190475463867
jabref\src\main\java\org\jabref\gui\util\comparator\RankingFieldComparator.java,4.80589847679117E-6,2569.0430450439453,0.0,gui,2569.0430450439453
jabref\src\main\java\org\jabref\model\openoffice\util\OOPair.java,4.9487641912752E-6,0.05499446051461356,0.0,gui,0.05499446051461356
jabref\src\main\java\org\jabref\logic\importer\ImportException.java,4.97486201181476E-6,0.045329931804112024,0.0,gui,0.045329931804112024
jabref\src\test\java\org\jabref\logic\integrity\PagesCheckerBiblatexTest.java,4.63281758129597E-6,0.0557685238974435,0.0,gui,0.0557685238974435
jabref\src\main\java\org\jabref\logic\openoffice\style\OOBibStyle.java,0.558979252406529,0.3385059629167829,0.003837990760803223,cli,0.558979252406529
jabref\src\main\java\org\jabref\logic\layout\format\AuthorAndToSemicolonReplacer.java,5.01897551917604E-6,0.04547853810446603,0.0,gui,0.04547853810446603
jabref\src\test\java\org\jabref\logic\layout\format\AuthorLastFirstCommasTest.java,4.48594634820308E-6,0.10935728890555245,0.0,gui,0.10935728890555245
jabref\src\test\java\org\jabref\gui\autocompleter\SuggestionProvidersTest.java,5.35119117038058E-6,2380.469436645508,0.014037316186087473,gui,2380.469436645508
jabref\src\test\java\org\jabref\logic\citationkeypattern\MakeLabelWithoutDatabaseTest.java,5.09491531244878E-6,0.15131488527570452,0.0,gui,0.15131488527570452
