file_path,Client,Common,E2E,best_module,best_likelihood
teammates\src\main\java\teammates\ui\webapi\DeleteStudentAction.java,0.0,0.031040709359305245,0.0,Common,0.031040709359305245
teammates\src\main\java\teammates\ui\webapi\ActionFactory.java,0.12513794217790877,0.12489348820277622,0.23109768458775112,E2E,0.23109768458775112
teammates\src\lnp\java\teammates\lnp\util\JMeterElements.java,0.09210879462105888,0.1872300556727818,0.12732440403529577,Common,0.1872300556727818
teammates\src\lnp\java\teammates\lnp\cases\InstructorStudentCascadingUpdateLNPTest.java,0.08653676850455148,0.860987799508231,0.5494624546595982,Common,0.860987799508231
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCoursesPageAxeTest.java,0.03761821133749826,0.03061631407056536,4154.480667114258,E2E,4154.480667114258
teammates\src\main\java\teammates\ui\output\ReadNotificationsData.java,0.0,0.0,0.011606752872467041,E2E,0.011606752872467041
teammates\src\test\java\teammates\ui\webapi\DeleteFeedbackQuestionActionTest.java,0.0205528770174299,0.052797160829816545,0.48391756330217633,E2E,0.48391756330217633
teammates\src\client\java\teammates\client\util\ClientProperties.java,4652.972183227539,0.0,0.13441064017159599,Client,4652.972183227539
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankOptionsResponseDetails.java,0.02857142857142857,2983.159065246582,0.06769317218235561,Common,2983.159065246582
teammates\src\test\java\teammates\ui\webapi\UnpublishFeedbackSessionActionTest.java,0.02319225583757673,0.022701001167297362,0.09447399548121861,E2E,0.09447399548121861
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackConstantSumResponseDetails.java,0.02857142857142857,3019.916114807129,0.06881944792611258,Common,3019.916114807129
teammates\src\test\java\teammates\ui\webapi\ResetAccountActionTest.java,0.022386772292000905,0.01639406681060791,0.6269935607910156,E2E,0.6269935607910156
teammates\src\test\java\teammates\ui\webapi\AccountRequestSearchIndexingWorkerActionTest.java,0.015906689848218646,0.026997223922184534,0.11208348274230957,E2E,0.11208348274230957
teammates\src\main\java\teammates\ui\webapi\BasicCommentSubmissionAction.java,0.00841566835130964,1.0218236650739396,0.4010268075125558,Common,1.0218236650739396
teammates\src\e2e\java\teammates\e2e\cases\AdminSessionsPageE2ETest.java,0.11146408489772251,0.17080651691981724,4089.974250793457,E2E,4089.974250793457
teammates\src\main\java\teammates\storage\api\FeedbackResponseCommentsDb.java,0.04439747333526611,1.019599151611328,0.33514960152762274,Common,1.019599151611328
teammates\src\main\java\teammates\logic\external\EmailSenderService.java,0.0,0.04911242212568011,0.0,Common,0.04911242212568011
teammates\src\main\java\teammates\ui\output\FeedbackSessionData.java,0.0,0.12893025534493582,0.0,Common,0.12893025534493582
teammates\src\e2e\java\teammates\e2e\util\TestProperties.java,0.23632510049002511,0.21977626255580357,4100.05485534668,E2E,4100.05485534668
teammates\src\main\java\teammates\common\exception\SearchServiceException.java,0.0,3004.5814514160156,0.03418558665684291,Common,3004.5814514160156
teammates\src\client\java\teammates\client\scripts\DataMigrationForSanitizedDataInInstructorAttributes.java,4433.2109451293945,0.09573041370936802,0.08162595203944616,Client,4433.2109451293945
teammates\src\main\java\teammates\ui\request\FeedbackSessionRespondentRemindRequest.java,0.0,0.03106726237705776,0.01120894125529698,Common,0.03106726237705776
teammates\src\test\java\teammates\storage\search\BaseSearchTest.java,0.02857142857142857,0.05714285714285714,0.07859886033194406,E2E,0.07859886033194406
teammates\src\main\java\teammates\logic\api\UserProvision.java,0.07802837916782925,0.16590441295078823,0.00856852616582598,Common,0.16590441295078823
teammates\src\main\java\teammates\common\util\HttpRequest.java,0.0,3087.522735595703,0.05568722316196987,Common,3087.522735595703
teammates\src\e2e\java\teammates\e2e\cases\InstructorSessionIndividualExtensionPageE2ETest.java,0.1173762457711356,0.1695974486214774,2979.9560546875,E2E,2979.9560546875
teammates\src\main\java\teammates\logic\api\RecaptchaVerifier.java,0.0,0.0,0.009893381595611572,E2E,0.009893381595611572
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorStudentRecordsPage.java,0.06968370165143695,0.06968370165143695,3399.9288177490234,E2E,3399.9288177490234
teammates\src\e2e\java\teammates\e2e\cases\axe\StudentHomePageAxeTest.java,0.03061631407056536,0.03061631407056536,4215.739479064941,E2E,4215.739479064941
teammates\src\test\java\teammates\ui\webapi\GetAccountsActionTest.java,0.02490975856781006,0.0,0.4211648668561663,E2E,0.4211648668561663
teammates\src\test\java\teammates\ui\webapi\QueryLogsActionTest.java,0.02212080614907401,0.055406655584062846,0.6469808850969587,E2E,0.6469808850969587
teammates\src\test\java\teammates\test\MockFilterChain.java,0.0,0.0,0.08993234634399414,E2E,0.08993234634399414
teammates\src\lnp\java\teammates\lnp\cases\InstructorCourseUpdateLNPTest.java,0.15811056409563337,0.1648350851876395,0.2957131794520787,E2E,0.2957131794520787
teammates\src\main\java\teammates\ui\webapi\SendLoginEmailAction.java,0.00841566835130964,0.01576528719493321,0.5506569453648158,E2E,0.5506569453648158
teammates\src\client\java\teammates\client\scripts\DataMigrationForSanitizedDataInStudentAttributes.java,4227.907981872559,0.0997638498033796,0.0747732434953962,Client,4227.907981872559
teammates\src\client\java\teammates\client\scripts\DataMigrationForTeamNameInResponseGiver.java,4238.468170166016,0.13168465750558037,0.8809055328369141,Client,4238.468170166016
teammates\src\test\java\teammates\architecture\ArchitectureTest.java,1.080215563092913,1.1355139596121653,1.175816890171596,E2E,1.175816890171596
teammates\src\main\java\teammates\common\util\FieldValidator.java,0.13945108141217913,2475.2112579345703,1.3292591639927456,Common,2475.2112579345703
teammates\src\main\java\teammates\storage\api\DatastoreEmulatorRunner.java,0.07167072296142578,0.05714285714285714,0.03322869368961879,Client,0.07167072296142578
teammates\src\test\java\teammates\logic\api\MockRecaptchaVerifier.java,0.0,0.0,0.07952260289873396,E2E,0.07952260289873396
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackResponseCommentAttributesTest.java,0.07033489772251673,2898.586769104004,0.159903131212507,Common,2898.586769104004
teammates\src\main\java\teammates\common\exception\InstructorUpdateException.java,0.0,3053.6490631103516,0.0,Common,3053.6490631103516
teammates\src\main\java\teammates\main\Application.java,0.13184056963239396,0.1861895969935826,0.04266250814710345,Common,0.1861895969935826
teammates\src\test\java\teammates\logic\api\EmailGeneratorTest.java,0.10917516435895647,0.1810847418648856,0.5804373604910714,E2E,0.5804373604910714
teammates\src\test\java\teammates\ui\webapi\GetCourseJoinStatusActionTest.java,0.01738497189113072,0.13397295815604074,0.0936164379119873,Common,0.13397295815604074
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankQuestionDetails.java,0.02857142857142857,3008.9401626586914,0.0,Common,3008.9401626586914
teammates\src\test\java\teammates\ui\webapi\FeedbackSessionPublishedEmailWorkerActionTest.java,0.07168640409197126,0.030281257629394532,0.1198962756565639,E2E,0.1198962756565639
teammates\src\test\java\teammates\common\datatransfer\AttributesDeletionQueryTest.java,0.02857142857142857,2613.0664825439453,0.08154795510428292,Common,2613.0664825439453
teammates\src\main\java\teammates\common\datatransfer\logs\LogDetails.java,0.02857142857142857,3044.5652770996094,0.028899594715663366,Common,3044.5652770996094
teammates\src\main\java\teammates\common\datatransfer\UserInfoCookie.java,0.04487098966326032,3002.125587463379,0.0,Common,3002.125587463379
teammates\src\e2e\java\teammates\e2e\pageobjects\Browser.java,0.25381622314453123,0.3369375773838588,3856.0626220703125,E2E,3856.0626220703125
teammates\src\test\java\teammates\ui\servlets\WebApiServletTest.java,0.02857142857142857,0.09634366035461425,0.12701798847743442,E2E,0.12701798847743442
teammates\src\test\java\teammates\common\util\TimeHelperExtension.java,0.052369110924857,3017.31258392334,0.07425097737993513,Common,3017.31258392334
teammates\src\main\java\teammates\ui\webapi\UpdateInstructorAction.java,0.02857142857142857,0.02459078175680978,0.0,Client,0.02857142857142857
teammates\src\client\java\teammates\client\scripts\DataMigrationForInstructorFeedbackResponseComments.java,4473.627090454102,1.1223127092633929,0.08179653031485422,Client,4473.627090454102
teammates\src\test\java\teammates\logic\core\DeadlineExtensionsLogicTest.java,0.9104078565325056,0.19249322073800224,0.5124649047851563,Client,0.9104078565325056
teammates\src\main\java\teammates\common\datatransfer\UserInfo.java,0.02857142857142857,3042.2955322265625,0.0,Common,3042.2955322265625
teammates\src\test\java\teammates\ui\webapi\GetSessionResultsActionTest.java,0.017371669837406702,0.02886745248522077,0.1629516874040876,E2E,0.1629516874040876
teammates\src\main\java\teammates\ui\webapi\InvalidOperationException.java,0.0,0.02994929722377232,0.03629824093409947,E2E,0.03629824093409947
teammates\src\test\java\teammates\ui\webapi\GetReadNotificationsActionTest.java,0.0836918490273612,0.11294591086251395,0.12571698597499303,E2E,0.12571698597499303
teammates\src\main\java\teammates\ui\webapi\FeedbackSessionRemindEmailWorkerAction.java,0.0,0.026171714918954033,0.026345443725585938,E2E,0.026345443725585938
teammates\src\e2e\java\teammates\e2e\cases\axe\StudentCourseJoinConfirmationPageAxeTest.java,0.06697057315281459,0.029717779159545897,4090.174789428711,E2E,4090.174789428711
teammates\src\lnp\java\teammates\lnp\util\TestProperties.java,0.14780281611851284,0.16273503984723772,0.3429527010236468,E2E,0.3429527010236468
teammates\src\lnp\java\teammates\lnp\util\LNPTestData.java,0.02857142857142857,0.05714285714285714,0.053408973557608465,Common,0.05714285714285714
teammates\src\main\java\teammates\ui\webapi\CreateAccountRequestAction.java,0.0,0.04127798080444336,0.8870882306780133,E2E,0.8870882306780133
teammates\src\e2e\java\teammates\e2e\cases\InstructorStudentActivityLogsPageE2ETest.java,0.07082734107971192,0.11524786267961774,3400.38330078125,E2E,3400.38330078125
teammates\src\test\java\teammates\test\FileHelper.java,0.04426136016845703,0.02857142857142857,0.1601749965122768,E2E,0.1601749965122768
teammates\src\main\java\teammates\logic\core\DataBundleLogic.java,0.1224733625139509,1.0414140973772321,0.02210604463304792,Common,1.0414140973772321
teammates\src\main\java\teammates\logic\core\UsageStatisticsLogic.java,0.0,0.04590156078338623,0.021018072537013464,Common,0.04590156078338623
teammates\src\main\java\teammates\ui\webapi\GetInstructorsAction.java,0.11032641274588449,0.20910042354038783,0.06670257023402623,Common,0.20910042354038783
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorStudentListPage.java,0.0741915089743478,0.0492891754422869,3537.3989868164062,E2E,3537.3989868164062
teammates\src\test\java\teammates\test\EmailCheckerTest.java,0.0,0.029434326716831754,0.09020003591264997,E2E,0.09020003591264997
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorFeedbackResultsPage.java,0.16587206976754323,1.0158522469656808,2720.671615600586,E2E,2720.671615600586
teammates\src\main\java\teammates\ui\webapi\JsonResult.java,0.10545911788940429,0.1297743661063058,0.02300295829772949,Common,0.1297743661063058
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackResponseCommentActionTest.java,0.08065920557294573,0.8227923801967076,0.34982986450195314,Common,0.8227923801967076
teammates\src\main\java\teammates\ui\webapi\RestoreFeedbackSessionAction.java,0.006403977530343192,0.0,0.0,Client,0.006403977530343192
teammates\src\e2e\java\teammates\e2e\cases\axe\StudentNotificationsPageAxeTest.java,0.03698838778904506,0.030160355567932128,4120.803527832031,E2E,4120.803527832031
teammates\src\client\java\teammates\client\scripts\statistics\package-info.java,4716.045989990234,0.0,0.0,Client,4716.045989990234
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackTextQuestionDetailsTest.java,0.04205844402313232,2613.0664825439453,0.21788861410958427,Common,2613.0664825439453
teammates\src\main\java\teammates\common\exception\package-info.java,0.0,3061.086883544922,0.0,Common,3061.086883544922
teammates\src\e2e\java\teammates\e2e\cases\InstructorCoursesPageE2ETest.java,0.23188907078334264,0.1972949845450265,3741.3483810424805,E2E,3741.3483810424805
teammates\src\main\java\teammates\logic\core\FeedbackResponseCommentsLogic.java,0.07138596943446568,0.9657582964215959,0.06241148539951869,Common,0.9657582964215959
teammates\src\test\java\teammates\test\BaseTestCaseWithDatabaseAccess.java,0.08915091242109026,0.2137305395943778,0.06995509011404855,Common,0.2137305395943778
teammates\src\main\java\teammates\storage\search\StudentSearchDocument.java,0.0,0.05342484542301723,0.0,Common,0.05342484542301723
teammates\src\main\java\teammates\storage\api\StudentsDb.java,0.08538927350725446,0.08635331562587194,0.3163780757359096,E2E,0.3163780757359096
teammates\src\main\java\teammates\storage\entity\FeedbackResponseComment.java,0.0,0.05751228332519531,0.011869405848639353,Common,0.05751228332519531
teammates\src\e2e\java\teammates\e2e\pageobjects\UserNotificationsPage.java,0.17052462441580638,0.22267819813319614,3672.6391983032227,E2E,3672.6391983032227
teammates\src\main\java\teammates\storage\entity\Account.java,0.013325178623199463,0.0665651593889509,0.0,Common,0.0665651593889509
teammates\src\test\java\teammates\common\datatransfer\attributes\BaseAttributesTest.java,0.02857142857142857,3076.9748306274414,0.07952260289873396,Common,3076.9748306274414
teammates\src\test\java\teammates\test\MockHttpServletRequest.java,0.01633929695401873,0.07181570189339774,0.14741408484322685,E2E,0.14741408484322685
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackResponseAttributesTest.java,0.02857142857142857,2173.0709648132324,0.16907904488699776,Common,2173.0709648132324
teammates\src\e2e\java\teammates\e2e\pageobjects\FeedbackSubmitPage.java,0.11945503779820034,0.6410300663539341,3215.4340744018555,E2E,3215.4340744018555
teammates\src\test\java\teammates\logic\core\AccountsLogicTest.java,0.1246190071105957,0.21445582253592355,1.561907958984375,E2E,1.561907958984375
teammates\src\main\java\teammates\common\datatransfer\attributes\InstructorAttributes.java,0.03618143626621791,2297.068328857422,0.06791577339172364,Common,2297.068328857422
teammates\src\lnp\java\teammates\lnp\cases\StudentEmailUpdateLNPTest.java,0.1437504632132394,0.15362516130719867,0.28004967825753346,E2E,0.28004967825753346
teammates\src\main\java\teammates\storage\api\InstructorsDb.java,0.08705471583775111,0.08635331562587194,0.31601099286760603,E2E,0.31601099286760603
teammates\src\main\java\teammates\common\datatransfer\logs\QueryLogsParams.java,0.02857142857142857,2856.9489669799805,0.053461524418422154,Common,2856.9489669799805
teammates\src\main\java\teammates\ui\webapi\RegenerateInstructorKeyAction.java,0.00787739668573652,0.05999851908002581,0.5320309775216239,E2E,0.5320309775216239
teammates\src\test\java\teammates\ui\webapi\EnrollStudentsActionTest.java,0.04994679178510394,0.04362986428397042,0.8666107722691128,E2E,0.8666107722691128
teammates\src\main\java\teammates\ui\webapi\FeedbackSessionUnpublishedEmailWorkerAction.java,0.00671683805329459,0.07169037546430315,0.027211802346365794,Common,0.07169037546430315
teammates\src\test\java\teammates\ui\webapi\SendLoginEmailActionTest.java,0.012059032917022705,0.015304362773895264,0.5796083722795758,E2E,0.5796083722795758
teammates\src\main\java\teammates\ui\webapi\GetFeedbackResponsesAction.java,0.10041827474321638,1.0817653111049108,0.35444820949009487,Common,1.0817653111049108
teammates\src\client\java\teammates\client\scripts\GoogleIdMigrationBaseScript.java,4312.275466918945,0.10755350249154227,0.4599574497767857,Client,4312.275466918945
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackMcqResponseDetails.java,0.02857142857142857,3013.3138275146484,0.0,Common,3013.3138275146484
teammates\src\main\java\teammates\ui\request\NotificationBasicRequest.java,0.006403977530343192,0.03562343461172921,0.3929151807512556,E2E,0.3929151807512556
teammates\src\main\java\teammates\common\exception\DeadlineExceededException.java,0.0,3058.6478424072266,0.0,Common,3058.6478424072266
teammates\src\main\java\teammates\common\util\EmailType.java,0.03895996979304722,2682.6910400390625,0.03840160710471017,Common,2682.6910400390625
teammates\src\main\java\teammates\storage\api\CoursesDb.java,0.050084318433489115,0.07050214494977679,0.11804079328264509,E2E,0.11804079328264509
teammates\src\main\java\teammates\ui\request\FeedbackResponseCommentBasicRequest.java,0.0,0.7340160369873047,0.04349481378282819,Common,0.7340160369873047
teammates\src\main\java\teammates\ui\servlets\OriginCheckFilter.java,0.022333054883139473,0.058248860495431085,0.0997037274496896,E2E,0.0997037274496896
teammates\src\main\java\teammates\ui\webapi\GetCourseSectionNamesAction.java,0.0,0.0,0.009289693832397462,E2E,0.009289693832397462
teammates\src\test\java\teammates\ui\webapi\RemindFeedbackSessionResultActionTest.java,0.017646689074380058,0.023319496427263532,0.88780882699149,E2E,0.88780882699149
teammates\src\main\java\teammates\ui\output\CoursesData.java,0.0,0.0,0.011485969168799265,E2E,0.011485969168799265
teammates\src\main\java\teammates\common\datatransfer\attributes\UsageStatisticsAttributes.java,0.0387047461100987,2846.343650817871,0.047246156420026504,Common,2846.343650817871
teammates\src\client\java\teammates\client\scripts\DataMigrationForSampleGoogleIdInStudentAttributes.java,4482.381896972656,0.05714285714285714,0.07618082591465541,Client,4482.381896972656
teammates\src\main\java\teammates\ui\webapi\UpdateNotificationAction.java,0.02857142857142857,0.039294130461556574,0.0,Common,0.039294130461556574
teammates\src\main\java\teammates\ui\output\FeedbackResponsesData.java,0.0,0.0,0.012027021816798619,E2E,0.012027021816798619
teammates\src\test\java\teammates\common\datatransfer\attributes\DeadlineExtensionAttributesTest.java,0.05714285714285714,2454.136276245117,0.14013184138706752,Common,2454.136276245117
teammates\src\test\java\teammates\storage\api\FeedbackQuestionsDbTest.java,0.048105498722621376,0.042675655228751046,0.7858467647007533,E2E,0.7858467647007533
teammates\src\test\java\teammates\test\AssertHelperTest.java,0.008606818744114467,0.0,0.5864443642752512,E2E,0.5864443642752512
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackQuestionActionTest.java,0.08183347157069615,0.20950814655848912,0.7482624053955078,E2E,0.7482624053955078
teammates\src\test\java\teammates\ui\webapi\GetFeedbackResponsesActionTest.java,0.04290902955191476,0.11008328710283552,0.20692426136561803,E2E,0.20692426136561803
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseDetailsPageE2ETest.java,0.042473346846444264,0.06225754192897252,3586.5322875976562,E2E,3586.5322875976562
teammates\src\main\java\teammates\common\datatransfer\logs\RequestLogDetails.java,0.02857142857142857,2927.781295776367,0.025814342498779296,Common,2927.781295776367
teammates\src\main\java\teammates\logic\external\MailgunService.java,3.568951633998326,0.0,0.05139566149030413,Client,3.568951633998326
teammates\src\lnp\java\teammates\lnp\cases\FeedbackQuestionUpdateLNPTest.java,0.1384843417576381,0.1491518701825823,0.2948619570050921,E2E,0.2948619570050921
teammates\src\main\java\teammates\common\datatransfer\attributes\FeedbackResponseAttributes.java,0.05714285714285714,2511.1026000976562,0.07423929486955916,Common,2511.1026000976562
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorHomePageAxeTest.java,0.03751167229243687,0.030539366177150182,4148.807907104492,E2E,4148.807907104492
teammates\src\test\java\teammates\ui\webapi\PublishFeedbackSessionActionTest.java,0.022588706016540526,0.021557482651301793,0.6037247794015067,E2E,0.6037247794015067
teammates\src\main\java\teammates\ui\webapi\DeleteCourseAction.java,0.0,0.032869482040405275,0.0,Common,0.032869482040405275
teammates\src\main\java\teammates\storage\entity\DeadlineExtension.java,0.015316024848393032,0.1073556627546038,0.0,Common,0.1073556627546038
teammates\src\main\java\teammates\common\datatransfer\attributes\StudentAttributes.java,0.0653592382158552,3422.1181106567383,0.07620476995195662,Common,3422.1181106567383
teammates\src\test\java\teammates\ui\webapi\RestoreFeedbackSessionActionTest.java,0.006403977530343192,0.03269310678754534,0.09081916127886092,E2E,0.09081916127886092
teammates\src\test\java\teammates\ui\webapi\CreateCourseActionTest.java,0.01248865979058402,0.14102245058332172,0.8137999943324498,E2E,0.8137999943324498
teammates\src\main\java\teammates\common\datatransfer\logs\EmailSentLogDetails.java,0.02857142857142857,2974.7367095947266,0.027746154580797468,Common,2974.7367095947266
teammates\src\main\java\teammates\storage\api\FeedbackQuestionsDb.java,0.047756927353995185,0.03389156205313546,0.11624582835606166,E2E,0.11624582835606166
teammates\src\client\java\teammates\client\scripts\statistics\CursorIterator.java,4575.742111206055,0.0,0.010850812707628523,Client,4575.742111206055
teammates\src\test\java\teammates\logic\api\package-info.java,0.0,0.0,0.0799973828451974,E2E,0.0799973828451974
teammates\src\client\java\teammates\client\scripts\DataBundleRegenerator.java,4277.556381225586,0.23496194566999162,0.09591751098632813,Client,4277.556381225586
teammates\src\main\java\teammates\ui\request\FeedbackResponsesRequest.java,0.0,0.0,0.011739210571561541,E2E,0.011739210571561541
teammates\src\main\java\teammates\ui\output\AuthInfo.java,0.0,0.051989565576825825,0.0,Common,0.051989565576825825
teammates\src\test\java\teammates\ui\webapi\SessionLinksRecoveryActionTest.java,0.020509309428078788,0.0,0.6490259987967355,E2E,0.6490259987967355
teammates\src\main\java\teammates\logic\core\LogicStarter.java,0.0,0.06849545070103237,0.051584815979003905,Common,0.06849545070103237
teammates\src\main\java\teammates\ui\webapi\JoinCourseAction.java,0.0,0.0605074337550572,1.099104963030134,E2E,1.099104963030134
teammates\src\test\java\teammates\logic\core\DataBundleLogicTest.java,0.10318445478166853,0.26251024518694194,0.9616087777273995,E2E,0.9616087777273995
teammates\src\main\java\teammates\common\datatransfer\FeedbackResultFetchType.java,0.02857142857142857,3024.346122741699,0.0,Common,3024.346122741699
teammates\src\main\java\teammates\ui\webapi\CalculateUsageStatisticsAction.java,0.01300995009286063,0.044259837695530484,0.014618383135114398,Common,0.044259837695530484
teammates\src\main\java\teammates\common\datatransfer\logs\DefaultLogDetails.java,0.02857142857142857,3065.263214111328,0.029241480146135604,Common,3065.263214111328
teammates\src\main\java\teammates\ui\output\StudentsData.java,0.0,0.0,0.012037953308650425,E2E,0.012037953308650425
teammates\src\e2e\java\teammates\e2e\cases\FeedbackConstSumOptionQuestionE2ETest.java,0.03298459734235491,0.04254999501364572,3289.3265533447266,E2E,3289.3265533447266
teammates\src\main\java\teammates\ui\webapi\DeleteFeedbackSessionAction.java,0.0,0.0,0.4189328874860491,E2E,0.4189328874860491
teammates\src\main\java\teammates\common\datatransfer\logs\ExceptionLogDetails.java,0.02857142857142857,3009.7367095947266,0.04065173353467669,Common,3009.7367095947266
teammates\src\e2e\java\teammates\e2e\cases\FeedbackRankOptionQuestionE2ETest.java,0.03743111065455845,0.03545099326542445,3263.9481353759766,E2E,3263.9481353759766
teammates\src\main\java\teammates\ui\webapi\ResetAccountRequestAction.java,0.006403977530343192,0.0,0.022959940774100168,E2E,0.022959940774100168
teammates\src\main\java\teammates\ui\servlets\LogoutServlet.java,0.016261041164398193,0.0,0.0602841854095459,E2E,0.0602841854095459
