file_path,dsp,feature,filter_bank,general,best_module,best_likelihood
audioFlux\src\spectrogram_algorithm.h,8.210054397583008,29.818628311157227,38.6630744934082,10.702930450439453,filter_bank,38.6630744934082
audioFlux\include\feature\xxcc_algorithm.h,3.455843925476074,130.30316162109375,0.0,4.862893581390381,feature,130.30316162109375
audioFlux\src\dsp\hilbert_algorithm.c,77.30872344970703,2.0,0.0,5.279789447784424,dsp,77.30872344970703
audioFlux\src\filterbank\coef\__coef_d.h,40.511749267578125,1.0,45.180419921875,3.2804510593414307,filter_bank,45.180419921875
audioFlux\src\mir\harmonicRatio_algorithm.h,3.4617397785186768,2.0,0.0,4.874053955078125,general,4.874053955078125
audioFlux\src\filterbank\cqt_filterBank.c,3.0,7.117554664611816,113.48116302490234,6.692926406860352,filter_bank,113.48116302490234
audioFlux\include\util\flux_util.h,19.283477783203125,9.672447204589844,26.063556671142578,6.697819232940674,filter_bank,26.063556671142578
audioFlux\include\util\flux_wave.h,2.0,4.0034966468811035,0.0,3.0018463134765625,feature,4.0034966468811035
audioFlux\include\dsp\resample_algorithm.h,81.35623931884766,2.970355749130249,0.0,4.831989288330078,dsp,81.35623931884766
audioFlux\src\filterbank\cwt_filterBank.c,38.40252685546875,9.622272491455078,129.07821655273438,5.144805908203125,filter_bank,129.07821655273438
audioFlux\include\dsp\phase_vocoder.h,86.44942474365234,4.676952362060547,0.0,3.0019173622131348,dsp,86.44942474365234
audioFlux\src\synsq_algorithm.h,4.463374137878418,6.0,2.845353126525879,5.877148151397705,feature,6.0
audioFlux\src\mir\_pitch_stft.h,2.0,3.075129270553589,0.0,3.863166570663452,general,3.863166570663452
audioFlux\src\classic\viterbi.h,2.0,1.0,0.0,4.327500820159912,general,4.327500820159912
audioFlux\src\cqt_algorithm.h,4.429895401000977,18.33683204650879,38.0,5.8137736320495605,filter_bank,38.0
audioFlux\src\dsp\fft_algorithm.h,96.98207092285156,2.567636728286743,0.0,4.851039409637451,dsp,96.98207092285156
audioFlux\src\wpt_algorithm.c,13.96940803527832,5.261097431182861,71.61906433105469,7.69333028793335,filter_bank,71.61906433105469
audioFlux\include\wvd_algorithm.h,3.467233419418335,2.0,0.0,4.884453296661377,general,4.884453296661377
audioFlux\include\fst_algorithm.h,20.85311508178711,2.0,0.0,4.883402347564697,dsp,20.85311508178711
audioFlux\src\dsp\dft_algorithm.h,100.89424896240234,1.6707913875579834,0.0,4.875082969665527,dsp,100.89424896240234
audioFlux\src\filterbank\dwt_filterCoef.h,19.493515014648438,1.678594946861267,87.62593841552734,3.0019195079803467,filter_bank,87.62593841552734
audioFlux\include\classic\nmf.h,2.0,1.5861319303512573,0.7375956773757935,3.8942346572875977,general,3.8942346572875977
audioFlux\src\spectrogram_algorithm.c,36.95647430419922,34.78220748901367,121.00237274169922,13.98349666595459,filter_bank,121.00237274169922
audioFlux\src\classic\trist.h,2.0,1.0,0.0,3.001912832260132,general,3.001912832260132
audioFlux\src\mir\_pitch_cep.c,10.270439147949219,3.162728786468506,0.0,3.514118194580078,dsp,10.270439147949219
audioFlux\src\util\flux_wave.h,2.0,4.0034966468811035,0.0,3.0018463134765625,feature,4.0034966468811035
audioFlux\src\dsp\filterDesign_fir.c,66.737060546875,1.0,220.5407257080078,4.069385051727295,filter_bank,220.5407257080078
audioFlux\src\dsp\phase_vocoder.h,86.44942474365234,4.676952362060547,0.0,3.0019173622131348,dsp,86.44942474365234
audioFlux\src\mir\_pitch_hps.h,16.90616226196289,3.579252243041992,0.0,3.001863718032837,dsp,16.90616226196289
audioFlux\include\mir\harmonic_algorithm.h,3.457970380783081,4.501743793487549,0.0,4.866918563842773,general,4.866918563842773
audioFlux\src\track\tune_track.c,26.505205154418945,9.353492736816406,39.44504165649414,7.083432197570801,filter_bank,39.44504165649414
audioFlux\include\mir\hpss_algorithm.h,3.459041118621826,2.0,0.0,4.868945598602295,general,4.868945598602295
audioFlux\include\cqt_algorithm.h,4.429895401000977,18.33683204650879,38.0,5.8137736320495605,filter_bank,38.0
audioFlux\src\nsgt_algorithm.h,4.441494464874268,7.0,38.0,5.835731029510498,filter_bank,38.0
audioFlux\src\filterbank\auditory_filterBank.c,20.2292537689209,8.181268692016602,172.8306884765625,9.365926742553711,filter_bank,172.8306884765625
audioFlux\include\dsp\xcorr_algorithm.h,83.6019058227539,1.0,0.0,7.763265132904053,dsp,83.6019058227539
audioFlux\include\stft_algorithm.h,3.435617685317993,2.0,0.6819583177566528,4.824605941772461,general,4.824605941772461
audioFlux\src\dsp\filterDesign_freqz.h,81.87548828125,1.0,65.14152526855469,4.080669403076172,dsp,81.87548828125
audioFlux\src\dsp\conv_algorithm.c,68.37583923339844,6.358095645904541,3.5095102787017822,13.718199729919434,dsp,68.37583923339844
audioFlux\src\flux_spectral.c,5.623478889465332,26.6094913482666,10.815107345581055,9.5414400100708,feature,26.6094913482666
audioFlux\src\fst_algorithm.c,21.534786224365234,2.0,1.092318058013916,7.554672718048096,dsp,21.534786224365234
audioFlux\include\classic\hmm.h,2.0,4.400918960571289,3.90157413482666,78.66905975341797,general,78.66905975341797
audioFlux\src\nsgt_algorithm.c,20.182205200195312,7.579045295715332,83.4634017944336,5.899796962738037,filter_bank,83.4634017944336
audioFlux\include\mir\_pitch_cep.h,16.90616226196289,3.0794694423675537,0.0,3.001863718032837,dsp,16.90616226196289
audioFlux\src\flux_base.h,29.880075454711914,10.101305961608887,185.64772033691406,9.031004905700684,filter_bank,185.64772033691406
audioFlux\src\mir\_pitch_hps.c,17.493778228759766,3.6819090843200684,0.0,3.509514570236206,dsp,17.493778228759766
audioFlux\src\filterbank\coef\__coef_r.h,40.511749267578125,1.0,45.180419921875,3.9804699420928955,filter_bank,45.180419921875
audioFlux\src\dsp\xcorr_algorithm.h,83.6019058227539,1.0,0.0,7.763265132904053,dsp,83.6019058227539
audioFlux\src\mir\onset_algorithm.h,3.4434890747070312,1.4839791059494019,36.81195068359375,4.839506149291992,filter_bank,36.81195068359375
audioFlux\src\classic\hmm.h,2.0,4.400918960571289,3.90157413482666,78.66905975341797,general,78.66905975341797
audioFlux\src\dsp\resample_algorithm.h,81.35623931884766,2.970355749130249,0.0,4.831989288330078,dsp,81.35623931884766
audioFlux\src\cepstrogram_algorithm.h,3.453737258911133,9.054330825805664,0.0,4.858905792236328,feature,9.054330825805664
audioFlux\src\dsp\czt_algorithm.h,83.92628479003906,1.0,0.0,4.881307601928711,dsp,83.92628479003906
audioFlux\src\vector\flux_complex.h,2.0,2.0044474601745605,0.7831019163131714,3.3125839233398438,general,3.3125839233398438
audioFlux\src\filterbank\nsgt_filterBank.c,22.269323348999023,8.348882675170898,168.77670288085938,5.310023307800293,filter_bank,168.77670288085938
audioFlux\src\dsp\dft_algorithm.c,106.70411682128906,2.740313768386841,0.0,7.153718948364258,dsp,106.70411682128906
audioFlux\include\emd_algorithm.h,3.467233419418335,2.5833396911621094,0.0,4.884453296661377,general,4.884453296661377
audioFlux\src\mir\pitchShift_algorithm.h,3.464470386505127,2.0,0.0,4.879222869873047,general,4.879222869873047
audioFlux\include\st_algorithm.h,3.459041118621826,2.0,0.0,5.871065616607666,general,5.871065616607666
audioFlux\src\dsp\flux_window.h,80.10971069335938,1.9796794652938843,1.4965956211090088,3.0017967224121094,dsp,80.10971069335938
audioFlux\include\dsp\conv_algorithm.h,84.45381927490234,5.9532694816589355,2.764965057373047,11.557995796203613,dsp,84.45381927490234
audioFlux\src\wsst_algorithm.c,4.265074253082275,7.704854488372803,3.8409829139709473,6.79998254776001,feature,7.704854488372803
audioFlux\src\filterbank\chroma_filterBank.h,2.0,1.0,94.26239013671875,3.001887798309326,filter_bank,94.26239013671875
audioFlux\src\vector\flux_complex.c,10.881460189819336,3.152449607849121,1.9287900924682617,7.305689334869385,dsp,10.881460189819336
audioFlux\src\dsp\czt_algorithm.c,65.3288345336914,1.0,0.0,5.780217170715332,dsp,65.3288345336914
audioFlux\src\mir\_pitch_ffp.c,69.02477264404297,8.837573051452637,116.46464538574219,5.68932580947876,filter_bank,116.46464538574219
audioFlux\src\mir\_pitch_ncf.c,2.0,5.5008225440979,0.0,3.513267755508423,feature,5.5008225440979
audioFlux\src\mir\timeStretch_algorithm.c,6.014946460723877,6.217308044433594,23.024839401245117,5.1970109939575195,filter_bank,23.024839401245117
audioFlux\src\mir\harmonic_algorithm.c,51.16836166381836,2.9140172004699707,151.043701171875,6.452497482299805,filter_bank,151.043701171875
audioFlux\include\cwd_algorithm.h,3.467233419418335,2.0,0.0,4.884453296661377,general,4.884453296661377
audioFlux\src\track\tune_track.h,2.0,2.0,0.0,3.001804828643799,general,3.001804828643799
audioFlux\src\flux_temporal.c,2.0,8.003671646118164,0.0,3.0019452571868896,feature,8.003671646118164
audioFlux\include\reassign_algorithm.h,3.4495816230773926,2.0,1.524009108543396,7.248961448669434,general,7.248961448669434
audioFlux\src\util\flux_wave.c,2.0,7.95715856552124,57.44434356689453,3.4559667110443115,filter_bank,57.44434356689453
audioFlux\src\dsp\resample_algorithm.c,60.349037170410156,4.165920257568359,31.899677276611328,4.894992351531982,dsp,60.349037170410156
audioFlux\src\mir\_pitch_lhs.c,2.0,3.4118125438690186,0.0,3.5101218223571777,general,3.5101218223571777
audioFlux\src\classic\hmm.c,31.212905883789062,4.911830425262451,49.604007720947266,38.475364685058594,filter_bank,49.604007720947266
audioFlux\src\dwt_algorithm.h,20.816055297851562,2.673067808151245,0.0,4.8802642822265625,dsp,20.816055297851562
audioFlux\src\filterbank\dwt_filterCoef.c,132.2727508544922,1.3163833618164062,53.15354919433594,6.499156951904297,dsp,132.2727508544922
audioFlux\include\vector\flux_complex.h,2.0,2.0044474601745605,0.7831019163131714,3.3125839233398438,general,3.3125839233398438
audioFlux\src\classic\nmf.c,20.309438705444336,5.922231674194336,0.844721257686615,4.597991943359375,dsp,20.309438705444336
audioFlux\src\dsp\filterDesign_freqz.c,74.10307312011719,2.2953810691833496,65.9593505859375,5.537339210510254,dsp,74.10307312011719
audioFlux\src\vector\flux_vector.h,3.451864004135132,7.532079696655273,4.808107852935791,3.001180648803711,feature,7.532079696655273
audioFlux\include\mir\_pitch_yin.h,2.0,3.070824146270752,0.0,3.001837968826294,feature,3.070824146270752
audioFlux\src\cqt_algorithm.c,15.82536506652832,14.285006523132324,12.69154167175293,6.877449989318848,dsp,15.82536506652832
audioFlux\src\mir\harmonic_algorithm.h,3.457970380783081,4.501743793487549,0.0,4.866918563842773,general,4.866918563842773
audioFlux\src\mir\_pitch_cep.h,16.90616226196289,3.0794694423675537,0.0,3.001863718032837,dsp,16.90616226196289
audioFlux\src\mir\pitchShift_algorithm.c,5.165232181549072,6.267036437988281,1.7533717155456543,5.2796149253845215,feature,6.267036437988281
audioFlux\src\feature\spectral_algorithm.h,6.052742958068848,126.00033569335938,6.649239540100098,7.666635036468506,feature,126.00033569335938
audioFlux\src\util\flux_util.h,19.283477783203125,9.672447204589844,26.063556671142578,6.646372318267822,filter_bank,26.063556671142578
audioFlux\include\hht_algorithm.h,3.4650204181671143,2.0,0.0,4.8802642822265625,general,4.8802642822265625
audioFlux\src\pwt_algorithm.c,24.989408493041992,7.761465549468994,65.6989974975586,6.824297904968262,filter_bank,65.6989974975586
audioFlux\src\feature\xxcc_algorithm.c,19.23465347290039,104.07722473144531,1.232874870300293,5.081700801849365,feature,104.07722473144531
audioFlux\src\dsp\fft_algorithm.c,109.033447265625,5.596745014190674,1.1711115837097168,6.655484199523926,dsp,109.033447265625
audioFlux\src\wsst_algorithm.h,4.452691078186035,7.857344150543213,2.8258633613586426,5.8569254875183105,feature,7.857344150543213
audioFlux\src\st_algorithm.c,3.3045427799224854,2.0,0.9695256948471069,7.050943374633789,general,7.050943374633789
audioFlux\src\mir\_pitch_ncf.h,2.0,3.0794694423675537,0.0,3.001863718032837,feature,3.0794694423675537
audioFlux\src\feature\deconv_algorithm.h,3.464470386505127,128.28028869628906,0.0,4.879222869873047,feature,128.28028869628906
audioFlux\include\feature\chroma_algorithm.h,3.463374137878418,120.90904998779297,0.0,4.877148151397705,feature,120.90904998779297
audioFlux\src\mir\_pitch_pef.c,13.347661018371582,5.606560707092285,36.0,3.8739891052246094,filter_bank,36.0
audioFlux\include\nsgt_algorithm.h,4.441494464874268,7.0,38.0,5.835731029510498,filter_bank,38.0
audioFlux\src\dsp\filterDesign_iir.h,83.5648193359375,1.0,36.0,3.0019404888153076,dsp,83.5648193359375
audioFlux\include\mir\_pitch_hps.h,16.90616226196289,3.579252243041992,0.0,3.001863718032837,dsp,16.90616226196289
audioFlux\src\stft_algorithm.h,3.435617685317993,2.0,0.6819583177566528,4.824605941772461,general,4.824605941772461
audioFlux\include\mir\timeStretch_algorithm.h,3.4617397785186768,6.016521453857422,0.0,4.874053955078125,feature,6.016521453857422
audioFlux\include\mir\_pitch_ncf.h,2.0,3.0794694423675537,0.0,3.001863718032837,feature,3.0794694423675537
audioFlux\src\dsp\flux_window.c,82.75917053222656,3.551032543182373,17.457216262817383,6.042295932769775,dsp,82.75917053222656
audioFlux\src\mir\hpss_algorithm.c,3.29014253616333,2.0,0.0,5.92055606842041,general,5.92055606842041
audioFlux\src\vector\flux_vector.c,2.3979921340942383,6.146173477172852,30.714075088500977,5.526182651519775,filter_bank,30.714075088500977
audioFlux\src\feature\spectral_algorithm.c,27.664548873901367,86.72100830078125,9.475480079650879,8.680052757263184,feature,86.72100830078125
audioFlux\src\mir\_queue.h,55.887088775634766,2.0848872661590576,31.89794921875,5.138382911682129,dsp,55.887088775634766
audioFlux\src\mir\onset_algorithm.c,6.697553634643555,21.731224060058594,45.65857696533203,11.248804092407227,filter_bank,45.65857696533203
audioFlux\include\vector\flux_vector.h,3.451864004135132,7.532079696655273,4.808107852935791,3.001180648803711,feature,7.532079696655273
audioFlux\src\dsp\dct_algorithm.c,91.45040130615234,3.729363441467285,0.5442973375320435,8.649665832519531,dsp,91.45040130615234
audioFlux\src\filterbank\chroma_filterBank.c,11.912354469299316,1.0,80.80783081054688,4.833582401275635,filter_bank,80.80783081054688
audioFlux\src\dsp\hilbert_algorithm.h,84.09021759033203,2.0,0.0,4.884453296661377,dsp,84.09021759033203
audioFlux\src\dsp\flux_correct.h,100.27565002441406,1.7055774927139282,29.278579711914062,3.707456588745117,dsp,100.27565002441406
audioFlux\include\mir\_pitch_pef.h,2.0,4.066338539123535,0.0,3.0018422603607178,feature,4.066338539123535
audioFlux\include\cwt_algorithm.h,4.450613498687744,7.853409290313721,2.0,5.852992057800293,feature,7.853409290313721
audioFlux\src\vector\flux_vectorOp.c,15.420931816101074,2.6593618392944336,50.04915237426758,5.786225318908691,filter_bank,50.04915237426758
audioFlux\src\mir\_trist3.c,56.830413818359375,1.0,0.76673424243927,4.504292964935303,dsp,56.830413818359375
audioFlux\include\filterbank\auditory_weight.h,2.0,1.0,102.5414810180664,3.001894474029541,filter_bank,102.5414810180664
audioFlux\src\flux_temporal.h,2.0,7.997588157653809,0.0,3.0019428730010986,feature,7.997588157653809
audioFlux\src\filterbank\auditory_weight.c,2.0,1.0,87.78865814208984,5.4055562019348145,filter_bank,87.78865814208984
audioFlux\include\feature\spectral_algorithm.h,6.052742958068848,126.00033569335938,6.649239540100098,7.666635036468506,feature,126.00033569335938
audioFlux\include\mir\pitchShift_algorithm.h,3.464470386505127,2.0,0.0,4.879222869873047,general,4.879222869873047
audioFlux\src\feature\xxcc_algorithm.h,3.455843925476074,130.30316162109375,0.0,4.862893581390381,feature,130.30316162109375
audioFlux\src\util\flux_util.c,31.68107795715332,7.502363204956055,118.4935531616211,8.034214973449707,filter_bank,118.4935531616211
audioFlux\src\classic\viterbi.c,2.0,1.0,0.9983479380607605,5.12638521194458,general,5.12638521194458
audioFlux\include\wpt_algorithm.h,3.4650204181671143,2.0,0.0,4.8802642822265625,general,4.8802642822265625
audioFlux\src\feature\deconv_algorithm.c,21.88517951965332,101.14016723632812,0.0,5.136017799377441,feature,101.14016723632812
audioFlux\src\temporal_algorithm.c,21.047327041625977,14.381063461303711,22.689167022705078,5.190899848937988,filter_bank,22.689167022705078
audioFlux\src\dwt_algorithm.c,22.508968353271484,4.669100761413574,36.0,6.682989120483398,filter_bank,36.0
audioFlux\src\cwt_algorithm.c,34.701114654541016,8.808286666870117,64.54113006591797,6.320383071899414,filter_bank,64.54113006591797
audioFlux\src\filterbank\cqt_filterBank.h,3.0,7.074763298034668,98.27310943603516,4.001812934875488,filter_bank,98.27310943603516
audioFlux\src\swt_algorithm.c,13.216897010803223,4.3722662925720215,36.0,7.029191970825195,filter_bank,36.0
audioFlux\include\flux_base.h,29.880075454711914,10.101305961608887,185.64772033691406,9.031004905700684,filter_bank,185.64772033691406
audioFlux\include\temporal_algorithm.h,3.456904649734497,10.833222389221191,0.0,4.864901542663574,feature,10.833222389221191
audioFlux\include\classic\viterbi.h,2.0,1.0,0.0,4.327500820159912,general,4.327500820159912
audioFlux\src\mir\_pitch_yin.h,2.0,3.070824146270752,0.0,3.001837968826294,feature,3.070824146270752
audioFlux\include\bft_algorithm.h,4.443489074707031,11.460640907287598,38.69428253173828,5.839506149291992,filter_bank,38.69428253173828
audioFlux\src\st_algorithm.h,3.459041118621826,2.0,0.0,5.871065616607666,general,5.871065616607666
audioFlux\include\synsq_algorithm.h,4.463374137878418,6.0,2.845353126525879,5.877148151397705,feature,6.0
audioFlux\include\dwt_algorithm.h,20.816055297851562,2.673067808151245,0.0,4.8802642822265625,dsp,20.816055297851562
audioFlux\include\mir\onset_algorithm.h,3.4434890747070312,1.4839791059494019,36.81195068359375,4.839506149291992,filter_bank,36.81195068359375
audioFlux\src\reassign_algorithm.h,3.4495816230773926,2.0,1.524009108543396,7.248961448669434,general,7.248961448669434
audioFlux\src\vector\flux_vectorInt.c,2.0,1.0,0.8514922857284546,3.4745309352874756,general,3.4745309352874756
audioFlux\src\filterbank\cwt_filterBank.h,3.0,7.883833885192871,100.15220642089844,4.001899242401123,filter_bank,100.15220642089844
audioFlux\include\mir\harmonicRatio_algorithm.h,3.4617397785186768,2.0,0.0,4.874053955078125,general,4.874053955078125
audioFlux\src\classic\trist.c,2.0,1.0,1.186519742012024,4.0479655265808105,general,4.0479655265808105
audioFlux\src\cwt_algorithm.h,4.450613498687744,7.853409290313721,2.0,5.852992057800293,feature,7.853409290313721
audioFlux\src\pwt_algorithm.h,4.450613498687744,7.0,2.0,5.852992057800293,feature,7.0
audioFlux\include\swt_algorithm.h,3.4650204181671143,2.0,0.0,4.8802642822265625,general,4.8802642822265625
audioFlux\src\mir\_pitch_yin.c,12.548523902893066,4.126547336578369,0.3013378977775574,3.7437705993652344,dsp,12.548523902893066
audioFlux\include\mir\_pitch_lhs.h,2.0,3.579252243041992,0.0,3.001863718032837,feature,3.579252243041992
audioFlux\src\filterbank\auditory_filterBank.h,3.0,6.0,141.94239807128906,4.990640640258789,filter_bank,141.94239807128906
audioFlux\src\mir\_pitch_lhs.h,2.0,3.579252243041992,0.0,3.001863718032837,feature,3.579252243041992
audioFlux\src\bft_algorithm.c,21.8433895111084,17.86748695373535,80.02743530273438,7.9329023361206055,filter_bank,80.02743530273438
audioFlux\src\mir\_pitch_pef.h,2.0,4.066338539123535,0.0,3.0018422603607178,feature,4.066338539123535
audioFlux\src\mir\_pitch_stft.c,8.868724822998047,39.29780578613281,21.510173797607422,5.376389503479004,feature,39.29780578613281
audioFlux\src\filterbank\auditory_weight.h,2.0,1.0,102.5414810180664,3.001894474029541,filter_bank,102.5414810180664
audioFlux\include\spectrogram_algorithm.h,8.210054397583008,29.818628311157227,38.6630744934082,10.702930450439453,filter_bank,38.6630744934082
audioFlux\src\synsq_algorithm.c,4.297168254852295,6.0,3.949490547180176,6.887124061584473,general,6.887124061584473
audioFlux\include\dsp\czt_algorithm.h,83.92628479003906,1.0,0.0,4.881307601928711,dsp,83.92628479003906
audioFlux\include\cepstrogram_algorithm.h,3.453737258911133,9.054330825805664,0.0,4.858905792236328,feature,9.054330825805664
audioFlux\src\mir\harmonicRatio_algorithm.c,3.297168254852295,2.0,0.962578296661377,5.660971164703369,general,5.660971164703369
audioFlux\src\temporal_algorithm.h,3.456904649734497,10.833222389221191,0.0,4.864901542663574,feature,10.833222389221191
audioFlux\include\feature\deconv_algorithm.h,3.464470386505127,128.28028869628906,0.0,4.879222869873047,feature,128.28028869628906
audioFlux\src\wpt_algorithm.h,3.4650204181671143,2.0,0.0,4.8802642822265625,general,4.8802642822265625
audioFlux\src\stft_algorithm.c,14.532769203186035,2.800786018371582,0.4203147888183594,6.1516337394714355,dsp,14.532769203186035
audioFlux\src\classic\nmf.h,2.0,1.5861319303512573,0.7375956773757935,3.8942346572875977,general,3.8942346572875977
