file_path,cli,client,prompts,resources,server,tools,best_module,best_likelihood
fastmcp\tests\resources\test_file_resources.py,23.630163192749023,8.992972373962402,7.751002311706543,140.40980529785156,6.04688835144043,6.058985233306885,resources,140.40980529785156
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\__init__.py,13.534570693969727,2.509078025817871,0.0,0.7892597913742065,52.35688781738281,1.2773611545562744,server,52.35688781738281
fastmcp\tests\server\telemetry\test_provider_tracing.py,24.105609893798828,7.161736965179443,57.35773468017578,52.679386138916016,58.940277099609375,95.83118438720703,tools,95.83118438720703
fastmcp\tests\utilities\openapi\test_circular_references.py,19.506879806518555,24.217994689941406,12.002434730529785,8.398653030395508,59.48711013793945,107.7046890258789,tools,107.7046890258789
fastmcp\tests\server\providers\local_provider_tools\__init__.py,6.558558464050293,4.672989845275879,0.0,3.7456932067871094,53.92727279663086,68.40189361572266,tools,68.40189361572266
fastmcp\tests\server\http\test_http_auth_middleware.py,62.24317932128906,81.16575622558594,8.936641693115234,38.920814514160156,62.182247161865234,7.792912006378174,client,81.16575622558594
fastmcp\tests\server\providers\local_provider_tools\test_parameters.py,24.141443252563477,17.9079532623291,6.835567474365234,23.428464889526367,57.893436431884766,111.61622619628906,tools,111.61622619628906
fastmcp\tests\server\http\test_http_middleware.py,55.01904296875,65.15164184570312,3.9856388568878174,13.73629379272461,57.67909240722656,3.9178719520568848,client,65.15164184570312
fastmcp\fastmcp_slim\fastmcp\server\providers\aggregate.py,33.197967529296875,13.321778297424316,150.2973175048828,128.56808471679688,59.231258392333984,97.74256896972656,prompts,150.2973175048828
fastmcp\tests\utilities\test_components.py,20.918609619140625,16.317420959472656,72.9934310913086,65.15568542480469,64.82653045654297,46.40969467163086,prompts,72.9934310913086
fastmcp\examples\atproto_mcp\src\atproto_mcp\_atproto\_client.py,41.17272186279297,66.0932846069336,3.525789260864258,0.31531304121017456,3.537419557571411,3.603335380554199,client,66.0932846069336
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\proxy.py,84.573974609375,103.99671936035156,15.776249885559082,66.95883178710938,65.03656768798828,46.284034729003906,client,103.99671936035156
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\models.py,72.34966278076172,67.62626647949219,3.272890090942383,45.53402328491211,55.320091247558594,19.22905921936035,cli,72.34966278076172
fastmcp\tests\cli\test_cimd_cli.py,109.37120819091797,70.2943115234375,7.298557758331299,27.354921340942383,6.716702461242676,7.773130416870117,cli,109.37120819091797
fastmcp\fastmcp_slim\fastmcp\client\sampling\handlers\anthropic.py,75.78671264648438,72.10200500488281,47.25368881225586,21.336782455444336,11.920807838439941,112.58590698242188,tools,112.58590698242188
fastmcp\tests\server\tasks\test_task_protocol.py,60.96388626098633,77.57390594482422,6.176074981689453,7.183879852294922,60.68844223022461,41.01760482788086,client,77.57390594482422
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\oci.py,74.33234405517578,70.70736694335938,0.705438494682312,51.0307731628418,53.63981246948242,19.918712615966797,cli,74.33234405517578
fastmcp\tests\utilities\test_tests.py,18.750286102294922,9.505064964294434,6.9175333976745605,5.744143009185791,4.619600772857666,4.630545139312744,cli,18.750286102294922
fastmcp\fastmcp_slim\fastmcp\server\auth\auth.py,60.88455581665039,79.68880462646484,8.182615280151367,94.55188751220703,78.74578094482422,26.72163963317871,resources,94.55188751220703
fastmcp\examples\versioning\version_filters.py,69.12244415283203,70.1126480102539,5.124658584594727,15.38072395324707,58.51722717285156,100.4399642944336,tools,100.4399642944336
fastmcp\examples\apps\choice\choice_server.py,6.799811840057373,9.699780464172363,3.860978126525879,2.1939609050750732,53.526466369628906,5.136423587799072,server,53.526466369628906
fastmcp\tests\server\tasks\test_task_resources.py,56.9510498046875,73.44908142089844,68.2311782836914,136.67518615722656,66.82667541503906,12.38224983215332,resources,136.67518615722656
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\google.py,81.57524108886719,74.29574584960938,34.71513748168945,60.776546478271484,55.016204833984375,20.213947296142578,cli,81.57524108886719
fastmcp\tests\cli\test_cli.py,120.24536895751953,16.68435287475586,69.7295913696289,39.32113265991211,65.6030044555664,70.22103118896484,cli,120.24536895751953
fastmcp\tests\server\providers\openapi\test_comprehensive.py,88.98121643066406,95.44140625,14.070945739746094,48.83236312866211,70.19896697998047,108.73526763916016,tools,108.73526763916016
fastmcp\tests\fs\test_discovery.py,32.73310470581055,17.257905960083008,152.2880859375,136.18572998046875,20.63043975830078,113.74006652832031,prompts,152.2880859375
fastmcp\examples\auth\aws_oauth\server.py,46.83896255493164,67.29802703857422,4.246719837188721,3.5188660621643066,58.75864791870117,49.6507568359375,client,67.29802703857422
fastmcp\fastmcp_slim\fastmcp\apps\file_upload.py,100.06901550292969,24.067657470703125,14.37099838256836,39.57954406738281,67.43380737304688,103.2008285522461,tools,103.2008285522461
fastmcp\examples\filesystem-provider\components\resources\config.py,11.776383399963379,7.930179119110107,88.7632827758789,135.09327697753906,9.7241849899292,68.48067474365234,resources,135.09327697753906
fastmcp\fastmcp_slim\fastmcp\client\transports\memory.py,61.60419464111328,74.44461059570312,5.610673904418945,8.229674339294434,65.26644134521484,21.351232528686523,client,74.44461059570312
fastmcp\fastmcp_slim\fastmcp\server\auth\oidc_proxy.py,85.75788116455078,86.28228759765625,5.0575151443481445,54.04208755493164,52.948482513427734,44.04024124145508,client,86.28228759765625
fastmcp\tests\tools\test_tool_future_annotations.py,73.60283660888672,77.60136413574219,4.126753807067871,19.39853858947754,61.810543060302734,90.62310791015625,tools,90.62310791015625
fastmcp\examples\atproto_mcp\src\atproto_mcp\types.py,30.074003219604492,7.418240070343018,5.632363319396973,10.51482105255127,5.0357584953308105,20.716747283935547,cli,30.074003219604492
fastmcp\tests\server\test_auth_integration.py,78.5844955444336,87.8963851928711,8.687491416931152,29.236753463745117,55.266178131103516,27.156824111938477,client,87.8963851928711
fastmcp\tests\cli\test_shared.py,78.72235870361328,3.3237223625183105,1.936349630355835,12.539381980895996,3.0480904579162598,0.85166335105896,cli,78.72235870361328
fastmcp\tests\server\auth\test_oidc_proxy.py,81.28041076660156,76.29650115966797,38.91705322265625,18.39065170288086,57.81135177612305,15.149542808532715,cli,81.28041076660156
fastmcp\examples\apps\quiz\quiz_server.py,78.64622497558594,11.955241203308105,10.445985794067383,16.572599411010742,64.9413833618164,40.313297271728516,cli,78.64622497558594
fastmcp\tests\server\auth\test_remote_auth_provider.py,74.86787414550781,77.58004760742188,8.004294395446777,66.06836700439453,72.33550262451172,9.004830360412598,client,77.58004760742188
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\introspection.py,52.01508331298828,73.4917221069336,4.576340675354004,20.579816818237305,53.51183319091797,7.414848327636719,client,73.4917221069336
fastmcp\tests\server\test_file_server.py,37.027244567871094,13.892436027526855,10.013452529907227,141.30477905273438,64.83314514160156,97.432861328125,resources,141.30477905273438
fastmcp\fastmcp_slim\fastmcp\client\tasks.py,86.91352081298828,76.08596801757812,53.807186126708984,24.444286346435547,10.942312240600586,49.50395202636719,cli,86.91352081298828
fastmcp\tests\deprecated\server\__init__.py,5.154513359069824,2.5119516849517822,0.0,0.5333805680274963,52.42299270629883,1.278977870941162,server,52.42299270629883
fastmcp\fastmcp_slim\fastmcp\utilities\http.py,12.45612907409668,1.2542041540145874,0.0,1.994150161743164,2.2860469818115234,0.0,cli,12.45612907409668
fastmcp\fastmcp_slim\fastmcp\utilities\tests.py,70.2038803100586,71.81487274169922,9.900368690490723,15.91519546508789,62.77116775512695,16.63343048095703,client,71.81487274169922
fastmcp\fastmcp_slim\fastmcp\server\providers\skills\skill_provider.py,30.488231658935547,17.238935470581055,25.595497131347656,150.64039611816406,56.77854537963867,18.891530990600586,resources,150.64039611816406
fastmcp\fastmcp_slim\fastmcp\contrib\bulk_tool_caller\__init__.py,13.568904876708984,1.0005824565887451,0.0,1.0606749057769775,2.0763590335845947,28.335412979125977,tools,28.335412979125977
fastmcp\fastmcp_slim\fastmcp\server\transforms\resources_as_tools.py,52.735198974609375,14.929756164550781,19.480106353759766,141.7919464111328,61.096473693847656,101.39167785644531,resources,141.7919464111328
fastmcp\fastmcp_slim\fastmcp\server\elicitation.py,13.865705490112305,10.37601375579834,20.293960571289062,19.222030639648438,52.5407829284668,19.426677703857422,server,52.5407829284668
fastmcp\tests\cli\test_run.py,150.5348663330078,85.32435607910156,24.23282814025879,44.71599578857422,79.01594543457031,112.85513305664062,cli,150.5348663330078
fastmcp\fastmcp_slim\fastmcp\_compat.py,38.77955627441406,25.646404266357422,61.939697265625,50.19566345214844,56.8413200378418,36.73567199707031,prompts,61.939697265625
fastmcp\tests\test_settings.py,5.432518005371094,4.708446502685547,3.2813634872436523,6.394394874572754,2.3822500705718994,1.2959383726119995,resources,6.394394874572754
fastmcp\fastmcp_slim\fastmcp\utilities\types.py,37.969078063964844,30.595539093017578,36.94586181640625,73.66305541992188,12.430655479431152,22.461084365844727,resources,73.66305541992188
fastmcp\examples\auth\huggingface_oauth\client.py,48.72678756713867,67.94835662841797,6.1186699867248535,3.272722005844116,58.4161376953125,100.6376953125,tools,100.6376953125
fastmcp\tests\server\tasks\conftest.py,4.891127109527588,3.1502809524536133,0.0,0.9083235263824463,52.15960693359375,1.278977870941162,server,52.15960693359375
fastmcp\tests\prompts\test_standalone_decorator.py,49.5073356628418,68.40509033203125,157.54037475585938,7.9896368980407715,55.27204895019531,10.146734237670898,prompts,157.54037475585938
fastmcp\tests\server\middleware\test_ping.py,61.420963287353516,80.55378723144531,3.83803391456604,10.278409957885742,53.67118453979492,38.17039108276367,client,80.55378723144531
fastmcp\tests\server\auth\test_oauth_proxy_redirect_validation.py,77.73062133789062,73.83951568603516,3.4484241008758545,16.699403762817383,53.984222412109375,6.827367305755615,cli,77.73062133789062
fastmcp\tests\server\telemetry\test_server_tracing.py,74.53228759765625,73.06483459472656,141.289794921875,128.40585327148438,69.66171264648438,102.1919937133789,prompts,141.289794921875
fastmcp\fastmcp_slim\fastmcp\prompts\__init__.py,17.69899559020996,3.361121416091919,142.85128784179688,3.1380867958068848,7.039768695831299,4.7210845947265625,prompts,142.85128784179688
fastmcp\examples\versioning\versioned_components.py,69.2404556274414,82.58566284179688,55.877403259277344,47.69466018676758,9.32958698272705,100.80900573730469,tools,100.80900573730469
fastmcp\fastmcp_slim\fastmcp\server\middleware\logging.py,26.57210922241211,12.40358829498291,7.481833457946777,18.933712005615234,53.29479217529297,23.226022720336914,server,53.29479217529297
fastmcp\tests\cli\test_tasks.py,83.22750091552734,6.143448829650879,1.4351149797439575,4.8089728355407715,56.121150970458984,3.999281406402588,cli,83.22750091552734
fastmcp\examples\filesystem-provider\server.py,7.2442708015441895,11.212843894958496,5.496001720428467,10.234580039978027,55.445552825927734,6.358761787414551,server,55.445552825927734
fastmcp\examples\apps\greet_server.py,19.389570236206055,12.120367050170898,7.9099040031433105,1.0051357746124268,53.6654167175293,31.13886260986328,server,53.6654167175293
fastmcp\fastmcp_slim\fastmcp\utilities\__init__.py,12.072770118713379,1.000583529472351,0.0,0.7929359674453735,1.2636632919311523,0.0,cli,12.072770118713379
fastmcp\fastmcp_slim\fastmcp\server\providers\fastmcp_provider.py,46.17852783203125,13.506436347961426,163.47100830078125,140.3671875,67.91419219970703,99.23648834228516,prompts,163.47100830078125
fastmcp\tests\server\auth\providers\test_introspection.py,74.55381774902344,75.64419555664062,4.604145526885986,17.279579162597656,57.621829986572266,73.61479949951172,client,75.64419555664062
fastmcp\tests\client\test_stdio.py,72.95138549804688,75.68032836914062,7.958072185516357,32.572349548339844,61.23712158203125,92.5429458618164,tools,92.5429458618164
fastmcp\tests\server\__init__.py,5.1558613777160645,2.5125491619110107,0.0,0.5340031385421753,52.43632507324219,1.2793034315109253,server,52.43632507324219
fastmcp\fastmcp_slim\fastmcp\server\providers\local_provider\__init__.py,13.522375106811523,4.66379976272583,0.0,3.9948277473449707,52.34374237060547,1.2770400047302246,server,52.34374237060547
fastmcp\tests\server\auth\oauth_proxy\test_authorization.py,75.19605255126953,68.69400024414062,33.57805252075195,15.377457618713379,50.994873046875,2.9195444583892822,cli,75.19605255126953
fastmcp\examples\search\server_regex.py,10.267169952392578,9.73000431060791,4.087167739868164,3.7004010677337646,54.12041473388672,34.310935974121094,server,54.12041473388672
fastmcp\fastmcp_slim\fastmcp\contrib\component_manager\component_manager.py,31.60223388671875,6.36629056930542,145.1761474609375,119.89350891113281,66.56363677978516,92.88202667236328,prompts,145.1761474609375
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\descope.py,78.57725524902344,72.09683990478516,4.33296537399292,52.50019073486328,66.2094497680664,7.292989253997803,cli,78.57725524902344
fastmcp\tests\server\tasks\test_server_tasks_parameter.py,68.14701080322266,70.58889770507812,73.66561126708984,59.85149002075195,61.22053909301758,39.586769104003906,prompts,73.66561126708984
fastmcp\tests\conformance\__init__.py,3.6438047885894775,1.000492811203003,0.0,0.5340031385421753,1.2641866207122803,0.0,cli,3.6438047885894775
fastmcp\tests\tools\tool\test_tool.py,33.697052001953125,19.13276481628418,9.547113418579102,55.79404830932617,12.824277877807617,111.1960220336914,tools,111.1960220336914
fastmcp\examples\auth\keycloak_oauth\server.py,8.593083381652832,8.582292556762695,3.9766345024108887,2.3821637630462646,56.588863372802734,34.59217071533203,server,56.588863372802734
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\environments\base.py,22.50084114074707,7.866177082061768,3.0481362342834473,6.62786865234375,54.5098762512207,3.5123281478881836,server,54.5098762512207
fastmcp\fastmcp_slim\fastmcp\utilities\openapi\formatters.py,19.26761245727539,11.387335777282715,45.076663970947266,17.147117614746094,6.832125186920166,13.928293228149414,prompts,45.076663970947266
fastmcp\tests\server\versioning\test_mounting.py,39.138118743896484,11.324333190917969,141.742431640625,126.86372375488281,63.156578063964844,102.74756622314453,prompts,141.742431640625
fastmcp\fastmcp_slim\fastmcp\server\transforms\search\base.py,42.79541778564453,18.55913734436035,40.29633712768555,10.023781776428223,58.26546859741211,108.67349243164062,tools,108.67349243164062
fastmcp\tests\server\middleware\test_middleware.py,80.9384994506836,76.7469482421875,168.484619140625,150.46307373046875,69.5799331665039,108.23216247558594,prompts,168.484619140625
fastmcp\tests\deprecated\conftest.py,3.6576733589172363,3.9247169494628906,0.674893319606781,0.8947633504867554,1.0004849433898926,0.674893319606781,client,3.9247169494628906
fastmcp\tests\server\middleware\test_dereference.py,50.0694465637207,69.21495056152344,11.134099960327148,45.51918411254883,55.51644515991211,100.80936431884766,tools,100.80936431884766
fastmcp\fastmcp_slim\fastmcp\experimental\sampling\__init__.py,12.061054229736328,1.000583291053772,0.0,0.7920136451721191,1.2633570432662964,0.0,cli,12.061054229736328
fastmcp\tests\cli\test_mcp_server_config_schema.py,80.71524810791016,14.093390464782715,50.45197296142578,5.960585117340088,52.68061447143555,4.553008556365967,cli,80.71524810791016
fastmcp\tests\server\auth\test_oauth_consent_flow.py,70.49154663085938,101.12474822998047,24.8062744140625,31.015085220336914,58.936737060546875,13.824827194213867,client,101.12474822998047
fastmcp\tests\server\auth\providers\test_scalekit.py,73.19834899902344,77.80677032470703,8.20235538482666,135.2718963623047,82.23567199707031,94.44319915771484,resources,135.2718963623047
fastmcp\fastmcp_slim\fastmcp\server\middleware\response_limiting.py,29.199499130249023,8.565851211547852,3.2911171913146973,12.107666015625,56.1796875,95.4736557006836,tools,95.4736557006836
fastmcp\tests\utilities\openapi\conftest.py,66.84088897705078,66.04933166503906,6.518709659576416,8.748969078063965,53.10047912597656,5.925178527832031,cli,66.84088897705078
fastmcp\tests\test_compat.py,81.19583129882812,80.35285186767578,18.628067016601562,62.32451248168945,62.59653854370117,107.91385650634766,tools,107.91385650634766
fastmcp\fastmcp_slim\fastmcp\server\tasks\config.py,13.536739349365234,2.495868682861328,0.0,0.8419375419616699,52.29890060424805,4.946583271026611,server,52.29890060424805
fastmcp\tests\server\auth\test_redirect_validation.py,44.6290397644043,13.450440406799316,5.889334201812744,22.61600112915039,51.322391510009766,6.180480480194092,server,51.322391510009766
fastmcp\tests\server\auth\test_oauth_proxy_storage.py,69.51200866699219,116.13356018066406,8.515003204345703,19.268680572509766,60.727317810058594,16.704240798950195,client,116.13356018066406
fastmcp\tests\experimental\transforms\test_code_mode_discovery.py,21.22087287902832,24.314550399780273,10.073925971984863,26.951974868774414,58.5528450012207,112.10148620605469,tools,112.10148620605469
fastmcp\scripts\auto_close_duplicates.py,58.91132354736328,69.01319885253906,6.934344291687012,25.427623748779297,10.370012283325195,30.262592315673828,client,69.01319885253906
fastmcp\fastmcp_slim\fastmcp\server\caching.py,13.378244400024414,5.210184574127197,0.0,3.8013968467712402,52.287200927734375,2.6285252571105957,server,52.287200927734375
fastmcp\tests\server\auth\providers\test_azure_scopes.py,89.8146743774414,74.2941665649414,10.657708168029785,26.28573226928711,65.93400573730469,18.23647689819336,cli,89.8146743774414
fastmcp\tests\client\telemetry\test_client_list_tracing.py,54.17095947265625,69.55766296386719,136.8944091796875,129.71336364746094,66.8059310913086,92.20865631103516,prompts,136.8944091796875
fastmcp\fastmcp_slim\fastmcp\server\providers\addressing.py,27.95401954650879,4.565248489379883,0.1814858466386795,43.14957046508789,52.23072814941406,31.055830001831055,server,52.23072814941406
fastmcp\examples\complex_inputs.py,6.895425319671631,6.91270637512207,3.668548583984375,1.945451259613037,3.974773645401001,26.72704315185547,tools,26.72704315185547
fastmcp\tests\server\tasks\test_task_elicitation_relay.py,72.82750701904297,74.29768371582031,6.253817558288574,15.632765769958496,56.602603912353516,38.09014129638672,client,74.29768371582031
fastmcp\fastmcp_slim\fastmcp\resources\__init__.py,17.019817352294922,3.3531720638275146,2.352595329284668,117.9510498046875,6.475315093994141,4.705190658569336,resources,117.9510498046875
fastmcp\tests\client\test_streamable_http.py,85.33906555175781,77.0186767578125,39.94072341918945,58.552032470703125,69.17843627929688,37.97391891479492,cli,85.33906555175781
fastmcp\fastmcp_slim\fastmcp\utilities\auth.py,12.92359447479248,3.1503310203552246,0.34908562898635864,11.801308631896973,1.5490636825561523,0.0,cli,12.92359447479248
fastmcp\tests\utilities\openapi\test_models.py,9.03886890411377,19.498332977294922,14.079367637634277,18.128896713256836,6.728351593017578,10.290138244628906,client,19.498332977294922
fastmcp\tests\server\auth\oauth_proxy\test_client_registration.py,68.52823638916016,70.71336364746094,3.737438201904297,9.83212947845459,53.8897590637207,16.841466903686523,client,70.71336364746094
fastmcp\examples\apps\system_monitor\system_monitor_server.py,37.77327346801758,15.610246658325195,8.700745582580566,23.97610855102539,64.1561050415039,35.35518264770508,server,64.1561050415039
fastmcp\fastmcp_slim\fastmcp\contrib\component_manager\example.py,33.16584014892578,15.58991527557373,9.566020011901855,111.11111450195312,65.52398681640625,32.713706970214844,resources,111.11111450195312
fastmcp\fastmcp_slim\fastmcp\server\transforms\prompts_as_tools.py,43.324954986572266,20.49419403076172,162.42181396484375,11.055477142333984,63.89363098144531,104.35154724121094,prompts,162.42181396484375
fastmcp\fastmcp_slim\fastmcp\tools\base.py,63.743560791015625,71.84137725830078,14.435335159301758,46.86589813232422,18.195701599121094,111.28154754638672,tools,111.28154754638672
fastmcp\examples\auth\keycloak_oauth\client.py,56.11499786376953,68.00019073486328,4.6788201332092285,8.459006309509277,58.47633743286133,105.16669464111328,tools,105.16669464111328
fastmcp\fastmcp_slim\fastmcp\cli\install\claude_desktop.py,94.46744537353516,18.37103843688965,10.827459335327148,22.957670211791992,68.44702911376953,27.7288761138916,cli,94.46744537353516
fastmcp\tests\server\providers\test_base_provider.py,22.05814552307129,11.368232727050781,4.114658355712891,8.70988941192627,54.2241096496582,100.72003173828125,tools,100.72003173828125
fastmcp\fastmcp_slim\fastmcp\contrib\component_manager\__init__.py,12.002889633178711,1.000581979751587,0.0,0.9659736752510071,3.9316773414611816,2.1958870887756348,cli,12.002889633178711
fastmcp\examples\persistent_state\client_stdio.py,60.4612922668457,64.0129165649414,7.329277515411377,20.634416580200195,60.08501434326172,41.310733795166016,client,64.0129165649414
fastmcp\examples\config_server.py,10.91603946685791,12.167557716369629,5.8431806564331055,4.617099761962891,59.398372650146484,46.012420654296875,server,59.398372650146484
fastmcp\examples\persistent_state\server.py,19.73137855529785,5.290203094482422,2.2709712982177734,3.7111284732818604,55.50827407836914,31.28386688232422,server,55.50827407836914
fastmcp\fastmcp_slim\fastmcp\utilities\json_schema_type.py,33.793182373046875,14.303567886352539,46.03695297241211,24.336566925048828,10.924657821655273,28.01417350769043,prompts,46.03695297241211
fastmcp\tests\server\middleware\test_caching.py,88.85047149658203,84.80793762207031,175.13150024414062,156.03282165527344,74.07110595703125,140.0686492919922,prompts,175.13150024414062
fastmcp\tests\server\auth\test_multi_auth.py,82.8851547241211,86.19146728515625,7.037166595458984,64.61222839355469,75.2953872680664,10.876458168029785,client,86.19146728515625
fastmcp\tests\client\client\test_initialize.py,55.078147888183594,64.7710189819336,0.5657959580421448,5.149759769439697,58.9756965637207,87.24847412109375,tools,87.24847412109375
fastmcp\fastmcp_slim\fastmcp\server\middleware\tool_injection.py,30.342571258544922,9.155141830444336,1.5312169790267944,3.9292185306549072,55.54640579223633,101.42324829101562,tools,101.42324829101562
fastmcp\tests\utilities\test_types.py,34.8078498840332,11.837796211242676,9.385496139526367,78.29100036621094,8.398195266723633,36.25173568725586,resources,78.29100036621094
fastmcp\fastmcp_slim\fastmcp\cli\apps_dev.py,125.31573486328125,96.2352066040039,31.75269317626953,80.35426330566406,79.06855010986328,123.22833251953125,cli,125.31573486328125
