file_path,Auth,Image,Persistence,Recommender,Registry,best_module,best_likelihood
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\OrderBasedRecommenderTest.java,0.0,0.0,8.78455050821815E-6,4190.99365234375,0.06179835455758231,Recommender,4190.99365234375
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageScaler.java,0.05389163834708077,2558.391532897949,3.586226209465946E-5,0.0,0.06163760593959263,Image,2558.391532897949
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\User.java,0.16024205344063894,0.06936605998447963,0.11210478373936245,0.19334397997174943,0.0,Recommender,0.19334397997174943
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\IKeyProvider.java,3210.629425048828,0.0,1.655559587691511E-5,0.0,0.06591672897338867,Auth,3210.629425048828
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\StorageRule.java,0.0,3101.1721801757812,1.480888542053955E-5,0.0,0.06499103818620955,Image,3101.1721801757812
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\DataBaseServlet.java,0.0,1.162340109688895,0.14952188219342913,0.0,0.06481752395629883,Image,1.162340109688895
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\rules\TestCacheAll.java,0.515378897530692,2405.0742721557617,1.544923455055271E-5,0.01892033304486956,0.0653303963797433,Image,2405.0742721557617
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Category.java,0.0,0.16048999513898576,0.11896380015781947,0.0,0.0,Image,0.16048999513898576
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageCreator.java,0.01068170155797686,2258.907241821289,0.006371704595429557,0.04273970467703683,0.06066476276942662,Image,2258.907241821289
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\CacheManager.java,0.7573620387486049,0.0,2463.6878967285156,0.030756194250924247,0.06281210354396276,Persistence,2463.6878967285156
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\Registry.java,0.3940957750592913,0.10577807426452637,0.03374368803841727,0.07092967714582171,6130.251922607422,Registry,6130.251922607422
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\FirstInFirstOut.java,0.0,2442.778739929199,1.44814806325095E-5,0.018184421743665424,0.06481752395629883,Image,2442.778739929199
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\DummyRecommenderTest.java,0.0,0.0,1.348751663629498E-5,5108.100891113281,0.06429076194763184,Recommender,5108.100891113281
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\CategoryRepository.java,0.0,0.06036361966814314,2625.1343154907227,0.0,0.06383166313171387,Persistence,2625.1343154907227
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\HeartbeatInfo.java,0.0,0.0,1.588638073631695E-5,0.02857142857142857,4551.221389770508,Registry,4551.221389770508
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\NotFoundException.java,0.0,0.0,1.648614914821727E-5,0.0,1225.0,Registry,1225.0
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\CharResponseWrapper.java,0.0,0.0,1.480888542053955E-5,0.0,1225.0,Registry,1225.0
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\AbstractEntry.java,0.0,2336.4849853515625,0.05579615320478167,0.016943883895874024,0.0640080383845738,Image,2336.4849853515625
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\RepositoryTest.java,0.07934748785836356,0.10884607860020229,2001.8101692199707,0.32420902252197265,0.05991481372288295,Persistence,2001.8101692199707
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CreatorFactory.java,0.4023702621459961,3732.1121215820312,0.09284892082214355,0.22148799896240234,0.06235786846705845,Image,3732.1121215820312
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\OperationExecutionWithParametersRecord.java,0.12087034497942244,0.06442134039742606,0.04968311105455671,0.0,0.0,Auth,0.12087034497942244
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\IndexServlet.java,0.0,0.013971818344933646,1.44814806325095E-5,3252.316360473633,0.06481752395629883,Recommender,3252.316360473633
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\IDataStorage.java,0.0,2490.5170822143555,1.563360315880605E-5,0.0,0.06542810712541852,Image,2490.5170822143555
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\RegistryClientHeartbeatDaemon.java,0.0,0.0,0.018872485842023577,0.0,1311.2107849121094,Registry,1311.2107849121094
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\RecommenderSelector.java,0.7889444078717913,0.0,0.1334125246320452,6645.1763916015625,0.18656618935721261,Recommender,6645.1763916015625
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\AbstractEntryWrapper.java,0.0,2424.9623107910156,0.025689402648380825,0.019381724085126603,0.06566542216709682,Image,2424.9623107910156
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\NoStorage.java,0.0,2478.1557846069336,1.526916665690286E-5,0.0,0.06523496764046806,Image,2478.1557846069336
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestTimedEntry.java,0.553126471383231,2358.2029724121094,0.023668462889535086,0.04642899377005441,0.06459777014596121,Image,2358.2029724121094
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\FileWriterDaemon.java,0.0,0.0,0.015090761865888322,0.0,0.0,Persistence,0.015090761865888322
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\RecommenderStartup.java,0.01667137827192034,0.02500707081386021,1.955426025390625,3364.7013092041016,2.6392589024135042,Recommender,3364.7013092041016
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\RestUtil.java,1.9129274640764509,0.07692808423723493,0.07749900136675153,0.11561340604509626,1487.5777053833008,Registry,1487.5777053833008
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\ProductEndpoint.java,0.6335438864571707,0.19695562635149275,2401.742820739746,0.20426620755876815,0.20593122754778181,Persistence,2401.742820739746
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerUpdaterDaemon.java,0.0,0.0,0.019641574791499545,0.0,1295.0,Registry,1295.0
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\DataGeneratorTest.java,0.0933493069240025,0.060293115888323104,2401.742820739746,0.2941564014979771,0.06257551056998116,Persistence,2401.742820739746
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderRepository.java,0.11102819442749023,0.05397399493626186,2518.5057067871094,0.288580812726702,0.06197102410452707,Persistence,2518.5057067871094
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\rest\ReadyRest.java,0.7308314732142858,0.1127553939819336,0.07762043135506766,0.048576555933271134,0.06556207111903599,Auth,0.7308314732142858
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\RandomReplacement.java,0.0,2471.5737915039062,1.348751663629498E-5,0.01738873038973127,0.06429076194763184,Image,2471.5737915039062
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommender.java,0.53474486214774,0.10557362692696708,0.0457479647227696,3877.8770065307617,0.18224990027291435,Recommender,3877.8770065307617
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendSingleEndpoint.java,0.5481092180524554,0.09242008072989327,0.14401828220912388,5906.04118347168,0.06470605305262975,Recommender,5906.04118347168
teastore\utilities\tools.descartes.teastore.dockermemoryconfigurator\src\main\java\tools\descartes\teastore\dockermemoryconfigurator\Configurator.java,0.5168954031808036,0.0,0.018888018812452043,0.05891263144356864,0.0754866463797433,Auth,0.5168954031808036
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedCRUDOperations.java,0.0,0.0656306198665074,0.06772842407226562,0.055127406120300294,1311.8353652954102,Registry,1311.8353652954102
teastore\interfaces\tools.descartes.teastore.entities\src\test\java\tools\descartes\teastore\entities\InterfaceTests.java,0.0,0.0,0.09008165768214635,0.0,0.0,Persistence,0.09008165768214635
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedStoreOperations.java,3.4158091953822542,0.16304377147129603,0.07438756397792272,0.22270931516374862,1308.6949729919434,Registry,1308.6949729919434
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderItemEndpoint.java,0.6196723937988281,0.19005004337855746,2375.9774780273438,0.23880571637834822,0.06235786846705845,Persistence,2375.9774780273438
teastore\services\tools.descartes.teastore.auth\src\test\java\tools\descartes\teastore\auth\security\ShaSecurityProviderTest.java,3250.280532836914,0.0,0.08706152779715402,0.0,0.15186456952776228,Auth,3250.280532836914
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\MemoryLogStorage.java,0.0,0.0,1.575897913426161E-5,0.0,0.0,Persistence,1.575897913426161E-5
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AboutUsServlet.java,0.0,1.2001149858747209,0.045763557297842844,0.0,0.06320833478655134,Image,1.2001149858747209
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\LogReaderDaemon.java,0.3231610706874302,0.015997590337480817,0.02022721086229597,0.0,0.0,Auth,0.3231610706874302
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\EndpointClientCollection.java,0.013327495540891375,0.0,0.02858438151223319,0.02665499108178275,1304.8114395141602,Registry,1304.8114395141602
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\TimeoutException.java,0.0,0.0,1.648614914821727E-5,0.0,1225.0,Registry,1225.0
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\AbstractCRUDEndpoint.java,0.9839122227260044,0.09045050484793526,0.21930247715541296,0.053742803846086776,1445.3082466125488,Registry,1445.3082466125488
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\AuthCartRest.java,3911.909828186035,0.1371683256966727,1.7122685023716517,0.19305291857038226,0.25536321912493026,Auth,3911.909828186035
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderItemRepository.java,0.0,0.12826762880597795,2543.0579376220703,0.16400414875575475,0.06179835455758231,Persistence,2543.0579376220703
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreAll.java,0.0,2422.942771911621,1.601586118340492E-5,0.0,0.06563069479806083,Image,2422.942771911621
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CategoryEndpoint.java,0.49752371651785715,0.06877399172101702,2550.0527572631836,0.06101046289716448,0.0640080383845738,Persistence,2550.0527572631836
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\IndexServlet.java,0.0,1.179818616594587,1.8378136771065847,0.0,0.07262998308454241,Persistence,1.8378136771065847
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\ProductServlet.java,0.02857142857142857,1.374775586809431,2.0023350306919645,0.18667926788330078,0.07277460098266601,Persistence,2.0023350306919645
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderEndpoint.java,0.6923585074288504,0.06713835852486746,2456.8960189819336,0.41664074489048547,0.06307024955749511,Persistence,2456.8960189819336
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\tracing\Tracing.java,0.4223625728062221,0.06279518263680595,0.0406602076121739,0.0,1344.5224952697754,Registry,1344.5224952697754
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\TrainingSynchronizer.java,1.061845942905971,0.08722313472202846,2.113686915806362,3013.43692779541,0.2866172518048968,Recommender,3013.43692779541
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CategoryServlet.java,1.1187513078962052,1.7497602190290178,1.896742902483259,0.23007635389055525,0.07006677900041852,Persistence,1.896742902483259
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CachingRule.java,0.0,2426.5516662597656,1.503550447523594E-5,0.0,0.0651111398424421,Image,2426.5516662597656
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\TrainEndpoint.java,0.671100834437779,0.1097625664302281,0.19835916246686663,3142.400360107422,0.2715407235281808,Recommender,3142.400360107422
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateAttributeConverter.java,0.0,0.03207193783351353,2648.745536804199,0.0,0.06517257690429687,Persistence,2648.745536804199
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageScaler.java,0.7293770926339286,2652.588882446289,0.01845755406788417,0.016464880534580777,0.06032084056309291,Image,2652.588882446289
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\DisplayLogs.java,0.0,0.0,1.515143417886325E-5,0.0,0.0,Persistence,1.515143417886325E-5
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CartServlet.java,0.29104314531598774,1.3715243748256138,2.0023350306919645,0.23181163242885044,0.07277460098266601,Persistence,2.0023350306919645
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceProduct.java,0.0,0.22725154331752231,2603.074264526367,0.07116543224879673,0.06383166313171387,Persistence,2603.074264526367
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Order.java,0.060510471888950895,0.09683388301304409,0.10691594396318709,0.1670872415815081,0.0,Recommender,0.1670872415815081
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractQueueCache.java,0.0,2450.212821960449,1.469811790489725E-5,0.01835237911769322,0.06493233272007533,Image,2450.212821960449
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICachable.java,0.0,2431.064453125,0.025878807476588658,0.01952456065586635,0.06577134132385254,Image,2431.064453125
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\PreprocessedSlopeOneRecommender.java,0.431827517918178,0.0,0.05360579831259591,3370.5495071411133,0.06481752395629883,Recommender,3370.5495071411133
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractCache.java,0.07837450844900949,2239.415874481201,0.15601538249424526,0.04317564964294433,0.12716706139700754,Image,2239.415874481201
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageIDFactory.java,0.01654500791004726,2497.975196838379,1.608139469421336E-5,0.03309001582009452,0.06566542216709682,Image,2497.975196838379
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LastInFirstOut.java,0.0,2442.778739929199,1.44814806325095E-5,0.018184421743665424,0.06481752395629883,Image,2442.778739929199
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ShaSecurityProvider.java,3524.2737197875977,0.07657320840018136,0.05985298837934221,0.023459458351135255,0.06307024955749511,Auth,3524.2737197875977
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyData.java,0.0,2452.227020263672,0.036741631371634345,0.018019511018480573,0.06470605305262975,Image,2452.227020263672
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyEntry.java,0.0,2358.2029724121094,0.036215809413364955,0.017857563495635987,0.06459777014596121,Image,2358.2029724121094
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\AbstractOperationExecutionWithParameterAspect.java,0.1457979474748884,1.1678276062011719,0.09559016908918108,0.0,1.9091038295200893,Registry,1.9091038295200893
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedRecommenderOperations.java,0.0,0.06606717790876115,0.06836722237723214,3784.364585876465,1305.8090591430664,Recommender,3784.364585876465
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginActionServlet.java,0.1102888788495745,0.07990944726126535,1.200441454005029E-5,0.13491695949009486,0.06350477082388742,Recommender,0.13491695949009486
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\ImageSize.java,0.018369972705841064,2126.303539276123,0.10350685800824846,0.03673994541168213,0.0,Image,2126.303539276123
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\HttpWrapper.java,0.13314244406563894,0.019477643285478866,0.04449326992034912,0.0,1225.0,Registry,1225.0
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrder.java,0.09806454522269113,0.1060441221509661,2387.614326477051,0.2332737513950893,0.06197102410452707,Persistence,2387.614326477051
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\ProductRepository.java,0.0,0.1382819039481027,2513.7493896484375,0.14807304654802594,0.06197102410452707,Persistence,2513.7493896484375
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\rules\CacheAll.java,0.0,2422.942771911621,1.601586118340492E-5,0.01933457510811942,0.06563069479806083,Image,2422.942771911621
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\EMFManager.java,0.6003189086914062,0.06827051298958915,2857.128143310547,0.25681656428745814,0.08702079227992467,Persistence,2857.128143310547
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\servlet\IndexServlet.java,0.0,0.014075547456741333,1.458899517144476E-5,0.0,4537.310256958008,Registry,4537.310256958008
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\IPayloadCharacterization.java,0.0,0.0,1.621408654110772E-5,0.0,0.0,Persistence,1.621408654110772E-5
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrderItem.java,0.0,0.17289353779384067,2620.4767990112305,0.16801915849958146,0.0640080383845738,Persistence,2620.4767990112305
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\IDataCache.java,0.0,2462.092399597168,1.503550447523594E-5,0.018610215187072753,0.0651111398424421,Image,2462.092399597168
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LeastFrequentlyUsed.java,0.0,2400.1676177978516,1.330487596403275E-5,0.01723787443978446,0.0641939640045166,Image,2400.1676177978516
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheTestInit.java,0.0,2277.391777038574,1.118450724918927E-5,0.01537097522190639,0.06307024955749511,Image,2277.391777038574
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestCountedEntry.java,0.5548692975725447,2365.4429244995117,0.023883186067853654,0.018019511018480573,0.06470605305262975,Image,2365.4429244995117
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageProvider.java,0.33707370758056643,3777.5390625,0.14187694277082172,0.07555627141680037,0.09845025879996164,Image,3777.5390625
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerTimeoutException.java,0.0,0.0,1.601586118340492E-5,0.0,1309.4825744628906,Registry,1309.4825744628906
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestMostRecentlyUsed.java,0.5688792637416294,2219.8971366882324,1.06974139011332E-5,0.014909618241446359,0.06281210354396276,Image,2219.8971366882324
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,0.1571699551173619,0.058840860639299664,1.171807359371866E-5,0.04280229636601039,1302.2157859802246,Registry,1302.2157859802246
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CacheManagerEndpoint.java,0.7657815660749163,0.024905879156930107,2610.5857849121094,0.06245572226388114,0.2249995231628418,Persistence,2610.5857849121094
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\Reset.java,0.0,0.0,1.312711558836911E-5,0.0,0.0,Persistence,1.312711558836911E-5
