file_path,Database,Facade,FileStorage,MediaAccess,MediaManagement,ReEncoder,UserManagement,best_module,best_likelihood
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoder.java,0.0,0.06317317826407297,0.03452005726950509,4.084772164268153E-5,0.03452005726950509,0.10007691802456975,0.0,ReEncoder,0.10007691802456975
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessLocal.java,0.0,0.02865279402051653,0.058846146719796315,2066.484546661377,0.0,8.13659147492477E-5,0.0,MediaAccess,2066.484546661377
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\PropertiesUtil.java,0.0,0.028695716176714216,0.0,8.818988156105791E-5,0.0,9.742033933954579E-5,0.023483937127249582,Facade,0.028695716176714216
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IFacadeLocal.java,0.0,1637.734546661377,0.058846146719796315,4.068295737462384E-5,0.0,8.13659147492477E-5,0.0,Facade,1637.734546661377
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContentRemote.java,0.0,0.02864933695111956,0.07406424113682337,0.028610382761274065,0.0,0.06821520669119699,0.0,FileStorage,0.07406424113682337
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\RequiredInterface.java,0.0,0.08567949022565569,0.0,3.655445429363421E-5,0.0,7.310890858726842E-5,0.0,Facade,0.08567949022565569
mediastore\Implementation\mediastore.ejb.userdbadapter\src\edu\kit\ipd\sdq\mediastore\ejb\userdbadapter\DbManager.java,0.14839767728533063,0.27746497562953404,0.011300959757396154,0.028670392717633927,0.12439159665788924,0.01590113639831543,0.14833634240286692,Facade,0.27746497562953404
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\ICacheMaintenanceLocal.java,0.0,0.02865279402051653,0.058846146719796315,4.068295737462384E-5,0.0,8.13659147492477E-5,0.0,FileStorage,0.058846146719796315
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\BadLoginDataException.java,0.051715728214808875,0.02865150315420968,0.0,4.003698205841439E-5,0.021843842097691128,8.007396411682878E-5,0.051715728214808875,UserManagement,0.051715728214808875
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoderLocal.java,0.0,0.02865279402051653,0.058846146719796315,4.068295737462384E-5,0.0,0.09967324556782842,0.0,ReEncoder,0.09967324556782842
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\CurrentUser.java,0.0,0.02863824026925223,0.0,3.34065141422408E-5,0.0,6.68130282844816E-5,0.0,Facade,0.02863824026925223
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccess.java,0.04955595561436244,0.1518709182739258,0.258321053641183,2724.5809173583984,0.07054048265729632,0.1062180723462786,0.0,MediaAccess,2724.5809173583984
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\SessionBean.java,0.0,0.11896614347185408,0.0,3.850836905517748E-5,0.0,7.701673811035496E-5,0.0,Facade,0.11896614347185408
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoderRemote.java,0.0,0.02865279402051653,0.0,4.068295737462384E-5,0.0,0.09967324556782842,0.0,ReEncoder,0.09967324556782842
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\ProvidedInterface.java,0.0,0.035793580327715194,0.0,3.938387879835708E-5,0.0,1.0563619434833527E-4,0.0,Facade,0.035793580327715194
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContent.java,0.05097471305302211,0.07961477552141462,0.2767411095755441,0.1473576273236956,0.10194942610604422,0.10985920769827706,0.017155652386801584,FileStorage,0.2767411095755441
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\WebBeanManager.java,0.0,0.09587070601327079,0.022736826964787075,3.577647065477712E-5,0.0,9.90064548594611E-5,0.0,Facade,0.09587070601327079
mediastore\Implementation\mediastore.ejb.audiowatermarking\src\edu\kit\ipd\sdq\mediastore\ejb\audiowatermarking\WavFile.java,0.049201672417776926,0.12475647245134626,0.285623414175851,0.21853861127580915,0.08713508333478655,0.19002854483468193,0.01749497481754848,FileStorage,0.285623414175851
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\LameUtil.java,0.03593850135803223,0.0646266051701137,0.21641649518694198,0.14417134693690709,0.07187700271606445,0.20149290902273995,0.06573138918195452,FileStorage,0.21641649518694198
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\JNDIUtil.java,0.06559434618268695,0.02871737139565604,0.102505247933524,0.011235958337783814,0.0,0.011296044077192034,0.0,FileStorage,0.102505247933524
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserManagement.java,0.10415878295898437,0.09171899386814662,0.0,3.910558963460582E-5,0.10601434026445661,7.821117926921163E-5,2666.86824798584,UserManagement,2666.86824798584
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessMaintenanceRemote.java,0.0,0.02865279402051653,0.0,0.04983662278391421,0.0,8.13659147492477E-5,0.0,MediaAccess,0.04983662278391421
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\InterfaceDetails.java,0.0,0.028736639022827148,0.0829301152910505,3.709218331745693E-5,0.0,1.3878759262817247E-4,0.0,FileStorage,0.0829301152910505
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\FSUtil.java,0.0839458874293736,0.11905969892229352,0.37660018375941684,0.314755003792899,0.1678917748587472,0.2568213871547154,0.01638003417423793,FileStorage,0.37660018375941684
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\LoginBean.java,0.07121961457388741,1.3956794738769531,0.06949403626578195,3.296970722398588E-5,0.06552637645176479,6.593941444797174E-5,0.16639679500034876,Facade,1.3956794738769531
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\filters\MainFilter.java,0.023903921672276087,0.24879632677350724,0.07437191009521485,0.05590333257402692,0.1484851292201451,0.049764694486345566,0.13688904898507254,Facade,0.24879632677350724
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserManagementLocal.java,0.0,0.02865279402051653,0.058846146719796315,4.068295737462384E-5,0.0,8.13659147492477E-5,2110.7155990600586,UserManagement,2110.7155990600586
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserDBAdapter.java,0.10463509559631348,0.09211673736572265,0.0,3.925780100481851E-5,0.07088262013026646,7.851560200963702E-5,0.10463509559631348,UserManagement,0.10463509559631348
mediastore\Implementation\mediastore.ejb.mediaaccess\src\edu\kit\ipd\sdq\mediastore\ejb\mediaaccess\Audio.java,0.1439922741481236,0.21158203397478376,0.21270268304007395,3717.939567565918,0.1439922741481236,0.14760738100324358,0.05470395088195801,MediaAccess,3717.939567565918
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadAudioWatermarking.java,0.0,0.06317317826407297,0.03452005726950509,4.084772164268153E-5,0.03452005726950509,8.169544328536306E-5,0.0,Facade,0.06317317826407297
mediastore\Implementation\mediastore.ejb.userdbadapter\src\edu\kit\ipd\sdq\mediastore\ejb\userdbadapter\User.java,0.13285920279366628,0.14320840835571289,0.0,2.915726176330021E-5,0.08704329899379186,0.01432140724999564,0.13285920279366628,Facade,0.14320840835571289
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IFacade.java,0.13897267750331332,1989.8054885864258,0.35533052171979634,0.22651496614728656,0.21789545331682478,0.12670508793422153,0.15909926550728934,Facade,1989.8054885864258
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\Config.java,0.022683126585824148,0.051407081740243096,0.1629974501473563,0.10421664374215263,0.045366253171648295,0.10002445493425642,0.02857142857142857,FileStorage,0.1629974501473563
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\DownloadBean.java,0.16392499378749303,3.580090114048549,0.6403359004429409,0.5077635083879743,0.3155534471784319,0.30104784284319197,0.0762620108468192,Facade,3.580090114048549
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IPackagingLocal.java,0.0,0.02865279402051653,0.058846146719796315,4.068295737462384E-5,0.0,8.13659147492477E-5,0.0,FileStorage,0.058846146719796315
mediastore\Implementation\mediastore.ejb.mediamanagement\src\edu\kit\ipd\sdq\mediastore\ejb\mediamanagement\MediaManagementImpl.java,0.0727618830544608,2.058278547014509,0.4844311305454799,4.918542044503348,3800.353469848633,0.20806100027901786,0.029378025872366768,MediaManagement,3800.353469848633
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\utils\MessageUtil.java,0.0,0.0888106005532401,0.0,3.603209209229265E-5,0.0,7.20641841845853E-5,0.0,Facade,0.0888106005532401
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadTagWatermarkingRemote.java,0.0,0.02865279402051653,0.0,4.068295737462384E-5,0.0,8.13659147492477E-5,0.0,Facade,0.02865279402051653
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadCacheLocal.java,0.0,0.02865279402051653,0.058846146719796315,4.068295737462384E-5,0.0,8.13659147492477E-5,0.0,FileStorage,0.058846146719796315
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\FailedUploadException.java,0.08946555001395089,0.12642815453665598,0.3145632335117885,0.3055063247680664,0.1149630001613072,0.15214336940220424,0.0,FileStorage,0.3145632335117885
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadCache.java,0.0,0.06317317826407297,0.03452005726950509,4.084772164268153E-5,0.03452005726950509,8.169544328536306E-5,0.0,Facade,0.06317317826407297
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\utils\SessionUtil.java,0.0,0.21549993242536272,0.0,3.925780100481851E-5,0.0,7.851560200963702E-5,0.0,Facade,0.21549993242536272
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserDBAdapterRemote.java,0.0,0.02865279402051653,0.0,4.068295737462384E-5,0.0,8.13659147492477E-5,0.0,Facade,0.02865279402051653
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadTagWatermarkingLocal.java,0.0,0.02865279402051653,0.058846146719796315,4.068295737462384E-5,0.0,8.13659147492477E-5,0.0,FileStorage,0.058846146719796315
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContentLocal.java,0.0,0.028648444584437778,0.07375411987304688,0.028609936577933176,0.0,0.028648444584437778,0.03204333782196045,FileStorage,0.07375411987304688
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\AppException.java,0.0,0.02864994321550642,0.0,3.925780100481851E-5,0.0,7.851560200963702E-5,0.0,Facade,0.02864994321550642
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\RegisterBean.java,0.06990322385515485,1.3401748657226562,0.08616598674229213,0.009830840996333532,0.05384084497179304,0.009898181472505842,0.24193788255964008,Facade,1.3401748657226562
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\ConversionException.java,0.0,0.028652143478393555,0.0,4.035738695945059E-5,0.0,8.071477391890117E-5,0.0,Facade,0.028652143478393555
